Gene = ALKBH4
index = 76
Annotated 5SS: [ 163 5273]
Annotated 3SS: [5074 6894]
SMsplice 5SS: [ 163 5273]
SMsplice 3SS: [5165 6894]
top_k =  1000
Partition function (log Z): -2.0919314677646614

Sorted 5' Splice Sites (High to Low Probability):
Position 5273: 0.9826363111817225
Position 163: 0.9649140243129222
Position 2942: 0.30380235797421673
Position 2215: 0.20136619222289198
Position 2597: 0.1563995837667144
Position 1001: 0.09035456201417925
Position 4378: 0.04606371820770444
Position 6979: 0.031560504095600767
Position 800: 0.024497989421753928
Position 1033: 0.021964526689872976
Position 5459: 0.02070314169385292
Position 276: 0.020641700739333257
Position 5856: 0.018005101812789012
Position 7114: 0.01690636842334978
Position 7242: 0.01632098153656445
Position 6976: 0.011982405505668996
Position 2021: 0.011945025203150408
Position 1048: 0.007293220168743446
Position 2592: 0.007217849713914582
Position 4677: 0.007176132728060595
Position 607: 0.0061572393525489814
Position 2880: 0.004526758460344367
Position 5216: 0.004355896406860007
Position 5379: 0.003939014349754761
Position 5440: 0.003432829342940419
Position 503: 0.0032392636582563405
Position 772: 0.002943666163570968
Position 989: 0.002559708800244776
Position 2755: 0.0024708510494736925
Position 1298: 0.002240138198608852
Position 292: 0.0022233637627581612
Position 2035: 0.0020273305194565073
Position 2806: 0.00202499342267077
Position 2553: 0.002019643168097811
Position 2030: 0.0019347834897655498
Position 3093: 0.0017710450360368978
Position 3047: 0.0012454559579086746
Position 4158: 0.001239053920921936
Position 2799: 0.0012220238102553425
Position 6569: 0.0009995876988681289
Position 1122: 0.0009580211902018763
Position 5890: 0.0008836700819655146
Position 1316: 0.0008443273922100781
Position 5990: 0.0007961173392119532
Position 351: 0.0007699028691353395
Position 4320: 0.0007433311599019623
Position 2903: 0.0007341837415664515
Position 1506: 0.000728274219871157
Position 260: 0.0006980415255520936
Position 1805: 0.0006699631607248818
Position 6041: 0.0006648196129872869
Position 170: 0.0006058642744964654
Position 5706: 0.00059484176174233
Position 2959: 0.0005319599794489781
Position 5383: 0.000500743608231089
Position 7267: 0.0004886611240479047
Position 5808: 0.0004599672329827074
Position 780: 0.00042613450095009363
Position 7604: 0.000425222560869158
Position 1393: 0.0004121348307572514
Position 7261: 0.00039996797256680757
Position 1765: 0.00035538669608120495
Position 6417: 0.00035085020002240445
Position 2854: 0.0003487329788702568
Position 5534: 0.0003278003907770413
Position 3932: 0.00030384058905353207
Position 347: 0.0002989220268669129
Position 541: 0.00028345522932608644
Position 7246: 0.0002692197501897696
Position 1727: 0.0002650765604860044
Position 2350: 0.00026007633534300275
Position 7595: 0.0002540337159433351
Position 5840: 0.00024424935802399845
Position 5442: 0.0002382797182615237
Position 5444: 0.00023033088428828628
Position 2961: 0.00020548424248823118
Position 4469: 0.00020284117126886827
Position 3800: 0.0001979861457682166
Position 3281: 0.0001968340649558017
Position 482: 0.00018457280378125649
Position 2866: 0.00014618672241341823
Position 6341: 0.0001456859077013237
Position 2156: 0.0001249860242667279
Position 6248: 0.00012118379924220731
Position 4214: 0.00011740764746997193
Position 2358: 0.00011285283609856707
Position 732: 9.926791091430824e-05
Position 222: 9.859566648701479e-05
Position 422: 9.754684531806175e-05
Position 134: 9.673207887098565e-05
Position 1253: 5.778927150776078e-05
Position 5484: 5.370708421315073e-05
Position 355: 4.9687609011018055e-05
Position 5516: 4.453483087425491e-05
Position 551: 3.576323510340501e-05
Position 367: 3.111590705518876e-05
Position 282: 1.9354976030551555e-05
Position 471: 1.3624783029274664e-05
Position 1843: 1.2420132507974507e-05
Position 2054: 1.1710173207706835e-05
Position 2153: 1.1060300678980208e-05
Position 944: 1.0796275466566664e-05
Position 788: 6.86766006867048e-06
Position 823: 6.303326453770264e-06
Position 6123: 5.900645629029046e-06
Position 5686: 5.831988992882165e-06
Position 840: 5.595209938463566e-06
Position 2440: 4.83020406302087e-06
Position 2220: 4.395552947332278e-06
Position 862: 3.818751730901911e-06
Position 1150: 3.7573367375463195e-06
Position 2433: 3.699833381489335e-06
Position 2062: 3.5778024409094345e-06
Position 6037: 1.5388244035973913e-06
Position 70: 1.1795958361926083e-06
Position 5528: 7.613269626068709e-07
Position 5298: 5.806615424165749e-07
Position 5232: 4.932444034760938e-07
Position 398: 3.6666962163044e-07
Position 5212: 3.1038411718084837e-07
Position 86: 6.725396342434486e-08
Position 328: 2.016100871697811e-08
Position 107: 1.9254398100683113e-08
Position 410: 8.50912578669491e-09
Position 196: 8.9252677153217e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.9294091327566528
Position 6894: 0.6070663719668532
Position 2679: 0.3056356280215405
Position 2111: 0.18902598950290236
Position 2539: 0.10185058115281874
Position 7467: 0.0832647938051999
Position 6312: 0.06593753672349213
Position 5074: 0.06093188592108343
Position 5377: 0.06074445294758721
Position 6146: 0.055395753466473206
Position 5737: 0.05191896327678421
Position 4310: 0.04762428794055658
Position 2460: 0.04407925621678898
Position 954: 0.04101405392058581
Position 1943: 0.032032512964484394
Position 896: 0.031113467365731583
Position 5709: 0.030555989125078915
Position 870: 0.030439584841531538
Position 7349: 0.029110153937022005
Position 5356: 0.027194979034182592
Position 6833: 0.014571501648144686
Position 7501: 0.01257679440973117
Position 452: 0.012255829313325174
Position 6335: 0.010083268317812042
Position 8117: 0.008811622847919193
Position 2730: 0.008722531552801201
Position 5519: 0.008347265825963363
Position 366: 0.007286061812552638
Position 2371: 0.007149430540297288
Position 7209: 0.0060684313528731266
Position 4558: 0.005800910939152361
Position 926: 0.005154079237783736
Position 799: 0.004847036304130318
Position 6962: 0.0044824306646622635
Position 512: 0.0036815153464502025
Position 6142: 0.0036192991140854914
Position 6609: 0.003569044258460531
Position 7032: 0.0033435163699893663
Position 1205: 0.003194875245750987
Position 6473: 0.003194836469128963
Position 5421: 0.0027385446826125467
Position 5733: 0.002709853922334223
Position 851: 0.0026362128634648133
Position 2820: 0.0024806506432047933
Position 6927: 0.0024225227670880574
Position 7602: 0.0023844696912055977
Position 6635: 0.0022951828090679253
Position 7257: 0.0021866095868565967
Position 958: 0.002151731376589586
Position 2426: 0.001989108731378479
Position 5168: 0.0018462150427067385
Position 2472: 0.0016386479510766606
Position 6122: 0.0015840125235863582
Position 6861: 0.0015790594311860433
Position 6499: 0.0013704808390368885
Position 8243: 0.0013599019974094217
Position 7326: 0.0013572786100588836
Position 1659: 0.0013552872983779742
Position 6370: 0.0011705651411046628
Position 636: 0.0011514238621287468
Position 724: 0.0011482999607878397
Position 2377: 0.001064845409799181
Position 2755: 0.0010127854731218767
Position 2644: 0.0009772595881542567
Position 916: 0.0009695713534861318
Position 4062: 0.0009647183043964269
Position 413: 0.0009356982639407349
Position 591: 0.0009143958158474972
Position 5757: 0.0008602014667436835
Position 4578: 0.0008440215227023103
Position 575: 0.0008430584608779899
Position 241: 0.0008365337946879134
Position 6166: 0.0008028200489180237
Position 8319: 0.0008009387430347071
Position 5022: 0.0007477090773895917
Position 6308: 0.0007331230220505541
Position 2524: 0.0007306984416354926
