Gene = SPDYE5
index = 1309
Annotated 5SS: [ 583 1749 3283 4375 5696 8135 8362]
Annotated 3SS: [1529 3051 4315 5609 7740 8256 9211]
SMsplice 5SS: [ 583 7839 8135 8362]
SMsplice 3SS: [7740 7993 8256 9211]
top_k =  1000
Partition function (log Z): -4.401347967836858

Sorted 5' Splice Sites (High to Low Probability):
Position 583: 0.899800431244801
Position 7839: 0.8626782041030796
Position 8135: 0.7417405606243627
Position 8362: 0.5083952413718675
Position 5696: 0.3845049633370065
Position 4375: 0.3745790977865151
Position 240: 0.18845883761694054
Position 144: 0.13221301641654
Position 3283: 0.1031414006579065
Position 327: 0.09654046686589596
Position 7625: 0.08282297278021367
Position 8382: 0.08016666654156133
Position 1749: 0.055686131713419885
Position 7914: 0.03484255291705816
Position 448: 0.022075792292259002
Position 8627: 0.021233247487576466
Position 3156: 0.021203456730195594
Position 9039: 0.019515623615191463
Position 536: 0.015629438497291977
Position 3384: 0.015092356911627722
Position 8139: 0.012637934685498578
Position 8759: 0.012246287232558923
Position 5501: 0.011031784272045477
Position 8793: 0.010111288812915757
Position 3471: 0.008266566763258671
Position 607: 0.007867979681125407
Position 645: 0.007751990441404472
Position 1851: 0.0074936305676712575
Position 137: 0.00744468764613587
Position 1652: 0.006739609740626686
Position 8572: 0.006331716624543505
Position 552: 0.00602329379959321
Position 9013: 0.005106840232056269
Position 6391: 0.004630498844396443
Position 302: 0.004369538949882641
Position 8343: 0.004335826114375189
Position 7989: 0.0033353206520097384
Position 6088: 0.003249526909108275
Position 9077: 0.0027706430915224733
Position 708: 0.002638018184715741
Position 5479: 0.002336156854723228
Position 7804: 0.0023212105362124275
Position 6972: 0.0022480460088764908
Position 23: 0.002164643023372266
Position 953: 0.0015827644709633436
Position 8825: 0.0014585081660704188
Position 2473: 0.0013328885473844747
Position 4380: 0.0012570919498652313
Position 8163: 0.001142308036195364
Position 9064: 0.0007244982988554183
Position 4714: 0.00067851320163935
Position 7577: 0.0005880879650357217
Position 8070: 0.0005408030363857548
Position 5933: 0.0004988546944634778
Position 6385: 0.000424634285876228
Position 8935: 0.000373415627788191
Position 316: 0.00030630660469645687
Position 214: 0.0002980274897962978
Position 1939: 0.0002822272626747704
Position 7855: 0.0001713371735461486
Position 5703: 0.0001707973378821734
Position 3509: 0.00012403231124280174
Position 922: 8.528601357835022e-05
Position 929: 7.31573331756724e-05
Position 299: 7.314851196302965e-05
Position 8154: 7.173540903400211e-05
Position 207: 6.892943175367927e-05
Position 106: 6.792924792789031e-05
Position 2201: 6.706646244904562e-05
Position 2628: 6.645452429100622e-05
Position 2454: 6.433599715254872e-05
Position 2445: 6.236251628513798e-05
Position 7920: 6.087562726220519e-05
Position 1203: 5.936111882926942e-05
Position 1482: 5.9249482126647085e-05
Position 7930: 4.743295709059262e-05
Position 8178: 4.65392206786282e-05
Position 232: 4.3986290828756594e-05
Position 740: 4.283761633759392e-05
Position 1847: 4.217897631064243e-05
Position 8284: 4.1876388309752724e-05
Position 8401: 3.9774799576379e-05
Position 1977: 3.159877249164072e-05
Position 1740: 3.1309032572323387e-05
Position 1668: 2.5813861512240105e-05
Position 443: 2.5379381138004487e-05
Position 8673: 2.5072359863792157e-05
Position 7845: 1.687380587021389e-05
Position 1080: 1.2847791648789163e-05
Position 569: 1.0406468850525773e-05
Position 555: 9.127089716020184e-06
Position 63: 9.0632932663606e-06
Position 111: 8.329449494775827e-06
Position 985: 6.314539928707784e-06
Position 1469: 4.2293373656418166e-06
Position 864: 4.173613623807386e-06
Position 763: 3.7872698443095177e-06
Position 1103: 3.612854486914837e-06
Position 1238: 2.767394328811431e-06
Position 663: 2.2057120115701056e-06
Position 1003: 1.8415171676102159e-06
Position 343: 1.654311464519241e-06
Position 783: 1.5901407952787339e-06
Position 2703: 1.5087371931851095e-06
Position 1455: 1.4234290439377417e-06
Position 595: 1.1680493546540077e-06
Position 153: 5.834480352841582e-07
Position 408: 3.4272352638759695e-07
Position 216: 2.969954330276475e-07
Position 406: 2.579066773660024e-07
Position 1327: 6.141687034599299e-08
Position 514: 1.9007847011137769e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7740: 0.9577892982781859
Position 8256: 0.8603688181750626
Position 9211: 0.46732169140888674
Position 5609: 0.3385640386657448
Position 7993: 0.242928416087747
Position 4315: 0.19706267447643272
Position 403: 0.15092917896596336
Position 8749: 0.1495362975090634
Position 367: 0.11345300638927278
Position 3082: 0.10700669076739178
Position 7918: 0.10300111039769438
Position 8005: 0.09393959815876432
Position 406: 0.08654339984981453
Position 4129: 0.07529792117388645
Position 4166: 0.06472380200127557
Position 1560: 0.060434826781974586
Position 8009: 0.05799070011325682
Position 7953: 0.04882812906722855
Position 8316: 0.045103025175879184
Position 8536: 0.039211515809500136
Position 7930: 0.0319245169942221
Position 5569: 0.031494838447132696
Position 7485: 0.029857288237681693
Position 7528: 0.02907423170550892
Position 7719: 0.028946486994421438
Position 7934: 0.02702225960602005
Position 8239: 0.025656458845459265
Position 8954: 0.022765172135337682
Position 8065: 0.021688424958839315
Position 7959: 0.018376369314995925
Position 239: 0.018032011808072335
Position 8846: 0.01750269712837948
Position 7553: 0.016703418925705177
