Gene = ZNF697
index = 1620
Annotated 5SS: [   83 21899]
Annotated 3SS: [21635 23656]
SMsplice 5SS: [   83   425 13188]
SMsplice 3SS: [  274 13046 23656]
top_k =  1000
Partition function (log Z): -11.08744638243592

Sorted 5' Splice Sites (High to Low Probability):
Position 13188: 0.9863440442977566
Position 83: 0.7960992971061635
Position 866: 0.7095414523106325
Position 6674: 0.4857532250203701
Position 425: 0.4103446450665958
Position 11634: 0.3928864422088889
Position 21899: 0.3657285142987813
Position 22343: 0.33281982420170264
Position 531: 0.27978249872768207
Position 18284: 0.20288951629870014
Position 17928: 0.15522802957064777
Position 506: 0.13541328824361987
Position 22699: 0.10534355541792259
Position 2777: 0.09902505487605022
Position 337: 0.07778662698466479
Position 22812: 0.07675815079529348
Position 10727: 0.06252262903062938
Position 421: 0.05183554605710757
Position 9039: 0.04570290913791362
Position 5865: 0.043112482605894425
Position 18684: 0.04019061010593088
Position 5053: 0.03869624531655651
Position 4514: 0.03402191421158912
Position 177: 0.03313413472141362
Position 6075: 0.030952736915233783
Position 142: 0.029556025668606805
Position 760: 0.015118691643003624
Position 20140: 0.01032890825962426
Position 21022: 0.009091927544956547
Position 1680: 0.006156614997705527
Position 3948: 0.004961604484465852
Position 3769: 0.00479755235264452
Position 8345: 0.00429680567134607
Position 10769: 0.00364962026215086
Position 2803: 0.003264536828447154
Position 4969: 0.0031123841363287583
Position 3488: 0.0030850074948916718
Position 4910: 0.0026718633398814225
Position 1835: 0.0024796726621410105
Position 6240: 0.0024654932360959904
Position 875: 0.0023984504268821363
Position 18246: 0.002184922069693812
Position 3084: 0.0020802257679362842
Position 1234: 0.002007857536533306
Position 951: 0.0019246600465353289
Position 894: 0.0017942209691586511
Position 138: 0.0014057349437941898
Position 5155: 0.0012888212474221569
Position 4986: 0.0012249228117081944
Position 3461: 0.0011381395962686224
Position 962: 0.0010704634462236058
Position 214: 0.0010027255672570335
Position 542: 0.0008928827158109969
Position 527: 0.0008783722069582665
Position 440: 0.0006334193757549892
Position 429: 0.0005096555155207184
Position 432: 0.0003876518922307219
Position 413: 0.00032462327881700384
Position 97: 0.0003100252701544812
Position 95: 0.000240843358692243
Position 7874: 0.00020761858299039298
Position 926: 0.0001951476234905266
Position 1829: 0.00015045611713999
Position 800: 0.00013761764073647726
Position 592: 0.0001269108517427974
Position 1621: 0.00010625827217270039
Position 1914: 0.00010311884297729102
Position 755: 9.76091072876618e-05
Position 2358: 9.406985554340788e-05
Position 535: 8.814116427054084e-05
Position 2227: 6.046129600336774e-05
Position 751: 5.5811347998787134e-05
Position 909: 5.4890038832144895e-05
Position 377: 4.871288981517321e-05
Position 706: 4.4720879139272555e-05
Position 341: 4.336425883308199e-05
Position 1155: 4.312500175196555e-05
Position 241: 3.755587230679095e-05
Position 224: 3.466915437806333e-05
Position 1921: 3.388606737134164e-05
Position 2256: 3.382899562065577e-05
Position 14033: 3.162869979578352e-05
Position 953: 2.8326719300769483e-05
Position 918: 2.6983089914615205e-05
Position 517: 2.3746788968768768e-05
Position 2662: 2.019204322865795e-05
Position 2222: 1.3213745689766612e-05
Position 576: 1.2914954795979517e-05
Position 230: 1.1983954353638207e-05
Position 7657: 1.0736811252496554e-05
Position 1188: 1.0565482020479512e-05
Position 1411: 9.792387392507916e-06
Position 1842: 8.27710867913645e-06
Position 785: 7.112275571549398e-06
Position 774: 7.087799320110011e-06
Position 437: 6.45254391819581e-06
Position 959: 4.8964340181204165e-06
Position 1372: 4.419903947060505e-06
Position 490: 3.503365767972337e-06
Position 415: 2.2194567883007e-06
Position 146: 1.4483718499390447e-06
Position 105: 1.1809515445442549e-06
Position 2605: 3.8300679588294816e-07
Position 2016: 3.773934493484562e-07
Position 1413: 2.498538677253284e-07
Position 1354: 2.4087718422520226e-07
Position 243: 1.7952695683912422e-07
Position 515: 1.6748343858841636e-07
Position 3: 1.3000763972523135e-07
Position 574: 4.688115497101679e-08
Position 777: 3.181150734006815e-08
Position 383: 5.2511241715807626e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13046: 0.9878704997183115
Position 23656: 0.8358641953768495
Position 274: 0.7154681361548537
Position 6419: 0.47801622828422885
Position 803: 0.4243548057321898
Position 22326: 0.3707004759876218
Position 11442: 0.3706716228492878
Position 21635: 0.36930775063962
Position 18208: 0.20765170229819357
Position 22606: 0.19852794395638027
Position 703: 0.1585285285037047
Position 777: 0.14921067882866623
Position 17820: 0.14174249546018453
Position 424: 0.10210534279246065
Position 2766: 0.0909201834809356
Position 10604: 0.06624003990825067
Position 8798: 0.045921599602244026
Position 4889: 0.0439348222544622
Position 18518: 0.030756297916052087
Position 19506: 0.029833143579609256
Position 5981: 0.023965965002246858
Position 5722: 0.02292513672764197
Position 11513: 0.02270891126756732
Position 17883: 0.01763226117100777
Position 19951: 0.014960177006936857
Position 4350: 0.01351968765206578
Position 4491: 0.012622819810701472
Position 20959: 0.01251339180373413
Position 19993: 0.010526686429585246
Position 18596: 0.010173353958249162
Position 26818: 0.01003787819338552
Position 5601: 0.00978024518020698
Position 5984: 0.009192642629981047
Position 4317: 0.00761627407917681
Position 2500: 0.006602480034241894
Position 2706: 0.00602006176390353
Position 5615: 0.005555971160984642
Position 6665: 0.004691786506714709
Position 22798: 0.004646190486780488
Position 23743: 0.0045816259328074534
Position 8202: 0.004320421008354197
Position 15303: 0.0040200505429499895
Position 6458: 0.00328131593520443
Position 5826: 0.003174305628730234
Position 3407: 0.002766690447879725
Position 16319: 0.0025611226514516802
Position 3532: 0.002494616025681053
Position 1776: 0.002302116921781228
Position 309: 0.002051307593504359
Position 16287: 0.0019279701979392774
Position 14434: 0.0019185615827279508
Position 1602: 0.0018826672847405564
Position 5676: 0.0016852015837431813
Position 13783: 0.001651784588152758
Position 19203: 0.0016019647156963026
Position 1510: 0.0014374409670921153
Position 16906: 0.0013992498074756748
Position 13340: 0.0012530230126065833
Position 1473: 0.0011822872731734667
Position 3716: 0.0011524907928592888
Position 13821: 0.0011181884930300994
Position 4905: 0.0011002910869988198
Position 3838: 0.001095833844130135
Position 3701: 0.0010600024306224418
Position 14135: 0.0010317030647675899
Position 1456: 0.0010170579829637022
Position 1580: 0.0009481854982904378
Position 16711: 0.0009126795620910964
Position 3874: 0.0008912867693752824
Position 3316: 0.0008770742976906817
Position 1069: 0.0007913680724370114
Position 7802: 0.0007822826661729523
Position 4781: 0.0007484712800331285
Position 3674: 0.000738416166996619
Position 15792: 0.0007372524819514268
Position 3649: 0.0007191333861378818
Position 4739: 0.0006997555356648217
Position 2391: 0.0006927228814895115
Position 14515: 0.0006564334955268867
Position 18943: 0.0006399335932707345
Position 3331: 0.0006169838330400237
Position 853: 0.0005977811053846568
Position 230: 0.0005609742834002175
Position 20406: 0.0005414047903917131
Position 13598: 0.000536199454211732
Position 1148: 0.0004751180248019151
Position 428: 0.00046976353132266495
Position 3910: 0.00046488246917338733
Position 4758: 0.0004163290410975
Position 20026: 0.00041539253646846676
Position 155: 0.00041322076387911123
Position 13919: 0.00040062975631858036
Position 3580: 0.0003974351578612882
Position 706: 0.0003949964482526156
Position 16242: 0.0003922200188265083
Position 14629: 0.0003617432177289911
Position 15059: 0.0003518672646673335
Position 14280: 0.00034706214730949146
Position 2963: 0.00033560610667587697
Position 19637: 0.0003210358305786976
Position 5946: 0.0002843812091052085
Position 4178: 0.000280388102859738
Position 3908: 0.00027784600311289633
Position 16930: 0.0002249117054285032
Position 1128: 0.00022314094327212573
Position 3599: 0.0002137801755825387
Position 16437: 0.00020840516781997736
Position 13352: 0.0002061202006434272
Position 16394: 0.00020152292121882587
Position 14533: 0.0001859344581428677
Position 2102: 0.0001732048202818338
Position 13276: 0.00015967638518865198
Position 1538: 0.00014979068569677498
Position 3822: 0.00014601372644909577
