Gene = TMCO2
index = 1407
Annotated 5SS: [330]
Annotated 3SS: [3381]
SMsplice 5SS: [330]
SMsplice 3SS: [3333]
top_k =  1000
Partition function (log Z): -13.173667803155425

Sorted 5' Splice Sites (High to Low Probability):
Position 330: 0.42059817921191944
Position 999: 0.3317131813678155
Position 153: 0.09257053690241786
Position 313: 0.05694945168576695
Position 2759: 0.04143890701082309
Position 971: 0.02076140069563389
Position 572: 0.01803605585444015
Position 469: 0.015997483122618197
Position 981: 0.012478183114673762
Position 211: 0.006382281845885537
Position 1356: 0.006320756382727617
Position 1245: 0.0061553386186261536
Position 676: 0.005073866815209475
Position 3022: 0.0050706018943456905
Position 65: 0.0035237967574721024
Position 830: 0.0029622677917013934
Position 3054: 0.0024790976016904297
Position 1450: 0.0015527818120499267
Position 1620: 0.0014294726709676536
Position 3178: 0.0014061073936418296
Position 1358: 0.0010484239001216325
Position 1366: 0.0010137084525881465
Position 1362: 0.0009481746706596571
Position 2010: 0.0009397754459557639
Position 2197: 0.0009331282162530432
Position 1364: 0.0008773756241247341
Position 1360: 0.0008644713557505954
Position 1368: 0.0008215882697909959
Position 1400: 0.0007805308129900774
Position 957: 0.00077236055425436
Position 784: 0.0007541486980479143
Position 806: 0.0007226836071245526
Position 1370: 0.0006952201463484233
Position 660: 0.0006796255896735218
Position 706: 0.0006675040047209097
Position 2532: 0.0006555637778460289
Position 1372: 0.0005848494738488305
Position 134: 0.0005265176292708874
Position 320: 0.0004920944122441315
Position 1374: 0.00047704908301461266
Position 175: 0.0004645489468416396
Position 2935: 0.00039945312608467625
Position 568: 0.00037067680803768414
Position 1376: 0.0003570396154079342
Position 529: 0.0003502834924273535
Position 1868: 0.0003208691600376254
Position 547: 0.0003101364490658382
Position 1378: 0.00030294975730495475
Position 1380: 0.00026429638301509985
Position 1429: 0.00021629078131361556
Position 1382: 0.00021463165217737494
Position 1608: 0.00016159074437238665
Position 1117: 0.0001535214193764109
Position 1384: 0.0001289931821486918
Position 454: 0.00011679568826780224
Position 1061: 0.00011389991027887824
Position 1386: 0.0001069520079982814
Position 3515: 0.00010661726797615282
Position 3103: 0.00010482602317686707
Position 629: 8.049337301835744e-05
Position 1036: 7.971481192831125e-05
Position 1687: 6.69274960596818e-05
Position 1388: 6.439063405036463e-05
Position 1390: 5.0825914941982145e-05
Position 1456: 4.653384035701013e-05
Position 1298: 4.338529336669931e-05
Position 1392: 4.2697431106685806e-05
Position 1534: 4.160533477852832e-05
Position 1112: 1.885355830100576e-05
Position 1126: 1.23861428191525e-05
Position 727: 1.172919288942129e-05
Position 361: 9.67473987341913e-07
Position 243: 7.665276401054433e-07
Position 427: 7.234142619627261e-07
Position 1029: 5.668320457899507e-07
Position 745: 5.1999787097724e-07
Position 445: 5.159634495900209e-07
Position 95: 4.780675615556498e-07
Position 734: 4.3749219703036424e-07
Position 193: 4.233648768895497e-07
Position 747: 3.7248397640548916e-07
Position 701: 3.439088009322547e-07
Position 894: 2.612691170852136e-07
Position 878: 2.4679816650544026e-07
Position 1690: 1.7547535445747383e-07
Position 859: 1.0456570995655353e-07
Position 1241: 8.296147218724407e-08
Position 1614: 7.226964451578645e-08
Position 1064: 5.9256476160921335e-08
Position 986: 4.0594162424803525e-08
Position 1232: 3.418898308124375e-08
Position 1667: 3.019881081999481e-08
Position 1396: 3.002567963134217e-08
Position 383: 2.77703412371725e-08
Position 757: 1.645871312859318e-08
Position 862: 1.4518735673216305e-08
Position 1171: 9.065021033404775e-09
Position 639: 8.573898766493313e-09
Position 1394: 7.10389176299333e-09
Position 759: 6.4143384490814415e-09
Position 540: 4.720877216556986e-09
Position 68: 2.935416007922259e-09
Position 1103: 9.655250305402576e-10
Position 343: 3.1850914704481874e-10
Position 408: 1.3423490751334954e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.5163714157451484
Position 1202: 0.2029999189177864
Position 3381: 0.07984001742754715
Position 1817: 0.04874103677189274
Position 408: 0.03477836051259739
Position 2593: 0.027075035682358115
Position 2905: 0.023213081154558696
Position 2140: 0.014547170966803443
Position 3748: 0.013000451908910983
Position 2797: 0.009759846728616626
Position 2114: 0.009315560684614942
Position 1867: 0.008530470016596355
Position 3720: 0.0075941245307143915
Position 2634: 0.007187277243356407
Position 2988: 0.005500238368903475
Position 2667: 0.005372341840128155
Position 2282: 0.005002203547330137
Position 415: 0.003615667764395199
Position 1792: 0.0032643205881388794
Position 2955: 0.0030703725281370957
Position 2474: 0.0030222503127146625
Position 1284: 0.002283192107871111
Position 2558: 0.0021411377444581726
Position 3307: 0.0020378735128636243
Position 862: 0.0019754405250476045
Position 2604: 0.0016710487154415106
Position 894: 0.0015375897749200821
Position 558: 0.0015063560333762973
Position 1232: 0.001423468650288695
Position 1083: 0.0014097280417627739
Position 2448: 0.001214764926837566
Position 651: 0.0011968531761239415
Position 1738: 0.0011506548803982607
Position 454: 0.001084017018109207
Position 2912: 0.0010477047239072204
Position 2166: 0.0010473926794723274
Position 383: 0.0010460615144512423
Position 1117: 0.0009818365792323648
Position 3673: 0.0009728916567929576
Position 2454: 0.0009547171920533389
Position 3638: 0.0009172214610130236
Position 2317: 0.0009086355265125252
Position 2743: 0.000835062786081081
Position 2009: 0.000776239044328911
Position 1171: 0.0007623230456913811
Position 1027: 0.0007483522533189222
Position 1466: 0.0006048575787649018
Position 2196: 0.0005772828738446832
Position 2561: 0.00043646170593607513
Position 3546: 0.0004360248347907581
Position 3550: 0.00042417954858484856
Position 1351: 0.00041606229272077023
Position 3654: 0.00040469659232862844
Position 496: 0.0004009989506565895
Position 2934: 0.0003937522674608886
Position 2288: 0.00037965689550557255
Position 2642: 0.0003152116769819332
Position 2679: 0.0002439033069174438
Position 3523: 0.00022103558201426807
Position 1958: 0.00020710947027218323
Position 3444: 0.0002068551516543833
Position 2450: 0.0001993448038251803
Position 1955: 0.00019590067935966815
Position 2120: 0.00019301433028238036
Position 878: 0.00019264056842671897
Position 3130: 0.000189184614413026
Position 2650: 0.00018881684629355538
Position 3487: 0.0001786417101690641
Position 769: 0.00015143822110304532
Position 809: 0.0001438607051537099
Position 957: 0.00013398788850560355
Position 288: 0.00013268698923486283
Position 1054: 0.00012866599422657122
Position 1984: 0.00012663855468810674
Position 3426: 0.0001221399376397047
Position 1529: 0.0001220706885865955
Position 361: 0.00012060890382988934
Position 3454: 0.00011706987457597718
Position 2116: 0.00010921379625914219
Position 1613: 0.00010811032609054388
Position 240: 0.00010178083175830481
Position 3337: 9.628964996754551e-05
Position 2499: 9.168922667566001e-05
Position 424: 8.616915628112223e-05
Position 908: 7.469273352643974e-05
Position 2531: 7.136757537972517e-05
Position 1558: 7.028670922199546e-05
Position 3725: 6.853559851378704e-05
Position 3764: 5.7322719354774916e-05
Position 2037: 5.090740227486335e-05
Position 1298: 4.3407354055524536e-05
Position 1241: 4.324298686925389e-05
Position 3423: 4.270713551475141e-05
Position 468: 4.168673850764974e-05
Position 2284: 4.1412421201912896e-05
Position 774: 3.6117069094808224e-05
Position 153: 3.382819965529353e-05
Position 1798: 3.304310609120515e-05
Position 1607: 3.111422769220735e-05
