Gene = CNOT4
index = 386
Annotated 5SS: [   203  71934  87935  94915  95760  96603  99566 111919 114454 116170]
Annotated 3SS: [ 71667  87736  94827  95657  96476  99440 111860 114203 115671 146900]
SMsplice 5SS: [   203   1021  17846  19997  47749  49103  49263  68039  71934  77502
  87935  94915  95760  96603  99575 111972 114454 146234]
SMsplice 3SS: [   933  17724  19886  47663  48982  49186  67976  71667  77375  87778
  94827  95657  96476  99440 111860 114203 146150 146900]
top_k =  1000
Partition function (log Z): -62.94488389264194

Sorted 5' Splice Sites (High to Low Probability):
Position 1021: 0.9922475366221338
Position 203: 0.9749946963319934
Position 17846: 0.9451186139420196
Position 19997: 0.8565000601405622
Position 18073: 0.2206877824835569
Position 25462: 0.1119062537766526
Position 23616: 0.025214814370621154
Position 24328: 0.019837163581026766
Position 8035: 0.014574341218932446
Position 75: 0.01240922157234275
Position 2607: 0.01195799521623496
Position 23566: 0.011764200770859885
Position 19945: 0.011272516771990643
Position 9527: 0.010445701023607631
Position 21854: 0.009443151881643342
Position 8053: 0.008917645193992633
Position 4430: 0.008694849985108511
Position 9439: 0.008233099962136286
Position 1794: 0.007953582133171126
Position 9748: 0.007171697178334873
Position 146: 0.006555620877690394
Position 1016: 0.0031091358919370653
Position 8: 0.002556297443197224
Position 19849: 0.0010620798674756942
Position 280: 0.0008316998588694166
Position 136: 0.0007651851611594156
Position 2449: 0.0005977815777292551
Position 103: 0.0005555828207627605
Position 9838: 0.000361321331455216
Position 491: 0.0003321585180709759
Position 415: 0.0002579177512996953
Position 537: 0.00022776836957861526
Position 4823: 0.00022726344537815253
Position 849: 0.0001836456831231148
Position 771: 0.0001820643160469101
Position 2410: 0.00016801812915166403
Position 989: 0.00012668561957705096
Position 131: 8.852270611517885e-05
Position 1738: 8.651959332455163e-05
Position 1835: 8.522120226928299e-05
Position 1349: 8.337487032031383e-05
Position 1007: 7.433281909305325e-05
Position 749: 7.141199813117729e-05
Position 4455: 6.222954621846478e-05
Position 2774: 4.0808653720054766e-05
Position 139: 3.2822818842364714e-05
Position 4797: 3.102856079910295e-05
Position 2486: 3.0905818458822556e-05
Position 169: 2.261220185919597e-05
Position 1762: 2.186547953558834e-05
Position 9544: 2.143906453748004e-05
Position 8030: 1.8375440583807992e-05
Position 3504: 1.760947690058495e-05
Position 4208: 1.6645973728052664e-05
Position 341: 1.5657058910135233e-05
Position 728: 1.4926403348181143e-05
Position 1360: 1.4147175756750967e-05
Position 2403: 1.3896508589862262e-05
Position 2813: 1.2997599756280419e-05
Position 1781: 1.053243666540679e-05
Position 2222: 7.925614143089266e-06
Position 207: 6.618836479038375e-06
Position 7848: 6.243069601580246e-06
Position 999: 5.475703437378552e-06
Position 1710: 4.651876207610832e-06
Position 16: 3.980352175486978e-06
Position 54: 3.797118507768655e-06
Position 1227: 3.7422806326715982e-06
Position 2439: 2.866933971940218e-06
Position 1132: 2.5240871442718163e-06
Position 2097: 2.2877242926225596e-06
Position 1045: 1.4565671731286236e-06
Position 164: 1.1790560981632826e-06
Position 1127: 1.1095591146485742e-06
Position 69: 1.0800235091750712e-06
Position 391: 1.0625469844013293e-06
Position 1568: 9.915365828333763e-07
Position 642: 9.904688134117323e-07
Position 113: 6.305714535779754e-07
Position 1100: 6.06562633566484e-07
Position 2367: 4.2282715420918297e-07
Position 552: 3.3068135813012236e-07
Position 1331: 3.198952079107683e-07
Position 1353: 2.267912768600041e-07
Position 602: 2.2018259627351594e-07
Position 4037: 2.1632941003616644e-07
Position 2598: 2.1441676654447374e-07
Position 1364: 2.0498134945503626e-07
Position 1460: 1.9209533909558427e-07
Position 975: 1.343324050245566e-07
Position 2821: 1.0968326220355734e-07
Position 1173: 1.0887114081738492e-07
Position 1111: 8.967981307416463e-08
Position 769: 7.261328608233518e-08
Position 1876: 5.2825306180471966e-08
Position 2453: 4.653547386352202e-08
Position 805: 4.436344217593411e-08
Position 2071: 4.21496870016462e-08
Position 1358: 3.001665463286334e-08
Position 1369: 2.5238542290165587e-08
Position 568: 2.3302318712902462e-08
Position 23: 1.991622059105781e-08
Position 2266: 1.902959871200847e-08
Position 1308: 1.859000647129829e-08
Position 575: 1.547777621926467e-08
Position 1897: 1.4856246359018046e-08
Position 826: 1.140170001046353e-08
Position 1995: 9.855738762989625e-09
Position 1405: 4.386724007551367e-09
Position 1499: 2.377554738419729e-09
Position 698: 4.414298537131013e-10
Position 640: 1.794768736723449e-10
Position 906: 1.7676772680468564e-10
Position 928: 1.7458472885486216e-10
Position 972: 1.234174293740348e-10
Position 1038: 7.338659077539052e-11
Position 1225: 2.8690201506767165e-11
Position 31: 3.462218634820539e-13
Position 1130: 7.36082998837368e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.9844084275539491
Position 19886: 0.8546432067236691
Position 17724: 0.7476462453072359
Position 25343: 0.2637869746998504
Position 24117: 0.20528971208220964
Position 17528: 0.20292598262186612
Position 17930: 0.1691190692324962
Position 25747: 0.12081964406992343
Position 28017: 0.10011338050310992
Position 20179: 0.08488306368958769
Position 22025: 0.0715803561875417
Position 17997: 0.054463185304816225
Position 23530: 0.04840766025498855
Position 26460: 0.043900529142713515
Position 26278: 0.04054855099051233
Position 28936: 0.030919515250251006
Position 19747: 0.02215741894470745
Position 27546: 0.01980419465286053
Position 24710: 0.019677644737620667
Position 7905: 0.018911219441334257
Position 25699: 0.018205590549398472
Position 25271: 0.01734752338374077
Position 20262: 0.011651457373843686
Position 2547: 0.011419963529950396
Position 21763: 0.010916508420629854
Position 4337: 0.009116183490997168
Position 9642: 0.009045461299216281
Position 20316: 0.008325919602270181
Position 9427: 0.00722792072694139
Position 24687: 0.006809884330982694
Position 891: 0.006764225939344624
Position 20291: 0.006239768723853754
Position 20136: 0.006028810429047598
Position 1628: 0.005890602096361695
Position 9317: 0.004511816092231108
Position 21087: 0.004095695864054968
Position 9278: 0.0038145285912593494
Position 21314: 0.003788460887375938
Position 9207: 0.0032234503276464105
Position 956: 0.0022136621648565238
Position 18655: 0.002098638511309641
Position 1710: 0.0019096951396717428
Position 7862: 0.0018991677244276327
Position 18415: 0.0018120003731806789
Position 7937: 0.0015548204615500813
Position 21117: 0.0014335645306189704
Position 7819: 0.0012910232798480524
Position 4497: 0.0009105934103506336
Position 2568: 0.0008850757017280946
Position 837: 0.0008844023025667389
Position 20327: 0.0008630605633474634
Position 611: 0.0007813829534255169
Position 805: 0.0007672984840798256
Position 15442: 0.0007230334613700589
Position 2366: 0.0007131219845322137
Position 10683: 0.0006887030277364199
Position 14184: 0.0005478385176179973
Position 19118: 0.0005287770578594856
Position 19181: 0.0005061724815633253
Position 11216: 0.0004976454458141027
Position 1517: 0.00046619694826066893
Position 18131: 0.00045888214906083884
Position 18901: 0.00043125936980138296
Position 19009: 0.0004248097752252501
Position 18156: 0.0003252948990598346
Position 4381: 0.0003025906686611074
Position 2132: 0.0002543925912496746
Position 2485: 0.0002473730578182697
Position 17051: 0.00024045655367006954
Position 10617: 0.00023255134221816746
Position 14158: 0.00019338946202271035
Position 9837: 0.0001849957495519379
Position 388: 0.00018406110185434648
Position 10227: 0.0001801129379732919
Position 9971: 0.00015987218979716215
Position 1136: 0.0001578019418980991
Position 10802: 0.00015760261354535253
Position 16032: 0.00014701330190074058
Position 14428: 0.00012108368897290347
Position 1216: 0.00010754573118688883
Position 9526: 0.00010309990705760199
Position 2694: 7.629959759638345e-05
Position 6042: 7.468234950881427e-05
Position 13328: 7.41024172414026e-05
Position 3252: 7.01550265078427e-05
Position 2514: 6.017048096580173e-05
Position 1460: 5.806466083021475e-05
Position 6637: 4.7607434130996465e-05
Position 1563: 4.6080346011989595e-05
Position 12689: 4.484844194202288e-05
Position 2773: 4.085424805506197e-05
Position 3248: 3.823208740504497e-05
Position 4542: 3.589720964832466e-05
Position 2650: 3.292339730498909e-05
Position 7302: 3.1751907772043964e-05
Position 6349: 2.7233626265679986e-05
Position 2258: 2.2773263667594404e-05
Position 1768: 2.2656218437017743e-05
Position 3940: 2.095850968745001e-05
Position 3056: 2.0703674216888917e-05
Position 9734: 2.062104979710555e-05
Position 4703: 2.030164798493594e-05
Position 10088: 1.9613605280226727e-05
Position 1607: 1.948084638292447e-05
Position 6964: 1.8910103048689587e-05
Position 6170: 1.86294639190161e-05
Position 4706: 1.8317909276304537e-05
Position 4945: 1.7864028636838154e-05
Position 10150: 1.7343803865120533e-05
Position 11278: 1.7066155546827414e-05
Position 6940: 1.6082885813518754e-05
Position 7277: 1.6048307869248544e-05
Position 10326: 1.3603823126298245e-05
Position 3600: 1.3135312638871128e-05
Position 2607: 1.1349640574016991e-05
Position 7736: 1.1263235097492898e-05
Position 4148: 1.1235479955368478e-05
Position 762: 1.1117575749573389e-05
Position 786: 1.0961871785896908e-05
Position 5976: 1.0382354006959216e-05
Position 3709: 1.028489799332624e-05
Position 10000: 1.0236795140390408e-05
Position 9594: 9.641883964192361e-06
Position 4684: 9.141500361827984e-06
Position 4566: 8.278651811401978e-06
Position 8096: 8.223445955605266e-06
Position 1410: 7.816491533239788e-06
Position 7578: 7.691132834636904e-06
Position 8643: 7.444729539558863e-06
Position 4194: 7.204365470042871e-06
Position 5159: 6.9205639689171275e-06
Position 4037: 6.69525165563119e-06
Position 391: 6.628062711974789e-06
Position 3320: 5.977115246497522e-06
Position 4433: 5.3393438849296265e-06
Position 3270: 5.050247123723001e-06
Position 856: 4.9907049339401764e-06
Position 8720: 4.713985085153458e-06
Position 5197: 4.509208584888388e-06
Position 4616: 3.4780418118383485e-06
Position 5664: 3.382353995516122e-06
Position 4772: 3.367740553776079e-06
Position 2284: 3.2964565202910858e-06
Position 3078: 3.0461648626161173e-06
Position 6019: 2.808922160578102e-06
Position 5023: 2.7093022458733727e-06
Position 6404: 2.6821241938662844e-06
Position 7156: 2.646860217227712e-06
Position 5339: 2.519844182067585e-06
Position 5156: 2.5175880119029783e-06
Position 4236: 2.213873938263293e-06
Position 2178: 2.0565240993034233e-06
Position 6499: 2.0185718983353047e-06
Position 6407: 2.00939535910501e-06
Position 2372: 1.9983547508132344e-06
Position 1298: 1.8852548331943396e-06
Position 4007: 1.6735373592475054e-06
Position 732: 1.5539119389192897e-06
Position 2385: 1.4499336874238028e-06
Position 3658: 1.2761551012256253e-06
Position 1932: 1.2025396361961272e-06
Position 7712: 1.2002013515926707e-06
Position 1263: 1.184131759637887e-06
Position 769: 1.1530774625659025e-06
Position 4858: 1.1303967390316383e-06
Position 4344: 1.1188313633730913e-06
Position 3875: 1.112286340957385e-06
Position 2864: 1.0853566548802647e-06
Position 3823: 1.0624069782522209e-06
Position 2981: 1.0586800364334828e-06
Position 1376: 1.0255412852246572e-06
Position 3487: 1.0101536159564496e-06
Position 1225: 9.49699421254372e-07
Position 1958: 9.145621001929838e-07
Position 3407: 9.110063824452078e-07
Position 3583: 8.996652859229961e-07
Position 3783: 8.191638850263188e-07
Position 74: 8.146426527348958e-07
Position 285: 7.972987586606758e-07
Position 1470: 7.352939393707295e-07
Position 849: 6.818528137833475e-07
Position 962: 6.227258601970967e-07
Position 3140: 5.890690930489551e-07
Position 1442: 5.801073272732027e-07
Position 4096: 5.238152565397148e-07
Position 2724: 5.03390847860961e-07
Position 2096: 4.799243806431504e-07
Position 2985: 4.4969305043503856e-07
Position 2820: 4.210174186881291e-07
Position 1828: 3.909353781651081e-07
Position 1717: 3.340651398335019e-07
Position 1499: 3.2517988785076706e-07
Position 1633: 3.064434018812334e-07
Position 2442: 2.840964247061726e-07
Position 1321: 2.6343695757984827e-07
Position 90: 2.500841144903422e-07
Position 97: 2.498317716983743e-07
Position 1063: 2.3959774433690415e-07
Position 2269: 1.8345573373366543e-07
Position 2338: 1.7678663085770317e-07
Position 2335: 1.1413740154282817e-07
Position 2266: 5.6113492560200366e-08
Position 1191: 5.431854051167174e-08
Position 1720: 4.980191016148801e-08
Position 111: 4.8705421876522396e-08
Position 1964: 4.74843021829729e-08
Position 1578: 4.5435550082612056e-08
Position 1977: 4.4062401258757885e-08
Position 788: 4.3445047694583846e-08
Position 618: 4.145917369606024e-08
Position 901: 4.090893811666536e-08
Position 1636: 3.943968788101466e-08
Position 2445: 3.84606316083437e-08
Position 2407: 2.9621810113233516e-08
Position 401: 2.4939277293687917e-08
Position 995: 2.002659366731083e-08
Position 150: 1.9634305530563806e-08
Position 536: 1.9016014490242557e-08
Position 1277: 1.8622072354448414e-08
Position 989: 1.719892567583327e-08
Position 2141: 1.3636516580100107e-08
Position 1650: 1.335073163371206e-08
Position 728: 1.3318719211077373e-08
Position 527: 1.2814629892817838e-08
Position 1050: 1.1624385243353595e-08
Position 1660: 1.1168889935686263e-08
Position 160: 9.91716196474178e-09
Position 1735: 7.691686225789162e-09
Position 113: 7.672618926759296e-09
Position 498: 7.087984429880461e-09
Position 407: 6.128697609720854e-09
Position 441: 2.6224267356011924e-09
Position 422: 2.408721482601546e-09
Position 999: 2.3535995086915172e-09
Position 438: 1.0136192370928923e-09
Position 228: 7.677590265115244e-10
Position 426: 5.83022520771037e-10
Position 185: 4.657266036133179e-10
Position 1809: 4.049469258000701e-10
Position 456: 3.0905381872565045e-10
Position 411: 2.949756745328586e-10
Position 169: 2.2292190802597343e-10
Position 543: 1.2567228387141482e-10
Position 419: 1.1369279254952398e-10
Position 265: 6.903502476879425e-11
Position 194: 5.460594906212709e-11
Position 260: 4.0987265636714157e-11
Position 178: 3.989131050472614e-11
Position 189: 3.590365715185355e-11
Position 256: 3.5324202716653194e-11
Position 198: 3.027731521102472e-11
Position 967: 1.950693234636332e-11
Position 480: 7.809432350921517e-12
Position 1016: 7.538516030242139e-12
Position 475: 6.1749561582052564e-12
Position 258: 3.34069007969082e-15
Position 207: 1.282661596940678e-16
