Gene = CARD19
index = 278
Annotated 5SS: [  135 11599 14504 15721 16072]
Annotated 3SS: [11455 14349 15660 15999 16773]
SMsplice 5SS: [  135 11610 14504 16072]
SMsplice 3SS: [11455 14349 15999 16773]
top_k =  1000
Partition function (log Z): 0.374538598703855

Sorted 5' Splice Sites (High to Low Probability):
Position 11610: 0.9315594594446864
Position 14504: 0.8207074195116817
Position 16072: 0.8098344391985851
Position 135: 0.7088429093816887
Position 901: 0.6601697489078335
Position 3624: 0.36783040437415526
Position 380: 0.2443910960150095
Position 3566: 0.22454592214331773
Position 3244: 0.196962567274328
Position 4830: 0.19477822333292558
Position 12895: 0.187512295425574
Position 8254: 0.18194438627003026
Position 5365: 0.18013377487877158
Position 15871: 0.17604529645727257
Position 12875: 0.15765785712824787
Position 9190: 0.1485194405580174
Position 14417: 0.13650801808874546
Position 7023: 0.12214837998831399
Position 12152: 0.08757894618115006
Position 15343: 0.08165069190694964
Position 15304: 0.07671439044389462
Position 8197: 0.07295738130036575
Position 14197: 0.06776307800798538
Position 11599: 0.06374152072534416
Position 305: 0.053973101391779986
Position 9341: 0.04937671806280935
Position 4527: 0.04913126549481052
Position 14951: 0.0490891377324399
Position 16537: 0.032965375524486855
Position 12334: 0.03270173721418264
Position 12304: 0.03138225009392665
Position 2149: 0.029695166392382615
Position 15721: 0.02949271398111673
Position 6475: 0.02857245741204541
Position 12898: 0.023733355239562798
Position 12309: 0.020138751598749748
Position 2583: 0.018403033166069862
Position 2103: 0.018237346979042827
Position 603: 0.01699609071547145
Position 13162: 0.015405675475809719
Position 12903: 0.014427287012658286
Position 746: 0.013517170193398003
Position 15429: 0.012589344964553493
Position 2546: 0.012441682894456569
Position 279: 0.011992252622201658
Position 12915: 0.011709314120454076
Position 1884: 0.011673234349964272
Position 15535: 0.010084752975083548
Position 14235: 0.009211825541772843
Position 9391: 0.008683586490807225
Position 12640: 0.00761012365865611
Position 14991: 0.006741552689510602
Position 3729: 0.006010118816773324
Position 118: 0.005486528316354201
Position 13171: 0.004834106559297343
Position 637: 0.004655802017819753
Position 16237: 0.003872517462667074
Position 15373: 0.003564530690921737
Position 13135: 0.0030537075530401537
Position 5221: 0.0025451373662500444
Position 8575: 0.002512831713984266
Position 11619: 0.002190063139418465
Position 1373: 0.0020974873813459985
Position 12773: 0.00208277165634661
Position 11787: 0.002009103774351541
Position 146: 0.0019699437002368815
Position 12670: 0.001951246992334321
