Gene = DDX56
index = 438
Annotated 5SS: [ 167  420 1113 1429 1656 2511 3245 3988 4194 4873 5100 5885 7555]
Annotated 3SS: [ 257  951 1257 1564 2265 3124 3873 4098 4798 5009 5778 7477 7922]
SMsplice 5SS: [ 167  420 1113 1429 1656 2511 3245 4194 4873 5100 5885 7555 7856]
SMsplice 3SS: [ 257 1005 1257 1564 2425 3124 4098 4798 4996 5778 7343 7767 7922]
top_k =  1000
Partition function (log Z): 27.12143513028957

Sorted 5' Splice Sites (High to Low Probability):
Position 5885: 0.9978395206295513
Position 3245: 0.9962719295131034
Position 4873: 0.9924428570515456
Position 1656: 0.9674480180892306
Position 167: 0.8966629690584725
Position 1429: 0.8665345824761241
Position 5100: 0.8623267701778301
Position 4194: 0.8443959738116796
Position 1113: 0.8232683523470683
Position 7555: 0.7506868031889419
Position 2511: 0.7230444724660722
Position 420: 0.642799391950402
Position 3988: 0.33702352701895666
Position 7856: 0.3011420647338339
Position 6310: 0.2955086888267381
Position 424: 0.25132793561837696
Position 7860: 0.1899207411637259
Position 6841: 0.1893333365287879
Position 874: 0.1717796496789152
Position 5115: 0.12473881356120033
Position 4019: 0.1082974870668676
Position 2199: 0.09740566237036923
Position 6713: 0.09628493588317256
Position 1440: 0.09367931045036218
Position 1117: 0.08040808551414183
Position 7444: 0.0705479442026355
Position 3894: 0.06575506202874354
Position 4691: 0.05807443408273539
Position 6922: 0.05678758847975302
Position 2203: 0.0531282336719898
Position 6211: 0.045009827549963105
Position 6867: 0.04172736881425188
Position 6816: 0.036130400062482596
Position 6882: 0.03135460368652634
Position 2326: 0.031165295350840352
Position 7177: 0.02968082070275498
Position 2333: 0.019319035355804478
Position 6360: 0.01843688555388567
Position 4371: 0.01827311653473155
Position 5482: 0.01714966723629089
Position 2329: 0.016765836859992028
Position 7864: 0.015032113236877895
Position 6903: 0.014348609732128103
Position 7362: 0.013894433182069683
Position 1170: 0.01377548229883329
Position 1468: 0.013450073579174155
Position 7070: 0.013100658242099064
Position 80: 0.011993842961338414
Position 3760: 0.01000914543400062
Position 2364: 0.009022317981036266
Position 1941: 0.008364266097734916
Position 754: 0.007698710606650749
Position 2715: 0.00661762219299453
Position 4640: 0.006406987462846016
Position 774: 0.005982163290540294
Position 6907: 0.005304371223428308
Position 6560: 0.005133304687763946
Position 6691: 0.004714665962241357
Position 6340: 0.004510154684011215
Position 1204: 0.0043949286593212246
Position 4886: 0.00427240093823817
Position 4653: 0.00426897372402811
Position 6553: 0.004064816087881573
Position 4227: 0.004037475755724888
Position 6416: 0.00386636927352454
Position 4511: 0.0037343602130247276
Position 5492: 0.003626851924238241
Position 1954: 0.003484064688471628
Position 8002: 0.0033728973690102687
Position 4724: 0.003319776180299016
Position 3518: 0.003040311765239859
Position 700: 0.00293808187448581
Position 3670: 0.002649012941124347
Position 2733: 0.0026340338911088564
Position 2460: 0.0026225328867626155
Position 2572: 0.002598173606105435
Position 7129: 0.002392465042338597
Position 5530: 0.002307024991190666
Position 8323: 0.002081149215626323
Position 5175: 0.0018317303710344698
Position 578: 0.001726898604314979
Position 5274: 0.001697908950920319
Position 4565: 0.0014117116815423646
Position 7026: 0.0013569938121161895
Position 7659: 0.0013188039474617758
Position 1985: 0.0012027013983210363
Position 2195: 0.0011934009768549705
Position 1748: 0.0011581455291653003
Position 6514: 0.0010084766000145193
Position 4540: 0.0009304466745201961
Position 2765: 0.0009294341389677946
Position 5559: 0.0008269043675128237
Position 2610: 0.0007932943022961855
Position 5645: 0.0007774707963484238
Position 869: 0.0007384528705970578
Position 7316: 0.0006994125752963133
Position 5584: 0.0006770845777687268
Position 3687: 0.0006703798171107762
Position 7018: 0.0006519005657516525
Position 2888: 0.000629233912727739
Position 1165: 0.0006264922289668725
Position 6117: 0.0006171351867094262
Position 2071: 0.0006169079764921106
Position 1444: 0.0006032693783241508
Position 1066: 0.0005581908403478218
Position 1134: 0.000550168892784132
Position 7851: 0.0005470285870443982
Position 5591: 0.0005448433589717438
Position 621: 0.0005237781431980564
Position 6075: 0.0005060456363106528
Position 3359: 0.0004900260045169996
Position 6544: 0.00047488174463093837
Position 6384: 0.00041239221152668585
Position 3845: 0.0003851468352749878
Position 5848: 0.00035813315491688174
Position 7501: 0.0003516845543134759
Position 2400: 0.00034833487113413754
Position 6127: 0.00033784263985356925
Position 7805: 0.00033223632433899454
Position 8379: 0.00030701322933452644
Position 55: 0.00030651726135851677
Position 2266: 0.00025234079944400594
Position 5510: 0.000243943828630363
Position 956: 0.000238826945009682
Position 6025: 0.00023109974702233092
Position 4277: 0.00022883499399887512
Position 5696: 0.00022482765796412167
Position 6157: 0.00022441493566434346
Position 497: 0.0002226255682792606
Position 3189: 0.00021644730336213626
Position 8076: 0.00020393593438504997
Position 840: 0.00020379151001351692
Position 4569: 0.0002003278276542174
Position 6657: 0.0001925238265058095
Position 7624: 0.00018735950912335275
Position 888: 0.0001728370522941316
Position 3737: 0.00015276964289986225
Position 2477: 0.00012328292638475195
Position 1102: 0.00010832242022117773
Position 2533: 0.00010659952282004878
Position 6827: 0.00010326775787408657
Position 1286: 0.00010231680207294745
Position 1157: 0.00010006052444840033
Position 1472: 0.00010003018257585845
Position 2876: 9.558909009643445e-05
Position 1419: 9.438565813237425e-05
Position 2543: 9.236146966480761e-05
Position 5378: 8.132269231609464e-05
Position 5601: 7.857068900756274e-05
Position 542: 7.728517118124053e-05
Position 7160: 7.718910060777032e-05
Position 7: 7.690008246890745e-05
Position 2048: 7.554941731703808e-05
Position 7107: 7.421718268938537e-05
Position 6401: 6.866282867901556e-05
Position 7541: 6.67899564733818e-05
Position 249: 6.311583674553479e-05
Position 5369: 5.704501831140234e-05
Position 2578: 5.467219890408581e-05
Position 572: 5.093780057749554e-05
Position 3385: 5.082064980615859e-05
Position 1174: 4.5301328531814416e-05
Position 2599: 4.3657080277819344e-05
Position 5327: 3.859367534338001e-05
Position 2005: 3.6586596169826496e-05
Position 593: 3.6439628712413085e-05
Position 4952: 3.282163508228977e-05
Position 976: 3.0918048429375464e-05
Position 850: 2.8738716363934398e-05
Position 5384: 2.607888482507587e-05
Position 1446: 2.352711145151837e-05
Position 1674: 2.3124924740817897e-05
Position 3633: 2.290818667097914e-05
Position 5952: 2.2729559331518095e-05
Position 3991: 2.2518655232898792e-05
Position 3249: 2.2508988790999663e-05
Position 734: 1.9715794597817635e-05
Position 2141: 1.7328212419021315e-05
Position 3217: 1.707332394768076e-05
Position 278: 1.5728643936503372e-05
Position 723: 1.4090376439069743e-05
Position 486: 1.3700160603977963e-05
Position 513: 1.3193912464301342e-05
Position 5889: 1.281961409730924e-05
Position 2135: 1.2039267509675242e-05
Position 4883: 1.1988105119770045e-05
Position 1072: 1.1296979969330459e-05
Position 6193: 1.1020826983821285e-05
Position 1289: 1.0720998449971729e-05
Position 1081: 1.0433174577625842e-05
Position 15: 1.0310453271558863e-05
Position 1364: 1.0280990641557286e-05
Position 1676: 9.962484073190805e-06
Position 59: 9.473179376739223e-06
Position 824: 7.349791693423711e-06
Position 401: 7.276559898216575e-06
Position 907: 7.166779367183589e-06
Position 5400: 6.954591793923163e-06
Position 1830: 5.480859203505973e-06
Position 5969: 5.12528997807113e-06
Position 6319: 4.997049041531191e-06
Position 912: 4.368354299431958e-06
Position 5891: 4.255825464202559e-06
Position 32: 3.983199408386284e-06
Position 1160: 3.803403219960194e-06
Position 1176: 3.7645519584606927e-06
Position 480: 3.6381024557062057e-06
Position 898: 3.455274026170495e-06
Position 2116: 3.097583544620786e-06
Position 2062: 2.5797216439299675e-06
Position 1367: 1.978807450335617e-06
Position 1283: 1.0560626629528509e-06
Position 1478: 1.0293000915970223e-06
Position 1739: 9.133788687818429e-07
Position 5720: 7.556067957349273e-07
Position 84: 3.594533523424395e-07
Position 1598: 2.5058689023916464e-07
Position 3143: 2.069123742061197e-07
Position 2021: 1.7517879990048022e-07
Position 1845: 1.6991202411431522e-07
Position 547: 1.609533820934737e-07
Position 3166: 1.1324889809812584e-07
Position 1781: 6.129841507770815e-08
Position 35: 2.6979008831815255e-08
Position 6984: 2.634163063401754e-08
Position 261: 2.1416644937950127e-08
Position 3125: 3.8307395004466355e-09
Position 3204: 3.6278285498618317e-09
Position 490: 8.608244250013325e-10
Position 929: 2.551581807605984e-10
Position 1055: 2.516865406347746e-10
Position 64: 1.1922059804529569e-10
Position 519: 4.9933750483085435e-11
Position 964: 3.1533629439475743e-12
Position 550: 4.018819830213982e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5778: 0.9959610089205966
Position 3124: 0.9944978905604682
Position 4798: 0.975309439557812
Position 1564: 0.905251660677772
Position 4098: 0.855511717656365
Position 4996: 0.7623535070379049
Position 1257: 0.7551326859329689
Position 7767: 0.7046876725790528
Position 1005: 0.667191154934634
Position 7922: 0.6594249241020328
Position 257: 0.5625809402307432
Position 6655: 0.4716409703267771
Position 6100: 0.36062882332784746
Position 7343: 0.33847726243129467
Position 2425: 0.3337191662613274
Position 2265: 0.3164226178074361
Position 7544: 0.3106771078367201
Position 951: 0.23888995660575318
Position 5009: 0.2221247020796377
Position 3873: 0.2218556843376358
Position 324: 0.18753936541389057
Position 1314: 0.1453247284524441
Position 3785: 0.12375098510763871
Position 2115: 0.11522986134335757
Position 692: 0.1134003737947578
Position 7477: 0.10403895213778148
Position 2247: 0.10012656354225868
Position 1324: 0.061506451729673915
Position 1586: 0.051230657887586295
Position 3813: 0.0476735883784599
Position 7228: 0.04411249904933647
Position 3893: 0.04398185945812026
Position 6966: 0.042256509465935406
Position 2460: 0.04086821993286944
Position 327: 0.035505587083722305
Position 3768: 0.03226596427683644
Position 4626: 0.0286263506972379
Position 524: 0.028385516297185227
Position 4599: 0.024977380374694436
Position 7460: 0.023816092588303812
Position 1858: 0.022113037005720038
Position 299: 0.021132066125687354
Position 3662: 0.019299735695700076
Position 6506: 0.019057049573892204
Position 4717: 0.017687602793710955
Position 7951: 0.01623746781979896
Position 7208: 0.015783168785651357
Position 7795: 0.015143986937630019
Position 2008: 0.01466099334992162
Position 772: 0.013795423156226838
Position 4441: 0.013057127750190245
Position 8531: 0.012963226786323362
Position 5312: 0.012561688402707771
Position 7372: 0.012464431053316995
Position 8176: 0.012119892277272181
Position 3832: 0.01186526322877552
Position 3890: 0.011701877896693599
Position 2379: 0.009813321729591028
Position 8378: 0.009761828316426661
Position 778: 0.009376230100634576
Position 955: 0.009243240993766687
Position 737: 0.009006317960836374
Position 8212: 0.008942870630178876
Position 1602: 0.00819998378824217
Position 8249: 0.006901144737559054
Position 8301: 0.006387028761202132
Position 5309: 0.006314033017250601
Position 8090: 0.005791098997800331
Position 2592: 0.005781466641206582
Position 2048: 0.005751423139033213
Position 8064: 0.0053738069968087415
Position 5391: 0.005184919926602735
Position 4464: 0.0050840030061418484
Position 2400: 0.004597928221242346
Position 752: 0.004523868140363816
Position 7736: 0.004355390228649582
Position 7286: 0.004315829192608714
Position 1971: 0.004219512992342151
Position 7746: 0.004162903974524894
Position 8320: 0.00409128534050987
Position 4951: 0.003495469004567453
Position 1406: 0.003437724988640012
Position 1041: 0.0029853811196263523
Position 3624: 0.00291150738291284
Position 7851: 0.002909793804874028
Position 1522: 0.002850258281661969
Position 3143: 0.0028392844412229016
Position 814: 0.00279118022371885
Position 6102: 0.002759659696074617
Position 3667: 0.002691627390610544
Position 3536: 0.002347742848129912
Position 2697: 0.002341538141624713
Position 4830: 0.002050508807948926
Position 6540: 0.002046261953355374
Position 8190: 0.0019890728560425716
Position 1727: 0.0019816826065426154
Position 3911: 0.0019751682430156495
Position 398: 0.0018206177893577112
Position 6199: 0.0017743948615742524
Position 6679: 0.0017740400739774764
Position 1008: 0.0017687642002975547
Position 972: 0.0017635811783291943
Position 6712: 0.001756084491385063
Position 6156: 0.0017192145836366806
Position 4428: 0.0017170053002996178
Position 4683: 0.0017146845320510742
Position 4274: 0.0016505107684421682
Position 6742: 0.0016312949246985993
Position 4156: 0.0016280720374248303
Position 1328: 0.0015333456397344425
Position 4758: 0.001500948058821763
Position 6151: 0.001463364695680286
Position 4527: 0.0014355270280315964
Position 6945: 0.0013955611451587889
Position 4103: 0.0013931882511170014
Position 5220: 0.0013467550775245391
Position 4121: 0.001328937508406789
Position 1202: 0.0013119968174681177
Position 5956: 0.001309754469011968
Position 412: 0.0012908545240508218
Position 2097: 0.0011867627352065808
Position 1189: 0.0011736552579930475
Position 6747: 0.00114282678233835
Position 577: 0.0010605488514336201
Position 3590: 0.0010038067789021668
Position 3396: 0.0009943432407657487
Position 5555: 0.0009874095714465627
Position 4153: 0.0008913194704850163
Position 368: 0.0008013590106842454
Position 3964: 0.000793561800425521
Position 5715: 0.0007798004890776703
Position 2283: 0.0007759516999012649
Position 6530: 0.0007540099755930699
Position 3861: 0.00075377712710218
Position 7515: 0.0007470217729649495
Position 4022: 0.0007422382116748957
Position 6264: 0.0007366188633281961
Position 4805: 0.0007360453639760724
Position 4054: 0.0007001535569117436
Position 1038: 0.0006966857538042935
Position 5845: 0.0006906662459591579
Position 7057: 0.0006780674703124433
Position 3579: 0.0006664684596723361
Position 4225: 0.0006554150861327349
Position 1292: 0.0006498623743497977
Position 1259: 0.0006306422120742622
Position 1357: 0.0006284388245187542
Position 1276: 0.0006266402725441119
Position 2277: 0.0006124300595992979
Position 5985: 0.0006110520293155286
Position 711: 0.0006062411274975469
Position 1974: 0.0005924579731519922
Position 2305: 0.0005445397277212897
Position 5801: 0.0005288391732551441
Position 1026: 0.000527716114558563
Position 3451: 0.0005205886122947486
Position 6594: 0.0005076791723780146
Position 734: 0.0004998445390420821
Position 4410: 0.0004962819280713944
Position 664: 0.0004883665029590981
Position 6167: 0.0004728494363962204
Position 302: 0.00046995855509854187
Position 5469: 0.00046779081648880814
Position 1021: 0.0004468729078266339
Position 6443: 0.0004255068482653896
Position 496: 0.0004190263600026124
Position 4337: 0.0004189394606339427
Position 1988: 0.0004085341904295323
Position 3481: 0.0004071922504585939
Position 4166: 0.00040708545226574315
Position 1616: 0.0004052780908665764
Position 791: 0.0003675635617469467
Position 4800: 0.00035674589151079515
Position 3349: 0.0003414500745146006
Position 5719: 0.0003366482206104156
Position 6210: 0.0003207837838126803
Position 166: 0.00031092467269034057
Position 4975: 0.00030681254295147117
Position 1409: 0.00029621941463586044
Position 8412: 0.00029031982806311497
Position 6223: 0.00029000276312880774
Position 3410: 0.0002829352836734801
Position 4446: 0.00027527520027541275
Position 1332: 0.00026457330212813527
Position 5025: 0.00026220612020751497
Position 822: 0.0002553110099236618
Position 305: 0.00025360703376686635
Position 7620: 0.00025193556218820436
Position 3636: 0.000247117544495038
Position 6079: 0.00024413204687094987
Position 967: 0.00024170272486842906
Position 4385: 0.0002353285358300346
Position 1830: 0.00021640515945328722
Position 723: 0.00021164246899113274
Position 1215: 0.00020954542722965768
Position 3753: 0.00020158239832132854
Position 6137: 0.0001822890211714697
Position 3174: 0.00016599577627104563
Position 6448: 0.00014955027215081981
Position 5481: 0.00013949720451469458
Position 3837: 0.00013248469353939314
Position 4723: 0.00012768802310120727
Position 1626: 0.00012505297360544226
Position 1273: 0.0001227283945017037
Position 2465: 0.00012246323459920167
Position 3699: 0.00012227702975146167
Position 3834: 0.000121944356438359
Position 3278: 0.00011753000106765602
Position 3987: 0.00011651667236939088
Position 929: 0.00011645259450027852
Position 1087: 0.00011574960746325593
Position 4288: 0.00011352617491029253
Position 2310: 0.00011352416848044066
Position 7722: 0.00011268967198205551
Position 332: 0.00011080010092259821
Position 3793: 0.00010924086333780662
Position 572: 0.00010736552372376184
Position 5155: 0.00010441340741758325
Position 1280: 0.00010157933698254918
Position 5443: 0.00010056716330056331
Position 1756: 0.00010016347738185618
Position 5989: 9.846228112876651e-05
Position 1376: 9.140880998869868e-05
Position 1788: 8.943660105800635e-05
Position 5185: 8.481299164385606e-05
Position 2599: 7.805220109576022e-05
Position 3362: 7.514381641521501e-05
Position 2602: 7.380920015139281e-05
Position 4871: 7.253763789235421e-05
Position 5616: 7.235242809313302e-05
Position 76: 7.029793598750684e-05
Position 636: 6.902882018271339e-05
Position 3553: 6.80371325592956e-05
Position 1193: 6.68710632244812e-05
Position 3843: 6.532750930947377e-05
Position 1475: 6.499854635561414e-05
Position 3715: 6.096547746550721e-05
Position 6032: 6.077954428110535e-05
Position 3061: 6.025360483403884e-05
Position 4765: 6.022585031600413e-05
Position 5791: 5.980135696311523e-05
Position 2325: 5.564848362305462e-05
Position 5501: 5.548956130842652e-05
Position 3560: 5.462811841202004e-05
Position 1900: 5.332834619218005e-05
Position 6120: 5.2865768198387514e-05
Position 5036: 5.23463409457691e-05
Position 6125: 5.1651828538639685e-05
Position 5811: 5.035229584822898e-05
Position 864: 4.9495545385057475e-05
Position 1534: 4.8014472602606977e-05
Position 1840: 4.314819037146324e-05
Position 4729: 4.211689183309559e-05
Position 1411: 4.109405211584016e-05
Position 3384: 3.770683886715143e-05
Position 754: 3.688781858582643e-05
