Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  1000
Partition function (log Z): 5.9888707907965175

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9907557877258666
Position 760: 0.9827079144636365
Position 1882: 0.8810592117166393
Position 3114: 0.8770324689834252
Position 57: 0.7142161982640153
Position 1302: 0.6855862482418965
Position 3308: 0.42843057580121463
Position 2262: 0.4247434187741542
Position 2317: 0.4228004112740102
Position 3400: 0.2710427486105982
Position 2896: 0.22001870102430857
Position 2373: 0.058868603313914816
Position 1157: 0.0485823396478435
Position 291: 0.040515777763615646
Position 463: 0.04023285083022576
Position 410: 0.03867944828131068
Position 1233: 0.03115633182444982
Position 1316: 0.026373080639252353
Position 2605: 0.025848555433746728
Position 533: 0.024992795955039122
Position 1203: 0.02403892153619227
Position 1262: 0.022298832164423146
Position 3724: 0.018974899746832516
Position 283: 0.014070478813982478
Position 1383: 0.011886250233239361
Position 2268: 0.009128422124614946
Position 1401: 0.0072176977000601395
Position 1188: 0.006731273154659598
Position 732: 0.006309188355872821
Position 1356: 0.00483141125302754
Position 2487: 0.004409611093978702
Position 2077: 0.004214766175115095
Position 2825: 0.0034620839455552985
Position 392: 0.0026083382446793857
Position 61: 0.002586888723253446
Position 1417: 0.0022872657748718864
Position 3017: 0.002152722394996919
Position 8: 0.0020225866815316213
Position 1178: 0.0018738373796693677
Position 139: 0.0015716166065713273
Position 2253: 0.0011946102112568668
Position 3222: 0.0011224520786995338
Position 3428: 0.0009564085255994011
Position 399: 0.0008993956152554775
Position 2376: 0.0008226544712252593
Position 3377: 0.0007372212436314954
Position 3802: 0.0007121172046236928
Position 1389: 0.0006003763992861828
Position 1827: 0.0005623305558704677
Position 2108: 0.0005459612028277242
Position 2636: 0.0005093869984228021
Position 266: 0.0004567417958073232
Position 2555: 0.00042087171591780525
Position 3820: 0.000357775643435622
Position 660: 0.0003243992813142692
Position 14: 0.00030124768825512833
Position 1405: 0.00025932963068377125
Position 1610: 0.00025741695516226737
Position 3324: 0.0002535542609849118
Position 3187: 0.00023057991160155955
Position 3355: 0.00020016300636684783
Position 1790: 0.00012241655203587846
Position 825: 0.00011780481040281186
Position 3558: 0.00011198388909421054
Position 3570: 0.00010223669301987375
Position 3733: 9.074260644563472e-05
Position 971: 7.405923010343979e-05
Position 529: 6.65114610709644e-05
Position 156: 5.987249634433717e-05
Position 82: 5.95852633344549e-05
Position 985: 5.28840896203411e-05
Position 3193: 5.21157425957263e-05
Position 1296: 4.9747754887040115e-05
Position 2867: 4.643420048644817e-05
Position 116: 4.3562348840700264e-05
Position 771: 4.320455313571347e-05
Position 1032: 2.996022635105825e-05
Position 1386: 2.7169110543512746e-05
Position 1268: 2.5721428376496717e-05
Position 964: 2.398061597380124e-05
Position 1599: 2.1993488611273475e-05
Position 943: 2.1861178065103782e-05
Position 1318: 1.8260958540482052e-05
Position 2211: 1.7639523041050238e-05
Position 1197: 1.547683017011161e-05
Position 1469: 1.4960538840178795e-05
Position 268: 8.505015313492703e-06
Position 537: 7.2502280541092604e-06
Position 744: 6.477578953442858e-06
Position 606: 6.380249329568146e-06
Position 1978: 5.37287742008449e-06
Position 683: 5.035970429951509e-06
Position 1585: 4.8344569876359125e-06
Position 642: 4.147816606021258e-06
Position 952: 3.8289310468217686e-06
Position 443: 2.7872270651981574e-06
Position 54: 2.5436997377048895e-06
Position 92: 1.3484626782871118e-06
Position 2082: 1.3156855614440231e-06
Position 2208: 1.0792671692849665e-06
Position 2330: 6.927912644388961e-07
Position 713: 6.553174604397701e-07
Position 764: 6.240071122387317e-07
Position 147: 5.517674001107868e-07
Position 420: 4.978529950225376e-07
Position 769: 4.847858940804494e-07
Position 2001: 4.6464413581844376e-07
Position 1999: 3.717482351332997e-07
Position 274: 3.0826926462811016e-07
Position 1899: 1.6316767216715607e-07
Position 898: 1.2672829081643278e-07
Position 2222: 1.2027252308507887e-07
Position 248: 1.0578113067922465e-07
Position 95: 5.949976368824577e-08
Position 979: 5.2695223567561346e-08
Position 662: 4.6391678834812736e-08
Position 2009: 3.8577999417691255e-08
Position 997: 3.7772445877572696e-08
Position 860: 3.167535543667001e-08
Position 701: 8.92049683520989e-09
Position 3414: 3.794925072887578e-09
Position 3283: 1.8788029107013103e-09
Position 2202: 5.774033697379096e-10
Position 695: 3.446241397675591e-12
Position 681: 7.040059550085576e-19
Position 561: 2.988868074926087e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1954: 0.9558649082743079
Position 2183: 0.9456127619936021
Position 1143: 0.8104235344063032
Position 601: 0.6752536157886115
Position 3478: 0.5617677510584091
Position 1706: 0.4433317553868503
Position 2965: 0.44063736616187643
Position 3186: 0.4324731256392004
Position 2991: 0.31125480876229106
Position 1676: 0.28856285358676115
Position 3998: 0.2620411995186278
Position 3247: 0.21882880268189753
Position 2824: 0.13800271518274282
Position 1744: 0.13734516110907274
Position 543: 0.133721122865982
Position 3538: 0.0993781826008066
Position 3204: 0.06497818708161052
Position 3004: 0.05034817995336475
Position 2844: 0.04428107633299845
Position 2876: 0.035731469927352225
Position 1989: 0.024608698910410273
Position 1042: 0.019328223858609783
Position 3295: 0.017841873249828607
Position 677: 0.017594559324666494
Position 2642: 0.01749186359166445
Position 430: 0.016898613134305178
Position 2405: 0.016175685956750143
Position 2938: 0.014413038595040333
Position 614: 0.014267695542155888
Position 1268: 0.013480515986314544
Position 1928: 0.0117466235975807
Position 2953: 0.010897725893910332
Position 2976: 0.010773971695545583
Position 2782: 0.009986545679354517
Position 334: 0.008173997041397901
Position 1032: 0.0063189957630994725
Position 1649: 0.006317854056523581
Position 2767: 0.005867840065122101
Position 1246: 0.005543856712579233
Position 2738: 0.004733852810299421
Position 1063: 0.004422679480243491
Position 2359: 0.004262036383191807
Position 557: 0.004077884938042895
Position 3464: 0.0036230643056382396
Position 3021: 0.003571857042982653
Position 995: 0.003314777904176734
Position 3793: 0.0031564340082607606
Position 3152: 0.0030674151396788787
Position 3584: 0.0028046455843815077
Position 2507: 0.0027937712724168838
Position 1689: 0.002654430206517507
Position 2600: 0.0026353714982063087
Position 3665: 0.0025943534760156798
Position 3709: 0.0024663775789196857
Position 2973: 0.0023214301501088483
Position 1120: 0.002220859647659821
Position 3067: 0.002112848271107039
Position 2799: 0.0020004325770797615
Position 1652: 0.0017596749533136506
Position 1790: 0.0016270197889140248
Position 1646: 0.0015403446565669962
Position 2533: 0.001523631200074029
Position 4078: 0.0014679703703005863
Position 3884: 0.00142008999304502
Position 1010: 0.00134997761812584
Position 1208: 0.001339231660447525
Position 1286: 0.001300374547651826
Position 167: 0.001235872885495969
Position 1202: 0.0011985087366065275
Position 4187: 0.0011719176699177304
Position 2786: 0.0011207657932798421
Position 1227: 0.001081535631243832
Position 2743: 0.0010140367354818402
Position 2803: 0.000960746799245369
Position 3167: 0.0009558944070865951
Position 3630: 0.0009442975867697029
Position 3610: 0.0008924965790523391
Position 3268: 0.0008869720652111301
Position 2196: 0.0008492152210613991
Position 2216: 0.0007772206110738085
Position 3567: 0.0007289370420208826
Position 2408: 0.0006976751726080176
Position 3577: 0.0006437209266407127
Position 1166: 0.0005847152328450902
Position 2841: 0.0005797766181050537
Position 1104: 0.0005632210751880275
Position 179: 0.000546712676476104
Position 3590: 0.0005388002121338553
Position 2248: 0.0005215852766615785
Position 1525: 0.0004994541721346559
Position 2022: 0.0004332629395288124
Position 4003: 0.0003811435273443865
Position 3488: 0.00037675405021271705
Position 731: 0.00034494848303775436
Position 1613: 0.00034370281580755523
Position 1108: 0.000339952584295378
Position 3440: 0.00033009298611084064
Position 3772: 0.0003205453300703536
Position 2478: 0.0003176648664183487
Position 3172: 0.00029601436536124456
Position 2699: 0.00029204721026221354
Position 891: 0.0002919714167693105
Position 3265: 0.00028294567458399673
Position 244: 0.00027274866893851315
Position 2459: 0.0002683245088759905
Position 1781: 0.00023016052197160584
Position 2453: 0.0002296658287564687
Position 1441: 0.00022964514019888584
Position 3713: 0.0002202013849883273
Position 2882: 0.000216583286970401
Position 121: 0.00020651722180040278
Position 3113: 0.00020643109767822922
Position 2027: 0.00020404344581075276
Position 3384: 0.0001925231685237397
Position 1172: 0.0001860204243861455
Position 4087: 0.00018306239328419064
Position 2192: 0.0001818216000565149
Position 3831: 0.00017112319129333642
Position 2228: 0.0001610108978551738
Position 3964: 0.00014694844140509852
Position 3381: 0.000144985640534626
Position 2541: 0.0001441093402255987
Position 4203: 0.00013201730417287
Position 2234: 0.0001258022940052116
Position 337: 0.0001224657111546868
Position 4020: 0.00011584370866318407
Position 198: 0.00010812786613740468
Position 575: 0.00010548076087049573
Position 1714: 9.850391636919475e-05
Position 2848: 9.037433756064029e-05
