Gene = RPA3
index = 1191
Annotated 5SS: [   93  3433 31380 32778 78288 79538 80744]
Annotated 3SS: [ 3380 31278 32608 77431 79462 80634 81524]
SMsplice 5SS: [   93  9248 14590 32778 32949 79538 80744]
SMsplice 3SS: [ 9141 14461 32608 32842 79462 80634 81524]
top_k =  1000
Partition function (log Z): -33.716259855472586

Sorted 5' Splice Sites (High to Low Probability):
Position 9248: 0.9943352082328253
Position 93: 0.9618860694653384
Position 14590: 0.7770735457926463
Position 21414: 0.2974563952337963
Position 5008: 0.2071905284892039
Position 10135: 0.15291751471381024
Position 8088: 0.12067095341488067
Position 4389: 0.11369291881015907
Position 3433: 0.10513536229062143
Position 21842: 0.08382763262518388
Position 23551: 0.049631421085580815
Position 11919: 0.039914832538825856
Position 15910: 0.037017013398379074
Position 23445: 0.03528673338228152
Position 785: 0.027315229519020764
Position 3944: 0.025852263702883953
Position 707: 0.02479067216213545
Position 19161: 0.018755957442606688
Position 1209: 0.015851291356989934
Position 151: 0.014347693390418461
Position 11748: 0.013565661040928833
Position 4614: 0.010976712883346012
Position 8571: 0.01062006303358815
Position 245: 0.009959173727058691
Position 3482: 0.008317082772436132
Position 3381: 0.007802755967877236
Position 7657: 0.007579291581514715
Position 16678: 0.006232295419571664
Position 5695: 0.006058593705814981
Position 5178: 0.004936858136407193
Position 7824: 0.0033060688423164433
Position 1437: 0.0031260266515732013
Position 5389: 0.002319680755949955
Position 2909: 0.002118528129740699
Position 779: 0.001997407419608061
Position 4744: 0.001981609554349511
Position 3469: 0.0015724715285192073
Position 5990: 0.0014321379629570897
Position 4393: 0.0013354241803360286
Position 21944: 0.0013225949129563336
Position 7820: 0.001290329920544745
Position 6567: 0.001147948018562467
Position 97: 0.0010685830985048116
Position 4697: 0.0009542565808990254
Position 6480: 0.0008617679540714982
Position 6044: 0.000842741677673061
Position 9233: 0.0007935000613805947
Position 324: 0.0007649273942548793
Position 15022: 0.0006413696827149702
Position 535: 0.0006175549470071327
Position 8762: 0.0006095561680455939
Position 546: 0.0005365390579180476
Position 5925: 0.0005169101183976484
Position 3588: 0.00043960471389690786
Position 11501: 0.00035108974777549437
Position 6074: 0.00034052689124879044
Position 9235: 0.00033197957369817993
Position 10190: 0.00025594851026208046
Position 11176: 8.638605158706028e-05
Position 9991: 4.751940282576e-05
Position 282: 3.239641604948449e-05
Position 4361: 1.091961197303328e-05
