Gene = C1orf87
index = 194
Annotated 5SS: [   81  1234 18567 32780 33854 35779 40295 48370 63379 72694 76162]
Annotated 3SS: [ 1099 18331 32638 33589 35662 40128 48271 63313 72613 75953 82936]
SMsplice 5SS: [   81  1234 18567 35779 40295 48370 60388 63379 72694]
SMsplice 3SS: [ 1099 18331 35662 40128 48271 60209 63313 72613 75953]
top_k =  1000
Partition function (log Z): -34.0162786159969

Sorted 5' Splice Sites (High to Low Probability):
Position 1234: 0.9974187481521871
Position 81: 0.6440027021311896
Position 10942: 0.47964593712350934
Position 878: 0.2967387353578532
Position 11595: 0.2819936072686046
Position 874: 0.2358835740430567
Position 1367: 0.2349815075424361
Position 2692: 0.1578961142598749
Position 190: 0.13696694205765655
Position 4096: 0.10293285398053702
Position 2095: 0.07584121391062804
Position 1853: 0.06594884565171119
Position 2120: 0.0650184055670526
Position 16037: 0.057663456232212223
Position 18567: 0.055131629850943456
Position 7742: 0.053816004046257
Position 3246: 0.050091925268251125
Position 7908: 0.04646642799447379
Position 238: 0.035305502776002466
Position 207: 0.029653179518771212
Position 6871: 0.02936775234803326
Position 4635: 0.027331868354257122
Position 7959: 0.023343680717365298
Position 2741: 0.0223325065306413
Position 784: 0.020473093870200496
Position 4045: 0.020293697435392187
Position 831: 0.016385236720247758
Position 11719: 0.015612366427064026
Position 11599: 0.013205243930113863
Position 5165: 0.011282000997816843
Position 7639: 0.010853438529632725
Position 984: 0.009238286250465803
Position 3960: 0.008312336172235282
Position 290: 0.00677025117456825
Position 3561: 0.006592691626330714
Position 3544: 0.004833511404427984
Position 170: 0.0037172328441194597
Position 61: 0.0035626813839955717
Position 2870: 0.003031255058151112
Position 4493: 0.002576309734142769
Position 859: 0.0015421081959680716
Position 1197: 0.0009031480523076861
Position 2821: 0.0008616114214404247
Position 1552: 0.0007369871354986784
Position 916: 0.00048458975520896194
Position 2482: 0.0004724530872966142
Position 1579: 0.00039830932557923974
Position 3099: 0.0003955029983342871
Position 869: 0.0003426077135886001
Position 2280: 0.0003196985374541603
Position 2147: 0.0003195974598846904
Position 2208: 0.0002935430658321669
Position 2328: 0.0002629207058240384
Position 1181: 0.0002170469710792044
Position 1637: 0.00020420695335273824
Position 571: 0.0002032990316747489
Position 1992: 0.0001955275618137398
Position 1801: 0.00018389207482087894
Position 3096: 0.00017807802673262696
Position 864: 0.0001522549561615086
Position 3397: 0.0001493959427783724
Position 979: 0.00014844595041705856
Position 245: 0.00013950202426874013
Position 1538: 0.00013007830850026984
Position 2347: 0.00011482067383898018
Position 441: 0.00011337765307084082
Position 586: 0.00011127182400697677
Position 993: 0.00011126630099958457
Position 322: 0.00010329104825635563
Position 2124: 8.316866574985955e-05
Position 2959: 8.20232679260023e-05
Position 936: 6.832782448931727e-05
Position 1392: 6.361119938311386e-05
Position 1642: 6.015983183690578e-05
Position 1361: 6.009675694473196e-05
Position 1876: 5.833997650266118e-05
Position 2008: 5.1677462438017404e-05
Position 534: 3.959660452794949e-05
Position 2213: 3.7723645523202625e-05
Position 12: 3.728125052703324e-05
Position 2527: 3.652091727431435e-05
Position 1611: 3.6314754716388904e-05
Position 1238: 3.602076393538776e-05
Position 632: 3.301660970670412e-05
Position 423: 3.269469101491238e-05
Position 163: 3.201661163836944e-05
Position 771: 3.0564433346631014e-05
Position 1570: 2.6538051940772175e-05
Position 2461: 2.420515057630633e-05
Position 805: 2.2498005741628876e-05
Position 372: 2.0533910157452143e-05
