Gene = YKT6
index = 1584
Annotated 5SS: [  191  3602  5437  6444  7150 10076]
Annotated 3SS: [ 3518  5335  6338  7083  9973 11197]
SMsplice 5SS: [ 191 3602 5437 6444 7150]
SMsplice 3SS: [3518 5335 6338 7083 7514]
top_k =  1000
Partition function (log Z): 1.5449519087361465

Sorted 5' Splice Sites (High to Low Probability):
Position 5437: 0.9850327567941121
Position 191: 0.9762571154058947
Position 3602: 0.944362409928608
Position 6444: 0.8096131247436017
Position 7150: 0.6242340036145707
Position 9883: 0.3862842789495691
Position 10221: 0.30610351641449407
Position 10076: 0.20242162334229696
Position 3932: 0.1932713632189262
Position 10556: 0.1703378802769265
Position 4079: 0.14241439106910692
Position 3299: 0.12113466321279286
Position 3308: 0.11443591175233009
Position 7721: 0.09232666825246459
Position 3069: 0.06092665723073223
Position 3051: 0.04459888107113162
Position 4872: 0.033542030782150845
Position 3624: 0.031165095554216232
Position 6086: 0.02506383974671411
Position 10005: 0.024492240177999995
Position 8775: 0.02425612821560958
Position 4583: 0.023371330346484035
Position 3333: 0.019890834995133354
Position 7193: 0.01923038523136696
Position 5866: 0.016147496716151913
Position 7545: 0.012575038729591445
Position 4350: 0.012110040650997387
Position 208: 0.011597164527905183
Position 6253: 0.00945511277085056
Position 5378: 0.008771206440830206
Position 4573: 0.008724568270568679
Position 10040: 0.00806363642171964
Position 1722: 0.007777605428897604
Position 4624: 0.0065475599791847
Position 6294: 0.0064960090444830376
Position 3258: 0.005810407102129438
Position 309: 0.005706165058947676
Position 5811: 0.00511550582443047
Position 2599: 0.004865497949635758
Position 10603: 0.004165168534899622
Position 8746: 0.004123225874215958
Position 4713: 0.003886698298455616
Position 8741: 0.0036766433158440647
Position 10633: 0.0034705662114248963
Position 5639: 0.0032724045723202372
Position 132: 0.0031861715780888717
Position 10858: 0.002745167237144433
Position 5815: 0.002549489893938065
Position 5062: 0.002439955808915746
Position 790: 0.002393703104922843
Position 3846: 0.0023422762258422593
Position 1284: 0.002167547920932893
Position 4156: 0.002124689512695074
Position 1163: 0.002102787374554625
Position 5871: 0.0020438151464051307
Position 4010: 0.001914418488007994
Position 9851: 0.0018691024747823348
Position 1239: 0.001808433616939025
Position 4032: 0.0015420978733316582
Position 3926: 0.0014106972347774254
Position 4391: 0.0011731038929258463
Position 4838: 0.0010210101204464084
Position 9625: 0.0009807057759255934
Position 7247: 0.000896204156319829
Position 4550: 0.000893718496262203
Position 4330: 0.000818479579038636
Position 7965: 0.0008054573110089519
Position 247: 0.0006547373721370181
Position 221: 0.0006538128908448038
Position 3097: 0.0006431795928378424
Position 619: 0.0006355101474310235
Position 7442: 0.0006283912051210992
Position 7270: 0.0006075242579192321
Position 241: 0.0006070594541623853
Position 6666: 0.0005859571299801087
Position 2607: 0.0005673265576101832
Position 6449: 0.0005670447707769678
Position 6258: 0.0005521739453935747
Position 270: 0.0005478652760993635
Position 1044: 0.0005437044897989762
Position 6091: 0.000501998357483579
Position 1247: 0.0004801466265144106
Position 5959: 0.0004644064322097354
Position 6955: 0.0004604589233063261
Position 4705: 0.0003857561290460386
Position 4631: 0.0003788829373547974
Position 6492: 0.0003749551217387302
Position 4655: 0.00036277804143908064
Position 1048: 0.000351874105103918
Position 2544: 0.0003386463493476404
Position 6433: 0.000334239892782606
Position 10240: 0.00030979154240725823
Position 1683: 0.00029280349457865533
Position 3246: 0.0002740871066169372
Position 732: 0.0002740859223169006
Position 5625: 0.00021321779413138056
Position 2640: 0.0001989287782046926
Position 5607: 0.00019050700452715634
Position 8265: 0.00017739841504566117
Position 3049: 0.00014484115676598685
Position 4683: 0.0001280979974516305
Position 4118: 0.00012633976369213533
Position 6384: 0.00012210410629513718
Position 2629: 0.00012006004600310451
Position 1773: 0.0001180556236783793
Position 5413: 0.0001177618176623153
Position 4590: 0.00011270500379191824
Position 6476: 0.00011161450765451703
Position 159: 9.998605701789223e-05
Position 908: 8.292165130385797e-05
Position 6339: 7.03202914936673e-05
Position 3078: 6.972939859033467e-05
Position 3827: 6.219291437042453e-05
Position 7670: 6.160460622502754e-05
Position 833: 6.142785260532364e-05
Position 1340: 5.282737159710561e-05
Position 862: 5.131346548758183e-05
Position 6424: 4.6883387403584884e-05
Position 1617: 4.540351273665625e-05
Position 6559: 4.06007260565884e-05
Position 5542: 3.842077546409371e-05
Position 1780: 3.765416854595598e-05
Position 7039: 3.515104675808724e-05
Position 6528: 3.161798053234616e-05
Position 7515: 2.244798844298089e-05
Position 6641: 2.167176488423189e-05
Position 7334: 1.218195903272064e-05
Position 3630: 8.477128033825807e-06
Position 3628: 8.445429482649085e-06
Position 7390: 8.21792162507112e-06
Position 135: 8.133677298586748e-06
Position 2609: 7.640200391594035e-06
Position 1922: 6.00259061357637e-06
Position 1850: 5.968958558817501e-06
Position 7605: 5.518942360095316e-06
Position 800: 5.320821478308461e-06
Position 1179: 5.277850446093581e-06
Position 3478: 4.795892023415983e-06
Position 2421: 4.270463155815507e-06
Position 259: 3.602858558184711e-06
Position 776: 3.2488250933285404e-06
Position 1281: 1.9758006961975583e-06
Position 1656: 1.959102108663977e-06
Position 3941: 1.931581427999656e-06
Position 4415: 7.165177831550128e-07
Position 1482: 3.5262091377378765e-07
Position 5648: 3.3027944150319326e-07
Position 1009: 3.0671983247445175e-07
Position 381: 2.955179190519092e-07
Position 95: 2.2718822520609953e-07
Position 1431: 2.2604792650288776e-07
Position 968: 1.828339961567556e-07
Position 342: 1.7070706290954475e-07
Position 1057: 1.585841761391634e-07
Position 397: 1.3071560862644325e-07
Position 652: 1.0203084835719978e-07
Position 45: 9.577877515827131e-08
Position 676: 9.324399439522102e-08
Position 1210: 8.941566353980007e-08
Position 293: 7.931349175322439e-08
Position 1125: 6.673114393085691e-08
Position 7746: 5.479436078620457e-08
Position 358: 3.215385950249499e-08
Position 535: 3.093342297684718e-08
Position 1502: 2.999718169635514e-08
Position 603: 2.451414522013572e-08
Position 415: 2.3267911598511216e-08
Position 253: 2.0770802035096632e-08
Position 560: 2.0655800197974836e-08
Position 404: 1.9866536932233814e-08
Position 356: 1.822446966417631e-08
Position 1316: 1.7471973914897704e-08
Position 744: 1.6864266214246687e-08
Position 1425: 1.3790199681695667e-08
Position 1484: 1.3418772319635166e-08
Position 6: 1.260790271308712e-08
Position 1486: 1.231029384010698e-08
Position 364: 1.1776542918863104e-08
Position 961: 8.274630327913277e-09
Position 325: 7.2636197586031475e-09
Position 1236: 7.069148290053097e-09
Position 592: 6.5856982797449954e-09
Position 333: 2.6834411545752207e-09
Position 555: 9.355826598707597e-10
Position 161: 6.848964533491648e-10
Position 501: 8.20521367683897e-11
Position 513: 7.509568575698759e-11
Position 530: 5.3051275920655666e-11
Position 515: 2.02222412659646e-12
Position 108: 1.8628713415841093e-16
Position 215: 1.8071313345224934e-16
Position 563: 4.0047063713447684e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5335: 0.9938153452598347
Position 3518: 0.9377874656764936
Position 6338: 0.8149170285555055
Position 7083: 0.654847451265288
Position 9973: 0.436397852991065
Position 10504: 0.32227549896607094
Position 9792: 0.2368615782724608
Position 7514: 0.21464263935667255
Position 11197: 0.20503022959862285
Position 2988: 0.16214220619542996
Position 10117: 0.146583107173893
Position 3886: 0.12412090093065752
Position 9731: 0.11823763546077834
Position 10555: 0.11642315835459227
Position 3140: 0.08006766684817561
Position 4009: 0.08003024467730026
Position 11080: 0.07704917592591692
Position 3846: 0.06601445821012702
Position 10945: 0.03805017620257741
Position 3173: 0.0361794238691603
Position 8661: 0.035224249430287506
Position 4485: 0.034631935578695754
Position 3118: 0.030706008868402402
Position 3751: 0.030635906399213934
Position 12520: 0.028204986871352495
Position 3525: 0.027089342313710442
Position 10787: 0.026155367081073366
Position 9395: 0.025341149690269914
Position 3708: 0.023557487796574725
Position 9040: 0.021948654929511997
Position 4533: 0.021823021196034912
Position 12849: 0.021263738009655454
Position 5976: 0.02082978178678231
Position 5741: 0.019400147161010798
Position 3145: 0.019354820858226457
Position 3194: 0.018412979109851322
Position 10174: 0.016712148003489337
Position 11238: 0.012361783984622926
Position 2967: 0.01096790232713062
Position 7530: 0.010905975004083924
Position 4655: 0.010510356262247672
Position 7038: 0.01044103074671068
Position 5787: 0.008592582979227527
Position 12401: 0.008129404763680409
Position 10431: 0.007978428062422648
Position 13040: 0.007905011014847484
Position 7760: 0.007800112787859477
Position 4225: 0.007498843910769933
Position 7357: 0.007177043721736001
Position 11136: 0.00652163131060731
Position 11857: 0.006408565321154073
Position 9568: 0.006263242247934437
Position 1116: 0.005919482451746965
Position 2883: 0.005744370438846709
Position 9606: 0.005699357213316018
Position 6125: 0.005573975233920576
Position 4787: 0.005472319620669248
Position 3958: 0.0053524800100562125
Position 3809: 0.005318858314619283
Position 11502: 0.005156315907726888
Position 2491: 0.005061512237450504
Position 11841: 0.004858306247851859
Position 11175: 0.0048374249863425344
Position 3477: 0.004814749168565026
Position 9103: 0.004713381865992349
Position 13059: 0.004559886560783424
Position 7487: 0.004514143150366082
Position 4807: 0.004443062846456982
Position 3281: 0.0039458522693914385
Position 5567: 0.0038580393711471622
Position 1566: 0.003595388862324365
Position 3375: 0.0034111435966825824
Position 3773: 0.0032778978496438016
Position 6053: 0.0028544880270228645
Position 5925: 0.0025809932274102254
Position 13119: 0.0024731825802016827
Position 1621: 0.0024633993927956044
Position 633: 0.00235758273844049
Position 6086: 0.0023428440131679643
Position 1650: 0.0020924564712794043
Position 5900: 0.002079419534422533
Position 9452: 0.002053841688114328
Position 3825: 0.00204976353864496
Position 4940: 0.001991207083088974
Position 7745: 0.0019835884911496657
Position 7803: 0.001958540900749368
Position 4628: 0.0015176249494340897
Position 12488: 0.0014976488141694507
Position 7943: 0.0014932901314894554
Position 6546: 0.001370064905907015
Position 4329: 0.001321792614561612
Position 4253: 0.0013155438778752902
Position 9217: 0.0010910993903464662
Position 3917: 0.0009945618752794378
Position 10800: 0.000989184925898121
Position 4048: 0.0009763897373922305
Position 2515: 0.0009703534839309892
Position 3894: 0.0009690616927689075
Position 4044: 0.0009526505316783906
Position 9270: 0.0009296274044502096
Position 6722: 0.0009080968592349393
Position 3820: 0.0009026047862470026
Position 6164: 0.0008839564493830002
Position 4171: 0.0008315294125255872
Position 8398: 0.0007995410062215873
Position 5551: 0.0007656927919729878
Position 3390: 0.0007647067035175378
Position 3888: 0.0006131207596938385
Position 6573: 0.0006086807451804357
Position 11162: 0.000595414538817486
Position 7025: 0.0005836114770654528
Position 7440: 0.0005722740097760859
Position 6134: 0.000543156138257847
Position 8982: 0.000479534944065471
Position 5588: 0.00047676321883169116
Position 4554: 0.00046639253486716677
Position 8420: 0.0004504911281284717
Position 2990: 0.00043334104580020625
Position 4015: 0.0004108304122401495
Position 1121: 0.00038929138406820096
Position 7983: 0.00038641469273864023
Position 4228: 0.00038458182194616797
Position 3581: 0.0003784114891952021
Position 3574: 0.0003647115136223693
Position 3843: 0.00035049714349838344
Position 5904: 0.00035007115170320835
Position 4309: 0.00034921799171689537
Position 3971: 0.0003472766601075495
Position 8154: 0.00034440648128605984
Position 6345: 0.0003387912784820807
Position 652: 0.00033545852299795073
Position 2814: 0.0003082077092907513
Position 4700: 0.00029374297646169475
Position 6090: 0.0002926668489442349
Position 548: 0.0002547285211696273
Position 3443: 0.00024010894239228023
Position 6019: 0.00023761913667986518
Position 6232: 0.0002363269760931431
Position 9282: 0.00021233334348892414
Position 848: 0.00019759279445279968
Position 6593: 0.0001959958227328526
Position 8371: 0.00018724993413341218
Position 4740: 0.00018571446248642407
Position 6172: 0.00018125965514245542
Position 5095: 0.00018083036450668608
Position 7815: 0.00018081546422273843
Position 4962: 0.00017375277154369975
Position 965: 0.00016854728561236182
Position 3307: 0.0001596020348600794
Position 3087: 0.00015786827856821635
Position 7307: 0.0001559698556251799
Position 6698: 0.00015268613979505983
Position 8028: 0.00015128958335028866
Position 8071: 0.00014049951301645157
Position 7247: 0.00013920613730904647
Position 3850: 0.00013733322171659743
Position 5702: 0.00012527979820204407
Position 4818: 0.00011687243440619387
Position 6858: 0.0001166288668865239
Position 494: 0.00011656054473729117
Position 4027: 0.00011342179113284933
Position 6363: 0.00011259418191089946
Position 1277: 0.00011219148605164286
Position 5501: 0.00010349556105066994
Position 1017: 0.00010089830234950048
Position 6522: 0.00010034304276829428
Position 4078: 9.803822542024956e-05
Position 5304: 9.796344671074485e-05
Position 3545: 9.043684286612321e-05
Position 3025: 8.618227663552868e-05
Position 6861: 8.590246825410202e-05
Position 986: 7.940730938945819e-05
Position 5744: 6.890435697418418e-05
Position 781: 6.575907058381553e-05
Position 5144: 6.256487802431458e-05
Position 4903: 5.736150398934152e-05
Position 6305: 5.386241245081651e-05
Position 3787: 5.30237002997095e-05
Position 4160: 5.082172244618377e-05
Position 5285: 5.02589471462373e-05
Position 5815: 4.959588997492231e-05
Position 1505: 4.8930114582361856e-05
Position 606: 4.803554807170502e-05
Position 2964: 4.707680104216224e-05
Position 3908: 4.671288490512469e-05
Position 2469: 4.648027537009403e-05
Position 6414: 4.5967520257467866e-05
Position 2689: 4.409706015730598e-05
Position 1547: 4.322166630674775e-05
Position 6177: 4.257064168882499e-05
Position 513: 4.141829149435815e-05
Position 10358: 4.094756151601394e-05
Position 2832: 3.5658867392549466e-05
Position 911: 3.409048659158391e-05
Position 815: 3.183744493164821e-05
Position 5282: 2.9427390592443427e-05
Position 6977: 2.8846846711689505e-05
Position 6359: 2.5511608000747002e-05
Position 5927: 2.3756971541846347e-05
Position 885: 2.2873700914183115e-05
Position 1399: 2.2561368249152623e-05
Position 7544: 2.0547874729845864e-05
Position 6251: 2.051466659202549e-05
Position 10523: 1.9542193945478015e-05
Position 3448: 1.838484710373483e-05
Position 819: 1.8335462265894152e-05
Position 5141: 1.7866001727476606e-05
Position 2558: 1.7505521652440095e-05
Position 3356: 1.4486608993595864e-05
Position 5369: 1.4066873891653522e-05
Position 6238: 1.3010386929394655e-05
Position 7578: 1.2846478176230368e-05
Position 5377: 1.1583083268175003e-05
Position 859: 1.1558224264707996e-05
Position 2579: 1.101472737979091e-05
Position 3664: 1.0658301228663939e-05
Position 2543: 1.0524632638383188e-05
Position 1458: 1.015612314079524e-05
Position 7096: 9.674672690901513e-06
Position 455: 9.249451899591383e-06
Position 1210: 8.550467258283992e-06
Position 7114: 8.34290237077927e-06
Position 7042: 8.199739071466598e-06
Position 351: 7.874212786862792e-06
Position 3595: 7.854626556146475e-06
Position 1029: 6.020510722274082e-06
Position 3853: 6.001152446360729e-06
Position 5653: 5.917744677565524e-06
Position 968: 5.890617636415565e-06
Position 3921: 3.873863213825822e-06
Position 2616: 3.575600418997936e-06
Position 2755: 3.504570619634949e-06
Position 3583: 3.415683450896898e-06
Position 2308: 3.175570655046239e-06
Position 7843: 3.10177687604399e-06
Position 1837: 2.990835140524952e-06
Position 2065: 1.979025359521106e-06
Position 1306: 1.908194347550773e-06
Position 1760: 1.4400164187359383e-06
Position 5698: 1.3435756651272375e-06
Position 1701: 1.0045481007064906e-06
Position 5529: 9.438750334421529e-07
Position 589: 8.871047110887537e-07
Position 7603: 8.315219746494188e-07
Position 1032: 8.192224100219854e-07
Position 976: 7.563379466001742e-07
Position 5668: 7.20014839972636e-07
Position 5590: 6.456836701131177e-07
Position 5204: 5.875811876653217e-07
Position 5514: 5.306591252298555e-07
Position 1347: 5.214147534684873e-07
Position 1789: 5.145184665065647e-07
Position 477: 5.04290577126095e-07
Position 5643: 4.718199106789078e-07
Position 501: 4.4582470589731666e-07
Position 3601: 4.2580344411957216e-07
Position 1894: 4.2155973305595966e-07
Position 5192: 4.162453316866811e-07
Position 7616: 3.136794036196897e-07
Position 551: 3.132702952399798e-07
Position 603: 3.1161739160900186e-07
Position 3671: 2.911347293770569e-07
Position 4745: 2.038559304635681e-07
Position 6952: 1.0049569784818199e-07
Position 6436: 3.563321867452922e-08
Position 368: 3.117357048553404e-08
Position 2364: 1.9915068061165204e-08
Position 832: 1.8227110130303936e-08
Position 920: 1.4826496947632247e-08
Position 468: 1.0938020826902466e-08
Position 828: 6.430009245515865e-09
Position 5060: 5.463282645300414e-09
Position 1733: 4.819021592279999e-09
Position 172: 3.750060562890118e-09
Position 120: 3.54738771692514e-09
Position 1026: 3.3864279380843702e-09
Position 670: 3.177724510030798e-09
Position 740: 2.944462971281758e-09
Position 1150: 2.874192533950089e-09
Position 6885: 2.6826060932735655e-09
Position 1000: 1.9908851143820988e-09
Position 738: 1.5656711170833095e-09
Position 692: 1.0881776135654958e-09
Position 563: 1.0025989908394075e-09
Position 744: 9.372383957117663e-10
Position 568: 9.366571572001728e-10
Position 577: 8.901867642330686e-10
Position 1138: 8.092419803405473e-10
Position 690: 4.748060354943384e-10
Position 560: 3.9272971187544804e-10
