Gene = TARBP1
index = 1376
Annotated 5SS: [  931  6390  7916 11602 13448 15267 18843 19874 21437 28676 30624 32301
 41829 45694 49017 49688 49968 51528 51787 53431 58402 61020 68659 73201
 77923 80722 85458 85742 86688]
Annotated 3SS: [ 6291  7845 11452 13394 15168 18706 19776 21346 28536 30523 32127 41730
 45531 48801 49425 49778 51336 51714 53309 58290 60869 68571 73003 77840
 80549 85265 85616 86550 87357]
SMsplice 5SS: [  931 11602 18843 19874 21437 28676 30624 32301 41829 45694 49017 49688
 51056 51528 51787 53431 58402 68529 73201 77923 80698 85458 85742 86688]
SMsplice 3SS: [11452 18706 19776 21346 28536 30523 32127 41730 45531 48801 49547 50967
 51336 51714 53309 58290 68406 73003 77840 80549 85265 85603 86550 87357]
top_k =  1000
Partition function (log Z): 27.180606835680685

Sorted 5' Splice Sites (High to Low Probability):
Position 41829: 0.9994635333612204
Position 85458: 0.9968026112799474
Position 32301: 0.989471579195857
Position 77923: 0.9845353413841007
Position 21437: 0.9729025104531362
Position 28676: 0.9566976636903438
Position 49688: 0.9361480540784969
Position 53431: 0.9307227792358376
Position 18843: 0.9195547010523278
Position 19874: 0.9033809232448632
Position 58402: 0.8966460108502481
Position 11602: 0.8679875495860113
Position 51787: 0.8575266519967293
Position 49017: 0.8558310064093554
Position 45694: 0.8459973646126325
Position 931: 0.8429034308140408
Position 73201: 0.7799128455653258
Position 30624: 0.6948082835818239
Position 68529: 0.690949402190372
Position 51528: 0.6665078352171012
Position 85742: 0.6375481693365681
Position 15267: 0.6030573572064296
Position 7916: 0.5939405402042348
Position 86688: 0.560844580703205
Position 51056: 0.5549053233053147
Position 21747: 0.5505646372346876
Position 61020: 0.5343100864636596
Position 80698: 0.5032149688634489
Position 68659: 0.4701258283866909
Position 78251: 0.43386385557481455
Position 6390: 0.42046193104171037
Position 13448: 0.38743964916728757
Position 80722: 0.37513997079173417
Position 72204: 0.3698363243358872
Position 66607: 0.3274401804112723
Position 78873: 0.30572448622866877
Position 49968: 0.3030291086676807
Position 5572: 0.2860958087727387
Position 77184: 0.2626597294329899
Position 50192: 0.2471662787603849
Position 29996: 0.24429013639892067
Position 30739: 0.23239257950103456
Position 25707: 0.2231534433210636
Position 1708: 0.2159939168056382
Position 3517: 0.21349571152775626
Position 48531: 0.21081954947839843
Position 67807: 0.19196944349823009
Position 65477: 0.19151238609728954
Position 36934: 0.17993144307037767
Position 14943: 0.1750211648049832
Position 32543: 0.17134906666201613
Position 77180: 0.16825605656099682
Position 30296: 0.16685432259553884
Position 15492: 0.15628537050079502
Position 54998: 0.12880048920156412
Position 52175: 0.12197736876410215
Position 73671: 0.12069637251078241
Position 47792: 0.11901721381912592
Position 3562: 0.11370594468853644
Position 3780: 0.11060041378857716
Position 45714: 0.1098012742259165
Position 32014: 0.10889493210365926
Position 66791: 0.10440352500955329
Position 29756: 0.10388303793196896
Position 58378: 0.1021527141113966
Position 69159: 0.09530444843898789
Position 49064: 0.09052494027986649
Position 4031: 0.08680656675991019
Position 68899: 0.08430263296909299
Position 13182: 0.08294112816417543
Position 64062: 0.08178867136078379
Position 26421: 0.07933822236001857
Position 55617: 0.07928703983054883
Position 11651: 0.07835507465953372
Position 42189: 0.07496232206914741
Position 19129: 0.06759364479567419
Position 3575: 0.06738095453176057
Position 6548: 0.0666515284560252
Position 87455: 0.06645156833101235
Position 80660: 0.06543508043041968
Position 13264: 0.06119667455216725
Position 12366: 0.059191625380096986
Position 65217: 0.058639619453935254
Position 47820: 0.05828949607590637
Position 19104: 0.05578817989042283
Position 63184: 0.055536047755870135
Position 54991: 0.050261085188571204
Position 200: 0.04947327873536436
Position 11859: 0.044709592463973796
Position 50151: 0.04356201285618195
Position 28138: 0.043352059434028624
Position 48859: 0.04271472289110535
Position 69588: 0.04194713647503835
Position 189: 0.041039364219117636
Position 87202: 0.04035106720658937
Position 51061: 0.04011543327443286
Position 13298: 0.04004707705900865
Position 4001: 0.038311903644156535
Position 28650: 0.03315718807700607
Position 16134: 0.03155905484107549
Position 48498: 0.03060041670618745
Position 25368: 0.02953991888314045
Position 15505: 0.028987467237432483
Position 26322: 0.028901760637942652
Position 12501: 0.02853436960491292
Position 56931: 0.027418907841352064
Position 60699: 0.0272145982676563
Position 13537: 0.026717392048749112
Position 28210: 0.02606530725036223
Position 32066: 0.025867685940439263
Position 1397: 0.025863978101532743
Position 9776: 0.025141143647836983
Position 1242: 0.02363752059097369
Position 15277: 0.02351752757049525
Position 42532: 0.022635251935436834
Position 47695: 0.022604210917131665
Position 23102: 0.022502362321308762
Position 49394: 0.022392234167565955
Position 58585: 0.021970283083199708
Position 11911: 0.02166458078215328
Position 69070: 0.02056635135688361
Position 53731: 0.02023156105381267
Position 60674: 0.01960434651218616
Position 24275: 0.019498527814777854
Position 51582: 0.019154309426299004
Position 62471: 0.018878831432923335
Position 52964: 0.018383170879367455
Position 44886: 0.018096627668866657
Position 15036: 0.018081770300059623
Position 80199: 0.017468805683636818
