Gene = ANKRD55
index = 83
Annotated 5SS: [   119    504  49848  57208  62666  73527  89559 106438 116745 122242
 130866]
Annotated 3SS: [   412  49724  57076  62555  73465  89429 106252 116576 121576 130772
 133054]
SMsplice 5SS: [   119    504  27890  28483  49848  62666  71379  72572  73527  89193
  89559 106438 106943 116745 121516 121812 122242 130334 130866]
SMsplice 3SS: [   412  27734  28392  49724  62555  71281  72527  73465  89038  89429
 106252 106741 116599 121286 121607 122153 130216 130772 133054]
top_k =  1000
Partition function (log Z): -62.841804709269695

Sorted 5' Splice Sites (High to Low Probability):
Position 123: 0.7758615973754489
Position 504: 0.626445039772529
Position 3668: 0.4958814264425299
Position 3659: 0.1442824125724102
Position 251: 0.08726281813840087
Position 1105: 0.07722061782733397
Position 556: 0.0520420001509077
Position 380: 0.04674264571192039
Position 879: 0.03874279609651348
Position 10474: 0.03827988488637047
Position 1804: 0.03780045655390681
Position 385: 0.02634096807332825
Position 3446: 0.016459421387371526
Position 160: 0.015087741022612714
Position 442: 0.008338271516864637
Position 2775: 0.005675417317867867
Position 340: 0.004856583065128966
Position 4171: 0.00484979454240026
Position 5392: 0.0035633554212459863
Position 6958: 0.003360461247644297
Position 1070: 0.002875926628356986
Position 4686: 0.0028753954766520557
Position 6273: 0.002081741226525114
Position 3188: 0.001805999749411743
Position 950: 0.000940134951236942
Position 572: 0.000563016616435463
Position 618: 0.0005590123440294712
Position 1529: 0.0005325531539958779
Position 1026: 0.0005087341333672241
Position 206: 0.0003935920990032632
Position 2924: 0.0003774436985589924
Position 232: 0.00036751284547482206
Position 3018: 0.0003499566191223884
Position 888: 0.0003477288141363369
Position 3953: 0.00022953664821949159
Position 4125: 0.00015214467906745727
Position 1828: 9.78506809278917e-05
Position 55: 7.961070705874493e-05
Position 590: 7.658972125678282e-05
Position 154: 6.24951344203571e-05
Position 2078: 6.006242741767274e-05
Position 49: 5.548147296142332e-05
Position 1447: 5.24384393527698e-05
Position 1131: 5.0727420803606604e-05
Position 191: 4.733444965529648e-05
Position 622: 3.9029995158034546e-05
Position 1244: 3.649123099296655e-05
Position 1418: 3.3232544780392025e-05
Position 592: 3.2715167759693196e-05
Position 19: 3.059789945281555e-05
Position 1525: 2.9865481093314335e-05
Position 626: 2.4402916949947688e-05
Position 1625: 2.2789049424648708e-05
Position 85: 2.2416066132802685e-05
Position 184: 1.8940306223284914e-05
Position 594: 1.7283833150048653e-05
Position 598: 1.7221477043866605e-05
Position 596: 1.649413570166489e-05
Position 600: 1.6186457936210047e-05
Position 775: 1.6108497606390157e-05
Position 602: 1.4468776744554963e-05
Position 193: 1.393189595354289e-05
Position 1225: 1.3211486000513853e-05
Position 532: 1.2902552002102672e-05
Position 604: 1.2792157421302955e-05
Position 606: 1.0760704697662847e-05
Position 1421: 9.86676124465657e-06
Position 608: 9.44927981142008e-06
Position 535: 6.819086562383434e-06
Position 95: 6.3364847264555175e-06
Position 53: 3.0865589386789792e-06
Position 1653: 2.5727321691619587e-06
Position 166: 2.5658725130181113e-06
Position 4901: 2.1002973993804097e-06
Position 1597: 2.072164463553541e-06
Position 4287: 1.9894330235075083e-06
Position 1031: 1.7120444866950419e-06
Position 647: 1.6136127334386756e-06
Position 569: 1.5645588817569462e-06
Position 2031: 1.3910256714793789e-06
Position 395: 9.407382000776816e-07
Position 168: 9.129550713785714e-07
Position 1384: 8.833123638204931e-07
Position 2361: 8.430479539382867e-07
Position 1832: 8.374514682118027e-07
Position 3929: 7.872900631435179e-07
Position 9: 7.070669628987373e-07
Position 636: 3.830748775191783e-07
Position 97: 2.992863503304825e-07
Position 3663: 1.839975252723854e-07
Position 548: 6.921049539328247e-08
Position 373: 5.9149847487086784e-08
Position 1838: 3.8289055618085686e-08
Position 1238: 7.4710356103641e-09
Position 368: 7.130066643340617e-09
Position 1175: 6.271527636868525e-10
Position 397: 2.365645146393316e-10
Position 487: 1.3327276432305019e-11
Position 485: 5.811967931297679e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 412: 0.5566490677519923
Position 3540: 0.35553672448750023
Position 3421: 0.19956057079896913
Position 15817: 0.1499266269055669
Position 13002: 0.1011762098420592
Position 974: 0.07782464732083766
Position 11055: 0.06611587313480337
Position 6806: 0.05769326569718263
Position 3582: 0.05541759090437678
Position 12312: 0.04892295028608626
Position 10399: 0.046200284771674004
Position 250: 0.04393590002737259
Position 4006: 0.042530007431343164
Position 10624: 0.04086612178691022
Position 1716: 0.04042577149164352
Position 10192: 0.03906053454791152
Position 13933: 0.036926044178443994
Position 3308: 0.03363095735576361
Position 10687: 0.0334605775732835
Position 4989: 0.02720820000582581
Position 6132: 0.025613052511481913
Position 10003: 0.02445938469834947
Position 380: 0.023280321360310677
Position 2444: 0.022698401196440603
Position 7328: 0.019790745473836076
Position 3790: 0.018913123446901145
Position 8763: 0.01775484976166551
Position 707: 0.014508784154858186
Position 12549: 0.014014198489432554
Position 11376: 0.013638803805857766
Position 6027: 0.013126723330423718
Position 3548: 0.012733500306529012
Position 877: 0.012715749352202977
Position 650: 0.010369206595768465
Position 2186: 0.010209901324131737
Position 10473: 0.009471900020446292
Position 1483: 0.009122162137720864
Position 11070: 0.008826050176656436
Position 11429: 0.008727369268835798
Position 4052: 0.00838680271291513
Position 247: 0.008385470820121595
Position 211: 0.008322680678386898
Position 9970: 0.008126524104704007
Position 3609: 0.006978050682859092
Position 2702: 0.006891022516747141
Position 4594: 0.00634968494985083
Position 8347: 0.005818949579443511
Position 414: 0.005449618413243764
Position 5979: 0.005438885433072903
Position 10153: 0.005428974575869041
Position 1367: 0.0052544222413047955
Position 2879: 0.004840895338155735
Position 9711: 0.0044594277193034815
Position 309: 0.004390976861641127
Position 8630: 0.004300989105059315
Position 5295: 0.004168236028193297
Position 1348: 0.004068507892373136
Position 7150: 0.0038770224342250456
Position 9074: 0.0037394820454901
Position 5104: 0.0034303833662738758
Position 7621: 0.003082043732736358
Position 7544: 0.002438462055038672
Position 11767: 0.0024149272036991056
Position 3495: 0.0023925487867505063
Position 337: 0.0023653631328765202
Position 757: 0.002279603348969733
Position 11334: 0.0022136697786931244
Position 4445: 0.0021078784179384617
Position 496: 0.0020863204732477422
Position 8187: 0.002059179856543107
Position 1025: 0.0020555245828822845
Position 8931: 0.001836575861560862
Position 5694: 0.0017754306941453594
Position 3879: 0.0017741306946232802
Position 6922: 0.0017668638181125482
Position 9914: 0.0014208339927966945
