Gene = CYSTM1
index = 424
Annotated 5SS: [  644 20011]
Annotated 3SS: [19803 68662]
SMsplice 5SS: [  644 20011 22084 43887 62119]
SMsplice 3SS: [19803 21946 43743 62033 68662]
top_k =  1000
Partition function (log Z): -31.229008830121096

Sorted 5' Splice Sites (High to Low Probability):
Position 20011: 0.8155753067130903
Position 644: 0.5962264150738199
Position 22084: 0.4657636265799744
Position 5301: 0.3660699911522035
Position 87: 0.3245943075238631
Position 2965: 0.26009723753625963
Position 5482: 0.17959831916172747
Position 7834: 0.11402704574888678
Position 562: 0.11358426562085727
Position 16802: 0.11054710581432596
Position 101: 0.09673124214451465
Position 19967: 0.08859473061663475
Position 10292: 0.06356801906979609
Position 2020: 0.04933086856734296
Position 20652: 0.04080521771622337
Position 2911: 0.03343898138738148
Position 16631: 0.033320108166275925
Position 22128: 0.03136250515697897
Position 19943: 0.028639276812537254
Position 6122: 0.025578271777236417
Position 2213: 0.023027152992363895
Position 245: 0.020908361582598747
Position 7614: 0.020669853569957566
Position 10297: 0.02014067515897146
Position 9010: 0.019826428886672253
Position 7518: 0.018856679196351905
Position 10288: 0.016840841493454363
Position 487: 0.013781694349401246
Position 627: 0.012148741662665441
Position 2245: 0.012021030839978629
Position 2915: 0.010533536131814491
Position 649: 0.009281498952719038
Position 7769: 0.008374485419259737
Position 2898: 0.00731966738612468
Position 2877: 0.0040298593603521745
Position 2919: 0.0034429435201591596
Position 1669: 0.0031083110841924216
Position 3900: 0.003093962506453137
Position 1290: 0.002701822240462224
Position 3640: 0.0022752465051532984
Position 2493: 0.0020004530063484666
Position 3033: 0.0017865296673158651
Position 306: 0.001779203297059312
Position 25: 0.0017691281489431315
Position 601: 0.0015946422450109725
Position 3620: 0.0010694976388846468
Position 1603: 0.0009313953749644931
Position 2799: 0.0009033446790391736
Position 497: 0.0008773564436024074
Position 208: 0.0008724454868535162
Position 1089: 0.0008462025531583956
Position 1689: 0.0008091316805249881
Position 3719: 0.000689699518043385
Position 1984: 0.0006879749534263525
Position 1308: 0.0006852261668517417
Position 2935: 0.0006555187413753383
Position 2369: 0.0006091528147522053
Position 1913: 0.0005450757606152409
Position 3064: 0.000521663133159915
Position 257: 0.0004886850711188028
Position 1443: 0.0004516193818617626
Position 779: 0.0003868784781457153
Position 123: 0.00036802410099859447
Position 39: 0.0003545845645234581
Position 191: 0.0003311200468025033
Position 2483: 0.0002616497317088349
Position 2152: 0.00022590667670831046
Position 3050: 0.00021085925716780483
Position 479: 0.0002049866409817395
Position 252: 0.0001755675045749355
Position 3853: 0.0001740628601133714
Position 414: 0.00017110993923340564
Position 586: 0.00016673929685339736
Position 1122: 0.00014316591807920335
Position 5700: 0.00014132258986004667
Position 3082: 0.0001313984930327157
Position 4686: 0.0001302056534895191
Position 1105: 0.00012933452449831638
Position 1958: 0.0001288665743647003
Position 3037: 0.00010880635410653037
Position 4485: 9.472738859803606e-05
Position 3984: 9.402226928560803e-05
Position 1656: 8.744709813161184e-05
Position 2575: 7.964437695922574e-05
Position 3016: 6.504134479448562e-05
Position 239: 4.653093774825528e-05
Position 2745: 4.144437848632878e-05
Position 1139: 3.832615240497426e-05
Position 2357: 3.826294274521687e-05
Position 1995: 3.2933993815015855e-05
Position 3006: 3.286272758660869e-05
Position 2076: 1.795376572615609e-05
Position 293: 1.6150694748150454e-05
Position 524: 1.4371829284833918e-05
Position 435: 1.0107691251478112e-05
Position 118: 9.693835039015446e-06
Position 1532: 3.1178930226922666e-06
Position 1264: 1.8953573807466236e-06
Position 1280: 1.8316307306525206e-06
Position 340: 1.5678060673125826e-06
Position 430: 1.516368209752783e-06
Position 299: 1.0605521005790164e-06
Position 519: 8.528919721196883e-07
Position 1862: 8.104826205994347e-07
Position 58: 7.585979420396386e-07
Position 1891: 4.848135365940911e-07
Position 332: 4.842046360742308e-07
Position 5515: 1.9941423014956857e-08
Position 623: 4.9085543763749124e-09
Position 17: 4.4661298579196395e-10
Position 571: 9.056540964845401e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19803: 0.9892268166396302
Position 21946: 0.6118016316097475
Position 5043: 0.43033015905398714
Position 2832: 0.30175883967627104
Position 22686: 0.16871478103265358
Position 561: 0.1511694801896815
Position 7730: 0.11948198515774955
Position 25423: 0.112780676672825
Position 25764: 0.09493905558769132
Position 10060: 0.09112692216416139
Position 23311: 0.08032895479455633
Position 16427: 0.0768402079580685
Position 16751: 0.07187411266389508
Position 5443: 0.0699302336014006
Position 20510: 0.06724511646122841
Position 24385: 0.06418644617310595
Position 23363: 0.061527952978735444
Position 20083: 0.04120727815372277
Position 24720: 0.03815773316920003
Position 600: 0.037516314719654546
Position 2126: 0.03588767311453995
Position 7459: 0.0312098141909633
Position 26887: 0.0302893593174819
Position 20132: 0.027897877051725826
Position 5063: 0.020665162990999197
Position 8906: 0.01986066873559767
Position 6024: 0.019233461645091134
Position 1955: 0.01597026962299124
Position 1833: 0.015628952919707603
Position 21774: 0.013952783617062562
Position 5039: 0.013665974529750446
Position 22804: 0.0130309409893529
Position 7421: 0.011520041281470307
Position 10032: 0.010605268993829065
Position 1993: 0.009681905718039637
Position 20674: 0.009246018480857446
Position 2839: 0.008450492828661258
Position 22592: 0.007886353111777872
Position 2853: 0.007334936052378545
Position 5985: 0.006421581876272416
Position 22850: 0.0057774725111580695
Position 23366: 0.0054848042941776365
Position 5113: 0.005305338583273149
Position 23062: 0.004935946497132615
Position 477: 0.004926017282576503
Position 22371: 0.004783420366483557
Position 2694: 0.004201734252437109
Position 221: 0.003664665847303299
Position 1850: 0.00360714501018332
Position 557: 0.003424321782590989
Position 3827: 0.003191268022562256
Position 1845: 0.003138397101745242
Position 5202: 0.0029748963302756062
Position 5256: 0.0028895029091829706
Position 20820: 0.0027159506386153537
Position 3562: 0.00256298825731072
Position 623: 0.002545091479811844
Position 22368: 0.0017701065531534079
Position 5416: 0.0017109095400433946
Position 2670: 0.001384471569855657
Position 1525: 0.001322780591608856
Position 21704: 0.0013167321243338082
Position 1920: 0.001168397523111316
Position 3488: 0.0011386149335780651
Position 606: 0.0010444488698861296
Position 1913: 0.000874359459136554
Position 20515: 0.0007632714086588818
Position 318: 0.0007180274532863781
Position 6872: 0.0006818580367561048
Position 1756: 0.0005704291944471631
Position 2179: 0.0005489995516513066
Position 1602: 0.00047822848477619063
Position 13853: 0.00039512834395356096
Position 3637: 0.0003154918990115054
Position 2802: 0.0002612826751488312
Position 380: 0.00021591782883952806
Position 1806: 0.00021310028396909574
Position 10497: 0.00020180965225881638
Position 1314: 0.00019334817253653343
Position 909: 0.00018742258817287008
Position 5584: 0.00018498735060186764
Position 2313: 0.00015737916964830818
Position 9609: 0.0001463944739693736
Position 4504: 0.00013314790932293332
Position 9508: 0.00011303801314689267
Position 3852: 0.00010760356592613316
Position 306: 0.00010156868873552972
Position 1964: 9.715592902665164e-05
Position 6689: 9.528198020118648e-05
Position 4368: 9.472738859803601e-05
Position 1803: 8.324982047415387e-05
Position 5205: 7.83218939824886e-05
Position 444: 7.766451006929273e-05
Position 1957: 7.696532863848006e-05
Position 3983: 6.738034264940221e-05
Position 3730: 6.572418647472987e-05
Position 6640: 6.34013626412513e-05
Position 1062: 6.314488392127004e-05
Position 189: 6.261091504229503e-05
Position 340: 6.231380776038985e-05
Position 313: 6.065919957546647e-05
Position 2798: 5.443748874235955e-05
Position 1722: 5.0275645324422516e-05
Position 7921: 4.783722569461023e-05
Position 1442: 4.7592230536967054e-05
Position 528: 4.135998149097614e-05
Position 3833: 3.95666730271223e-05
Position 5640: 3.912874137586318e-05
Position 8272: 3.6133941260752935e-05
Position 8583: 3.575840134852083e-05
Position 2466: 3.4153736391810306e-05
Position 513: 3.28919841098292e-05
Position 2595: 3.274074038415636e-05
Position 8685: 2.9718290713098006e-05
Position 1170: 2.7134239523958872e-05
Position 2928: 2.6671665712647052e-05
Position 2866: 2.560626693564064e-05
Position 5610: 1.92663223129819e-05
Position 3471: 1.8681994470765495e-05
Position 1363: 1.8639567168626306e-05
Position 1311: 1.8254517162265986e-05
Position 2536: 1.600527278712331e-05
Position 1701: 1.152366021186177e-05
Position 5756: 1.1427700490649587e-05
Position 2487: 1.0679019226286564e-05
Position 7862: 1.0514727476940681e-05
Position 346: 1.0505045181860537e-05
Position 6187: 1.0124160147460263e-05
Position 2099: 9.254792729869083e-06
Position 5613: 8.950066451656575e-06
Position 1205: 7.981052408723822e-06
