Gene = HEMK1
index = 646
Annotated 5SS: [  122  2181  2650  3057  8035  8422  8724  9775 10788 11078]
Annotated 3SS: [ 1778  2557  2962  7899  8356  8673  9668 10691 10963 11228]
SMsplice 5SS: [  122   394  8035  8422  9775 10589 10788 11078]
SMsplice 3SS: [  227  7899  8356  9668 10352 10691 10963 11228]
top_k =  1000
Partition function (log Z): -3.6904302169256824

Sorted 5' Splice Sites (High to Low Probability):
Position 12172: 0.917379590083606
Position 11078: 0.781546627182549
Position 10788: 0.7317589519813943
Position 8035: 0.6476261221056466
Position 2650: 0.6462285198102339
Position 122: 0.6126469724361647
Position 9775: 0.5800437387444097
Position 3057: 0.5083201470488451
Position 8724: 0.5059079859713457
Position 394: 0.497053344573073
Position 11677: 0.4793545365765631
Position 8422: 0.45998483064684326
Position 10589: 0.4351648439829817
Position 1654: 0.41658911484272837
Position 12567: 0.41570036135031246
Position 11319: 0.3942070670535069
Position 17768: 0.36008392906441705
Position 2143: 0.3006023552660306
Position 10494: 0.28719526333246176
Position 12523: 0.26304801543398937
Position 5767: 0.25617234902017755
Position 3855: 0.2509883453397781
Position 11344: 0.20027851573125927
Position 423: 0.17934614796776446
Position 8569: 0.14967565538796776
Position 398: 0.14620207585262968
Position 11482: 0.14152955484447086
Position 1619: 0.1382114257289662
Position 9787: 0.1380528617171786
Position 11581: 0.12347614551707736
Position 832: 0.12264598808469049
Position 15944: 0.11584362091541427
Position 15184: 0.09670076051303478
Position 16854: 0.08555479723406097
Position 10812: 0.0836798006404585
Position 16139: 0.0810248613509843
Position 14790: 0.07623356991875746
Position 1650: 0.07158560780193544
Position 17281: 0.06657773139951835
Position 3485: 0.06001481711530349
Position 15329: 0.05989296831375765
Position 11289: 0.0532436597439521
Position 9581: 0.04597892993136477
Position 8769: 0.04278169642877089
Position 5806: 0.03404809610204277
Position 16204: 0.030256684967796738
Position 660: 0.028310100584013242
Position 3527: 0.027620892303511238
Position 4664: 0.024158148976601946
Position 10869: 0.021843900055073622
Position 12203: 0.021569860655295207
Position 2181: 0.019559315739265892
Position 11253: 0.017570773015245112
Position 12168: 0.01734547792349686
Position 1077: 0.015544120791750916
Position 12187: 0.01420388140067473
Position 3460: 0.014108967949046
Position 487: 0.013261880807459367
Position 10030: 0.01275800203685732
Position 11527: 0.01236003445437609
Position 11501: 0.01145847264614224
Position 1331: 0.010927728405220742
Position 3651: 0.010080729386934393
Position 358: 0.009648566471721904
Position 561: 0.008652992279886555
Position 11557: 0.007230430556086195
Position 11465: 0.006740818351297798
Position 2085: 0.006630863219637983
Position 16096: 0.00647912507817513
Position 9571: 0.006316411483725706
Position 11506: 0.005644636294408552
Position 3766: 0.005486822918853931
Position 3583: 0.004788146279763361
Position 169: 0.004455212681624832
Position 8858: 0.004355124770020796
Position 14414: 0.004171123190649911
Position 14801: 0.004044688280684025
Position 402: 0.003466707335332268
Position 8426: 0.003084697931310218
Position 15039: 0.0029428270435754296
Position 5857: 0.0028506991565226784
Position 138: 0.0027046204367489734
Position 7121: 0.002417809455424994
Position 8915: 0.002058504920969129
Position 3061: 0.0016671508234113682
Position 436: 0.0016265520631438526
Position 968: 0.0014428861964289191
Position 11461: 0.001308652935161254
Position 14776: 0.0012543718124558684
Position 9632: 0.001211809718756497
Position 2119: 0.0011817228058073604
Position 8246: 0.0010779827155165435
Position 12182: 0.0010213123861024982
Position 838: 0.0009532347848441665
Position 1361: 0.0009236856203399184
Position 2011: 0.0008374504009815496
Position 1503: 0.0008347832866064017
Position 3282: 0.0007769330922535918
Position 521: 0.0007720506873224878
Position 4686: 0.0006682714440030172
Position 2616: 0.0005478729497926253
Position 842: 0.0005021228188366459
Position 10718: 0.0004923952054760475
Position 371: 0.00044932761586507234
Position 15569: 0.0004403431323241195
Position 2758: 0.0004165748815780422
Position 10499: 0.0003088019959474773
Position 11055: 0.00029663076173673953
Position 99: 0.00023836218905836742
Position 10432: 0.00023453224391686503
Position 187: 0.0002244827566026429
Position 1322: 0.00010739097840784292
Position 1859: 7.467236382755363e-05
Position 10803: 5.3856382025610745e-05
Position 1421: 3.566977175042787e-05
Position 1279: 3.312897386453737e-05
Position 328: 3.292215022054758e-05
Position 571: 2.6824966852699518e-05
Position 1051: 2.1490453537319882e-05
Position 816: 1.1542386433385949e-05
Position 1426: 8.717676572808704e-06
Position 45: 8.521588995404666e-06
Position 1342: 8.23063800893574e-06
Position 625: 6.5018114353065525e-06
Position 230: 3.5019717957708194e-06
Position 784: 2.221740964237934e-06
Position 546: 1.737976776719259e-06
Position 366: 1.7187447424937758e-06
Position 502: 1.107981316598752e-06
Position 453: 9.097917105027657e-07
Position 650: 9.061397946884923e-07
Position 455: 6.093853212401898e-07
Position 282: 2.6714958957356174e-07
Position 1144: 1.75099914658905e-07
Position 645: 5.7039821451847124e-08
Position 579: 5.5386873482390254e-08
Position 196: 4.679794173229596e-08
Position 565: 1.1831051179204552e-08
