Gene = PIFO
index = 1026
Annotated 5SS: [ 384  762 1485 2359 3936]
Annotated 3SS: [ 621 1385 2227 3817 4970]
SMsplice 5SS: [ 202  384 3668 3936]
SMsplice 3SS: [ 293 3529 3817 6003]
top_k =  1000
Partition function (log Z): -5.018600093038293

Sorted 5' Splice Sites (High to Low Probability):
Position 384: 0.8790418243806148
Position 3936: 0.8211664146105617
Position 202: 0.6493118867012877
Position 3668: 0.5290118026376531
Position 762: 0.3270624037380248
Position 1084: 0.13109557629637864
Position 2359: 0.12442038996612129
Position 2261: 0.10439099949490031
Position 422: 0.07209116523784834
Position 3562: 0.07088406391441693
Position 1485: 0.04468881469610738
Position 4785: 0.0355271969458473
Position 3900: 0.02997728298728434
Position 2251: 0.02779453163097003
Position 4773: 0.027269504317292567
Position 583: 0.02549449791201543
Position 5256: 0.023227023796532808
Position 2415: 0.021548989471672143
Position 2845: 0.020923236065590118
Position 5601: 0.020870940496485465
Position 707: 0.017259002930977853
Position 3991: 0.014263571676232645
Position 4754: 0.012662437078240397
Position 5260: 0.01171522824946336
Position 5648: 0.011637742120953662
Position 4131: 0.010469624795032304
Position 2792: 0.007776051627576299
Position 6151: 0.0063691050461103585
Position 5046: 0.005024652138333703
Position 3726: 0.004728116930859106
Position 1152: 0.003729545530308248
Position 3624: 0.0034235837348369205
Position 2104: 0.0027757635297292163
Position 4800: 0.0022271460528348243
Position 1673: 0.0021876068757150625
Position 3243: 0.0019540943132896884
Position 4751: 0.001795314586365232
Position 6095: 0.0017203249823047185
Position 505: 0.0005438615338237548
Position 829: 0.0005201290057232478
Position 3320: 0.0004405691171086851
Position 5183: 0.00043267028574178035
Position 5623: 0.00042779241992955784
Position 2820: 0.0003744588033785719
Position 3753: 0.0003057738988685165
Position 516: 0.0002908826429878974
Position 171: 0.0002436678594610304
Position 4189: 0.00021192897901065464
Position 208: 0.00021003653564581143
Position 1258: 0.0001512380691456009
Position 1602: 0.00014304565915417136
Position 4014: 0.00010696232290651897
Position 766: 8.964269778049283e-05
Position 2041: 8.154888068256612e-05
Position 367: 5.9188682299857804e-05
Position 220: 4.855077423651139e-05
Position 231: 4.6870720713641324e-05
Position 411: 4.430640397771101e-05
Position 434: 4.01850368601461e-05
Position 821: 2.8612625340816398e-05
