Gene = CRBN
index = 407
Annotated 5SS: [   90  4548  5652  6935 12077 23492 24964 25751 26287 27255]
Annotated 3SS: [ 4440  5448  6784 11916 23428 24878 25634 26221 27122 28664]
SMsplice 5SS: [   90  6935  7205 12077 22143 23492 25751 26287]
SMsplice 3SS: [ 6784  7063 11916 22089 23428 25647 26221 28664]
top_k =  1000
Partition function (log Z): 0.3865440967356002

Sorted 5' Splice Sites (High to Low Probability):
Position 12077: 0.976899723722744
Position 6935: 0.9426701160558976
Position 26287: 0.8732869775303592
Position 23492: 0.8011706544137596
Position 4548: 0.7540870077722686
Position 25751: 0.7272320784601531
Position 7205: 0.7203442668989112
Position 22143: 0.6358634652492378
Position 90: 0.5706973171070806
Position 24964: 0.5296605509881143
Position 6237: 0.48690405834850836
Position 5602: 0.42357616853748536
Position 26735: 0.40613961920008723
Position 5330: 0.3779801524188278
Position 26137: 0.36939737599889466
Position 5652: 0.3664618888029258
Position 13030: 0.2656094579044589
Position 11731: 0.24993976816331018
Position 295: 0.2471422745740268
Position 9153: 0.2112315787566394
Position 26492: 0.20238704965294335
Position 3725: 0.1888596124239222
Position 12287: 0.17255414236438904
Position 966: 0.14815157315772615
Position 6164: 0.14608258442151145
Position 3527: 0.1448171798739913
Position 7226: 0.13125801441427248
Position 23526: 0.12832481580490385
Position 9950: 0.1191357088661557
Position 25286: 0.07581259104769512
Position 28284: 0.0661124118694979
Position 5761: 0.06069588900865074
Position 5593: 0.0551305338903007
Position 647: 0.055055387136160705
Position 10913: 0.05261274231135764
Position 7787: 0.042183740507264325
Position 26504: 0.04202954924965242
Position 6502: 0.04099829063291972
Position 6899: 0.039932947320744656
Position 11601: 0.03796172717464867
Position 16144: 0.036169489203092896
Position 934: 0.035131073100142476
Position 9481: 0.03332324129423319
Position 5263: 0.028988343320910576
Position 2513: 0.028740770272629848
Position 11828: 0.026773232249901947
Position 27255: 0.026771751486125976
Position 10488: 0.02677129896472136
Position 17933: 0.024628650980041678
Position 3655: 0.0225329997303362
Position 4809: 0.018877083282736747
Position 1300: 0.018173622576483563
Position 3734: 0.018146282438631544
Position 3866: 0.017689211406635562
Position 24973: 0.017638022187857254
Position 18968: 0.016064352548704957
Position 3998: 0.015921955884366457
Position 9696: 0.015799641268742573
Position 5512: 0.015064148223912095
Position 5597: 0.014028755585054281
Position 11507: 0.0138282604909687
Position 1142: 0.013172690073500882
Position 4773: 0.012890512742490305
Position 8199: 0.012797032924239293
Position 5099: 0.01252360848249365
Position 22950: 0.012483543510483282
Position 3235: 0.012186231801016948
Position 5332: 0.011994532334893402
Position 12282: 0.011515663259966996
Position 27993: 0.010420657047131916
Position 5147: 0.009498251527095108
Position 9962: 0.009247174570830234
Position 1785: 0.008635466387467254
Position 5288: 0.007480536899096477
Position 9725: 0.007451241316105775
Position 22125: 0.007290277840323653
Position 1206: 0.007131602693764034
Position 7332: 0.007048255545054294
Position 4884: 0.006603282270414697
Position 410: 0.006513817647439372
Position 1474: 0.006499236963861874
Position 4552: 0.006484798208179823
Position 5195: 0.00639546779145932
Position 5367: 0.005967945893708446
Position 3508: 0.005810334962376205
Position 718: 0.005457956111332052
Position 2791: 0.004635423766153157
Position 13: 0.004160217508393413
Position 1380: 0.00359877808478863
Position 762: 0.003276185908032835
Position 5533: 0.002836564918722335
Position 5774: 0.0027296465057855897
Position 1852: 0.0027123213916133092
Position 6112: 0.002258046640438094
Position 11581: 0.0021946578187601487
Position 27399: 0.0019276214932342026
Position 27678: 0.0018745564841898704
Position 28040: 0.001782118266648766
Position 7242: 0.0016804259312721288
Position 27830: 0.0016149509554583114
Position 28090: 0.0015251127298071456
Position 12555: 0.001413109351601866
Position 2848: 0.0013847868156022039
Position 103: 0.0011960484923833337
Position 10749: 0.0011847978393690365
Position 8315: 0.0011692363766459314
Position 28159: 0.0011683450382570714
Position 616: 0.001098204800155624
Position 4356: 0.0010887684061593615
Position 6212: 0.0009872789281247676
Position 6454: 0.0008341953556372774
Position 9750: 0.0008288126317961829
Position 307: 0.0007060528683216142
Position 7868: 0.0006992818180160454
Position 150: 0.0006957937688067572
Position 9748: 0.00066328541995616
Position 9754: 0.0005898723337229717
Position 5153: 0.0005332520589900018
Position 305: 0.000533115741586353
Position 14967: 0.000524794046414212
Position 12840: 0.00046159695210291744
Position 9531: 0.0004552270663286425
Position 6906: 0.00040967845066495773
Position 1981: 0.00038697776196871115
Position 882: 0.0003844496112437091
Position 2286: 0.00037567819652651463
Position 2028: 0.000371653203249969
Position 4974: 0.0002997055847762611
Position 4699: 0.00028877585709712863
Position 13081: 0.00028387980139107856
Position 4486: 0.0002686218016623331
Position 1113: 0.0002088911925487948
Position 1030: 0.0001975711453456426
Position 5883: 0.00019447595422588716
Position 3237: 0.0001566156525738987
Position 9590: 0.00015070024350839046
Position 6876: 0.0001467790542064314
Position 1567: 0.00013695863336387967
Position 1894: 0.00013209149616454877
Position 1941: 0.00012570078120408132
Position 6926: 0.00011888847946495766
Position 7339: 0.00011725265200434942
Position 1662: 0.00011292008895457508
Position 473: 0.00010148138466938434
Position 4731: 7.888427494370069e-05
Position 1102: 7.107499299487244e-05
Position 4394: 6.431204029403e-05
Position 7470: 4.324809408579476e-05
Position 425: 3.4876182051990686e-05
Position 234: 2.9756819009401867e-05
Position 257: 2.6762728444636207e-05
Position 990: 2.4606689988792347e-05
Position 903: 1.810859053064277e-05
Position 438: 1.6394471157323035e-05
Position 371: 1.140005492715166e-05
Position 6870: 1.0764251454455633e-05
Position 113: 9.518568457976311e-06
Position 7167: 8.321492091179762e-06
Position 578: 8.206616481700126e-06
Position 651: 8.166827064638143e-06
Position 123: 7.66460535416608e-06
Position 8045: 6.5476133048166674e-06
Position 7951: 6.168727637455511e-06
Position 13853: 6.1680562398168045e-06
Position 3435: 4.6312720576245095e-06
Position 629: 4.569071367773332e-06
Position 943: 4.301703991261734e-06
Position 2543: 3.7859808206593793e-06
Position 703: 2.9678013434866082e-06
Position 3717: 2.966817013672751e-06
Position 506: 2.892842266549526e-06
Position 7064: 2.844311750870438e-06
Position 884: 2.3447092068931953e-06
Position 1347: 2.06440417186307e-06
Position 649: 8.654590585898777e-07
Position 1249: 8.361693102009764e-07
Position 459: 4.510177787889356e-07
Position 282: 3.8705349638747934e-07
Position 116: 1.8848638623996907e-07
Position 364: 1.4577723540086337e-07
Position 558: 1.4517653119294042e-07
Position 175: 1.1343383231000439e-07
Position 778: 5.845301486274402e-08
Position 106: 3.4347382352978196e-08
Position 1253: 2.7751632761199454e-08
Position 491: 1.3739487660491064e-08
Position 362: 3.6659536323154067e-09
Position 525: 2.7219612115439365e-09
Position 597: 4.066731799574502e-10
Position 938: 3.777491352547355e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11916: 0.975944732801608
Position 6784: 0.9654851233960328
Position 23428: 0.9230087512156516
Position 26221: 0.8612506994157038
Position 7063: 0.8403128741957052
Position 28664: 0.7423148399950525
Position 25647: 0.7191791615597887
Position 22089: 0.6431537430895614
Position 24878: 0.5475756681793646
Position 5448: 0.4922744408135316
Position 6048: 0.4627343772166345
Position 5072: 0.4275067567186295
Position 4440: 0.41229020782155174
Position 4443: 0.34293037904115237
Position 5483: 0.3328149085223661
Position 3591: 0.2391932073477701
Position 12958: 0.22087546032497857
Position 26005: 0.21959746028264396
Position 9016: 0.21053173569972375
Position 26635: 0.19099362808897327
Position 26374: 0.18914186865941043
Position 26040: 0.18045944552069929
Position 3396: 0.15086479209541004
Position 11684: 0.1329850457674485
Position 12142: 0.13289677767586872
Position 9824: 0.12422653645932083
Position 11478: 0.11569629095489849
Position 26580: 0.10924028458753318
Position 5994: 0.09729347659565038
Position 26686: 0.09354828656409193
Position 11637: 0.08651388271981436
Position 27122: 0.08438885094611888
Position 27888: 0.0812953326481706
Position 28203: 0.05911977515016475
Position 25180: 0.056453535180377455
Position 9463: 0.043094099532149495
Position 5963: 0.04069906613081288
Position 6386: 0.04048999849171719
Position 12961: 0.03723076977627462
Position 15900: 0.03613927545168225
Position 7688: 0.03558011399293336
Position 5068: 0.031495425522468416
Position 881: 0.031149045630118617
Position 12175: 0.030157737972400206
Position 28250: 0.030045437929219813
Position 4641: 0.029447660345743393
Position 5504: 0.028836385050862768
Position 10688: 0.027783330784483917
Position 6070: 0.02710692969858066
Position 10239: 0.026771298964721357
Position 2387: 0.026650223243434665
Position 27863: 0.025271063955117697
Position 10748: 0.023244959189625228
Position 783: 0.023096930014994656
Position 28226: 0.02106607133076327
Position 17790: 0.02065296584481617
Position 5455: 0.018791355904199183
Position 5511: 0.018490658150824103
Position 551: 0.017871468366051278
Position 5651: 0.017791366768737913
Position 5705: 0.016646441684057822
Position 26615: 0.015064265229909984
Position 26384: 0.014526230097896251
Position 18773: 0.013680986801773388
Position 22869: 0.012516077289979423
Position 25053: 0.0121140760296929
Position 28283: 0.011980438261976182
Position 1002: 0.011690308769374276
Position 1722: 0.011595099887888241
Position 2977: 0.010569944406452661
Position 26327: 0.009869107168803268
Position 1249: 0.009470340139345631
Position 28686: 0.009234286551876225
Position 25634: 0.008775342117465614
Position 5559: 0.008663966115639054
Position 12146: 0.008332026504790683
Position 26447: 0.00803335532600705
Position 12199: 0.007832408739067768
Position 25270: 0.007244979837624778
Position 6822: 0.007107733878410485
Position 6794: 0.007023434771494866
Position 23211: 0.006926079276341221
Position 6101: 0.00688945776241294
Position 7100: 0.006739909203474846
Position 1093: 0.006698092037653345
Position 26909: 0.0065073844006350474
Position 4808: 0.006464605644584344
Position 9215: 0.005980221937823805
Position 26079: 0.0057734813754073515
Position 713: 0.005586823626294563
Position 27714: 0.00510312428155023
Position 8125: 0.005065880472445226
Position 12870: 0.00473270138495126
Position 376: 0.0045946390367201185
Position 7284: 0.004353764778327349
Position 8190: 0.004336805693595528
Position 7042: 0.004327330596044319
Position 865: 0.004201859748190225
Position 3653: 0.0041912933991795475
Position 9839: 0.004157359882382687
Position 3360: 0.004156553355671264
Position 3875: 0.004022571009727718
Position 9599: 0.003998084941532667
Position 4327: 0.0039966354819772325
Position 2628: 0.00398333681768456
Position 17752: 0.003975685135225517
Position 9337: 0.003971580431062995
Position 7069: 0.003911508370682479
Position 3817: 0.003720474987264627
Position 26719: 0.0036231430794443566
Position 29028: 0.003603223709268327
Position 26412: 0.0035363233147230133
Position 7553: 0.0032699247291996534
Position 27590: 0.0032124932742951195
Position 12927: 0.003069917989684675
Position 4246: 0.003063984078201131
Position 6825: 0.0030102751779425693
Position 10849: 0.002769250176617535
Position 558: 0.002734924821594669
Position 26435: 0.002654203323321196
Position 26398: 0.0026489607889582075
Position 5750: 0.0026270682920717897
Position 29018: 0.0026136864064511037
Position 592: 0.002572514369809607
Position 8044: 0.0025622594552345834
Position 18836: 0.00239403725621637
Position 3464: 0.002367233632277545
Position 26491: 0.002329277822927876
Position 2663: 0.0020368737640707934
Position 9418: 0.0019796768706684905
Position 5233: 0.00196980699087406
Position 12483: 0.0017581882046366125
Position 27735: 0.0016322833056248963
Position 7578: 0.0015803546339629973
Position 3621: 0.0015280926948152893
Position 5236: 0.0014658769413065532
Position 8137: 0.0013474077111871403
Position 12228: 0.0013177847221526042
Position 27782: 0.0012347259229317639
Position 27754: 0.0011585883081992546
Position 457: 0.0010888415591974094
Position 7225: 0.0010483954383082982
Position 903: 0.001035659385670634
Position 5939: 0.0010081031723508074
