Gene = IK
index = 683
Annotated 5SS: [  155   768  4037  4378  5375  6283  6817  6958  8223  9893 11007 11395
 11564 12065 12426 13046 13939 14238 14444]
Annotated 3SS: [  700  3943  4317  5206  6167  6745  6910  8058  9783 10966 11168 11544
 11985 12344 12987 13849 14128 14408 14531]
SMsplice 5SS: [  155   768  4037  4378  5375  6283  6817  6958  7863  8223  9893 11007
 11395 12426 13046 13939 14238 14444]
SMsplice 3SS: [  700  3943  4317  5206  6167  6745  6910  7731  8058  9783 10966 11211
 12339 12987 13849 14128 14408 14531]
top_k =  1000
Partition function (log Z): 34.208181752122556

Sorted 5' Splice Sites (High to Low Probability):
Position 14238: 0.9942500066598016
Position 4037: 0.9901356430592471
Position 6817: 0.9792097472206024
Position 14444: 0.9361126104068849
Position 13046: 0.9288438493931159
Position 13939: 0.8397015239674249
Position 12426: 0.8268890817989546
Position 155: 0.8151788022394302
Position 6283: 0.811073614492167
Position 8223: 0.8056366589301708
Position 11395: 0.790423479724719
Position 4378: 0.7593295190588357
Position 9893: 0.7519008758199378
Position 768: 0.730906390559283
Position 7863: 0.6338798550789929
Position 6958: 0.5868452781922278
Position 5375: 0.5650428492670615
Position 11007: 0.44146934423603096
Position 13299: 0.18672167658473
Position 11788: 0.1752767511743042
Position 4411: 0.16691094390562494
Position 11047: 0.15431795120291147
Position 867: 0.1499608585051193
Position 11618: 0.12610906920841267
Position 13947: 0.12026932446494197
Position 238: 0.09459047963274915
Position 11461: 0.07755347876670589
Position 13306: 0.075740045976972
Position 7467: 0.0706767154703343
Position 13693: 0.06920792833477737
Position 10091: 0.053137446917216745
Position 7668: 0.05166268150873455
Position 4389: 0.05075449514034837
Position 11420: 0.044895976561961
Position 2600: 0.04400887624788212
Position 7003: 0.04150783647315817
Position 11674: 0.03541269023578267
Position 6301: 0.03478810191276358
Position 11564: 0.03329410905083537
Position 13065: 0.02868050793590552
Position 11793: 0.026344209597576367
Position 11011: 0.024745727610398154
Position 4723: 0.02406009855702345
Position 9904: 0.022545688117935406
Position 7542: 0.02162900351555848
Position 11640: 0.02127120034899752
Position 12764: 0.020585416454192155
Position 11127: 0.018686641258995003
Position 11082: 0.01859806106325819
Position 393: 0.016931007346763543
Position 6627: 0.015893561308270354
Position 57: 0.014138529988280924
Position 11125: 0.013871144819681809
Position 900: 0.01202471268807276
Position 7414: 0.01197528748153788
Position 12106: 0.011682001050223413
Position 4806: 0.011159571543996851
Position 7749: 0.011053691723564237
Position 6490: 0.01083285612887094
Position 8254: 0.009805104210838645
Position 7993: 0.009280272266852243
Position 4132: 0.009235326602751026
Position 3087: 0.008943346445178354
Position 6855: 0.008894666269786215
Position 11804: 0.00881992443292229
Position 12922: 0.008286924444764981
Position 11383: 0.00795055153002533
Position 13965: 0.007332978029234821
Position 10357: 0.006464015689792206
Position 41: 0.006373808096721182
Position 4880: 0.006251833142488303
Position 12038: 0.006237023093457519
Position 5111: 0.006227332188370538
Position 6838: 0.005629339506848969
Position 4435: 0.005599272097247004
Position 701: 0.005422810857469477
Position 13697: 0.005285648987696931
Position 11109: 0.0051300903778370745
Position 832: 0.005080328565246936
Position 13730: 0.004967289030106233
Position 4877: 0.004752127005477408
Position 9954: 0.00473949565872979
Position 11447: 0.00469862406707239
Position 5379: 0.004050836028140768
Position 3089: 0.003897104581032588
Position 935: 0.0038055616325143697
Position 3469: 0.0036589740384452216
Position 8159: 0.0035749569448087952
Position 6821: 0.0035742746272049044
Position 12734: 0.0034655005126521593
Position 11456: 0.003404737832900735
Position 12307: 0.003304816612894802
Position 3451: 0.0032204008067118314
Position 3791: 0.0031134426596225455
Position 13967: 0.0029791613302120267
Position 14009: 0.002919591456310343
Position 374: 0.002837406940003477
Position 12808: 0.002830204362603557
Position 7845: 0.0025570260575098923
Position 826: 0.002460963708858257
Position 4230: 0.002362918149467466
Position 12440: 0.001964982727791014
Position 661: 0.0018979617677753566
Position 10114: 0.0018857204197497378
Position 110: 0.0018544860568188231
Position 3072: 0.0017860194030861537
Position 13651: 0.0017645682164315075
Position 6250: 0.0017074064392972638
Position 244: 0.0015784712607321639
Position 242: 0.0015723762461697694
Position 1725: 0.0014948732255092442
Position 114: 0.001475036858551134
Position 11051: 0.001441101871327643
Position 246: 0.0013881992819037858
Position 9691: 0.0013061546771178623
Position 5264: 0.0012869807050551597
Position 1303: 0.0012866292246234191
Position 964: 0.001223897325048128
Position 14242: 0.001153062688732087
Position 5793: 0.0011299333881290687
Position 2681: 0.0010910950062000375
Position 2043: 0.0010756330493025192
Position 2386: 0.0010606889075336432
Position 10086: 0.001021168373922315
Position 1347: 0.000995985727510376
Position 248: 0.0009708321440098863
Position 1763: 0.0009325208493524258
Position 13977: 0.0009286842276810573
Position 772: 0.0009205508721471785
Position 274: 0.0008922068256565956
Position 240: 0.0008360404980769199
Position 216: 0.0007570390355135456
Position 12623: 0.0007433034028390124
Position 4221: 0.0006886598421558477
Position 278: 0.0006723368020486339
Position 4049: 0.0006382390729257003
Position 250: 0.000588687819775349
Position 521: 0.000582362213221424
Position 14341: 0.0005809577932374485
Position 3528: 0.0005393447687228059
Position 282: 0.0005107611519154378
Position 10118: 0.0004930652050104931
Position 12791: 0.0004899413885141115
Position 4941: 0.00047911318154474785
Position 6673: 0.0004785512060663922
Position 551: 0.0004770279678127515
Position 13851: 0.00046486587452051976
Position 7618: 0.0004491226558412846
Position 5298: 0.0004460410896927819
Position 6962: 0.00042502611688923083
Position 14467: 0.0004148242234227981
Position 13943: 0.0004026085472746505
Position 7581: 0.00039741063065321255
Position 252: 0.00039337073760492195
Position 6440: 0.00038524571104581065
Position 4692: 0.0003777494057169413
Position 820: 0.00036401178271755247
Position 14476: 0.0003436715949757749
Position 254: 0.000324518571043434
Position 14259: 0.00032228572632958074
Position 4396: 0.0003080120516497047
Position 7281: 0.0003069666109058026
Position 7569: 0.0002955447882955544
Position 5063: 0.0002909282749153349
Position 324: 0.0002639824570923824
Position 4420: 0.00025969151807332235
Position 8142: 0.0002587492589882005
Position 1060: 0.00024891553923925427
Position 6227: 0.00024880242286984624
Position 3752: 0.00023889664236809337
Position 256: 0.00023487065337623038
Position 397: 0.00023478104569614962
Position 800: 0.0002165878242538872
Position 8319: 0.00020174571897225684
Position 258: 0.00019799480121978705
Position 5435: 0.0001906413413516443
Position 64: 0.00018772084758226094
Position 14359: 0.00017962832587964852
Position 925: 0.0001793244390603721
Position 5115: 0.00016545070465279684
Position 7167: 0.00016399723799388364
Position 7459: 0.0001612845249912974
Position 260: 0.00016108755108412188
Position 4686: 0.0001555133531176745
Position 8899: 0.00015501743545029108
Position 6296: 0.00014799934082897285
Position 5124: 0.00014412993044189145
Position 4954: 0.00014127624806390773
Position 5162: 0.0001390892497534328
Position 262: 0.0001262157016729149
Position 11704: 0.00012408965356788397
Position 12655: 0.0001130268199372507
Position 87: 0.00011073658819551513
Position 11402: 0.00010948509865434333
Position 6979: 0.00010789434047720953
Position 2274: 0.00010109230802860993
Position 1566: 9.802213621927756e-05
Position 8585: 9.505612494041743e-05
Position 264: 9.491761940908389e-05
Position 554: 9.284917188344764e-05
Position 266: 9.103934962343129e-05
Position 4182: 8.688344319044799e-05
Position 14146: 8.606143285034472e-05
Position 10830: 8.569424134761993e-05
Position 45: 8.550899350712189e-05
Position 11799: 8.42124068172272e-05
Position 268: 8.135515425684113e-05
Position 823: 7.59557638245204e-05
Position 3173: 7.540256320232922e-05
Position 462: 7.246378620157213e-05
Position 270: 6.767459270246973e-05
Position 615: 6.57272598037227e-05
Position 6867: 6.533929756459448e-05
Position 5008: 6.307301869667113e-05
Position 6308: 6.220209504159186e-05
Position 6334: 5.694795731828774e-05
Position 7592: 5.616065146681531e-05
Position 476: 5.427815332632408e-05
Position 2902: 5.401777150455626e-05
Position 998: 5.198641134110005e-05
Position 2551: 5.0423025378628345e-05
Position 7117: 5.0197743459556126e-05
Position 6293: 4.8825131174327294e-05
Position 2376: 4.7624467209417845e-05
Position 5049: 4.698926762263584e-05
Position 9247: 4.312829973326907e-05
Position 7481: 4.251959106200372e-05
Position 1333: 3.8089646084867444e-05
Position 7540: 3.5548278974036e-05
Position 3169: 3.548826149365115e-05
Position 4041: 3.499987832775e-05
Position 7187: 2.9182129563619083e-05
Position 2566: 2.7445457060511508e-05
Position 2687: 2.608652630443986e-05
Position 6340: 2.3831598642324063e-05
Position 7245: 2.3784891780505182e-05
Position 1163: 2.364859153320231e-05
Position 779: 2.3224508891472788e-05
Position 14141: 2.280520986227562e-05
Position 6287: 2.2689900239442656e-05
Position 14492: 2.0308682199933736e-05
Position 2532: 2.0048414564849482e-05
Position 2625: 1.9075408361554942e-05
Position 39: 1.6358731307152447e-05
Position 447: 1.5198967012578129e-05
Position 6198: 1.4470092032484076e-05
Position 440: 1.365224801178319e-05
Position 5612: 1.3568492189000483e-05
Position 6967: 1.3163002358953633e-05
Position 4022: 1.2969689853934631e-05
Position 1195: 1.2383357874427903e-05
Position 966: 1.1741578673483526e-05
Position 11862: 1.0835723334447727e-05
Position 14017: 9.41430242446606e-06
Position 7510: 8.797423484627132e-06
Position 317: 8.191039804794928e-06
Position 4105: 7.315666661330672e-06
Position 95: 7.26110270757238e-06
Position 5030: 6.341305537416922e-06
Position 4027: 5.85409801333458e-06
Position 4206: 5.841194180810475e-06
Position 78: 5.6099665852431195e-06
Position 533: 5.459615558671298e-06
Position 490: 4.978931508522991e-06
Position 4993: 4.084119915290926e-06
Position 4061: 3.882173318857689e-06
Position 5355: 3.7398707734232896e-06
Position 4793: 3.614963503076903e-06
Position 4523: 3.1564684521227076e-06
Position 465: 3.0248360449976995e-06
Position 4964: 2.9052926429330747e-06
Position 415: 2.806329409166362e-06
Position 14233: 2.75370009499275e-06
Position 598: 2.630428610604153e-06
Position 7236: 2.596616745075494e-06
Position 620: 2.525289979904204e-06
Position 4946: 2.4626130268135844e-06
Position 4153: 2.4029744878064232e-06
Position 5033: 2.248817626359731e-06
Position 592: 1.9298660995635707e-06
Position 7260: 1.8678720646383315e-06
Position 610: 1.7985469323394853e-06
Position 6746: 1.4405913308397249e-06
Position 581: 1.3565112125557776e-06
Position 583: 1.2308975082183276e-06
Position 286: 1.2184213171780042e-06
Position 14267: 9.126967642089686e-07
Position 4073: 8.177019784791774e-07
Position 89: 7.360798446446851e-07
Position 7820: 5.880962384775193e-07
Position 6952: 5.029071114873458e-07
Position 14533: 3.7457704018946583e-07
Position 355: 3.732288629613123e-07
Position 7084: 3.6170368453258254e-07
Position 4208: 3.179225317806291e-07
Position 420: 2.718241587547778e-07
Position 7133: 1.5314943094746018e-07
Position 4505: 1.4928990999697517e-07
Position 288: 1.2918189809207505e-07
Position 348: 1.2848347550826427e-07
Position 272: 5.3726190954085585e-08
Position 173: 3.361343403349182e-08
Position 742: 3.181357190923927e-08
Position 7900: 1.888714433190179e-08
Position 4418: 6.624769761387942e-10
Position 683: 3.150832317685225e-10
Position 993: 1.8432970384275538e-10
Position 14381: 3.7873642616526694e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6745: 0.9960909207113541
Position 3943: 0.9960692698708025
Position 14408: 0.966103400953914
Position 4317: 0.9628358229884937
Position 12987: 0.9560858710149467
Position 14531: 0.9478239497272842
Position 13849: 0.8951721179461517
Position 6167: 0.8209802139161354
Position 700: 0.8106504927165323
Position 9783: 0.7815591449992272
Position 10966: 0.6878655992730744
Position 14128: 0.6519683835165214
Position 7731: 0.6391137065082295
Position 8058: 0.6323359134470068
Position 6910: 0.6265347464833632
Position 11211: 0.5909344676764002
Position 5206: 0.5676110083180596
Position 12339: 0.39266423262050676
Position 12215: 0.3399554364603739
Position 14061: 0.3391633481203611
Position 11544: 0.26604435335643395
Position 13160: 0.24869314686606864
Position 11168: 0.1752513033638363
Position 11703: 0.13067847643068903
Position 7413: 0.1227870773163098
Position 8087: 0.08977183911387937
Position 11985: 0.08020494704652503
Position 8197: 0.06055380803282648
Position 13728: 0.060471535913468946
Position 650: 0.05954724365002031
Position 11179: 0.05139804410727555
Position 13588: 0.04560879999219253
Position 11226: 0.04541843544756602
Position 9978: 0.04451644918188382
Position 2478: 0.03763907689800166
Position 12552: 0.031224699455015423
Position 4621: 0.02991144120689811
Position 13547: 0.02487667897719384
Position 11146: 0.021566731504709082
Position 14358: 0.020638937843158664
Position 8023: 0.018882190185464925
Position 11621: 0.018605621422446494
Position 6094: 0.017790462532709043
Position 7621: 0.016206721793339037
Position 11273: 0.016013669970370494
Position 12292: 0.01581244923482874
Position 4296: 0.01554310783926053
Position 12187: 0.014863348863713587
Position 7082: 0.010814614807300728
Position 7929: 0.009825471022940655
Position 11563: 0.008374480795199432
Position 6489: 0.008053820875524118
Position 7228: 0.00783770159507449
Position 10869: 0.006510845493765074
Position 13894: 0.006415247948410041
Position 2481: 0.006095184999803605
Position 9821: 0.006009618147811749
Position 13871: 0.005966921599588848
Position 6134: 0.005875112833307985
Position 2990: 0.005857957834831276
Position 7553: 0.005731406163352875
Position 10250: 0.005554628271104093
Position 10872: 0.005525049729640707
Position 13785: 0.00548964788344473
Position 4862: 0.005460216641375185
Position 13272: 0.0054497619833464945
Position 3361: 0.005104988168733244
Position 7748: 0.004974292602647474
Position 11253: 0.00453728468156182
Position 13634: 0.004338564295273515
Position 12763: 0.0040803528362105546
Position 6349: 0.0039579379105191366
Position 6562: 0.003720952207833466
Position 13166: 0.0037044004490035393
Position 768: 0.0036010210925294553
Position 12268: 0.003584206615175982
Position 2830: 0.003545124293991913
Position 2993: 0.0034422565372897195
Position 4503: 0.0033784715224593055
Position 6282: 0.003356358283882029
Position 5107: 0.003275435014354955
Position 4660: 0.0031601818874727816
Position 862: 0.0031061859680091377
Position 3718: 0.003051329508731653
Position 3909: 0.0029225060929105743
Position 6539: 0.0028715521389842302
Position 13600: 0.00283200647494654
Position 6666: 0.0027248820557013204
Position 4573: 0.002713362178256111
Position 4131: 0.0026199356796791414
Position 14141: 0.002591042935574168
Position 8172: 0.0025738839159067193
Position 9614: 0.0024570159409710675
Position 6110: 0.0024213125541890203
Position 7667: 0.002383272590851588
Position 13382: 0.0023532097560016456
Position 7255: 0.0022740013835298306
Position 12401: 0.002240509881336576
Position 8145: 0.002229186170587659
Position 11754: 0.0022100231905090766
Position 4978: 0.0021693758742162878
Position 13214: 0.0020715320886799636
Position 12905: 0.002025524980880657
Position 4153: 0.001904561406432039
Position 14047: 0.0018945182409344382
Position 1112: 0.001880017148622325
Position 465: 0.001638259320276569
Position 12548: 0.0015520798427040674
Position 4229: 0.001500076870965178
Position 11267: 0.001464676479303026
Position 4250: 0.0014446054228807333
Position 2851: 0.001423860996888292
Position 1461: 0.0013483708989072145
Position 6440: 0.0013202374296193231
Position 12781: 0.001225005407911657
Position 2232: 0.0011638313589308676
Position 3384: 0.0011593942488468424
Position 7078: 0.0011392788259204066
Position 13565: 0.0011327490922910756
Position 4593: 0.001114310477353093
Position 4625: 0.0011120085770597438
Position 14629: 0.0010855783470308197
Position 544: 0.0010496609337471991
Position 14163: 0.0010307736465057858
Position 3296: 0.0009212264159166938
Position 6915: 0.0008861588471429853
Position 8094: 0.0008760559217170045
Position 7417: 0.0008666880006454456
Position 7533: 0.0008536085799999522
Position 5537: 0.0008365795162435342
Position 9789: 0.0008003963872972757
Position 10274: 0.0007743178008791378
Position 12572: 0.0007715990593631771
Position 12098: 0.0007527745608606204
Position 1810: 0.0007521549545901943
Position 6417: 0.0007519668921443629
Position 6045: 0.0007285503071871113
Position 10731: 0.0007272959296233374
Position 13497: 0.0007247371175447836
Position 1626: 0.0007076136917083517
Position 4831: 0.0006835346894654174
Position 9658: 0.0006833484173251726
Position 10813: 0.0006526040467876024
Position 5879: 0.0006456616331031831
Position 4206: 0.0006170119941766431
Position 8089: 0.0006123467774305491
Position 4933: 0.000607892068231167
Position 6616: 0.0005809553483239456
Position 4799: 0.0005743940522183078
Position 785: 0.0005649952810076068
Position 3991: 0.0005479472006143431
Position 9855: 0.0005455488875139164
Position 6468: 0.0005146514115989654
Position 2302: 0.0005017579289469673
Position 4108: 0.00048520006034925617
Position 14566: 0.00046830647491891717
Position 355: 0.0004445573496152652
Position 299: 0.00043251442352309696
Position 4123: 0.00041944745281850566
Position 6019: 0.00038690093020947
Position 5858: 0.000384635334962039
Position 5161: 0.00036814869472455626
Position 6178: 0.00035267106364143916
Position 6016: 0.0003446793463891763
Position 6565: 0.0003367405393424946
Position 1629: 0.00033542065045006643
Position 4793: 0.00033300851088637556
Position 6184: 0.0003192385720505968
Position 2433: 0.0003165608788216829
Position 4695: 0.00031439742863183354
Position 508: 0.0002990917124737205
Position 12864: 0.0002830061866942243
Position 665: 0.00028287466389555844
Position 2579: 0.0002773308473660297
Position 4221: 0.00027070564242939515
Position 7308: 0.000267778426320188
Position 13479: 0.000251546877802269
Position 2901: 0.00024766970689410505
Position 14387: 0.00024435469294650005
Position 11737: 0.00023158483399236048
Position 5165: 0.00023128693907836518
Position 3555: 0.0002152473384928709
Position 8201: 0.00021027903964672667
Position 2826: 0.0001961619014339487
Position 4964: 0.0001943528227068597
Position 9953: 0.00019219335716502188
Position 10004: 0.00016879722185549016
Position 5699: 0.00016542502900152896
Position 1087: 0.00016469182063148913
Position 4605: 0.00015881431720188416
Position 7986: 0.0001543021091134818
Position 3963: 0.0001516180421013805
Position 4541: 0.00015030602413513902
Position 2299: 0.00015011284928644145
Position 1843: 0.00014599735388235463
Position 5219: 0.00014227345263467884
Position 10153: 0.00013506961780897908
Position 3433: 0.00013485928027983588
Position 5935: 0.00013015830013205144
Position 6446: 0.00012895978650783084
Position 4105: 0.00012722463474830635
Position 6256: 0.00012276932698662203
Position 4919: 0.00011147984521645243
Position 2210: 0.00010991015705494322
Position 6678: 0.00010244549411084115
Position 567: 0.00010177073855750477
Position 306: 0.00010115720174752153
Position 1655: 0.00010037239605098844
Position 3219: 9.825150010323956e-05
Position 513: 9.671182490533512e-05
Position 9699: 9.603871160253661e-05
Position 8467: 9.505612494041765e-05
Position 473: 9.414616164349956e-05
Position 8809: 9.371688610922527e-05
Position 2510: 9.010704857582921e-05
Position 3640: 8.946377249666807e-05
Position 5020: 8.744534881650651e-05
Position 13169: 8.552500050555426e-05
Position 4993: 8.384042939325013e-05
Position 1947: 8.338439931705738e-05
Position 1302: 8.336198612971668e-05
Position 7102: 8.088372157484549e-05
Position 7958: 7.94400908976567e-05
Position 2512: 7.845422498366433e-05
Position 6377: 7.63074939773983e-05
Position 5702: 7.52554790765611e-05
Position 6300: 7.473510538664388e-05
Position 10734: 7.358513065945898e-05
Position 4972: 6.782624638934634e-05
Position 120: 6.460986540467535e-05
Position 1277: 6.445190288224497e-05
Position 8678: 6.130054934106603e-05
Position 14539: 6.05980179221907e-05
Position 415: 5.4011721551313e-05
Position 14576: 5.209485538334374e-05
Position 14032: 4.995362399679669e-05
Position 5561: 4.9732713641047194e-05
Position 5008: 4.940834991276657e-05
Position 5246: 4.544240153120078e-05
Position 5242: 4.4971149929633955e-05
Position 14590: 4.49224808596987e-05
Position 1973: 4.4124699488355984e-05
Position 9019: 4.312829973326912e-05
Position 2995: 4.1824955492546464e-05
Position 6386: 3.9506843682712896e-05
Position 1251: 3.937095484760838e-05
Position 4703: 3.782685333242948e-05
Position 2925: 3.622468468701999e-05
Position 4833: 3.362247155789864e-05
Position 5232: 3.303293709131803e-05
Position 11678: 3.269897626583455e-05
Position 6096: 3.225355429498064e-05
Position 315: 2.964150957447044e-05
Position 1330: 2.7867499403284872e-05
Position 1884: 2.756471341297661e-05
Position 6361: 2.7035190594835983e-05
Position 7230: 2.6984698332019176e-05
Position 7434: 2.6837192745161012e-05
Position 2269: 2.6837088418714066e-05
Position 3970: 2.3763987119617884e-05
Position 14345: 2.2935390033216722e-05
Position 1944: 2.2406928611576972e-05
Position 14176: 2.1717108450290586e-05
Position 4505: 2.1611181085957153e-05
Position 309: 2.0654711838841882e-05
Position 5168: 1.9665458345238617e-05
Position 5854: 1.8798568239517477e-05
Position 4677: 1.875678400513073e-05
Position 4984: 1.815220548435336e-05
Position 4478: 1.6780627995375122e-05
Position 7499: 1.6483882437344738e-05
Position 5635: 1.6034202924989034e-05
Position 1248: 1.578411005223638e-05
Position 14368: 1.5073851131207214e-05
Position 705: 1.446308851154066e-05
Position 4873: 1.377135563301662e-05
Position 14340: 1.3697042919062751e-05
Position 1169: 1.3278873724971082e-05
Position 7481: 1.3112289897329494e-05
Position 7664: 1.2819322051863719e-05
Position 10827: 1.235025626884023e-05
Position 4641: 1.1637714303000906e-05
Position 14303: 1.0591323768252958e-05
Position 6967: 9.559872299484717e-06
Position 5997: 9.559100166729445e-06
Position 374: 9.337775717551682e-06
Position 5953: 9.141737461403228e-06
Position 219: 8.985577695368604e-06
Position 14309: 8.67518198635258e-06
Position 5282: 8.078504703595886e-06
Position 14376: 7.80972043804571e-06
Position 6752: 5.707403452293866e-06
Position 12712: 5.160801819009395e-06
Position 5248: 5.066476529084518e-06
Position 5240: 4.94681943631478e-06
Position 7365: 4.938439966568618e-06
Position 4253: 4.290221626899959e-06
Position 14546: 4.245622342343923e-06
Position 7281: 3.768090186620038e-06
Position 7456: 3.741336369747981e-06
Position 4326: 3.68923222014471e-06
Position 336: 3.0599070671129485e-06
Position 6625: 2.94745792063895e-06
Position 4515: 1.8862881399823989e-06
Position 2237: 1.5560826061155978e-06
Position 2273: 1.5503547098181283e-06
Position 14008: 1.4541360110887875e-06
Position 14205: 1.2540067599851307e-06
Position 14578: 1.2342991863614357e-06
Position 490: 1.2193056856186372e-06
Position 13302: 1.160510416907455e-06
Position 14273: 1.097589772998099e-06
Position 9627: 1.0616741418990103e-06
Position 14420: 9.5472074136512e-07
Position 667: 7.909682332418486e-07
Position 6765: 7.388744110448029e-07
Position 324: 7.351506434886269e-07
Position 1035: 5.313026166059224e-07
Position 4022: 4.3506047851911443e-07
Position 14637: 3.666100978602768e-07
Position 4159: 3.62758479230746e-07
Position 126: 3.5785006960481215e-07
Position 554: 3.359728679558532e-07
Position 1483: 3.285163194390652e-07
Position 14490: 2.618970413426e-07
Position 1557: 2.525023665665081e-07
Position 328: 2.4524100943700187e-07
Position 772: 2.4080670640932207e-07
Position 1467: 2.278990792698968e-07
Position 233: 2.1249486997841279e-07
Position 2969: 1.9061702623542027e-07
Position 7202: 1.713970215488447e-07
Position 3735: 1.5580445042098774e-07
Position 6882: 1.5410578490470795e-07
Position 6979: 1.4772491363451115e-07
Position 7845: 1.4711520485829216e-07
Position 1540: 1.3690337519561331e-07
Position 838: 1.3515403907071333e-07
Position 5114: 1.3471616543448655e-07
Position 14422: 1.254274985782434e-07
Position 2599: 1.1908065996234313e-07
Position 2718: 1.0749696258439277e-07
Position 7967: 8.4078296813216e-08
Position 151: 7.057581070195785e-08
Position 2493: 6.597035757984346e-08
Position 4638: 3.272908029097724e-08
Position 519: 3.227592052278801e-08
Position 4365: 3.1235049288113956e-08
Position 4330: 2.4121766661706513e-08
Position 815: 1.5849705900807845e-08
Position 5340: 1.1631274614664946e-08
Position 4346: 1.149393482012669e-08
Position 4352: 7.159068773812944e-09
Position 4841: 5.992887991773919e-09
Position 4362: 3.996511441421829e-09
Position 7182: 3.3995552252660204e-09
Position 4457: 3.0197239265941996e-09
Position 4686: 2.9303520504486588e-09
Position 4453: 2.481585971678819e-09
Position 4523: 2.453470121216432e-09
Position 10001: 2.2628235465169e-09
Position 7942: 1.5110315338394544e-09
Position 4339: 1.0931872003301342e-09
Position 4671: 1.0673145023818965e-09
Position 147: 3.0754772405461025e-10
Position 101: 3.072872335726506e-10
Position 227: 1.9644089413466948e-10
Position 4372: 1.3868753363539396e-10
Position 6962: 3.795333554938841e-11
Position 904: 2.3976840194709696e-13
Position 800: 5.2419841043286586e-14
