Gene = AIDA
index = 43
Annotated 5SS: [  317  9377 18315 18736 24930 25595 36429 39212 42392]
Annotated 3SS: [ 9306 18260 18680 24865 25487 36305 39088 42273 42534]
SMsplice 5SS: [  317  9377 18315 18736 25595 26835 33677 36429 39212 42392]
SMsplice 3SS: [ 9306 18260 18680 25487 26743 33569 36305 39088 42273 42534]
top_k =  1000
Partition function (log Z): 3.53560649112666

Sorted 5' Splice Sites (High to Low Probability):
Position 9377: 0.9952594430492666
Position 25595: 0.9816334026413529
Position 18315: 0.9807138887759312
Position 36429: 0.9693512645328742
Position 42392: 0.9059989610666491
Position 317: 0.8366541945446573
Position 39212: 0.7586160811924524
Position 18736: 0.7022305659985347
Position 33677: 0.6249082030956551
Position 26835: 0.5989521125310796
Position 915: 0.5790446344422511
Position 24930: 0.47217839697933706
Position 2773: 0.46679804741935405
Position 2147: 0.34921812676603314
Position 9933: 0.34630723789034173
Position 38311: 0.2665663160634044
Position 31919: 0.23269671793564373
Position 41850: 0.2104359171671314
Position 1146: 0.20604032193290853
Position 30609: 0.15623462371682992
Position 4800: 0.13845611718688977
Position 14507: 0.12174010401905444
Position 40540: 0.0887446398361295
Position 42120: 0.08585028785174935
Position 10272: 0.07897835934978749
Position 34087: 0.06998096601682752
Position 562: 0.06661769749214863
Position 24742: 0.06641540763927935
Position 7483: 0.04730333588264341
Position 29336: 0.04620964385181003
Position 27588: 0.0452587593390197
Position 9749: 0.04413560567438357
Position 16380: 0.04314651145946799
Position 173: 0.03730077979624081
Position 27700: 0.032408978583232946
Position 35291: 0.03138755635563132
Position 1859: 0.030459165152994256
Position 982: 0.028704808515794173
Position 1476: 0.02802615820662124
Position 29877: 0.02798795892405571
Position 27520: 0.027063990321624702
Position 32189: 0.026404556285799092
Position 32809: 0.02369383478647933
Position 20255: 0.022636463406560756
Position 14750: 0.020550604578878376
Position 40582: 0.020461051835660115
Position 37500: 0.018981756007488866
Position 36461: 0.018672151395874824
Position 27889: 0.01810879457321124
Position 31937: 0.017102702925836655
Position 5638: 0.015340402323054914
Position 18050: 0.015064622423980408
Position 26583: 0.013841141270043817
Position 41469: 0.01272351746647163
Position 36416: 0.011927727128483665
Position 27674: 0.011671300612898226
Position 25599: 0.010900355466502528
Position 34819: 0.009705340131664193
Position 36953: 0.008771700827867579
Position 10247: 0.008748368941634319
Position 20123: 0.008218429879968998
Position 21733: 0.00781350233991831
Position 22516: 0.007803974955162777
Position 10602: 0.0075141462097057165
Position 11399: 0.007377742454028138
Position 42836: 0.006602278753910477
Position 8228: 0.006390826702478255
Position 8418: 0.005948191456710616
Position 15506: 0.005917607210963283
Position 122: 0.0055566687034292765
Position 26272: 0.004954154597804687
Position 5004: 0.004851969741396076
Position 38563: 0.004554201900189586
Position 399: 0.0045439625722981025
Position 36789: 0.0043697199921490645
Position 9711: 0.004242918965740023
Position 20069: 0.0040946560710646476
Position 38066: 0.004071729450419722
Position 3040: 0.003849635175959252
Position 36923: 0.003825652487402556
Position 9102: 0.003804287831508881
Position 308: 0.0037375984638248
Position 41745: 0.0037005183584044956
Position 26651: 0.0036173901595714726
Position 36890: 0.003583245003106659
Position 42430: 0.003540540026440861
Position 26524: 0.003417452386810925
Position 1140: 0.0033794209227225075
Position 27581: 0.0031749443728512723
Position 4787: 0.0031583171962031036
Position 101: 0.0030083425543832604
Position 975: 0.002382395261346924
Position 34962: 0.0023721530406641796
Position 34063: 0.0023482618978354426
Position 1556: 0.0023386653507574354
Position 33582: 0.0022621869838127242
Position 26441: 0.0022244334446314042
Position 216: 0.0021649710240942937
Position 1502: 0.0021563443226349298
Position 4983: 0.0019961746722752965
Position 646: 0.001845689961213165
Position 42659: 0.0017967405781204788
Position 42381: 0.0017662013403127853
Position 424: 0.0017203776283544769
Position 26490: 0.0016935264977837982
Position 9745: 0.0016735148447973229
Position 116: 0.0016527070992139927
Position 675: 0.001581650872716536
Position 787: 0.0015056422017184878
Position 4859: 0.0014633894725688099
Position 380: 0.001177466951056251
Position 3436: 0.0010392537559838488
Position 5780: 0.0010376450704019267
