Gene = NOM1
index = 951
Annotated 5SS: [ 1002  2876  4576 10452 12539 13453 14304 16680 17370 19474]
Annotated 3SS: [ 2750  4379 10127 12427 13284 14181 16546 17237 19363 19805]
SMsplice 5SS: [  228  2569  2876  4576  7550 10344 10904 12539 13453 14304]
SMsplice 3SS: [ 2384  2747  4379  7429 10127 10806 12427 13284 14181 16546]
top_k =  1000
Partition function (log Z): 5.70973078417626

Sorted 5' Splice Sites (High to Low Probability):
Position 12539: 0.9791655547563218
Position 14304: 0.9283450154717202
Position 4576: 0.8847721235106805
Position 19474: 0.861613232512181
Position 2876: 0.8138869318191094
Position 13453: 0.8054807166375948
Position 7550: 0.6900069365861335
Position 10904: 0.6447880668383851
Position 228: 0.6380352149035778
Position 2569: 0.5995517829776387
Position 16680: 0.4518103560830211
Position 10344: 0.4023743711431361
Position 17370: 0.34339883498237284
Position 12873: 0.32235160865398377
Position 1002: 0.29870928900270216
Position 11483: 0.22601938035467303
Position 22196: 0.21538637984078296
Position 3313: 0.20447439739929948
Position 10251: 0.16188360841222346
Position 22530: 0.1482815673541826
Position 17097: 0.1409914843391105
Position 10452: 0.13100232103106108
Position 5916: 0.1229978716460911
Position 14466: 0.1200532428617565
Position 17553: 0.11073925129262173
Position 9134: 0.08210885253899924
Position 2863: 0.08083259934584777
Position 15461: 0.0795947893292705
Position 22189: 0.07675914733308946
Position 12937: 0.07546449960020649
Position 10531: 0.06268661154551493
Position 19209: 0.055413247294187465
Position 10248: 0.053816552230551616
Position 5403: 0.05220963554158703
Position 22637: 0.050583723383066305
Position 19249: 0.05050002493349591
Position 17710: 0.04900103467768428
Position 14355: 0.0448237960148663
Position 5657: 0.044629569010690075
Position 11133: 0.04403595702882931
Position 9948: 0.04307855960702944
Position 1976: 0.04272506689642676
Position 18819: 0.039749536078577806
Position 17705: 0.038592331138160296
Position 4959: 0.03500195129864698
Position 1133: 0.032586684225554906
Position 16485: 0.03162068712392145
Position 5681: 0.025082718370942725
Position 1120: 0.02480674810622007
Position 12646: 0.019713003344760453
Position 13285: 0.019555545010492604
Position 4103: 0.019293726738357296
Position 4075: 0.019090078065669695
Position 14719: 0.017230928976329742
Position 2856: 0.0163286850414238
Position 4292: 0.01587841595455063
Position 10719: 0.01575466125506442
Position 14074: 0.011354051559481819
Position 13222: 0.011201360645565322
Position 721: 0.01035776134077735
Position 14905: 0.010001288710869296
Position 259: 0.00978849904424868
Position 10956: 0.009395402543701921
Position 595: 0.008446641496597424
Position 14631: 0.008322212538139943
Position 4129: 0.008209028603823018
Position 1462: 0.007919757113405946
Position 3083: 0.007892280866357381
Position 14267: 0.007478855529959568
Position 13304: 0.007334278756238465
Position 5214: 0.007325816898596631
Position 12877: 0.0068223101532102134
Position 985: 0.006806932942945073
Position 11411: 0.006585537870857246
Position 8813: 0.006319970366007847
Position 7838: 0.005745719477082962
Position 2518: 0.005645940084320292
Position 5258: 0.0054534448833780304
Position 13503: 0.005437530594774311
Position 14107: 0.005382540334171516
Position 124: 0.005259407928449772
Position 4647: 0.005244308819973103
Position 4619: 0.004983400131060507
Position 3363: 0.004421505353757792
Position 4249: 0.004264589389908614
Position 3502: 0.004216100847215588
Position 3385: 0.004151678978295118
Position 1328: 0.0039734020320997395
Position 12144: 0.003653756618786032
