Gene = UROC1
index = 1538
Annotated 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17079 17717
 18437 19723 21736 25356 28498 29576 34405]
Annotated 3SS: [ 6978  8094  9297  9677  9969 11761 11928 13689 16492 16898 17618 18363
 19600 21664 25256 28397 29493 34304 35287]
SMsplice 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17717 18219
 18437 21736 25356 28498 29576 34405]
SMsplice 3SS: [ 6978  8094  9297  9677  9909 11761 11928 13689 16492 17618 18122 18363
 21664 25256 28397 29493 34304 35287]
top_k =  1000
Partition function (log Z): 36.2141886204669

Sorted 5' Splice Sites (High to Low Probability):
Position 25356: 0.9988050349822555
Position 12073: 0.996373848365032
Position 8189: 0.9904290953788003
Position 28498: 0.9847532293076381
Position 18437: 0.9810169400040132
Position 17717: 0.967690998734811
Position 180: 0.9232602232575812
Position 9358: 0.9204003834185573
Position 29576: 0.9187435768366453
Position 21736: 0.8809289565392602
Position 10032: 0.8652418703234822
Position 9807: 0.8502518789954399
Position 11829: 0.816884332496679
Position 16556: 0.7335968684134918
Position 13779: 0.6498268727774547
Position 7110: 0.6011940177345197
Position 34405: 0.5834671107191753
Position 23361: 0.4865944162284317
Position 416: 0.40182253462206247
Position 18626: 0.339923000983829
Position 27717: 0.3260876324663955
Position 28675: 0.32083440465536234
Position 4385: 0.31908638290229374
Position 19015: 0.313538364614854
Position 6733: 0.2990216451799824
Position 19577: 0.277884176703435
Position 27941: 0.27645441425622513
Position 19723: 0.26916993245353704
Position 16430: 0.2541039314106437
Position 6695: 0.2400689662738377
Position 7062: 0.23310342856271624
Position 20589: 0.19985285195326016
Position 17079: 0.18117962238239263
Position 537: 0.1590685239220857
Position 24449: 0.15639429256780657
Position 929: 0.13679613151211334
Position 21795: 0.11829582784078763
Position 19751: 0.11620661317110215
Position 12700: 0.11515696900787294
Position 13290: 0.10333438435610935
Position 20963: 0.10216252716748038
Position 14323: 0.0978125940564392
Position 28185: 0.08094778327834959
Position 27721: 0.07619571840959768
Position 16743: 0.07538842064145024
Position 35387: 0.073080764848179
Position 15973: 0.07304643600415095
Position 1067: 0.0605526613167091
Position 29007: 0.05939064158659961
Position 10661: 0.057292139280757055
Position 472: 0.056591176446569365
Position 7123: 0.05095163713590536
Position 30348: 0.04940515503664933
Position 25928: 0.04882515849300769
Position 34117: 0.04771286280397839
Position 9822: 0.04493719001870666
Position 6247: 0.044462882698323145
Position 25649: 0.038637800871667904
Position 14283: 0.03847987544147943
Position 29063: 0.038277608376603156
Position 34576: 0.036566782976708914
Position 4121: 0.03407172625188465
Position 8453: 0.03374987110764629
Position 22861: 0.03305301197533886
Position 34346: 0.031003299791532577
Position 34581: 0.029974964767420002
Position 24451: 0.0299119020847553
Position 33032: 0.028581836804533658
Position 12488: 0.028000386995456733
Position 23499: 0.026972762260571204
Position 34599: 0.026620593506381244
Position 17545: 0.02636408032567501
Position 5690: 0.026258811135782788
Position 24409: 0.02498084385433545
Position 3225: 0.024137472335837167
Position 20610: 0.02351383705402428
Position 17960: 0.023219785099500557
Position 9155: 0.023070408802088674
Position 13514: 0.022521656418233837
Position 11762: 0.02212884275989806
Position 32585: 0.021996520398328792
Position 27796: 0.02115433332767856
Position 12688: 0.020682298610361166
Position 24932: 0.01967539010019609
Position 4952: 0.019545296630203303
Position 12674: 0.01943257147265295
Position 22759: 0.018804416981286817
Position 3800: 0.018597428488140735
Position 11782: 0.01852645830425685
Position 14087: 0.018525693052391237
Position 9157: 0.018274721796519715
Position 5739: 0.01808938689474769
Position 12358: 0.01798146917627842
Position 28174: 0.017942584631618665
Position 5684: 0.01735109351046137
Position 13104: 0.016867612007095356
Position 13368: 0.016581525489699576
Position 4588: 0.016300034620067173
Position 18841: 0.014734698882174761
Position 26907: 0.013987192962714801
Position 14648: 0.013636071361140797
Position 800: 0.013506491816089108
Position 21009: 0.013440416622545926
Position 12371: 0.013339667752557736
Position 20501: 0.013220080969179964
Position 12898: 0.013203707292171062
Position 27709: 0.012806120215589037
Position 21001: 0.012783696877326892
Position 17473: 0.01270079965724481
Position 26173: 0.012664090745702253
Position 18259: 0.012473633389124253
Position 31415: 0.012044995814996625
Position 20626: 0.011921404529689891
Position 12235: 0.010697409085199155
Position 31574: 0.009933572426615255
Position 18056: 0.009643722607307434
Position 9513: 0.009352391796616882
Position 7119: 0.008033248773295087
Position 7335: 0.00755402225386276
Position 18670: 0.007451881179570955
Position 21401: 0.006914180576774934
Position 19903: 0.006900949827732157
Position 10611: 0.006799696402311533
Position 19735: 0.006746741866934163
Position 29056: 0.006448919424855226
Position 7962: 0.0061562330286468745
Position 7080: 0.006064862361061373
Position 29294: 0.006020204909394428
Position 1071: 0.0059292446663421275
Position 231: 0.005765998456968426
Position 4405: 0.0057019985736441155
Position 22439: 0.005690298809013379
Position 4532: 0.005685394453055058
Position 34571: 0.005651368347657419
Position 2991: 0.005232874887736606
Position 7873: 0.0052229652250174955
Position 9734: 0.005216627842468518
Position 17973: 0.00517132821390891
Position 3577: 0.005127233668071536
Position 20267: 0.005092263448511994
Position 28313: 0.005017776214351415
Position 1013: 0.005005460271065036
Position 23445: 0.004739759775768577
Position 19391: 0.004697872284549907
Position 11439: 0.004454030224584594
Position 16401: 0.004365075454020338
Position 20841: 0.004346041148063907
Position 19850: 0.0041853475058271266
Position 19268: 0.0041565275784934555
Position 7905: 0.0040613357980386
Position 24011: 0.003906429548227137
Position 12456: 0.0036485223748141324
Position 35402: 0.0036460793964857665
Position 19859: 0.0035483879242962017
Position 25042: 0.003515882334624072
Position 7642: 0.0034380804789814912
Position 19303: 0.0033412625969072088
Position 1197: 0.0033166876194490585
Position 29350: 0.0033036026164936787
Position 32661: 0.00330330103411431
Position 9337: 0.0032824357448814263
Position 241: 0.0030677310737897406
Position 9970: 0.003062635257429842
Position 14443: 0.0029734475468294742
Position 654: 0.002962038339750719
Position 4576: 0.00280520469710109
Position 8647: 0.002561696915632589
Position 23759: 0.0025057530374150796
Position 8929: 0.002501213530031601
Position 16953: 0.0024920293552082593
Position 32772: 0.002490651340600729
Position 18385: 0.0022557689098349075
Position 21153: 0.0021826975595333345
Position 33056: 0.0020547096624943303
Position 4728: 0.002050147042724967
Position 27742: 0.0020449648013983173
Position 4181: 0.002024590072858738
Position 18757: 0.0019350314455591022
Position 27512: 0.0018293353610515004
Position 16254: 0.0017710327961943573
Position 589: 0.0017393705259102345
Position 11986: 0.0016914092475234584
Position 6813: 0.0016755291753750606
Position 476: 0.0015895713176682152
Position 7086: 0.0015880360530806132
Position 10490: 0.001438325795453587
Position 8986: 0.0013972317013970681
Position 17890: 0.0013537526036485877
Position 9857: 0.0013491609348704064
Position 1202: 0.0013487770271068539
Position 16455: 0.0013484500355954833
Position 11381: 0.0012651202468853446
Position 19359: 0.001249286058373194
Position 25361: 0.0011298282877945129
Position 31603: 0.0011142683463101575
Position 23462: 0.001092437796251559
Position 2931: 0.0010888904719817058
Position 18982: 0.0010014484081595392
Position 19065: 0.0009158493567633197
Position 9739: 0.0008176207610197582
Position 23575: 0.0007849861240679867
Position 21800: 0.0007752156199684029
Position 24453: 0.0007622093219798313
Position 3565: 0.0007512322884418872
Position 11408: 0.0007132467852801718
Position 11854: 0.0006764290295634897
Position 7205: 0.0006763797212899114
Position 9531: 0.0006554064811402586
Position 9141: 0.0006275701342299472
Position 12059: 0.0005961980458961374
Position 25715: 0.0005804617286116036
Position 9999: 0.0005684266870271132
Position 18123: 0.0005215889324902874
Position 8312: 0.0005077860697114108
Position 2663: 0.00048762407256360186
Position 9610: 0.00047948231619867514
