Gene = RCSD1
index = 1126
Annotated 5SS: [  337 53909 55418 60028 64210 67750]
Annotated 3SS: [53806 55327 59955 64005 67005 74570]
SMsplice 5SS: [  337 13907 53909 55418 60028 64210]
SMsplice 3SS: [13803 53806 55327 59955 64005 74570]
top_k =  1000
Partition function (log Z): -35.55492983910078

Sorted 5' Splice Sites (High to Low Probability):
Position 13907: 0.8031485391549901
Position 337: 0.4945300474335624
Position 13027: 0.4160437781778537
Position 554: 0.4123979029642496
Position 10418: 0.3292523524259765
Position 372: 0.305471886996591
Position 3714: 0.19018594197066072
Position 298: 0.1468865479278674
Position 8350: 0.14034018722712252
Position 3289: 0.10486531344221477
Position 15609: 0.07268204195036075
Position 12960: 0.07042530348264417
Position 8555: 0.03498670594057316
Position 16218: 0.027887035796951697
Position 8202: 0.019744817854347983
Position 3362: 0.014188257660565013
Position 13464: 0.01198348121631434
Position 3303: 0.010384239843892426
Position 1001: 0.007691619454060103
Position 15902: 0.007421288523899479
Position 550: 0.003781668179916469
Position 16751: 0.003681648406640696
Position 4451: 0.0028873210145260097
Position 3740: 0.0028464336425547553
Position 923: 0.0023458596557976077
Position 274: 0.0019078199289690205
Position 7851: 0.0013874841865554256
Position 1947: 0.0012558034381037351
Position 3444: 0.0011275656608086746
Position 4502: 0.0010746022172519853
Position 381: 0.0009105170849516355
Position 1068: 0.0008421263224441924
Position 24: 0.0004576927280782504
Position 3294: 0.00043695224545382567
Position 536: 0.0003698518150757589
Position 5502: 0.0003355903526792617
Position 4415: 0.0002952963721481163
Position 3285: 0.0001866303530451427
Position 379: 4.0346470657420985e-05
Position 797: 1.9746215965402676e-05
Position 42: 1.5229144973405948e-05
Position 4: 1.2445572253936336e-05
Position 3954: 9.612558599791442e-06
Position 603: 6.619937574779286e-06
Position 314: 4.172112680554819e-06
Position 30: 3.2689120770636412e-06
Position 793: 3.1549870530435445e-06
Position 63: 2.566911905486247e-06
Position 746: 1.922672973414632e-06
Position 677: 1.5756641075581508e-06
Position 516: 1.4587536304851134e-06
Position 302: 1.3522393705671206e-06
Position 3856: 5.574458249859972e-07
Position 217: 5.474572473213149e-07
Position 3697: 3.1616255547147564e-07
Position 2266: 2.559862369914673e-07
Position 1264: 2.3043964971972804e-07
Position 3616: 1.9394348977926195e-07
Position 3633: 1.9381209172214278e-07
Position 801: 7.29990265464399e-08
Position 866: 3.022758374918956e-08
Position 475: 2.4780438096075878e-08
Position 877: 1.3555021186107293e-08
Position 169: 8.008340773806493e-09
Position 689: 2.245078796959829e-09
Position 1315: 4.825995451131426e-10
Position 666: 3.761724928837546e-10
Position 993: 1.0216242679187421e-10
Position 661: 1.7868074944694808e-12
Position 136: 1.6781938237784074e-12
Position 509: 2.1135197354865095e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13803: 0.8469424572005054
Position 12927: 0.4163169586588039
Position 457: 0.34691245776939766
Position 10317: 0.3327093624653011
Position 16051: 0.21950701075384627
Position 8296: 0.13769120345283992
Position 18036: 0.12519717690891632
Position 21092: 0.12510006059451156
Position 3555: 0.09567562687219092
Position 15524: 0.08761856463326244
Position 12750: 0.08577668667319174
Position 16642: 0.08445339436071601
Position 3143: 0.06907475667787995
Position 14138: 0.057769501167662905
Position 20300: 0.055634608972514196
Position 21851: 0.0498528710481423
Position 15163: 0.049719041484853795
Position 3577: 0.04456964425081397
Position 3223: 0.04249749124896625
Position 8447: 0.04242209179776938
Position 19433: 0.03368174539735857
Position 8116: 0.03146275341063204
Position 22861: 0.03131524980787467
Position 3619: 0.023951912169937854
Position 16537: 0.023916742662008928
Position 13418: 0.016920472727581893
Position 3616: 0.013827422778617057
Position 21121: 0.013825279888934965
Position 460: 0.010791298505328221
Position 15785: 0.010371725772597876
Position 3517: 0.01025492392816164
Position 4046: 0.008796094545359569
Position 11958: 0.007339077559396408
Position 429: 0.0062105366540578565
Position 3160: 0.00527661272630862
Position 13385: 0.005190866758132118
Position 8693: 0.004711808036840337
Position 16454: 0.0046849648016648975
Position 3091: 0.004555025184044064
Position 422: 0.003946537976008336
Position 3207: 0.003923452739712533
Position 4402: 0.0037828142622184932
Position 866: 0.003717234834624738
Position 3003: 0.0037095034477279305
Position 17888: 0.003383128327657747
Position 6516: 0.0028888137167491575
Position 3582: 0.002815216597940169
Position 3557: 0.0026230836697649276
Position 8426: 0.002545687154458969
Position 3045: 0.0022759043452261368
Position 9444: 0.0021584479468272563
Position 9420: 0.0017892592785436305
Position 7705: 0.0017730355425339965
Position 11145: 0.0017558992306647187
Position 986: 0.001753647383075519
Position 10977: 0.001743571182324893
Position 13196: 0.0012744298938170324
Position 910: 0.0010145460583587261
Position 10501: 0.0009449777645965506
Position 8757: 0.0009108994527121312
Position 6541: 0.0008556976592924189
Position 927: 0.0005978721124266136
Position 526: 0.0004935090219136067
Position 7781: 0.00047200328652120187
Position 826: 0.00046085137105150465
Position 1416: 0.0004568175551858925
Position 1021: 0.00044379968328165964
Position 504: 0.0004311695362268661
Position 1829: 0.00042454684487308445
Position 149: 0.00041519828206404137
Position 9794: 0.0003774456560642522
Position 837: 0.0003678591482409954
Position 5280: 0.00034238839098312934
Position 9858: 0.00034020759773117654
Position 4341: 0.0003246550216462354
Position 2308: 0.0002998504500320708
Position 739: 0.00029730598287915587
Position 8597: 0.00026594350784039434
Position 958: 0.00026274661307941125
Position 3756: 0.0002395914443577356
Position 4652: 0.00023809684385457205
Position 701: 0.00022943161709622638
Position 5697: 0.00022603657280597956
Position 3739: 0.00021119476343986994
Position 4338: 0.0002044522718929459
Position 7437: 0.00020100719264798573
Position 4405: 0.00019604967453825992
Position 1902: 0.0001783143091623629
Position 4824: 0.00016831912673796254
Position 1778: 0.00016796086744982265
Position 4984: 0.00015959753831559778
Position 2949: 0.0001563261115694837
Position 4220: 0.00015187522730629918
Position 1835: 0.0001483146077990485
Position 4944: 0.0001398168417457209
Position 1756: 0.00013770010725185674
Position 5433: 0.0001314607392247045
Position 2356: 0.00013094333368492806
Position 5872: 0.00012940214717194922
Position 4306: 0.0001279654920316581
Position 1366: 0.0001160596476965423
Position 5901: 0.00010230027107701367
Position 1308: 9.830664940144835e-05
Position 1486: 9.768699765820572e-05
Position 5057: 9.518783533031064e-05
Position 4070: 8.592499838086583e-05
Position 1737: 8.392847466099997e-05
Position 4763: 8.05800353626271e-05
Position 2219: 7.838138934714928e-05
Position 2151: 7.517360779675694e-05
Position 3021: 6.729656112354296e-05
Position 5362: 6.0925887971124545e-05
Position 1850: 5.5703446527731936e-05
Position 5984: 5.1037001377296754e-05
Position 1670: 4.5862787357762114e-05
Position 4361: 4.4721067246347306e-05
Position 2335: 4.440594467846575e-05
Position 717: 4.211361213127286e-05
Position 1712: 4.103300413706651e-05
Position 5404: 3.4921230517403925e-05
Position 4705: 3.215520831157045e-05
Position 1862: 3.110292828583331e-05
Position 1287: 3.046970284411777e-05
Position 783: 2.857978049106015e-05
Position 2168: 2.611638417311916e-05
Position 5390: 2.5505620364974062e-05
Position 1576: 2.4691896586666826e-05
Position 3734: 2.456695337493787e-05
Position 5418: 2.233921046389465e-05
Position 1000: 2.2150116342386083e-05
Position 1783: 2.011333309103241e-05
Position 5393: 1.8749578645395843e-05
Position 2602: 1.8544996498691558e-05
Position 1801: 1.828814800162003e-05
Position 1102: 1.8135513501225006e-05
Position 229: 1.7216192389279318e-05
Position 763: 1.713745720465059e-05
Position 1716: 1.6157532470073507e-05
Position 4609: 1.4198637787938265e-05
Position 169: 1.3205014990110627e-05
Position 1436: 1.1434020881229742e-05
Position 1412: 1.0522172469601147e-05
Position 4303: 9.917666299117742e-06
Position 741: 9.75316676717364e-06
Position 714: 9.410581872943906e-06
Position 1105: 7.901898154330517e-06
Position 2001: 4.493315135085705e-06
Position 778: 3.7950543075527363e-06
Position 1656: 3.0307614741192814e-06
Position 1809: 1.41120084322782e-06
Position 312: 9.304587927858034e-07
Position 376: 4.900167172280207e-07
Position 177: 1.8311910308448512e-07
Position 671: 1.4674167806113789e-07
Position 721: 5.617069185415149e-08
Position 615: 5.4995701612515066e-08
Position 661: 4.802948816895088e-08
Position 724: 4.3779739742600507e-08
Position 665: 3.5064226916922716e-08
Position 1780: 2.940419913110234e-08
Position 676: 2.5981112241626123e-08
Position 187: 1.979232229879585e-08
Position 755: 1.7184316940085662e-08
Position 356: 1.6356145005353325e-08
Position 342: 1.0254672847603225e-08
Position 1031: 8.211267292095127e-09
Position 314: 4.75654172213202e-09
Position 757: 1.8457668652815337e-09
Position 841: 1.7635397608389841e-09
Position 327: 1.3665016897775245e-09
Position 253: 1.328737982950274e-09
Position 294: 1.032874255208501e-09
Position 336: 9.526653864611198e-10
Position 369: 9.183782681696674e-10
Position 846: 7.501732036642602e-10
Position 594: 6.596175452792958e-10
Position 839: 4.4541084464322403e-10
Position 543: 3.7173060600350096e-10
Position 352: 3.5999846246857543e-10
Position 265: 3.133321149533598e-10
Position 182: 2.2608717861272655e-10
Position 258: 2.0709616767272984e-10
Position 1155: 5.063776098001234e-11
Position 596: 4.978909022065226e-11
Position 1198: 3.8886215213977265e-11
Position 558: 1.608529781363077e-11
Position 1255: 1.2742128888377328e-11
Position 1238: 1.2271051092841475e-11
Position 278: 1.0258254956990097e-11
Position 1263: 8.330023383905257e-12
Position 1185: 7.651690676658875e-12
Position 1067: 6.690026893117619e-12
Position 563: 4.107159422536286e-13
Position 570: 3.232915162561112e-13
Position 583: 1.3198161422923607e-13
Position 576: 8.168787505844911e-19
Position 578: 6.552469915535294e-19
Position 572: 1.6753269090366593e-19
