Gene = PSMC2
index = 1088
Annotated 5SS: [  223  2868  9045 10036 10880 17175 17845 18526 19394 21250 22702 22896]
Annotated 3SS: [ 2609  9006  9953 10779 17042 17771 18429 19228 21161 22498 22798 22982]
SMsplice 5SS: [  223  2868 10036 10880 17175 17845 18526 19389 21250 22702 22896]
SMsplice 3SS: [ 2771  9953 10779 17042 17771 18429 19193 21161 22498 22798 22982]
top_k =  1000
Partition function (log Z): 21.60396120495198

Sorted 5' Splice Sites (High to Low Probability):
Position 22702: 0.9983515626653789
Position 22896: 0.996490956577396
Position 10880: 0.9914504357704017
Position 18526: 0.9895791333140779
Position 223: 0.9890201860680853
Position 21250: 0.9623858119506239
Position 10036: 0.9472866563275459
Position 17175: 0.8843636777021877
Position 2868: 0.7980745288815843
Position 17845: 0.7441853586474436
Position 19389: 0.6049895668065889
Position 17434: 0.4832457501110076
Position 9045: 0.46583460118026065
Position 19394: 0.3396060676980899
Position 822: 0.2942045435850537
Position 10622: 0.2535656077497257
Position 23084: 0.2206802806593893
Position 6490: 0.19345798498018424
Position 19623: 0.1485231655284477
Position 15756: 0.14143361886722586
Position 2125: 0.10074501515602498
Position 18868: 0.09051302992544076
Position 12791: 0.07686502593376965
Position 19075: 0.0655576800408932
Position 2336: 0.05009613165915305
Position 19947: 0.045315156080833474
Position 13814: 0.045207874582385565
Position 13185: 0.04162133237590541
Position 13173: 0.03736542771486463
Position 19199: 0.037093660794163555
Position 17137: 0.031007088480715622
Position 14788: 0.03095241123249035
Position 2610: 0.030391974940362245
Position 13698: 0.02219117961045429
Position 11579: 0.021223636641506928
Position 10369: 0.020726791965110753
Position 17442: 0.019650979950445683
Position 15623: 0.01913064453921092
Position 2686: 0.01865466795375426
Position 18719: 0.018231154580853993
Position 7760: 0.017007501253803077
Position 4445: 0.016843431834573055
Position 8026: 0.015735642554058193
Position 18331: 0.01534043685724651
Position 18676: 0.015060106299401787
Position 23075: 0.014308715624484757
Position 9105: 0.013816329671858321
Position 1497: 0.013615785278220433
Position 17685: 0.01262988459910541
Position 19399: 0.012521702470009314
Position 20169: 0.011810776950982177
Position 18349: 0.01147809352696915
Position 632: 0.011449377583672416
Position 6254: 0.010624382279213777
Position 1362: 0.0106005543673927
Position 23016: 0.009910803995689702
Position 20159: 0.008544457041438474
Position 1008: 0.008237188011024254
Position 1773: 0.007398201483944141
Position 22526: 0.007340068157099444
Position 1014: 0.007261347844053624
Position 22427: 0.005612210150704611
Position 2429: 0.005517201911050269
Position 578: 0.00523891153192228
Position 19293: 0.004385164645452833
Position 13832: 0.004057771177531491
Position 10713: 0.0033767150880476887
Position 21936: 0.003358789918162089
Position 21043: 0.0032010547861508233
Position 10297: 0.0027502953155592227
Position 21571: 0.002654823875817428
Position 23280: 0.0025351034977543724
Position 5098: 0.0024836360668150275
Position 861: 0.0023990482205040594
Position 2251: 0.002288620041027749
Position 9134: 0.0019486784762808693
Position 19763: 0.0018898963694403148
Position 17610: 0.0018337356727168102
Position 10073: 0.0017560044188564483
Position 10230: 0.001621748464577474
Position 8595: 0.001604208620852516
Position 20505: 0.0015350685652204404
Position 14362: 0.0013749580145181544
Position 23158: 0.0013428064340796088
Position 2117: 0.0013167350482376585
Position 23442: 0.0013074570361705504
Position 5864: 0.0012537422330532782
Position 20008: 0.0011707665646428942
Position 2712: 0.0009545312212877012
Position 542: 0.0009005548364703132
Position 186: 0.0008565170012960844
Position 2753: 0.000853322756121991
Position 17416: 0.0008246220990079109
Position 14705: 0.0008203163539045844
Position 8004: 0.0007804028243810292
Position 21053: 0.0007207152341799389
Position 10214: 0.0007171832534197667
Position 2470: 0.0007141317414844522
Position 10872: 0.000713114415331413
Position 12705: 0.0006971716451374267
Position 12603: 0.000644180425629072
Position 21549: 0.0006046327467967972
Position 19118: 0.0005742811557039922
Position 2454: 0.000565685463951322
Position 19963: 0.0005596717199546267
Position 229: 0.0005566848526929015
Position 14202: 0.0005495199487609071
Position 973: 0.0005037325391078965
Position 10266: 0.0004918430964824872
Position 7816: 0.00043960846967515524
Position 13155: 0.0004338729978551292
Position 19237: 0.00043065692957919576
Position 18473: 0.0004195276966159457
Position 1116: 0.0004160335800177558
Position 19385: 0.0003859596590730674
Position 13449: 0.00031443688092148487
Position 21301: 0.00030113813231498525
