Gene = IARS
index = 670
Annotated 5SS: [  260  4400  5575  5910  7165  7979 12955 15502 15838 19275 22168 22716
 23816 25527 28221 28772 30732 33550 34847 37021 40339 41893 42988 43514
 43843 46324 48742 50485 51547 52845 64700 70355 71181]
Annotated 3SS: [ 4273  5417  5789  7081  7860 12806 15413 15776 19178 22044 22623 23716
 25399 28146 28576 30644 33465 34701 36899 40246 41814 42865 43410 43758
 46148 48628 50388 51369 52738 64573 70210 71027 82810]
SMsplice 5SS: [   90  4400  5910  7979 12955 15502 15838 19275 22168 22716 23816 25527
 28221 30732 33550 34847 37021 40339 42988 43843 46324 48326 48742 50485
 51547 64700 70355 71199 78304]
SMsplice 3SS: [ 4273  5726  7860 12806 15413 15776 19178 22044 22623 23716 25399 28146
 30644 33465 34701 36899 40199 42865 43758 46148 48198 48628 50388 51369
 64573 70210 71027 78223 82810]
top_k =  1000
Partition function (log Z): 48.50108537626103

Sorted 5' Splice Sites (High to Low Probability):
Position 37021: 0.9968311023923077
Position 30732: 0.9949812726732847
Position 12955: 0.9877295727571697
Position 51547: 0.9843798462245091
Position 25527: 0.9827277589051988
Position 33550: 0.9799918698467259
Position 50485: 0.9787882697147484
Position 5910: 0.9751738815145495
Position 4400: 0.9673755285075754
Position 15502: 0.961000362970208
Position 22716: 0.9491329144023869
Position 34847: 0.9246210655015652
Position 43843: 0.9195816274111694
Position 40339: 0.9177877592646301
Position 42988: 0.9055840689464625
Position 15838: 0.8923839706678685
Position 19275: 0.8916438223529703
Position 7979: 0.8488561521639757
Position 90: 0.787421524911777
Position 28221: 0.7765551930337191
Position 48742: 0.7702204825280162
Position 28772: 0.7507685354527275
Position 46324: 0.7322447217630519
Position 64700: 0.6903063612827881
Position 22168: 0.6530417229572911
Position 23816: 0.6411206006409008
Position 48326: 0.5472837912765889
Position 53058: 0.5260067824557241
Position 7165: 0.5123396919775963
Position 43514: 0.47180386427255766
Position 38166: 0.46041021945984617
Position 8752: 0.4425134060812269
Position 691: 0.38801686819025194
Position 11772: 0.36478994377387364
Position 5575: 0.36444377589350707
Position 10340: 0.36342930204818596
Position 41893: 0.3514452455599469
Position 65271: 0.3241638890813403
Position 23617: 0.319458048681021
Position 52845: 0.2959863618895636
Position 22158: 0.2708067338190144
Position 23823: 0.26126752452310537
Position 46768: 0.2521224682419711
Position 43202: 0.2359921847466108
Position 4619: 0.20611877531068748
Position 2865: 0.20364417499467743
Position 18021: 0.19828146251889767
Position 42209: 0.17757815127808416
Position 51087: 0.17702059583342247
Position 22489: 0.16490182231649228
Position 260: 0.1639144187551018
Position 34538: 0.15215473216418096
Position 42171: 0.140544468173833
Position 12095: 0.14011412026141964
Position 35897: 0.13394092782829498
Position 37451: 0.12209948690900098
Position 38575: 0.11089311290816031
Position 17300: 0.10690093131637858
Position 31147: 0.10168722399381447
Position 13403: 0.09897008675938457
Position 24016: 0.09737480198825413
Position 50767: 0.09602123041287047
Position 24305: 0.09546410785876469
Position 22547: 0.09403639510698827
Position 14139: 0.09392533125705257
Position 48704: 0.0920710571786045
Position 38255: 0.09082472685330034
Position 14911: 0.09024048075428188
Position 31565: 0.08340424102604745
Position 30427: 0.08220556381039174
Position 43848: 0.08008407707533516
Position 49672: 0.07390450682904376
Position 38903: 0.07294114121714272
Position 40131: 0.07240941432526943
Position 23864: 0.06758802069201085
Position 51770: 0.06705811655530931
Position 13422: 0.06656990357187297
Position 30193: 0.0637890216620843
Position 38008: 0.061474422280743256
Position 8518: 0.05729808583690729
Position 6632: 0.05617881770084978
Position 25981: 0.05310804669514538
Position 6314: 0.05272473495834949
Position 34434: 0.05242986244176376
Position 39066: 0.04925996619143951
Position 2855: 0.047557737809800715
Position 18860: 0.04684624550042291
Position 1868: 0.04668246943908477
Position 11849: 0.044107405217706334
Position 13322: 0.0416743940220989
Position 28389: 0.03862403625586832
Position 19798: 0.03845707674342898
Position 30105: 0.03597991651024576
Position 19307: 0.03547760636532947
Position 50805: 0.03495334523769132
Position 19500: 0.03308650384839084
Position 47003: 0.03241561697762696
Position 1232: 0.032311288621704216
Position 3732: 0.0314311219889001
Position 3492: 0.02953917784394305
Position 18593: 0.02898636910580811
Position 38179: 0.02823252573924208
Position 41569: 0.027746578890983288
Position 17772: 0.027176625125541278
Position 42527: 0.025856328616226047
Position 26462: 0.025791330196389847
Position 23860: 0.02504739701279003
Position 22138: 0.02423480947442466
Position 33998: 0.023192008856520622
Position 13833: 0.02282326196445753
Position 40029: 0.022332413736129656
Position 479: 0.022273101818131094
Position 34547: 0.022161632695408412
Position 30413: 0.021728148212767206
Position 32889: 0.02105234603685978
Position 48847: 0.020735571202333047
Position 13376: 0.020423547233230324
Position 17108: 0.019974189264861934
Position 17750: 0.01996508455831897
Position 34798: 0.019833993128519377
Position 42075: 0.019757528720633293
Position 5483: 0.019380762318828126
Position 19532: 0.019313274942442966
Position 17975: 0.018685799645580713
Position 34347: 0.01783532616758558
Position 4754: 0.017558535498578078
Position 49707: 0.017482943942270446
Position 42561: 0.017398838033517675
Position 15545: 0.017349658603012685
Position 49447: 0.01714977877702236
Position 44878: 0.016877799481704318
Position 24339: 0.016688308539266217
Position 29902: 0.016666033936074878
Position 34314: 0.016305338486796078
Position 7192: 0.01574358506660816
Position 44727: 0.015595654103558062
Position 51130: 0.015273276527846857
Position 17979: 0.015235673922251908
Position 14891: 0.015190228841750792
Position 5585: 0.014527928672341832
Position 24020: 0.014219523845599468
Position 25963: 0.013712797905168867
Position 19270: 0.012376940460600798
Position 22817: 0.011880556803812375
Position 18695: 0.011629896122465101
Position 27239: 0.011561314568695769
Position 23028: 0.011334596167097996
Position 21291: 0.011267316600630543
Position 28384: 0.011265970606326536
Position 42914: 0.010995295923796711
Position 25845: 0.010948928968832197
Position 43156: 0.01092094518726328
Position 14321: 0.010867323368110844
Position 25132: 0.010726724239249589
Position 15284: 0.010598113957931959
Position 44342: 0.01056104329167421
Position 31604: 0.010427524963472207
Position 14299: 0.010025215930512659
Position 38226: 0.009948289930590683
Position 7295: 0.009722262610794657
Position 3262: 0.009512912828543222
Position 29846: 0.009508234290910125
Position 21877: 0.009506550616123119
Position 22469: 0.009384660975224437
Position 18558: 0.009270478439087883
Position 34532: 0.009092999474393576
Position 35004: 0.009085998903695698
Position 18597: 0.00890572562654655
Position 14783: 0.008870773166172834
Position 51782: 0.008785367162284806
Position 25502: 0.008711929752519653
Position 1859: 0.008668834225078274
Position 25330: 0.008648622403194885
Position 14712: 0.00848583644228506
Position 2678: 0.008371429511662101
Position 1287: 0.008231585119930511
Position 4577: 0.00820620690133465
Position 211: 0.008030142286349797
Position 1955: 0.007854716325992004
Position 50564: 0.007757692240661544
Position 6600: 0.007724174343453918
Position 41708: 0.007608761250801334
Position 4885: 0.007545284680305392
Position 2359: 0.007464601260459286
Position 36791: 0.00745796210855307
Position 36786: 0.007384246325942953
Position 36206: 0.007314676318355765
Position 22459: 0.007217674143134915
Position 2861: 0.007204434074471229
Position 19369: 0.006897273154106151
Position 20020: 0.006842209175346107
Position 36182: 0.006320026964746141
Position 33595: 0.006051254410391863
Position 5522: 0.006022301509627641
Position 3089: 0.005730959050370278
Position 40175: 0.005728488412145597
Position 16932: 0.005715223055383857
Position 8360: 0.005648501213613075
Position 24406: 0.0056419174439165005
Position 3060: 0.005577331981093182
Position 18984: 0.005378401642402652
Position 25506: 0.0053086454533179065
Position 48222: 0.0051952525618462544
Position 9056: 0.005094064754560446
Position 7595: 0.005062211047289911
Position 25064: 0.005022452102938656
Position 24458: 0.004896506034503442
Position 51091: 0.004870931199975437
Position 14740: 0.004789022503580093
Position 25334: 0.004715819306415723
Position 31101: 0.004376785578719725
Position 2008: 0.004367777978091958
Position 871: 0.004367142930271677
Position 41194: 0.004322378105671767
Position 30431: 0.004204733000629631
Position 4836: 0.004190377008897076
Position 4069: 0.004180981995822746
Position 41594: 0.003996889807900633
Position 43258: 0.003935005678149651
Position 1075: 0.003933027139391168
Position 6058: 0.0038175448163863916
Position 37682: 0.0037519097220741395
Position 34916: 0.0037200661242266573
Position 48433: 0.00367735336071983
Position 51023: 0.0036104815643586397
Position 30177: 0.003592078624882338
Position 8743: 0.00351582904116353
Position 22194: 0.0034808697826019964
Position 34911: 0.0033697257525145707
Position 20695: 0.0033249748610911785
Position 34970: 0.003289367924616844
Position 4034: 0.0032864677038273895
Position 23080: 0.0031013600907399447
Position 21773: 0.0031005829438910575
Position 34352: 0.0030466452026026115
Position 13408: 0.003032165924271614
Position 50497: 0.002998238003922664
Position 34415: 0.00297189154925935
Position 40308: 0.002941772363164442
Position 35013: 0.0029136042677777073
Position 42736: 0.002883049649429169
Position 30926: 0.0028193385563891125
Position 3814: 0.0027584718282579438
Position 54684: 0.0027357836335398108
Position 7861: 0.0027148499663599787
Position 12078: 0.0026854604691463283
Position 37959: 0.0026033223211029493
Position 24588: 0.0023056874521212474
Position 32773: 0.0022373650899361105
Position 43445: 0.0022181833983911533
Position 33529: 0.002149274953194184
Position 7138: 0.0020926605829154877
Position 25118: 0.0020611369539882043
Position 18032: 0.0020248534285570606
Position 52700: 0.0019636873218762136
Position 14467: 0.00191173401638169
Position 52017: 0.001877115419352517
Position 4404: 0.001850230501583065
Position 21136: 0.0018459964554564596
Position 15549: 0.001804630248423105
Position 22740: 0.001804064388674894
Position 5651: 0.0018028595277099764
Position 35428: 0.0017919059502783633
Position 49949: 0.0016588048183436349
Position 14811: 0.0016423750667822758
Position 30736: 0.001618750998153393
Position 17022: 0.0015796653407478428
Position 33576: 0.0015531052906553018
Position 51215: 0.0014773657152590718
Position 38245: 0.0014653535079643715
Position 14823: 0.0014191098500826408
Position 33534: 0.0013496631496593876
Position 38899: 0.0013323314190137735
Position 24320: 0.0012365564584648546
Position 276: 0.0012308562317346608
Position 41456: 0.0012301152946684836
Position 21069: 0.0012209287562838927
Position 42225: 0.001185217751552147
Position 42213: 0.0011675853827917229
Position 30248: 0.0011560418448936644
Position 34928: 0.001126998705546208
Position 49262: 0.0010641837418401778
Position 51050: 0.0010552199487568691
Position 2249: 0.0010540948264558187
Position 4178: 0.001039308210644723
Position 43149: 0.0010266536261217575
Position 3806: 0.0010257118092932447
Position 40207: 0.0009908860714351738
Position 37281: 0.000975126773098187
Position 35885: 0.0009731995175629094
Position 33942: 0.0009646258821515279
Position 215: 0.0009323829887424002
Position 50946: 0.0009215939235952882
Position 33572: 0.0009192838699304539
Position 50866: 0.0009148367808871241
Position 50493: 0.0009118681510414242
Position 51250: 0.0009071350549359089
Position 23235: 0.0009059831222783502
Position 46294: 0.0008991566422646472
Position 30827: 0.0008931145763433631
Position 15902: 0.0008795472079596313
Position 22421: 0.0008744978558033066
Position 22410: 0.0007886209138383144
Position 36001: 0.0007637851536240285
Position 2554: 0.0007515474309721335
Position 42983: 0.0007461159991883293
Position 23868: 0.0007393648637864834
Position 29737: 0.0006851887102985296
Position 24157: 0.0006844665584645633
Position 1088: 0.0006828151554584661
Position 27714: 0.0006700503641683768
Position 3939: 0.000661349863884608
Position 37035: 0.0006494168757310837
Position 51102: 0.0006256867868473965
Position 35407: 0.0006209031538894081
Position 728: 0.0006206591557051937
Position 16693: 0.0005736095376979371
Position 23032: 0.0005514440366190623
Position 43207: 0.0005407099041779703
Position 8048: 0.0005348366760714064
Position 34426: 0.0005331081864521909
Position 17776: 0.0005275288922588629
Position 8852: 0.0004995565379946989
Position 12904: 0.0004911052398280252
Position 34784: 0.0004906247011874166
Position 23650: 0.00047700986455892404
Position 17483: 0.00047469305493028454
Position 8395: 0.0004695100127862955
Position 14887: 0.0004490719976331551
Position 2725: 0.0004481364978811259
Position 37761: 0.0004451203975649635
Position 32783: 0.00043787120140304967
Position 37271: 0.0004361970133567683
Position 22756: 0.00036163246347237416
Position 27305: 0.0003596327874735497
Position 37990: 0.00034159655590101554
Position 775: 0.00033547567768457226
Position 4047: 0.0003347775291099662
Position 4752: 0.00033373199719445937
Position 4417: 0.0003279965737841168
Position 37710: 0.000323953262660752
Position 982: 0.0003232376076780735
Position 22312: 0.00032152809842149883
Position 27441: 0.0003156974053381118
Position 1848: 0.0003007308755936023
Position 26488: 0.00030062816837010453
Position 27884: 0.00030046534439775503
Position 4603: 0.00029579625133163153
Position 35901: 0.00029496702961376054
Position 22326: 0.00028948326568640614
Position 22293: 0.0002785093775674599
Position 51075: 0.00026745660202487956
Position 38581: 0.00025133552456297356
Position 40814: 0.00023534118213631975
Position 29890: 0.00023425670655711817
Position 1852: 0.00023258540047390306
Position 40374: 0.00022832149684422047
Position 17972: 0.0002247195149012268
Position 1225: 0.0002189679726770128
Position 46193: 0.0002182167700625832
Position 242: 0.00021799161263949334
Position 43172: 0.00021164864605184344
Position 2164: 0.00019997790774977959
Position 22829: 0.0001976140449543612
Position 30955: 0.00019723084552375144
Position 3: 0.00019082131220487936
Position 751: 0.00019025980738557866
Position 4832: 0.00018521892539991402
Position 43870: 0.00018197769184733913
Position 36479: 0.00017776057347413938
Position 24113: 0.0001757287946091798
Position 6152: 0.00017540503703928793
Position 1651: 0.00017106295514942422
Position 26967: 0.0001665662889007853
Position 38851: 0.00016561871773539523
Position 33868: 0.00016481735748781056
Position 6420: 0.00014592065172122499
Position 590: 0.00012827623534177393
Position 15706: 0.00012645084216620815
Position 15541: 0.0001247855459790162
Position 2524: 0.0001242177777275504
Position 38973: 0.00012056987827142148
Position 54144: 0.00012015057959864799
Position 15539: 0.00011720964466564238
Position 22162: 0.00011200651814714864
Position 1253: 0.00010351406028405281
Position 24245: 0.00010230690552927355
Position 51194: 0.00010059349379129185
Position 15527: 9.953645924740899e-05
Position 37970: 9.930543771682459e-05
Position 44494: 9.912791626704423e-05
Position 26930: 9.854244508528602e-05
Position 46328: 9.738493187110312e-05
Position 162: 9.458789849559507e-05
Position 405: 9.070546323137301e-05
Position 34727: 8.791176851650517e-05
Position 6516: 8.255482446144329e-05
Position 2757: 7.831969427800348e-05
Position 724: 7.807042806405412e-05
Position 29628: 7.69175246174166e-05
Position 3273: 7.371935009141211e-05
Position 739: 6.956744685787859e-05
Position 134: 6.946646368691993e-05
Position 807: 6.720105410143966e-05
Position 2614: 6.418554373718701e-05
Position 15457: 6.358117678859835e-05
Position 34761: 5.833475139060312e-05
Position 491: 5.615756869366141e-05
Position 9780: 5.403250582421626e-05
Position 12917: 4.9310692326626916e-05
Position 44506: 4.398651316005649e-05
Position 6684: 3.7656446946194634e-05
Position 504: 3.2458291267368304e-05
Position 44438: 3.2009751373913844e-05
Position 33920: 3.109936365261514e-05
Position 13684: 3.079347756775072e-05
Position 17068: 2.9777900385003442e-05
Position 12: 2.8806054098599686e-05
Position 29651: 2.865173298099488e-05
Position 20: 2.780422765710974e-05
Position 30792: 2.7669698746190007e-05
Position 12915: 2.765996216460443e-05
Position 15480: 2.72496540548138e-05
Position 518: 2.5813112983132058e-05
Position 265: 2.43526460824236e-05
Position 451: 2.3708473744336638e-05
Position 23857: 1.9693522593852845e-05
Position 6107: 1.914944666750296e-05
Position 32197: 1.9053463943066607e-05
Position 20679: 1.9033556255642045e-05
Position 4340: 1.5109180950187712e-05
Position 28683: 1.4892207089999648e-05
Position 304: 1.4256770965065659e-05
Position 23830: 1.3763127310157547e-05
Position 5883: 1.2559578456053243e-05
Position 5947: 1.2196874238360374e-05
Position 15859: 1.10162759305805e-05
Position 51854: 9.57060373689364e-06
Position 410: 9.109204283274489e-06
Position 43830: 9.014528761649597e-06
Position 31909: 8.189041333049834e-06
Position 6094: 7.632594755976444e-06
Position 25540: 6.9507440049637975e-06
Position 19639: 6.396415750325115e-06
Position 909: 6.0287668770492226e-06
Position 16353: 5.7777453144866344e-06
Position 16480: 4.987037554404558e-06
Position 19315: 4.645307908018619e-06
Position 32307: 4.361117074569346e-06
Position 332: 4.248883797422165e-06
Position 22833: 4.1656863302480874e-06
Position 976: 4.140819807752516e-06
Position 31720: 4.114518833739441e-06
Position 485: 3.600453193757667e-06
Position 15751: 3.3661897659553592e-06
Position 23756: 3.0646824949859615e-06
Position 36936: 2.535153381829044e-06
Position 721: 2.2757075948000263e-06
Position 20518: 2.2445784637655606e-06
Position 20483: 2.1748218481381582e-06
Position 3009: 2.109187511652618e-06
Position 35: 2.0705440146616324e-06
Position 322: 2.0592402082095884e-06
Position 744: 1.8224842563846751e-06
Position 914: 1.631460589631637e-06
Position 345: 1.5727296201181699e-06
Position 193: 1.4785490842238431e-06
Position 22760: 1.4445856476105488e-06
Position 8138: 1.4192691473573165e-06
Position 5858: 1.207582891338835e-06
Position 12861: 1.1535904272672022e-06
Position 6511: 1.117551678967702e-06
Position 43914: 7.345470813047295e-07
Position 219: 7.12541745877091e-07
Position 5919: 5.257072250515914e-07
