Gene = MDH2
index = 824
Annotated 5SS: [  160  6932  9427 10012 12432 15526 16372 16887]
Annotated 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211]
SMsplice 5SS: [  160  6932  9427 10012 12432 15526 16372 16887 18340]
SMsplice 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211 18532]
top_k =  1000
Partition function (log Z): 8.330644894774286

Sorted 5' Splice Sites (High to Low Probability):
Position 12432: 0.9916900820677631
Position 10012: 0.9707571740572895
Position 6932: 0.9131947514843091
Position 16372: 0.8846036076478937
Position 16887: 0.8321301813112332
Position 18340: 0.825807109399755
Position 9427: 0.8147769385332673
Position 160: 0.762842915435661
Position 15526: 0.6956975737073011
Position 329: 0.2869476680719523
Position 552: 0.16074152082423057
Position 6159: 0.1577495538796938
Position 3791: 0.1401135691142083
Position 15797: 0.11756247881609223
Position 12002: 0.1036156674989948
Position 17088: 0.09857007243509404
Position 17575: 0.07789420662814706
Position 15777: 0.06931846229158847
Position 6602: 0.0684002731187116
Position 12122: 0.0640350255929592
Position 8715: 0.058112541393047855
Position 1025: 0.05641770809712518
Position 16891: 0.050563439025087094
Position 212: 0.04875713577212247
Position 17955: 0.04499093123106921
Position 17688: 0.04062374532775792
Position 15559: 0.04058256967194863
Position 10384: 0.03529272442114633
Position 6997: 0.033787242941909094
Position 14413: 0.033533135727770884
Position 10807: 0.03180772309996301
Position 10402: 0.030812940625962737
Position 12145: 0.026484674897865598
Position 16647: 0.026119158333710372
Position 11688: 0.026116288565811125
Position 363: 0.024663351476192915
Position 3879: 0.024581137009327455
Position 6646: 0.02374914891495634
Position 12024: 0.02132592472654183
Position 17641: 0.021259655494181285
Position 17759: 0.017943567981397703
Position 12870: 0.01747992367509558
Position 10790: 0.017009830509086304
Position 17880: 0.016061663838112066
Position 12691: 0.014617310635563704
Position 11284: 0.013293437888335277
Position 5320: 0.012248698327718096
Position 748: 0.011300642697553518
Position 8170: 0.010402211079684351
Position 7904: 0.0103664616398908
Position 4918: 0.009643032410991835
Position 7647: 0.008795689284171085
Position 16406: 0.008271965137977271
Position 12220: 0.008197517677179612
Position 12458: 0.007800093736634697
Position 9451: 0.007723475912335001
Position 17501: 0.007629219232801873
Position 17912: 0.00743362634506763
Position 17522: 0.0072297485074833264
Position 17072: 0.007201501636471859
Position 15592: 0.007158786931846082
Position 13336: 0.006613038535408727
Position 8469: 0.006497568707065747
Position 11409: 0.006338578367271637
Position 223: 0.006068831188385403
Position 1228: 0.005956147052724623
Position 9561: 0.00584174965402429
Position 18147: 0.005375108749533243
Position 16813: 0.005371899700856046
Position 15601: 0.005036809512093588
Position 15770: 0.005032990125696501
Position 18357: 0.004912681538825196
Position 6668: 0.004741667852401474
Position 15544: 0.004714336049182022
Position 2369: 0.004359856928189685
Position 10067: 0.0042728359744011405
Position 456: 0.004220814003821134
Position 14417: 0.0040053003535938285
Position 5493: 0.0039103721392809805
Position 4081: 0.003908761406066604
Position 6974: 0.003677663511071295
Position 1151: 0.0036671954814243503
Position 7358: 0.0035957929795395888
Position 10050: 0.0034166912407156322
Position 7217: 0.0030570959075338147
Position 13316: 0.002981504476192752
Position 3081: 0.0028072888917226035
Position 14535: 0.0027039753344859593
Position 16655: 0.002683665382523655
Position 559: 0.0026543463207086174
Position 10517: 0.0024932992840039857
Position 6844: 0.002479247291368514
Position 15632: 0.0023486533808194637
Position 3988: 0.0022529447696739563
Position 15703: 0.0018311736578997821
Position 13608: 0.0017460604979796033
Position 16347: 0.0017095152123883948
Position 16901: 0.0017095035178460126
Position 17119: 0.001578243465861149
Position 11248: 0.0014780638774029163
Position 17843: 0.0014103068096293992
Position 10058: 0.001369715584808295
Position 15753: 0.0011905934770683304
Position 15976: 0.001089761384281264
Position 948: 0.0010158237391243348
Position 17919: 0.0010042618286213564
Position 9690: 0.000996088660313762
Position 15347: 0.0009941754299987728
Position 14501: 0.0009817592531662378
Position 11576: 0.0009371848472047767
Position 10704: 0.0009161993035091759
Position 8324: 0.0008889983952848831
Position 10406: 0.0008849180672153446
Position 16978: 0.0008742903935355546
Position 485: 0.000861370114804506
Position 12960: 0.000730418330062108
Position 10085: 0.0006484648777618737
Position 13193: 0.000611284049090874
Position 6426: 0.0005750194634382443
Position 9382: 0.0005085666678187475
Position 407: 0.0004212334687089137
Position 18350: 0.0004116620820318284
Position 3617: 0.00038858072160172973
Position 11020: 0.0003753567896274585
Position 2606: 0.0003641003296431761
Position 18364: 0.0003026608693708063
Position 17550: 0.00030232272221956556
Position 16512: 0.0002858074639983484
Position 5366: 0.0002557387175228174
Position 11113: 0.000230438664606569
Position 2089: 0.00021753839607891246
Position 6061: 0.00020420127276350725
Position 11083: 0.00019573685457435078
Position 6163: 0.00017508095433222835
Position 13971: 0.0001722150487350207
Position 1355: 0.00017151561913417447
Position 27: 0.000151316117512354
Position 599: 0.00014858187249980193
Position 5346: 0.00014731128070337882
Position 5933: 0.0001425867672376277
Position 563: 0.0001392611706525817
Position 1601: 0.00013768549328329506
Position 6424: 0.00013200133452845049
Position 5751: 0.00012468114197239504
Position 2645: 0.00012422906306970108
Position 3098: 0.00011582467001534584
Position 4341: 0.0001135512213369741
Position 2126: 9.538523218923706e-05
Position 1860: 9.434203067752516e-05
Position 3799: 8.752286553931148e-05
Position 18438: 4.666544348495156e-05
Position 74: 4.341771527680179e-05
Position 8180: 4.062530188300903e-05
Position 8241: 3.892690517829297e-05
Position 7234: 3.710512571337131e-05
Position 3490: 3.708017629818865e-05
Position 12443: 3.469981652738667e-05
Position 10156: 1.7818536766283125e-05
Position 16855: 1.486399002671969e-05
Position 70: 9.589784771579085e-06
Position 12528: 8.055178842208634e-06
Position 7133: 7.046191070579097e-06
Position 556: 6.252930959850133e-06
Position 14335: 5.884898115564946e-06
Position 383: 4.566324170298201e-06
Position 12695: 3.2631694724849168e-06
Position 397: 3.124343337247738e-06
Position 293: 3.070385052256579e-06
Position 846: 1.5514461395480247e-06
Position 12927: 1.4219863185729784e-06
Position 391: 7.667751002255713e-07
Position 1147: 7.007781468200802e-07
Position 12818: 4.21852084272342e-07
Position 931: 3.4257417694636263e-07
Position 60: 3.3871439060144367e-07
Position 19: 3.284950571146667e-07
Position 16400: 2.745692470562523e-07
Position 366: 2.6222408783644083e-07
Position 1075: 1.1870405429450892e-07
Position 985: 1.075001945894196e-07
Position 21: 1.0199815139688596e-07
Position 12399: 8.426008560814939e-08
Position 36: 7.618214128400138e-08
Position 579: 3.203178761320046e-08
Position 759: 2.6086952972543843e-08
Position 723: 2.514858784685e-08
Position 47: 1.7542133213114805e-08
Position 216: 1.5047513035472718e-08
Position 1500: 1.4680461716452073e-08
Position 1463: 1.396320230768203e-08
Position 526: 8.191324504477199e-09
Position 30: 4.566719083946048e-09
Position 550: 3.553011850035784e-09
Position 634: 2.301358445336191e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18211: 0.9212301948301584
Position 16734: 0.883827989914713
Position 9901: 0.8420000112287472
Position 9342: 0.811559563065622
Position 16271: 0.7894108296754329
Position 12305: 0.7529499586246582
Position 18532: 0.6581384755778648
Position 6762: 0.5753192430839085
Position 15447: 0.5069952355847915
Position 6831: 0.306635113600484
Position 15678: 0.19451337233381005
Position 15402: 0.16537315675661196
Position 3744: 0.14416065370132017
Position 12330: 0.13290706142832914
Position 250: 0.1249851560370805
Position 6520: 0.12101670806964898
Position 6024: 0.11080501520415378
Position 11985: 0.1017832191785978
Position 16978: 0.09703815587767478
Position 11862: 0.09287927034671686
Position 17549: 0.09073098499621443
Position 508: 0.08372279996029613
Position 12333: 0.08232188916688143
Position 16298: 0.073344949366384
Position 10278: 0.06062725842887853
Position 9972: 0.054369940262281875
Position 9730: 0.0472005000952794
Position 6836: 0.04074226201202117
Position 234: 0.04012993700332683
Position 17780: 0.03801410676997909
Position 15427: 0.035900747867634294
Position 947: 0.03468396468567873
Position 17441: 0.0334952658221236
Position 8642: 0.032652736194172735
Position 18611: 0.03083406478631968
Position 12273: 0.030423361716447925
Position 6081: 0.03006775927906756
Position 19298: 0.029193016544673805
Position 18809: 0.028349958313387817
Position 406: 0.02593456820321736
Position 15171: 0.025598979624620464
Position 18997: 0.024270167893584077
Position 10595: 0.022137847920173297
Position 8571: 0.02140990265019211
Position 14325: 0.020234304334032987
Position 18217: 0.020188967209841972
Position 17019: 0.020010545287128687
Position 17687: 0.01989518879721503
Position 12611: 0.019584286428106987
Position 9700: 0.01954019170655823
Position 11960: 0.017700212199459324
Position 395: 0.01733344075137038
Position 5928: 0.01720389522626868
Position 16147: 0.01646579130045473
