Gene = TADA1
index = 1370
Annotated 5SS: [  168  6565  6883 12504 14125 16142 18209]
Annotated 3SS: [ 6472  6816 12405 13914 15989 18045 18607]
SMsplice 5SS: [  168  6565  6883 12504 16142 18209]
SMsplice 3SS: [ 6472  6816 12405 15989 18045 18607]
top_k =  1000
Partition function (log Z): 1.86763966342171

Sorted 5' Splice Sites (High to Low Probability):
Position 16142: 0.9682203005470473
Position 6565: 0.9670093452601158
Position 18209: 0.9408684534841542
Position 12504: 0.8772621555945873
Position 168: 0.628782594186124
Position 6883: 0.5713441373026938
Position 14125: 0.3015316618258183
Position 988: 0.2364505004422365
Position 6912: 0.23268815499069348
Position 9140: 0.20983062233770475
Position 631: 0.20046214974078447
Position 7649: 0.19205055313694838
Position 958: 0.18285715514176007
Position 465: 0.14603486008015126
Position 8092: 0.11238538209314898
Position 13665: 0.11054804669909883
Position 7699: 0.09273766688778369
Position 17818: 0.07714871382530797
Position 1010: 0.07500523103419356
Position 7813: 0.07077914178436306
Position 17849: 0.06924529756653845
Position 4086: 0.06669392208278142
Position 18519: 0.05967574307787192
Position 12933: 0.04320517029555732
Position 11358: 0.04309745031290152
Position 18184: 0.03538159677980918
Position 12652: 0.0308373366427552
Position 13803: 0.02752892270297488
Position 12508: 0.025217241013912185
Position 17626: 0.022634948318171998
Position 17775: 0.022437509521059874
Position 2629: 0.019205313082412055
Position 655: 0.018026286047456326
Position 4232: 0.017771747757499647
Position 16472: 0.01642328908803536
Position 4035: 0.01640545193804181
Position 7082: 0.016379297609204892
Position 16078: 0.015621827717541293
Position 18477: 0.015072640876618358
Position 16965: 0.015036271602158938
Position 14900: 0.0140654781990452
Position 846: 0.013933215062684155
Position 13748: 0.013246797042573985
Position 993: 0.012904472803954804
Position 1905: 0.012666507098154615
Position 18775: 0.011235502095836257
Position 3610: 0.010874453514590966
Position 10308: 0.010799779321361107
Position 7329: 0.01072439305061865
Position 3321: 0.009965783776592048
Position 18492: 0.009569364765513186
Position 8043: 0.009454833068433872
Position 1647: 0.009411203019973394
Position 14395: 0.009197664560124268
Position 17004: 0.008046696990007634
Position 13275: 0.00785258416015917
Position 9334: 0.0075867286308460465
Position 12486: 0.007320983221420539
Position 3781: 0.006591101778052887
Position 14158: 0.006322369786127206
Position 10172: 0.00622657508505263
Position 3575: 0.006079939324227762
Position 8017: 0.006051039752175838
Position 10165: 0.005968279249811448
Position 1019: 0.005686470312247962
Position 3977: 0.0056163872206021065
Position 106: 0.005443938909348035
Position 5608: 0.005195613523499261
Position 18176: 0.005070046724528502
Position 16402: 0.004978795619630423
Position 12523: 0.0044195348459732655
Position 19056: 0.0038820643051456815
Position 419: 0.003818167467867286
Position 2247: 0.003755848228532333
Position 7690: 0.003591633755086541
Position 9144: 0.0034828217440324833
Position 4165: 0.0034150881219295625
Position 17541: 0.003126268617762014
Position 8138: 0.003023552602921825
Position 918: 0.002963530852947224
Position 9620: 0.0029153349890811823
Position 676: 0.0028812180851376587
Position 7012: 0.002707854624202966
Position 16113: 0.0026233007426224894
Position 9132: 0.0025473942339103313
Position 15263: 0.0025407267948966785
Position 6308: 0.0023931188161255453
Position 160: 0.002219206965024059
Position 14518: 0.0021727504352075217
Position 516: 0.00201625845677662
Position 9432: 0.001959253692233183
Position 18515: 0.0017781858737254432
Position 7199: 0.00177332065006104
Position 5122: 0.0015836991291819313
Position 19024: 0.0014951421854468366
Position 3765: 0.0012621336312405606
Position 6016: 0.0012530648728577582
Position 16945: 0.0011994932617247832
Position 17804: 0.0011959290081746462
Position 7949: 0.0011607411181152917
Position 12860: 0.0010840597135643641
Position 1338: 0.0010769182824723997
Position 589: 0.0010603145788737564
Position 18278: 0.0009842840455375642
Position 1241: 0.0009708837829302435
Position 1667: 0.0009006300833032501
Position 7434: 0.0007546511691534123
Position 13878: 0.0006927367717695007
Position 14129: 0.0006849219048416946
Position 791: 0.0006806594812801618
Position 3455: 0.0006606864537386716
Position 866: 0.0006298531932145077
Position 721: 0.0005897536092139385
Position 208: 0.0005700393035060909
Position 1193: 0.000544659587066164
Position 18937: 0.000532211519833784
Position 16315: 0.0005049482117109217
Position 8666: 0.0004613267235767007
Position 16083: 0.000460321692955192
Position 6908: 0.00045873593753344426
Position 5999: 0.0003724964319489107
Position 608: 0.00036059588642978435
Position 13739: 0.00031545649357259017
Position 71: 0.00026829554974194965
Position 281: 0.00020710040978436838
Position 64: 0.00019681835665927213
Position 13388: 0.0001794569875491554
Position 18504: 0.000154894809662044
Position 6621: 0.00014726527208471911
Position 6674: 0.00014350492253943785
Position 12545: 0.0001260423295240321
Position 8934: 0.00011794337593831179
Position 13397: 9.359785620861153e-05
Position 13295: 9.183673552512957e-05
Position 304: 7.070645537419627e-05
Position 6646: 6.562350144259927e-05
Position 28: 6.262553886650951e-05
Position 6585: 6.128511838331699e-05
Position 709: 5.7905313972630164e-05
Position 485: 4.486905907649985e-05
Position 599: 4.239155805806593e-05
Position 190: 3.310905850042457e-05
Position 269: 3.136946164340615e-05
Position 12897: 2.1071619228296256e-05
Position 408: 2.08421248039039e-05
Position 535: 1.708289267478161e-05
Position 18713: 1.1781760660930768e-05
Position 687: 1.0720176188184279e-05
Position 40: 8.183376089015e-06
Position 6906: 7.779666248861046e-06
Position 18608: 6.219361835754048e-06
Position 18856: 5.560235371909133e-06
Position 18754: 5.5516482259519035e-06
Position 1078: 5.226541339303984e-06
Position 983: 4.175121517909622e-06
Position 16054: 3.508007651051266e-06
Position 32: 3.1100366101072482e-06
Position 53: 3.0420961355964667e-06
Position 836: 2.8725208174403903e-06
Position 872: 2.8571129861432113e-06
Position 18849: 2.353364579423569e-06
Position 610: 2.0435881046819194e-06
Position 782: 1.4757579165935083e-06
Position 254: 1.459633724404055e-06
Position 18573: 1.1607189574322147e-06
Position 860: 1.0239157066877743e-06
Position 1377: 8.013042139087338e-07
Position 16612: 6.858651414976232e-07
Position 1867: 4.6109201374734316e-07
Position 1245: 4.164711945806625e-07
Position 43: 2.631998057961692e-07
Position 16116: 6.3939311332687e-08
Position 1100: 1.831197368235762e-08
Position 976: 1.072304406176294e-08
Position 395: 8.579258414607676e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15989: 0.9823538082753238
Position 6472: 0.9687274387190778
Position 12405: 0.9398664684209824
Position 18045: 0.8621265439284653
Position 6816: 0.7943919985368583
Position 18607: 0.5517143787573712
Position 816: 0.5187129158155782
Position 18320: 0.29549015763219594
Position 7547: 0.2654346939519896
Position 9042: 0.2166083788858281
Position 13914: 0.17968958171483101
Position 13624: 0.13829526151332341
Position 17705: 0.13087137708325672
Position 7948: 0.12560557958037702
Position 13945: 0.10245813747865343
Position 3942: 0.09235599861368161
Position 17522: 0.058262296847849344
Position 18079: 0.055211002817491354
Position 18660: 0.04942234399225166
Position 7430: 0.04658099335342529
Position 18972: 0.0460389607604841
Position 18003: 0.04331651313933667
Position 18444: 0.03124443953309838
Position 19187: 0.031217314423701802
Position 19500: 0.03003401488088829
Position 12773: 0.026188631042457847
Position 7450: 0.020187538593896916
Position 11215: 0.01894500908678941
Position 11246: 0.01877438397439596
Position 10120: 0.014224297604309674
Position 7736: 0.012603551133524973
Position 13551: 0.01101512351169358
Position 14029: 0.01034726931698948
Position 1570: 0.01025476645763078
Position 16237: 0.010225158592912951
Position 18400: 0.01015357564219257
Position 13599: 0.009990734032758727
Position 14685: 0.009671930551538222
Position 16401: 0.009068200988944007
Position 12823: 0.008938702712183147
Position 10155: 0.008770336051915508
Position 6863: 0.008390492031473937
Position 18053: 0.008228703415739252
Position 13224: 0.008133699251131481
Position 16826: 0.007875510077508342
Position 16593: 0.007737106310924369
Position 3369: 0.007736840407130725
Position 2497: 0.007372758599717044
Position 9222: 0.00710347497669661
Position 779: 0.007082580838280538
Position 4063: 0.006970127916762348
Position 17769: 0.006966371004782973
Position 14277: 0.006569020996942844
Position 7130: 0.006259975150210105
Position 12809: 0.006025393631344713
Position 7758: 0.0057840233402706755
Position 1735: 0.005541286779976432
Position 18118: 0.005496466666540062
Position 3220: 0.005294955370243276
Position 12432: 0.005284324272606101
Position 17902: 0.005215984326339204
Position 16949: 0.0051676664302102585
Position 7995: 0.005121062803037606
Position 2506: 0.00496878482949801
