Gene = DAG1
index = 425
Annotated 5SS: [  353 42117]
Annotated 3SS: [41715 62093]
SMsplice 5SS: [  640 42117 62307]
SMsplice 3SS: [42021 62093 65971]
top_k =  1000
Partition function (log Z): -34.849298378499974

Sorted 5' Splice Sites (High to Low Probability):
Position 640: 0.6371713073536363
Position 353: 0.47592599864968366
Position 1731: 0.3488603326511226
Position 8203: 0.32332192963229267
Position 8198: 0.1311917725973536
Position 18713: 0.05889100231657382
Position 809: 0.05188704672909442
Position 8208: 0.044307474302995614
Position 1005: 0.033056098007472105
Position 1274: 0.032938212030072994
Position 312: 0.01501897640857981
Position 112: 0.013909162858558258
Position 2371: 0.013191912155350908
Position 2039: 0.010382155356020505
Position 646: 0.010002146422291629
Position 899: 0.008393493807706256
Position 3344: 0.008141023660781656
Position 2187: 0.005155719341280981
Position 7144: 0.004584861815847741
Position 587: 0.0031715474374795095
Position 8019: 0.002267859363582957
Position 4046: 0.002141423525329499
Position 6845: 0.001968946257431831
Position 151: 0.00196663265955022
Position 2347: 0.0018394598756067704
Position 1572: 0.00126042440951898
Position 333: 0.001130925984213837
Position 1871: 0.0010607194903410268
Position 70: 0.000900606538604645
Position 656: 0.0008515838235975326
Position 114: 0.0004937341893855408
Position 697: 0.00042417266001547094
Position 830: 0.00035897236007830646
Position 618: 0.00033872944172960717
Position 9954: 0.0003379221244555573
Position 1276: 0.00010575279677889823
Position 303: 9.460617547163395e-05
Position 683: 2.6117620263744217e-05
Position 131: 1.721757336498389e-05
Position 173: 1.427246019888501e-05
Position 662: 1.1494813733912325e-05
Position 97: 1.0316064197781957e-05
Position 196: 6.298554392861783e-06
Position 667: 5.349403738594835e-06
Position 40: 5.263315765043748e-06
Position 508: 4.511250851988823e-06
Position 2165: 3.886720521848711e-06
Position 1829: 3.439388913655245e-06
Position 15: 3.145705462914078e-06
Position 860: 3.037845836548881e-06
Position 297: 2.9529601868770066e-06
Position 2079: 2.741394337456811e-06
Position 650: 2.50397086432661e-06
Position 992: 2.3740215653080128e-06
Position 936: 2.040550231974434e-06
Position 482: 1.983555164193229e-06
Position 589: 1.8812192468045276e-06
Position 36: 1.6615810147517725e-06
Position 248: 1.4194075400740247e-06
Position 499: 1.377708222886121e-06
