Gene = CHDH
index = 369
Annotated 5SS: [  308  5462 23085 23900 24744 25917 26859 27453]
Annotated 3SS: [ 5390 22322 23747 24613 25781 26715 27349 28194]
SMsplice 5SS: [  308 23900 24744 25126 25917 26859 27276 27453 33448]
SMsplice 3SS: [23747 24667 25095 25781 26745 27002 27349 33334 33608]
top_k =  1000
Partition function (log Z): -20.903680332880633

Sorted 5' Splice Sites (High to Low Probability):
Position 308: 0.6611391985774316
Position 720: 0.5057164877641102
Position 4527: 0.2596634540143453
Position 6810: 0.2259822083817163
Position 1678: 0.120144357939166
Position 7268: 0.11354140142024245
Position 2946: 0.10192202554783059
Position 4360: 0.09893763663854865
Position 5462: 0.09404063836645855
Position 15102: 0.08547613367242765
Position 77: 0.05202736173089827
Position 9088: 0.04872684181507201
Position 534: 0.0430367642234621
Position 217: 0.04277346926808663
Position 726: 0.0415012462322851
Position 7108: 0.03744444159021572
Position 157: 0.023101657764122253
Position 3488: 0.02233191951454726
Position 2846: 0.01635811419788988
Position 3910: 0.015199398476970917
Position 1548: 0.015050823244391696
Position 782: 0.014374227231827469
Position 590: 0.011554979861894656
Position 388: 0.009389641413588092
Position 68: 0.00881431012325119
Position 1030: 0.008216454946341377
Position 5177: 0.00468385123818711
Position 4011: 0.004631613039813794
Position 3441: 0.004456865583792838
Position 8885: 0.004354433567531912
Position 1000: 0.004109189054192898
Position 2355: 0.003801246524808744
Position 9009: 0.003335280151671976
Position 2343: 0.0022185997497612708
Position 3008: 0.001991278840492525
Position 1180: 0.001976859395833665
Position 525: 0.0018733456200128223
Position 5437: 0.001847621538013312
Position 9050: 0.0018301102787697857
Position 1377: 0.0017551075877653907
Position 569: 0.0015710864337648727
Position 1809: 0.001235317163061217
Position 8208: 0.0009927201518590261
Position 4156: 0.000746471019893757
Position 1532: 0.0006510584343741269
Position 4849: 0.000630696169982772
Position 2106: 0.000545209951484337
Position 4041: 0.0005342953214764409
Position 1015: 0.0004994072908666709
Position 3203: 0.0004511158292824872
Position 1801: 0.00040385930030740726
Position 1907: 0.00040133082669099125
Position 667: 0.000396117069416928
Position 4895: 0.00032488216252813735
Position 223: 0.0002881353409329302
Position 460: 0.00019291535746339964
Position 815: 0.0001683187507974426
Position 59: 0.00011187874236970011
Position 778: 7.847898647063549e-05
Position 4506: 5.468043992031658e-05
Position 272: 5.155886290834909e-05
Position 312: 4.645914358468494e-05
Position 898: 2.9703428262200818e-05
Position 3360: 1.5696760125790084e-05
Position 281: 1.5356522260491344e-05
Position 3: 8.55366831983664e-06
Position 4939: 7.6019327524010585e-06
Position 1231: 5.770250546226823e-06
Position 298: 1.910908070473436e-06
Position 819: 1.254636744764621e-06
Position 659: 1.0638798742863369e-06
Position 2003: 8.828986216968991e-07
Position 771: 5.164545698381217e-07
Position 920: 3.762278489425017e-07
Position 171: 3.7351340830724954e-07
Position 540: 2.2331064038006103e-07
Position 786: 4.1206858728484156e-08
Position 594: 1.1185538136355008e-08
Position 575: 4.584177976492632e-09
Position 579: 2.90905585942502e-10
Position 633: 1.2795011194121944e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15209: 0.48773052379358667
Position 4272: 0.3188384142214045
Position 560: 0.28042029803780794
Position 14853: 0.2277105511296696
Position 6757: 0.1544200641971053
Position 9197: 0.12973336944408237
Position 590: 0.1241233484135134
Position 7202: 0.1224248362292746
Position 6724: 0.09087799210376944
Position 5390: 0.07055690263837469
Position 8861: 0.06466693252560092
Position 2835: 0.06272859218789276
Position 1608: 0.06043191589385989
Position 4410: 0.04952875223293949
Position 1583: 0.046173804175624236
Position 8340: 0.036527629225192586
Position 5036: 0.031129336190415084
Position 5302: 0.03060742495612891
Position 4268: 0.03006035139455711
Position 2838: 0.029431929359600876
Position 3359: 0.023518612821646107
Position 7030: 0.020987196939200658
Position 624: 0.019852336212176903
Position 1449: 0.018213282586657224
Position 6958: 0.017417008880242675
Position 2715: 0.015174997383883792
Position 3767: 0.014983534894315871
Position 4755: 0.014858890854310889
Position 2798: 0.011235623256200644
Position 8950: 0.009649421412960615
Position 11971: 0.008764038595760908
Position 1354: 0.006582254790581259
Position 10911: 0.0061361465385719825
Position 2639: 0.00543129640308366
Position 594: 0.005195283084552225
Position 5890: 0.004974378688561664
Position 3932: 0.004551710989106682
Position 2090: 0.004353698531194398
Position 5824: 0.0043424248489904345
Position 13410: 0.0038305231294214082
Position 3476: 0.003700855201142414
Position 3373: 0.003156982591286457
Position 2219: 0.0031515429893317045
Position 8111: 0.003145555912392391
Position 912: 0.002978423894862815
Position 7941: 0.0028892739595198563
Position 1329: 0.002302606615576893
Position 4225: 0.0021286743661436775
Position 8158: 0.002007719292007543
Position 3223: 0.0019969479120419847
Position 6185: 0.001956230926212161
Position 4100: 0.0017361436074661458
Position 950: 0.0016491240961658043
Position 2392: 0.0015809232323012916
Position 603: 0.0015558210407203765
Position 2250: 0.0014018416606797464
Position 3686: 0.0013606849822631489
Position 1477: 0.0012509037643783367
Position 1217: 0.0012090523852475712
Position 973: 0.0012004259007970767
Position 1732: 0.0011896893490348876
Position 2906: 0.0010056596365745558
Position 1783: 0.000974472240983338
Position 1587: 0.0009121368034631898
Position 3689: 0.0008422694464625774
Position 3080: 0.0008412586334832121
Position 5542: 0.0007857950255484215
Position 4679: 0.0006858326061862234
Position 6206: 0.0006775024992393185
Position 815: 0.0006756029671593823
Position 9611: 0.000666554727544852
Position 2772: 0.0006310045094386962
Position 1087: 0.0006182614898393789
Position 5866: 0.0005790550374329417
Position 6581: 0.0005739695294974832
Position 343: 0.0005726646228149545
Position 451: 0.00048095216467159476
Position 3564: 0.0004584858290202145
Position 3083: 0.0004546046549076758
Position 3948: 0.0004476842964828392
Position 4895: 0.0004350649288194964
Position 189: 0.00039685418796776855
Position 831: 0.00038504597933296237
Position 3418: 0.0003159086287780622
Position 3249: 0.0003120772710598937
Position 2777: 0.00028538329082945546
Position 932: 0.00024567024777019284
Position 4581: 0.00022091040470106866
Position 690: 0.00020240268268897958
Position 1026: 0.00019402125179365925
Position 4605: 0.0001790533150161517
Position 346: 0.00017454234887724458
Position 4130: 0.00017311049944655386
Position 1707: 0.00016037359924183777
Position 3400: 0.0001486108341533097
Position 630: 0.00013722085475484887
Position 4292: 0.0001365777657387427
Position 1376: 0.00012168366711369251
Position 2535: 0.00010667224166388702
Position 2655: 0.00010435871490946525
Position 1179: 9.86295211271169e-05
Position 4638: 7.629305237676187e-05
Position 857: 7.152636742494395e-05
Position 1482: 7.040674543373773e-05
Position 1292: 6.709399142031228e-05
Position 1457: 6.492624201454977e-05
Position 3888: 6.412929488753759e-05
Position 889: 3.367225215700202e-05
Position 845: 3.191273346193094e-05
Position 954: 2.7943832327468412e-05
Position 1105: 2.306139793852446e-05
Position 637: 2.0143660600032264e-05
Position 363: 1.4932707647558803e-05
Position 667: 1.246296424377455e-05
Position 223: 1.0989572806587926e-05
Position 653: 1.0981421724870585e-05
Position 498: 6.577231805466135e-06
Position 794: 5.930565745276618e-06
Position 515: 5.188620631201171e-06
Position 1743: 5.068860223071962e-06
Position 809: 5.066234698672458e-06
Position 470: 4.091576586458404e-06
Position 387: 3.4461879839250886e-06
Position 1318: 3.3736572624746266e-06
Position 191: 2.7207359141168915e-06
Position 412: 2.648451019167549e-06
Position 1115: 2.354448188194806e-06
Position 1064: 2.2992344415369903e-06
Position 1338: 1.2172309184529298e-06
Position 529: 8.527125653292784e-07
Position 2281: 2.942841614671674e-07
Position 298: 2.9154855983202956e-07
Position 1432: 2.355628543481848e-07
Position 868: 1.5755155903148786e-07
Position 315: 1.5309085129813457e-07
Position 712: 1.2832882544633396e-07
Position 537: 9.618241419227042e-08
Position 193: 8.694062660466022e-08
Position 132: 2.9903335867776557e-08
Position 2924: 2.44850756183407e-08
Position 236: 2.356011463896562e-08
Position 370: 1.9198908366745003e-08
Position 128: 1.8362156530287504e-08
Position 502: 1.6355386287798476e-08
Position 372: 1.3830369395619583e-08
Position 123: 1.3087806229695571e-08
Position 480: 1.1713318173731896e-08
Position 1137: 4.023514001533408e-09
Position 730: 3.0503745758573536e-09
Position 719: 2.543711283003604e-09
Position 706: 9.89680668495482e-10
Position 531: 6.7250834448286e-10
Position 68: 5.930980635427459e-10
Position 312: 5.738946878823701e-10
Position 323: 2.378720292836298e-10
Position 85: 3.691467783251647e-11
Position 960: 1.0309398490782333e-11
Position 76: 4.366703901974692e-12
Position 753: 2.7038076449677008e-12
Position 72: 3.6390107032597254e-13
Position 540: 1.3765493513056788e-15
