Gene = PRR15
index = 1076
Annotated 5SS: [567]
Annotated 3SS: [2373]
SMsplice 5SS: [567]
SMsplice 3SS: [2373]
top_k =  1000
Partition function (log Z): -10.120030382618342

Sorted 5' Splice Sites (High to Low Probability):
Position 567: 0.5646866370956969
Position 652: 0.255001427916434
Position 366: 0.13895393518905425
Position 94: 0.05046994641438191
Position 1243: 0.05040563938809474
Position 871: 0.04944602428384777
Position 806: 0.028164469937941146
Position 2172: 0.024361260718738443
Position 852: 0.020240531922920937
Position 1309: 0.011511522378149088
Position 129: 0.01046157095834558
Position 810: 0.008489816401409639
Position 1096: 0.00553361945511758
Position 3130: 0.0032205709706835868
Position 856: 0.0030225755196552143
Position 641: 0.0028256101075972303
Position 898: 0.002786542432836503
Position 488: 0.001717138424280686
Position 193: 0.0016473923998761833
Position 9: 0.0014397833085805784
Position 1943: 0.001343617375874385
Position 2286: 0.0011258868856693525
Position 1209: 0.0010508321201524564
Position 1332: 0.0006966742818651912
Position 726: 0.0005150631717797541
Position 1125: 0.0005001245748156869
Position 2062: 0.00045181794971673063
Position 1532: 0.00041995451978444064
Position 137: 0.00040898294823635706
Position 1164: 0.0004054244035418155
Position 2237: 0.00039465139515543543
Position 454: 0.00033922194871651264
Position 1320: 0.00030487048318014867
Position 2133: 0.00028338807224773474
Position 2048: 0.00027091859863602897
Position 2262: 0.0002304822440490754
Position 552: 0.0002161964701959574
Position 24: 0.00021394298053021006
Position 165: 0.00015275150422899608
Position 547: 0.0001498307641643601
Position 1019: 0.00013038153072659963
Position 2178: 0.00012725530181860578
Position 2026: 0.0001174488856182709
Position 950: 0.00010684973138585384
Position 1278: 9.498273563034457e-05
Position 1677: 7.102034528493464e-05
Position 1059: 4.789590778744861e-05
Position 584: 2.8924777658002412e-05
Position 152: 2.530897658422773e-05
Position 424: 1.9871421732936767e-05
Position 56: 1.2260357963948855e-05
Position 277: 3.7744628926649023e-06
Position 62: 3.680880028980631e-06
Position 782: 3.5809074635234176e-06
Position 877: 3.554381753980884e-06
Position 525: 3.070312944494499e-06
Position 716: 3.0308435647281094e-06
Position 631: 2.8255639963903716e-06
Position 1021: 2.6995662688348505e-06
Position 581: 2.5026842308836196e-06
Position 954: 1.586231085317396e-06
Position 963: 1.0596988631058228e-06
Position 994: 9.371568026365717e-07
Position 591: 7.389513149172052e-07
Position 915: 4.2745884003717884e-07
Position 792: 3.701964290563958e-07
Position 104: 9.077277058354104e-08
Position 1007: 4.695466673029514e-10
Position 511: 1.809310019932653e-10
Position 620: 1.675411272762509e-10
Position 938: 2.1015299927561076e-11
Position 115: 8.413354007108448e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2373: 0.3100439469310117
Position 1099: 0.22830616593338077
Position 1030: 0.1260858435404104
Position 1007: 0.12288201008003645
Position 2378: 0.09262688475514107
Position 487: 0.07702475939223742
Position 1942: 0.06957372607856184
Position 2121: 0.029904686348140752
Position 3223: 0.02636032111953635
Position 2405: 0.02213459812370131
Position 651: 0.020587442271325536
Position 465: 0.01595246022200952
Position 436: 0.014357829616938366
Position 2964: 0.004953179159059133
Position 1374: 0.004566673853756172
Position 1072: 0.004300274462233994
Position 2041: 0.004247913648369132
Position 3024: 0.004160474563004456
Position 1177: 0.004093722374532176
Position 3186: 0.0033386227343739777
Position 763: 0.0033230800939985494
Position 2507: 0.0031721084833086295
Position 2664: 0.0031054969842706282
Position 2529: 0.003032991323277244
Position 782: 0.0025471104568383345
Position 454: 0.002348670876654894
Position 349: 0.002324408630294911
Position 439: 0.002207836916315492
Position 312: 0.0022019770157555877
Position 2004: 0.002013744580979005
Position 1906: 0.0019487951547800745
Position 1928: 0.001923091916634273
Position 702: 0.0018013665467866665
Position 2391: 0.0017662354676488236
Position 2626: 0.001744234894388202
Position 1816: 0.001696493478501443
Position 273: 0.001627500533496232
Position 1195: 0.001578640846307764
Position 2741: 0.0014043568218738334
Position 726: 0.0013232453445100455
Position 901: 0.0011500264726094494
Position 675: 0.0010954685230563567
Position 1597: 0.0010439861852784898
Position 3242: 0.0010175424850929606
Position 1801: 0.0008326967062432709
Position 2788: 0.0007266674372002651
Position 972: 0.0006390945019891903
Position 2931: 0.0006348748111867829
Position 2219: 0.0005980471761907915
Position 1506: 0.0005841202744533328
Position 1956: 0.000523413425081596
Position 2945: 0.00044822948937316723
Position 317: 0.0003539843394634312
Position 2043: 0.00030791753998452064
Position 3071: 0.0002857035215756321
Position 1617: 0.00027409247284670415
Position 3106: 0.0002651679207791807
Position 2544: 0.00026067405176190647
Position 2126: 0.00024811555895816283
Position 809: 0.00023617881368506266
Position 3134: 0.00023562358807427546
Position 2812: 0.00022165311819530737
Position 3274: 0.00021821869138438876
Position 2577: 0.0002162443645218401
Position 922: 0.00021414903123159905
