Gene = SKP2
index = 1260
Annotated 5SS: [  204   976 11690 14596 16381 18376 19667 24950 25226]
Annotated 3SS: [  703 11577 14451 16245 18276 19535 24897 25117 29750]
SMsplice 5SS: [  204   976 11690 14596 16381 18376 25226 26744]
SMsplice 3SS: [  703 11577 14451 16245 18276 25117 26530 31772]
top_k =  1000
Partition function (log Z): 6.073596187060458

Sorted 5' Splice Sites (High to Low Probability):
Position 16381: 0.9692301682020703
Position 976: 0.9655520915898529
Position 11690: 0.964477504742285
Position 25226: 0.9501347844933423
Position 14596: 0.8435438329845784
Position 18376: 0.7952576760935788
Position 26744: 0.7587636564196797
Position 204: 0.7065516493057544
Position 28223: 0.6643889793793201
Position 7808: 0.5191055723786244
Position 5573: 0.3821358368042933
Position 19667: 0.35494675748761834
Position 504: 0.2351188709554946
Position 24950: 0.23442002385147256
Position 4532: 0.2311828330084576
Position 27960: 0.21541681946141947
Position 20645: 0.21033152041392958
Position 4487: 0.18419304806946324
Position 27616: 0.16548324650912746
Position 1463: 0.1496121940184551
Position 25661: 0.13935386356126048
Position 25709: 0.1235451538473343
Position 30887: 0.119809978711955
Position 1860: 0.11632139643923863
Position 25044: 0.1132953339281131
Position 20303: 0.11062252756535232
Position 25438: 0.11003195347054563
Position 2358: 0.09626569513683891
Position 31903: 0.09260401031006192
Position 17006: 0.08578770207108478
Position 29810: 0.07902458827233802
Position 29105: 0.07868072568380699
Position 8183: 0.07821873310762063
Position 2968: 0.07752092519289647
Position 4806: 0.07256172385534114
Position 25718: 0.06725002100259263
Position 25796: 0.06534350092495875
Position 14698: 0.06526953505011471
Position 5817: 0.06473094133411963
Position 4469: 0.06388297961468674
Position 25561: 0.06377364411461536
Position 27490: 0.06157441681730729
Position 5968: 0.058361861490376664
Position 31054: 0.05695492677729165
Position 16755: 0.05139736753907739
Position 20188: 0.05045826591677386
Position 4905: 0.048904630208952006
Position 25230: 0.0488806253002839
Position 14258: 0.046180953710080665
Position 21990: 0.04104909389339669
Position 13136: 0.038866146477678304
Position 16900: 0.03711031250712545
Position 31888: 0.03627240769901183
Position 1589: 0.03387242405788354
Position 15695: 0.03338199948159812
Position 16885: 0.03327748698856442
Position 27066: 0.030559223008937323
Position 8239: 0.029438630957449224
Position 1800: 0.02899761206978722
Position 8179: 0.028735484242831323
Position 10945: 0.025411976579448724
Position 27510: 0.02519459446378461
Position 8172: 0.024240687050683912
Position 19393: 0.02351196297854669
Position 4874: 0.021361434265180296
Position 30878: 0.02122888442335603
Position 21622: 0.020405742607082434
Position 26790: 0.02020739957674398
Position 291: 0.018749820781218108
Position 25557: 0.018615722835960358
Position 5972: 0.018603596423197567
Position 26868: 0.018054887056271778
Position 838: 0.017091359531827555
Position 14490: 0.016809819671416763
Position 17728: 0.016145247267469534
Position 31882: 0.015515273125912858
