Gene = FBXO28
index = 543
Annotated 5SS: [  310 16495 20126 39251]
Annotated 3SS: [16384 19986 39054 43264]
SMsplice 5SS: [  310 16495 20126]
SMsplice 3SS: [16384 19986 43264]
top_k =  1000
Partition function (log Z): -18.861593481551452

Sorted 5' Splice Sites (High to Low Probability):
Position 20126: 0.9851549206300033
Position 16495: 0.9708081553588855
Position 310: 0.8815311620280706
Position 13301: 0.43134895239876264
Position 1771: 0.36462276035070307
Position 13266: 0.27972217677238986
Position 4170: 0.19747202714456555
Position 18977: 0.09009122023721335
Position 842: 0.06362372291582788
Position 4144: 0.05209379118765217
Position 5586: 0.028332149004236605
Position 2294: 0.02686016332884368
Position 16450: 0.01922289804360409
Position 26357: 0.019024050046583866
Position 733: 0.012053889948807819
Position 17138: 0.012047456145688277
Position 22: 0.010055271868614131
Position 22232: 0.009444595238830945
Position 5892: 0.008635362038212854
Position 9639: 0.007777930769482285
Position 355: 0.007131164462116761
Position 26353: 0.00597297517243242
Position 20477: 0.005158336490705544
Position 711: 0.004029320314596166
Position 19220: 0.003716823882201603
Position 1916: 0.0033286472596867163
Position 818: 0.0031874555130287714
Position 1085: 0.002923980142776538
Position 2411: 0.0028066164186440388
Position 24560: 0.002802177931620064
Position 848: 0.002106384960694877
Position 1215: 0.001984183910634992
Position 2185: 0.00198212634954236
Position 22111: 0.0016958044999301404
Position 590: 0.0016824343956044815
Position 464: 0.0016603248486717448
Position 644: 0.0014177336939267932
Position 25824: 0.001117194101603704
Position 690: 0.000981018647541576
Position 1164: 0.0008846464484267929
Position 910: 0.0008770419724687134
Position 104: 0.0006806389562564056
Position 2875: 0.0005792703147289152
Position 663: 0.000512285361199911
Position 2953: 0.00045104171924280773
Position 2196: 0.0004429063012073768
Position 3583: 0.00043056746792413604
Position 2624: 0.0004125908785286803
Position 1145: 0.0003996750564069027
Position 2368: 0.00036002279174719037
Position 24305: 0.00029120686431436104
Position 2510: 0.0002864429985414056
Position 2083: 0.00026922944643051225
Position 2857: 0.00026851925654990865
Position 2459: 0.0002324546718693232
Position 5426: 0.00022943114674255405
Position 3708: 0.00022479592069092545
Position 2906: 0.00022421256774205652
Position 1740: 0.0001655633176884826
