Gene = ATG7
index = 109
Annotated 5SS: [    15  26228  26789  34433  36434  40793  42866  58801  60466  68108
  69652  75408  85985  88157  90301  92107 107425 154299]
Annotated 3SS: [ 26057  26733  34314  36355  40675  42715  58711  60343  68016  69506
  75248  85789  87952  90184  92030 107343 154175 282182]
SMsplice 5SS: [    15    548  16325  18184  26228  34433  36434  42866  68108  69652
  75408  85985  88157  90301  92107  95107 107425 121618 146512 154299
 185310 196087 235610 238442 240040 241972 258654 261019 266798 282334]
SMsplice 3SS: [   297  16229  18129  26057  34314  36355  42715  68016  69506  75248
  85789  87952  90184  92030  94982 107343 121517 146291 154175 185216
 195956 235514 238367 239881 241763 258570 260874 266640 282182 283529]
top_k =  1000
Partition function (log Z): -107.73882528143685

Sorted 5' Splice Sites (High to Low Probability):
Position 26228: 0.9949578764667061
Position 42866: 0.9105837662317791
Position 18184: 0.877222562614543
Position 6405: 0.8599665563126663
Position 15: 0.7811968518244132
Position 14781: 0.7440983832441758
Position 36434: 0.7294649778125696
Position 34433: 0.5902966027253234
Position 548: 0.5567653058672682
Position 35985: 0.5206298297570288
Position 40793: 0.4485195527279897
Position 16325: 0.40295169950906196
Position 5004: 0.34815381440810844
Position 6151: 0.3104003713955966
Position 10023: 0.3063364879806094
Position 553: 0.27804065395053157
Position 8687: 0.26713994627024856
Position 9859: 0.24042826329405104
Position 24886: 0.23868697505285974
Position 34453: 0.19811271160643365
Position 27717: 0.18566553695456964
Position 35519: 0.18560399368129815
Position 27998: 0.1750301720171382
Position 36464: 0.16941668315269548
Position 14467: 0.1580258747172995
Position 28231: 0.1370794866007543
Position 13217: 0.0920945364446413
Position 2098: 0.07639782593984672
Position 5702: 0.06991090107187749
Position 40918: 0.06814093201037594
Position 22872: 0.06508203596466558
Position 6097: 0.059331496515462094
Position 48619: 0.05803145149151933
Position 4655: 0.056523973463064904
Position 40898: 0.05496601721444165
Position 53540: 0.05120988248956505
Position 1394: 0.047410319139688795
Position 37828: 0.042515351333118775
Position 14628: 0.04182666920557581
Position 1921: 0.03788971112211337
Position 9667: 0.03672389699464221
Position 34484: 0.036047276706940884
Position 7854: 0.0351745009955389
Position 669: 0.03475335853023107
Position 40777: 0.028828536196380258
Position 5778: 0.02700316709938751
Position 27767: 0.02648400727358487
Position 39765: 0.024858931782184027
Position 6042: 0.02474229045187019
Position 50240: 0.02404294684144694
Position 990: 0.01995161575629542
Position 40760: 0.019832827687625225
Position 2708: 0.01883639619087537
Position 26789: 0.01827020243111369
Position 1967: 0.01647413370853724
Position 6146: 0.01585347351220351
Position 41894: 0.015181270963588737
Position 48627: 0.014458801982916202
Position 48951: 0.014137964685673408
