Gene = CLDN12
index = 376
Annotated 5SS: [ 164 2223]
Annotated 3SS: [2132 9257]
SMsplice 5SS: [ 164 2223 8664]
SMsplice 3SS: [ 2132  8620 11952]
top_k =  1000
Partition function (log Z): -4.381787047147666

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.8527083417943541
Position 2223: 0.7755002551823077
Position 8664: 0.5027294774030684
Position 707: 0.4795185476162606
Position 10959: 0.4414918034801129
Position 8676: 0.33165856904599617
Position 9721: 0.2915362940299562
Position 12037: 0.2599988470380891
Position 9470: 0.24566913496872603
Position 11305: 0.19815754192253196
Position 6541: 0.16458144642593758
Position 10455: 0.14592210457176238
Position 308: 0.08636377631456378
Position 2211: 0.07961407789483917
Position 2227: 0.0780792225039166
Position 11461: 0.07570801360909911
Position 760: 0.07074851828209218
Position 402: 0.043968857569995655
Position 3401: 0.030548227156613626
Position 3133: 0.02537122588208022
Position 6623: 0.024177580900184053
Position 8956: 0.0198648664073306
Position 10954: 0.01970824934344361
Position 8948: 0.01939536765069978
Position 10902: 0.01742300406748742
Position 10850: 0.01684065843910723
Position 2320: 0.016030661830184284
Position 153: 0.014459814858391328
Position 2340: 0.013781828544486844
Position 730: 0.011559206908909554
Position 7270: 0.010416024648043705
Position 297: 0.00930275908374473
Position 1955: 0.008794352213612848
Position 168: 0.008559546059429842
Position 8278: 0.008307459127281586
Position 301: 0.008252257242571514
Position 1754: 0.006713666346947203
Position 9815: 0.006113617833448115
Position 11375: 0.006035248072757027
Position 5108: 0.005115044862302182
Position 9497: 0.004607395371780583
Position 8872: 0.004562026659823774
Position 2694: 0.004455159751397801
Position 10307: 0.004436932410086124
Position 357: 0.003892145640846537
Position 6324: 0.0038098646043782003
Position 8248: 0.003396443979938525
Position 807: 0.002822190650071691
Position 9452: 0.002771362568975068
Position 1060: 0.0027223458883771806
Position 1953: 0.002448263318235261
Position 3154: 0.002262311888387921
Position 8668: 0.0021859105701881078
Position 456: 0.0015739207554041794
Position 137: 0.001512970868076481
Position 9726: 0.0013090113532674176
Position 11107: 0.001216697817973801
Position 590: 0.001090916304247015
Position 695: 0.0010514220734630876
Position 1772: 0.0009875266331641761
Position 2038: 0.0009113140356218849
Position 7596: 0.0007438561656830427
Position 1650: 0.0006294565831960126
Position 749: 0.0005372545419373148
Position 129: 0.00043671661031184785
Position 1213: 0.00034619698998831876
Position 8680: 0.0003364777461095125
Position 11407: 0.00032300769670550404
Position 476: 0.0002963108650037932
Position 208: 0.0002893854012505447
Position 451: 0.00025438508128788976
Position 1608: 0.00018935070095806383
Position 1122: 0.0001731976253827439
Position 1235: 0.00016947110868571958
Position 521: 0.00010648740543337327
Position 711: 9.431028871660443e-05
Position 770: 9.291956431147873e-05
Position 3047: 7.946307264802424e-05
Position 821: 7.19653303278033e-05
Position 1091: 6.679424668912595e-05
Position 564: 2.9704022627507614e-05
Position 1621: 2.953759940825905e-05
Position 4341: 2.8540637936583653e-05
Position 1413: 2.8303271593171574e-05
Position 3405: 2.71753751415318e-05
Position 195: 2.6692138451654605e-05
Position 65: 2.5270071011392032e-05
Position 341: 2.1334275790695595e-05
Position 225: 1.9693713767099627e-05
Position 286: 1.5096438470987784e-05
Position 127: 1.4891085030585212e-05
Position 173: 1.2641979202463568e-05
Position 63: 1.189751538032286e-05
Position 2547: 8.64078907648614e-06
Position 151: 8.269352320602141e-06
Position 2391: 7.889240240003086e-06
Position 534: 5.1566823252748125e-06
Position 181: 5.155796853765344e-06
Position 406: 4.678863972241223e-06
Position 6965: 3.0706582120564502e-06
Position 4643: 1.7226732803540387e-06
Position 5272: 1.303891509132699e-06
Position 540: 1.0698520877425413e-06
Position 331: 1.0226446744637434e-06
Position 280: 9.950179872062632e-07
Position 351: 9.534522121347632e-07
Position 493: 9.038522550747437e-07
Position 3336: 7.396148447010723e-07
