Gene = LEKR1
index = 778
Annotated 5SS: [    70   3071  26676  94388 101298 116408 152969 166424 166971 185200
 198618 202096]
Annotated 3SS: [  2978  26460  94267 101121 116221 152886 166345 166766 185105 198452
 201795 219032]
SMsplice 5SS: [    70   3071  26681  37479  42202  76400  94192  94388  95456 101298
 116408 166424 166971 170064 170268 185200 198618 202096 208794]
SMsplice 3SS: [  2978  26460  37353  42111  76196  94092  94267  95295 101121 116221
 166345 166766 169998 170185 185105 198452 201943 208664 219032]
top_k =  1000
Partition function (log Z): -99.3439026423856

Sorted 5' Splice Sites (High to Low Probability):
Position 3071: 0.7105775068075136
Position 70: 0.5903743684910402
Position 4772: 0.47649526918544144
Position 574: 0.3791978096796119
Position 7790: 0.28612100423414705
Position 7434: 0.17036733582610564
Position 5754: 0.1460572566087622
Position 5980: 0.07748902785662358
Position 4814: 0.05655790675488577
Position 3307: 0.034239082507639296
Position 1036: 0.019766667100577694
Position 10331: 0.01675555561770134
Position 553: 0.015433221552354482
Position 3352: 0.012674200178962527
Position 803: 0.010908058314458556
Position 5581: 0.010751239183991311
Position 10515: 0.009949782410013246
Position 364: 0.009065779908472984
Position 206: 0.006394190946850303
Position 3639: 0.006346213967485516
Position 3938: 0.0053955233834611606
Position 10427: 0.005080876713589625
Position 12276: 0.004973798486461638
Position 277: 0.004888477894196597
Position 1763: 0.004884493877234928
Position 433: 0.004335944756856898
Position 3490: 0.003258499671975305
Position 2266: 0.0028314357907991117
Position 1586: 0.0028252951402258806
Position 4260: 0.002770055044820046
Position 1993: 0.0025191923283944917
Position 11871: 0.002304477490649915
Position 3705: 0.0019386881134224895
Position 4458: 0.0019314572450473968
Position 4803: 0.0016636991387925944
Position 380: 0.0016435603150517183
Position 603: 0.001585218621005712
Position 4193: 0.001499662945427588
Position 523: 0.001429030553278452
Position 663: 0.0012294997808906466
Position 9108: 0.0011356158456477825
Position 4951: 0.0010831647807853842
Position 10177: 0.0008686526559379135
Position 4147: 0.000740853415932877
Position 4506: 0.0007177438207960064
Position 1974: 0.000701411638755456
Position 4132: 0.0006912229605219194
Position 4070: 0.0006826592672027817
Position 1508: 0.0006555720741077193
Position 1756: 0.0006165202695485884
Position 5554: 0.0005402179543304354
Position 3295: 0.00044417804034723525
Position 736: 0.0004436392919556852
Position 3392: 0.00037412879935635985
Position 2507: 0.00036366083021646206
Position 5786: 0.00034932693309136997
Position 4115: 0.0003477321676380769
Position 3290: 0.0003287855227116035
Position 2022: 0.0003148925266841061
Position 3346: 0.00022902175067858322
Position 4522: 0.00020676023311029914
Position 3243: 0.00020015452422593357
Position 2338: 0.00015767500655104443
Position 3506: 0.00013608818392845773
Position 3814: 0.00013509888299767004
Position 3494: 0.00010694576780321363
Position 5576: 0.00010385757634119952
Position 3965: 0.00010218837939629031
Position 3826: 9.776023498873167e-05
Position 3806: 8.825190701881889e-05
Position 4144: 8.673225162583826e-05
Position 3846: 7.845802899200674e-05
Position 4893: 7.826774820173542e-05
Position 247: 6.030465065660085e-05
Position 519: 1.0249179651662432e-05
Position 1116: 9.887169451812816e-06
Position 249: 8.235157159336282e-06
Position 108: 7.692557713100722e-06
Position 64: 6.130412685747688e-06
Position 481: 5.524231814421767e-06
Position 122: 3.695821530828964e-06
Position 683: 3.544306377992756e-06
Position 911: 1.8331447643460913e-06
Position 3796: 1.650654147319512e-06
Position 634: 1.1274472923076968e-06
Position 578: 8.317455698192591e-07
Position 1559: 4.979398927575443e-07
Position 544: 4.767777844316895e-07
Position 751: 3.640176856816786e-07
Position 978: 3.3859898773666567e-07
Position 17: 1.875411413949626e-07
Position 3583: 1.5044644584627887e-07
Position 3775: 1.2380711328958927e-07
Position 636: 1.1332214518691046e-07
Position 671: 9.886481992460372e-08
Position 592: 7.503938632536282e-08
Position 58: 5.6137046498948096e-08
Position 3324: 4.714751261948568e-08
Position 471: 4.380758074764169e-08
Position 130: 3.878034324367529e-08
Position 443: 1.905485989384948e-08
Position 437: 1.6803365100959325e-08
Position 601: 1.2008980708590787e-08
Position 41: 8.063691968159963e-09
Position 138: 7.70266472756722e-09
Position 415: 4.445689931978641e-09
Position 1784: 3.910217852438066e-09
Position 420: 8.109288968140927e-10
Position 445: 4.416490735138719e-10
Position 52: 1.2175055555808107e-12
Position 516: 4.2707591534481034e-13
Position 741: 8.346288171537125e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4687: 0.5572782927817044
Position 2978: 0.4466102459907095
Position 7617: 0.24647022878950242
Position 16721: 0.2322677970166708
Position 2997: 0.19224230707354578
Position 12568: 0.11765083993683859
Position 11713: 0.097616981577645
Position 5453: 0.09051280218887855
Position 5856: 0.08678612579965271
Position 7268: 0.08290491897914273
Position 10309: 0.07322002010848434
Position 5722: 0.07293518030018177
Position 10042: 0.06952707384854377
Position 14388: 0.056779742543323186
Position 2904: 0.04819586973436197
Position 7971: 0.04524667546528658
Position 3168: 0.039562368554764894
Position 7215: 0.036559155529870456
Position 7304: 0.033321435831884315
Position 15136: 0.03278523428992282
Position 7500: 0.02966730940413683
Position 9042: 0.026885983124131582
Position 7838: 0.02563693369101998
Position 12157: 0.02528392359496477
Position 363: 0.0250768871837979
Position 7361: 0.023599599520306845
Position 7503: 0.02291162996782333
Position 13711: 0.017736697334913218
Position 9588: 0.017375823415613022
Position 12981: 0.016848464404612372
Position 3882: 0.0168249939377394
Position 8648: 0.01489462277801359
Position 3223: 0.01286003976697815
Position 8268: 0.011701817519391316
Position 12356: 0.009553014398315865
Position 8022: 0.008657156093104166
Position 8396: 0.008507181267026539
Position 6104: 0.008083389107616133
Position 2874: 0.00700469396719597
Position 2768: 0.006960429629382141
Position 7873: 0.006908739761192721
Position 11428: 0.006830147078957697
Position 5376: 0.004540054578252249
Position 6881: 0.004531787820939786
Position 5806: 0.004423551534484423
Position 3545: 0.004349136105111893
Position 4003: 0.0039986436556784894
Position 2672: 0.003940874582516203
Position 13866: 0.0038913827585520568
Position 3020: 0.0038503409737903715
Position 10845: 0.0038446684328976677
Position 1613: 0.003559568555302281
Position 2147: 0.0034860901591591102
Position 675: 0.0033390806931444202
Position 930: 0.0026827409692790787
Position 2771: 0.0025802247665587894
Position 1920: 0.0025467728150424685
Position 3573: 0.002471855350201708
Position 8794: 0.0024581257399789976
Position 3290: 0.0021622532345797712
Position 451: 0.001808899341793604
Position 3733: 0.001779266905331219
Position 3272: 0.0016923780816389315
Position 466: 0.0016686632204142733
Position 293: 0.0016217301900872
Position 4325: 0.001596168976263145
Position 5688: 0.00152854123027261
Position 828: 0.0014512215961953524
Position 936: 0.0014368179480206459
Position 415: 0.0014065356344097337
Position 1666: 0.0013944519846471406
Position 1447: 0.001324216311628944
Position 8670: 0.0013075062099464677
Position 1415: 0.0012836438754948425
Position 1859: 0.0012326056495840126
Position 7878: 0.0012277917156509168
Position 873: 0.001214194811740738
Position 848: 0.0011504940262830076
Position 5867: 0.0011467593175529891
Position 1893: 0.0010404981422801498
Position 1397: 0.0008576300895024972
Position 3243: 0.000811443486954197
Position 3458: 0.0007379215472578276
Position 4393: 0.000729651449115762
Position 8080: 0.0007241233877683349
Position 412: 0.0006891769148690136
Position 3414: 0.0006799557195069921
Position 3493: 0.0006776042618698067
Position 557: 0.0006343736989374073
Position 4177: 0.0006228999569861445
Position 3269: 0.0006029634630199005
Position 4140: 0.0005633828213250585
Position 881: 0.0005509967570535199
Position 1532: 0.0005505241567223284
Position 257: 0.00047719359088202646
Position 3958: 0.0004434909085122977
Position 702: 0.00041016600669585134
Position 4371: 0.00040434947101965083
Position 3860: 0.00040137022128547813
Position 2434: 0.0003866805190355472
Position 1381: 0.00033857090383715785
Position 4981: 0.0003379744475925622
Position 453: 0.00031785299891993817
Position 4845: 0.0002984716872263229
Position 2846: 0.0002785771141833009
Position 6933: 0.00027574411233445236
Position 4519: 0.00024509993506340423
Position 271: 0.0002371013851596801
Position 7479: 0.00022392412576021942
Position 6376: 0.0002046292888817724
Position 7529: 0.00020119054614810993
Position 3295: 0.00019235170533978246
Position 5329: 0.00018905823437022687
Position 2611: 0.00017394948101899846
Position 952: 0.00017060697319778604
Position 471: 0.0001703327559946706
Position 989: 0.0001659949677740864
Position 2242: 0.0001550203033677488
Position 5263: 0.00015182167592499665
Position 4035: 0.00012953234087604163
Position 4692: 0.00011857996817590764
Position 2020: 0.0001124805984573375
Position 736: 0.0001081621433968542
Position 4241: 0.00010765919923825023
Position 3231: 0.00010550702217427364
Position 1777: 9.541507170832856e-05
Position 962: 9.466248040689814e-05
Position 1291: 9.153827209202136e-05
Position 477: 9.011732150504533e-05
Position 4731: 8.945197275726242e-05
Position 4353: 8.452972406820447e-05
Position 2550: 7.899707594062872e-05
Position 2482: 7.899047270318612e-05
Position 4579: 7.721682473436941e-05
Position 394: 7.694142649777157e-05
Position 3139: 7.296440185418639e-05
Position 4770: 6.59939697816692e-05
Position 601: 6.314535032667586e-05
Position 369: 5.978826051892566e-05
Position 2614: 4.947918036034528e-05
Position 3059: 4.774964447107763e-05
Position 1582: 4.104879574496415e-05
Position 2122: 3.8619144289196094e-05
Position 1294: 3.078779882307649e-05
Position 3765: 3.0295849026041347e-05
Position 1729: 2.6430327330350785e-05
Position 3704: 2.6359882806918404e-05
Position 2038: 2.5128104129015737e-05
Position 708: 2.4159221972970404e-05
Position 1573: 2.3188044804375808e-05
Position 3220: 2.2705145210165642e-05
Position 1135: 2.1299122337801738e-05
Position 186: 1.7754056992616467e-05
Position 567: 1.7558517237288475e-05
Position 1546: 1.618273734888469e-05
Position 384: 9.379099579612132e-06
Position 159: 9.071232710582956e-06
Position 854: 8.568161815773639e-06
Position 682: 7.597934692354464e-06
Position 157: 6.730275936628299e-06
Position 2698: 1.655229203114654e-06
Position 3250: 6.302021477700598e-07
Position 993: 1.1801688871551902e-07
Position 1615: 7.754171595213737e-08
Position 1621: 4.26461418287602e-08
Position 403: 3.9380041199458064e-08
Position 1025: 1.9398690680483788e-08
Position 3306: 1.7312311317219996e-08
Position 135: 1.7309971953043645e-08
Position 630: 1.602602860345593e-08
Position 677: 1.5892707199170855e-08
Position 155: 1.3513676343279943e-08
Position 163: 1.261453947466342e-08
Position 190: 1.2488583321518423e-08
Position 1035: 1.215491187070495e-08
Position 1076: 8.692014857496523e-09
Position 679: 8.558155780805322e-09
Position 764: 5.247074297943831e-09
Position 1473: 5.194790120307821e-09
Position 1465: 5.140587964547991e-09
Position 1091: 4.4421996535129725e-09
Position 192: 2.5048431834619373e-09
Position 807: 2.1641124263481177e-09
Position 198: 1.9614814195388136e-09
Position 388: 1.8320529010157331e-09
Position 1955: 5.524879304268294e-10
Position 578: 4.3551909625568794e-10
Position 1826: 4.308902361171186e-10
Position 122: 3.1236947495359606e-10
Position 167: 1.208303685840057e-11
Position 760: 9.509105004826155e-12
Position 172: 5.998076406616746e-13
Position 93: 5.970046237806903e-13
