Gene = PRR7
index = 1078
Annotated 5SS: [ 166 7246 8700]
Annotated 3SS: [7160 8033 8928]
SMsplice 5SS: [ 166  926 3893 8700]
SMsplice 3SS: [ 750 3773 8367 8928]
top_k =  1000
Partition function (log Z): -4.4995798455928675

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.9427965278783963
Position 926: 0.7687636024560978
Position 3893: 0.6222101765488296
Position 8700: 0.509591552593934
Position 7246: 0.4480574729444315
Position 1406: 0.2575345398125025
Position 7250: 0.14491852040445827
Position 5373: 0.1186433599334772
Position 3743: 0.11467977869220557
Position 4591: 0.09966281551961143
Position 5242: 0.06745714256792756
Position 7230: 0.06590040170071762
Position 3534: 0.06401020287475753
Position 3707: 0.06195886361715013
Position 3807: 0.060652903642619924
Position 3879: 0.058139150030136505
Position 1972: 0.03965889588238033
Position 8276: 0.039266314661975554
Position 2617: 0.0344721333289112
Position 7690: 0.03431376872000212
Position 4332: 0.03113378089403656
Position 5440: 0.028395006890178463
Position 3477: 0.027449189498276017
Position 4645: 0.025560362038707332
Position 1613: 0.021913052299098856
Position 2652: 0.02114338850979887
Position 7765: 0.019116650482935767
Position 7099: 0.017453955643967775
Position 4537: 0.017037206543082252
Position 7540: 0.016999674901058002
Position 1668: 0.014142427412948763
Position 1698: 0.013691319980711558
Position 8051: 0.012705753765452469
Position 5345: 0.009721017534636445
Position 1472: 0.008182032366756806
Position 4699: 0.0079224764597001
Position 7896: 0.006783824750928133
Position 6844: 0.004013494536624175
Position 7927: 0.003966472567063509
Position 520: 0.00303450966496666
Position 4807: 0.00296578261315301
Position 5444: 0.00283240875591419
Position 9006: 0.002462376984387362
Position 3546: 0.002386225902648845
Position 4387: 0.0023443850065267605
Position 4753: 0.0020708609884954213
Position 3570: 0.0014449102289391966
Position 675: 0.001388050002601627
Position 3943: 0.0012139266340512925
Position 8171: 0.0011421009966892542
Position 3654: 0.0010249456842864383
Position 4861: 0.0007851702194358973
Position 170: 0.0004903901932752266
Position 853: 0.00044355938987082714
Position 1854: 0.0004066770836317898
Position 1127: 0.0002930519528541897
Position 7343: 0.000276374841454174
Position 1160: 0.00022655705910195904
Position 345: 0.00021102642017607368
Position 504: 0.00011689573764595255
Position 1167: 0.00010493124701918992
Position 559: 9.164021506270118e-05
Position 7746: 8.982941264230074e-05
Position 220: 7.856690930991014e-05
Position 663: 7.039998979266392e-05
Position 3884: 5.709164936136783e-05
Position 587: 3.5236127450732876e-05
Position 270: 3.308659310424766e-05
Position 2440: 2.794173035096928e-05
Position 282: 2.304014640443832e-05
Position 1373: 2.0243019690127698e-05
Position 399: 1.792116570509681e-05
Position 593: 1.749918981698009e-05
Position 2767: 1.658191177062552e-05
Position 1522: 1.5527708739570974e-05
Position 416: 1.4378724483989699e-05
Position 1074: 1.0681938138201803e-05
Position 1547: 1.0493677419426187e-05
Position 1109: 7.90302115500336e-06
Position 1824: 6.423138351899981e-06
Position 930: 6.005237796014445e-06
Position 982: 4.933521572034408e-06
Position 1686: 4.503752503055169e-06
Position 1461: 3.7576581122109092e-06
Position 1776: 3.068313457644162e-06
Position 737: 2.8440613069870094e-06
Position 101: 2.771678907230668e-06
Position 1483: 1.7483480428546754e-06
Position 2123: 1.5835446041853312e-06
Position 2194: 1.5390391609370448e-06
Position 52: 9.383591161240687e-07
Position 609: 8.838687417513819e-07
Position 384: 8.601778130647223e-07
Position 971: 6.533468802737461e-07
Position 824: 4.506382288995062e-07
Position 1061: 3.6752627499140007e-07
Position 1458: 2.1380561372273513e-07
Position 561: 1.4475594220686663e-07
Position 537: 1.0848409452651639e-07
Position 1116: 1.0834504068082369e-07
Position 840: 8.302615876341662e-08
Position 1087: 5.734695761423415e-08
Position 640: 5.520514950780179e-08
Position 631: 5.013292853961209e-08
Position 701: 2.7686470914758087e-08
Position 580: 7.585379376564579e-09
Position 317: 5.879489144174727e-09
Position 643: 2.4316068884201533e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3773: 0.65481367109452
Position 8367: 0.5829643073401946
Position 750: 0.5495088991393647
Position 8928: 0.5384000648195512
Position 7160: 0.39718976627557157
Position 7188: 0.2790150807960889
Position 1251: 0.23419006412210083
Position 7657: 0.1753754597412489
Position 4477: 0.14992224350819622
Position 8033: 0.1498426020905342
Position 851: 0.1237087967053159
Position 5242: 0.1208729522741805
Position 3450: 0.08532192733625209
Position 3573: 0.0763638331434462
Position 9197: 0.07548909872039675
Position 3613: 0.06495334234295809
Position 5089: 0.05207261645223665
Position 5152: 0.0502744324819557
Position 3675: 0.04073471820494
Position 3726: 0.035939927419249444
Position 3409: 0.035849031991680415
Position 9001: 0.03154020808943045
Position 1290: 0.029314384553140317
Position 832: 0.021530965129352382
Position 2482: 0.021298193196114593
Position 1824: 0.019941660625612
Position 7130: 0.019698306337229524
Position 1603: 0.018539762230785652
Position 3526: 0.01834774772449742
Position 6914: 0.018106549828872713
Position 7627: 0.01655348413988499
Position 3979: 0.016390875418054084
Position 576: 0.014739201985513956
Position 8500: 0.012799286966498723
Position 2541: 0.010776837704502464
Position 1874: 0.010466368927654722
Position 1299: 0.00950169603650297
Position 2417: 0.008291796865494127
Position 1339: 0.00808980220669741
Position 1903: 0.0078196112143646
Position 6662: 0.0063842958738648545
Position 4234: 0.006028970289198509
Position 1636: 0.005993487709016714
Position 4261: 0.005947050637754694
Position 9226: 0.005853759195926694
Position 640: 0.004920218713711084
Position 2504: 0.004424187360975021
Position 2281: 0.004296688675208286
Position 8779: 0.0036586388635759725
Position 1310: 0.003614852835920875
Position 4080: 0.0033106604092034437
Position 9183: 0.0026521857091556236
Position 4721: 0.0026423470709102904
Position 8794: 0.0025886816792428276
Position 2525: 0.002535082077367266
Position 1493: 0.0025141696682131837
Position 4559: 0.0021327812032505412
Position 2461: 0.0020217457553800646
Position 5341: 0.0019847696607067896
Position 1313: 0.0018268134985242226
Position 5409: 0.0014316149461234499
Position 1551: 0.0013871295974177261
Position 4032: 0.0013233283596639264
Position 4265: 0.001316118796330111
Position 5296: 0.0012356817380821455
Position 7682: 0.0011995230922821163
Position 1784: 0.001054595197272955
Position 4146: 0.0010310218190355636
Position 6070: 0.001027600753058745
Position 3551: 0.0008939657885597041
Position 4667: 0.0008209497357538614
Position 856: 0.0008031135540805442
Position 716: 0.0007835962159875038
Position 1763: 0.0007737906222961071
Position 3429: 0.0007269469203799526
Position 2557: 0.0007111711936924165
Position 9038: 0.000671221825727671
Position 3209: 0.0006534035135449871
Position 2602: 0.0006211187945654233
Position 7011: 0.0005457235168335592
Position 3455: 0.0005030063258961415
Position 4613: 0.000499050257767965
Position 2452: 0.00042865768724303476
Position 3329: 0.000415969033683673
Position 3803: 0.0003523178453672858
Position 1018: 0.0003451902257707493
Position 689: 0.0002910633114557208
Position 710: 0.00028132282447970947
Position 896: 0.0002726821862838471
Position 5896: 0.00025955609147361973
Position 1476: 0.00024172781621960656
Position 652: 0.00022531443546396437
Position 950: 0.00021750135919304409
Position 649: 0.00018930735989566687
Position 1471: 0.00017082559472596457
Position 3692: 0.0001546450660665047
Position 1345: 0.00014344338921522262
Position 5110: 0.0001405368988089597
Position 2346: 0.00011675753007154537
Position 6443: 0.00011150858257952769
Position 4775: 0.00010713406444778689
Position 2534: 0.00010616263749138415
Position 4163: 0.00010431902390808547
Position 317: 0.00010202555247284028
Position 4307: 9.579679685970173e-05
Position 1497: 9.57404926633662e-05
Position 496: 9.087184737146761e-05
Position 4187: 8.044355516932933e-05
Position 4241: 8.010669364256475e-05
Position 4515: 7.819203463801986e-05
Position 408: 6.764990998157119e-05
Position 713: 6.611942273163668e-05
Position 1453: 6.39848968034627e-05
Position 3643: 6.34744211756297e-05
Position 1638: 5.908159197100948e-05
Position 2726: 5.879468241847496e-05
Position 619: 5.842344665058527e-05
Position 1914: 5.780829038599795e-05
Position 858: 5.318316124590563e-05
Position 1138: 5.2508035612764974e-05
Position 255: 4.665788918672376e-05
Position 964: 4.559163577304936e-05
Position 1443: 4.151200991600083e-05
Position 305: 4.044851745244901e-05
Position 384: 3.9832321063314485e-05
Position 814: 3.951549803274305e-05
Position 1212: 3.594273176712734e-05
Position 3132: 3.387822223278481e-05
Position 5918: 3.212484097795267e-05
Position 4391: 2.6782171537782936e-05
