Gene = SUSD1
index = 1358
Annotated 5SS: [   276  17909  26165  31938  33089  51152  62638  63755  73233  76939
  95335  96871 112472 116981 123010 133542]
Annotated 3SS: [ 17794  26008  31784  32908  50971  62539  63567  73122  76745  95242
  96683 112374 116721 122969 133447 133915]
SMsplice 5SS: [   276   2318  15653  17909  26165  33089  51152  62638  63755  72937
  73233  95335  96871 112472 123254 133542]
SMsplice 3SS: [  2211  15413  17794  26008  32908  50971  62539  63567  72829  73122
  95242  96683 112374 123058 133447 133915]
top_k =  1000
Partition function (log Z): -49.74496404934271

Sorted 5' Splice Sites (High to Low Probability):
Position 17909: 0.9999350840664226
Position 276: 0.9905223185089538
Position 26165: 0.9860914722289219
Position 33089: 0.8245979055162521
Position 2318: 0.7785916877695042
Position 29430: 0.6560308821478764
Position 15653: 0.5749000377757635
Position 10201: 0.5095259150855658
Position 5179: 0.3083083284625582
Position 25276: 0.25023833443996274
Position 31938: 0.21037938236310674
Position 15533: 0.19196444318131745
Position 5148: 0.10332689117908375
Position 2665: 0.0959165122124947
Position 34810: 0.03770218095944815
Position 8685: 0.030936124289262727
Position 4846: 0.016744346113878653
Position 38427: 0.0154000731041887
Position 36301: 0.015212897147461837
Position 1905: 0.014507411815774715
Position 13551: 0.012052571346274332
Position 14567: 0.009970298271222564
Position 6944: 0.009020094959106929
Position 2713: 0.008127403373740991
Position 34596: 0.007659513920753881
Position 1171: 0.007107033725455028
Position 8689: 0.00703451386539495
Position 6962: 0.006861626698444644
Position 403: 0.006541078749309915
Position 27336: 0.005811160408490868
Position 1073: 0.004977630966954242
Position 32986: 0.004583955743696963
Position 1082: 0.0040732656016358735
Position 2387: 0.0037761070986715643
Position 34384: 0.003268654249007895
Position 3969: 0.0030904949957825455
Position 7767: 0.003042098966607741
Position 1015: 0.0028822243762250182
Position 4178: 0.002744911393058826
Position 2999: 0.0027100065902697095
Position 4254: 0.002400164717900059
Position 11024: 0.0022001444175359735
Position 30953: 0.0021938025024887432
Position 27765: 0.0019327903668232083
Position 33366: 0.0017124345861580853
Position 2670: 0.0016440134010636616
Position 3999: 0.0014811647196267797
Position 772: 0.0010829501647077195
Position 2842: 0.0008289832534348623
Position 4855: 0.0006398986302559245
Position 759: 0.0005851720082588614
Position 2333: 0.0004934470194683072
Position 3099: 0.0004694343740305659
Position 3134: 0.0003699789170307382
Position 2392: 0.0003481424365904274
Position 845: 0.00033371370511755426
Position 4227: 0.00032925097194276207
Position 280: 0.00031154546052073297
Position 1979: 0.00024185336220327555
Position 2632: 0.0002273077814766748
Position 1568: 0.00019682009331752366
Position 978: 0.00015359912615137052
Position 27276: 0.00015143998082404518
Position 1791: 0.00014955347837726952
Position 3537: 0.000138136309080673
Position 2963: 0.0001203403830569118
Position 1385: 0.00012012634686691106
Position 3561: 0.00011854108572384912
Position 7614: 0.00011614683066292108
Position 1673: 0.00011423307493894608
Position 7568: 0.0001129469123647819
Position 4931: 0.00010780189546317213
Position 4815: 9.376783265305002e-05
Position 568: 8.167271955454777e-05
Position 2409: 7.37043172121675e-05
Position 1036: 7.309247761611109e-05
Position 865: 7.064346591276703e-05
Position 8509: 5.94354534985816e-05
Position 968: 5.805386316059406e-05
Position 2547: 5.800936555582803e-05
Position 1075: 5.7320340732974354e-05
Position 103: 5.5856531850606885e-05
Position 3965: 4.975274496795707e-05
Position 1423: 4.896188328056832e-05
Position 382: 3.377592954424323e-05
Position 1883: 3.284086934039068e-05
Position 914: 2.8798824948942356e-05
Position 83: 1.85044857919432e-05
Position 7691: 1.4394766342842684e-05
Position 2351: 1.4273902461309325e-05
Position 6165: 1.3293809345071529e-05
Position 6714: 1.2814294518735429e-05
Position 5760: 1.1748860464816744e-05
Position 2418: 9.947733588497075e-06
Position 2164: 8.567028792400182e-06
Position 668: 8.465626585010845e-06
Position 939: 7.932957599931538e-06
Position 1060: 7.552974180150902e-06
Position 19072: 6.843283770214849e-06
Position 18926: 5.995232270937024e-06
Position 1539: 5.922967108910422e-06
Position 2071: 5.329883552388406e-06
Position 1109: 5.2544295752721215e-06
Position 889: 4.800360382779488e-06
Position 2379: 4.455881339244803e-06
Position 19228: 3.782873645039174e-06
Position 2304: 3.408098656903397e-06
Position 2399: 3.3221923830696085e-06
Position 2256: 2.0378783283911185e-06
Position 18704: 1.473828321679995e-06
Position 2527: 1.1272425967617732e-07
Position 514: 9.233031762630314e-08
Position 3721: 4.661092175780531e-08
Position 2611: 2.4228746030284277e-08
Position 2658: 2.1888422974512275e-08
Position 392: 1.7548161873546777e-08
Position 734: 9.667381764119735e-09
Position 223: 1.318160209901741e-09
Position 202: 1.3176763067407107e-09
Position 782: 7.241704992191701e-10
Position 421: 8.83916153980061e-11
Position 648: 5.447768507362573e-11
Position 790: 1.743149996157047e-11
Position 731: 6.874581576049835e-12
Position 1162: 2.6173488119166217e-12
Position 635: 1.7379887083096178e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17794: 0.9999508055518023
Position 26008: 0.9869423156574435
Position 32908: 0.8302740962059317
Position 2211: 0.7447476487129961
Position 15413: 0.5701058395238031
Position 10117: 0.5086654937465475
Position 34901: 0.48057579025500186
Position 29234: 0.34096969447356335
Position 5118: 0.27870518113494963
Position 25198: 0.2381899651118551
Position 31818: 0.21037938236310674
Position 29334: 0.16380035158054856
Position 29398: 0.15219357713023296
Position 15336: 0.1154603127010591
Position 5063: 0.10792459769905162
Position 38304: 0.08990279385596867
Position 15572: 0.0813227732575245
Position 33248: 0.07044095713253079
Position 2475: 0.06616522657851398
Position 38837: 0.0643210219603361
Position 36391: 0.0626223936164371
Position 33219: 0.05964819100439736
Position 34699: 0.04313549456540672
Position 34897: 0.040929315728300934
Position 35668: 0.036614128231668576
Position 36155: 0.030748303857103317
Position 2526: 0.02517053351064443
Position 5001: 0.02390815799961263
Position 4745: 0.017341994635125403
Position 822: 0.015026188240727526
Position 2294: 0.01498467117241076
Position 8643: 0.014348680164119733
Position 25251: 0.0120868239970609
Position 8561: 0.01205323231457408
Position 13435: 0.012053031883093748
Position 30827: 0.01199730065504382
Position 28506: 0.01197190440977497
Position 2256: 0.011355579398608574
Position 34487: 0.011184435141364732
Position 37587: 0.010326991601322227
Position 14427: 0.009970298271222564
Position 2225: 0.009113620291704731
Position 27166: 0.00908903739882322
Position 8525: 0.007294829685576186
Position 33977: 0.006975154712119224
Position 3881: 0.006965762896741529
Position 1760: 0.0067824237998096405
Position 33349: 0.006357187004140261
Position 1727: 0.006160504798540805
Position 35428: 0.005968474780311943
Position 6854: 0.00505034776702654
Position 2550: 0.004532435327342493
Position 32704: 0.004339532788297434
Position 8599: 0.004275510824562123
Position 2538: 0.004270352685624049
Position 34921: 0.004095190718431959
Position 6801: 0.004084976145946266
Position 29537: 0.003928413293054345
Position 2521: 0.003651231998831881
Position 36661: 0.003509037583645241
Position 6911: 0.003170439746804755
