Gene = INTS7
index = 707
Annotated 5SS: [  199 14460 15421 18657 24168 28293 28904 47657 52867 54450 57271 58961
 60377 67030 67665 69113 82974 88936 90759]
Annotated 3SS: [14329 15273 18518 24120 28092 28780 47538 52731 54351 57030 58822 60169
 66834 67560 69043 82840 88836 90572 93430]
SMsplice 5SS: [  199 14460 18271 18657 28293 28904 47657 48160 52867 54450 58961 60377
 60618 67665 74431 88936]
SMsplice 3SS: [14329 18148 18518 28092 28780 47538 48045 52731 54351 58822 60169 60536
 67560 74349 88836 89073]
top_k =  1000
Partition function (log Z): -31.63728735725392

Sorted 5' Splice Sites (High to Low Probability):
Position 28904: 0.9982254457776444
Position 199: 0.9906949933184946
Position 14460: 0.9657810187148238
Position 18657: 0.9181181457642036
Position 28293: 0.7445709314554454
Position 15421: 0.5047803681950311
Position 18271: 0.48027359317707674
Position 24168: 0.47454926525189006
Position 7180: 0.24316122015175312
Position 4806: 0.2018952988853083
Position 28681: 0.17839920813340682
Position 18281: 0.175946915887276
Position 8857: 0.1556967959149583
Position 16197: 0.11929329730156112
Position 28656: 0.11331285177480073
Position 24469: 0.10884608846764435
Position 22798: 0.07777870313704124
Position 18774: 0.04015911309179781
Position 28227: 0.03732769184147969
Position 4063: 0.034422899383951995
Position 34999: 0.03169216967860345
Position 16592: 0.02852900077721048
Position 10296: 0.026855868348535022
Position 2135: 0.026466627589160144
Position 14559: 0.021155912855801994
Position 34983: 0.01926872711863456
Position 2120: 0.018902274285460024
Position 14822: 0.01858959499419272
Position 3413: 0.01824045425246169
Position 14397: 0.01778141751258203
Position 4724: 0.016944510769526234
Position 2082: 0.016553674003932636
Position 55: 0.01593892735914538
Position 18260: 0.01482558105658851
Position 34909: 0.014745136099790944
Position 14606: 0.013547355469503645
Position 32996: 0.012424439663972116
Position 3936: 0.010205934775061478
Position 6459: 0.009452850556659374
Position 4751: 0.009396983061821516
Position 13362: 0.0087968356547121
Position 3973: 0.00814364271049522
Position 9070: 0.007774794125361281
Position 21799: 0.007174644224313005
Position 6426: 0.0068622712935394355
Position 10517: 0.0063036229782308445
Position 16775: 0.0062316442982935285
Position 30015: 0.005513088314966063
Position 7157: 0.005286662455798365
Position 7124: 0.005243914946729503
Position 37017: 0.005041518220032465
Position 12543: 0.004920488278768017
Position 36165: 0.004750189342839476
Position 40151: 0.00371625136968503
Position 886: 0.0035952103785515995
Position 959: 0.0033336300805816175
Position 4479: 0.002240512913518622
Position 2691: 0.002208333654866
Position 14436: 0.0020178650169726127
Position 4517: 0.0018490803391901605
Position 14947: 0.0016685522423925524
Position 38687: 0.001596281247309954
Position 32825: 0.0014826197651687685
Position 15387: 0.0012806335062048937
Position 414: 0.0012460543866219431
Position 258: 0.001193812859753759
Position 19267: 0.0008831317484455123
Position 14710: 0.000849881434457254
Position 20332: 0.0008397244636660602
Position 16782: 0.0008140916282416092
Position 15465: 0.0008115331474383432
Position 6727: 0.0007841417966231964
Position 427: 0.000730643201542683
Position 4485: 0.0005486412307863288
Position 31458: 0.0005406877303496656
Position 14640: 0.0005342109740273857
Position 1983: 0.0005281590469316269
Position 2540: 0.0004966444742175146
Position 363: 0.00046096592061688717
Position 47: 0.000444553112897822
Position 224: 0.00043802383617214834
Position 4491: 0.00042400973545834867
Position 3160: 0.0003077900302055342
Position 1221: 0.0002759175062874743
Position 837: 0.00026922261340636016
Position 2728: 0.0002437863429089219
Position 90: 0.00023513213468843972
Position 3084: 0.00022672851167504594
Position 1816: 0.00020472077632562434
Position 1053: 0.00020411959553555433
Position 30331: 0.00018230703359674527
Position 3444: 0.00018228623970770495
Position 841: 0.00018111280097952737
Position 60: 0.00015751672736003433
Position 1029: 0.00015732485934622878
Position 1123: 0.00011825993551029937
Position 3464: 0.00010771928276147315
Position 4088: 0.00010150915286363544
Position 3708: 8.038812379183189e-05
Position 2863: 6.956491297485541e-05
Position 2185: 5.06753242427423e-05
Position 1678: 3.92569095158824e-05
Position 556: 3.7162323791330364e-05
Position 2062: 3.591388247405282e-05
Position 773: 3.4414132325774524e-05
Position 29267: 2.1707432053048256e-05
Position 2675: 2.1105773747895828e-05
Position 2316: 1.927069245625362e-05
Position 4029: 1.8168419784667618e-05
Position 18840: 1.3011997207403971e-05
Position 29528: 5.264546837292059e-06
Position 18671: 4.579388985506757e-06
Position 5544: 4.152138875098823e-06
Position 5974: 4.122608723172036e-06
Position 4842: 3.770980200194599e-06
Position 20136: 3.300704492993609e-06
Position 5850: 2.7965154907463304e-06
Position 6255: 2.408818460034791e-06
Position 5815: 2.2937934991289495e-06
Position 545: 1.2536733346825891e-06
Position 970: 5.181077452560514e-07
Position 340: 2.7320577126906675e-07
Position 85: 2.3184547363924234e-07
Position 3789: 2.240550620958246e-07
Position 906: 1.981424746523213e-07
Position 261: 1.8946906288343408e-07
Position 324: 1.4366701951993357e-07
Position 540: 1.1296404425468223e-07
Position 102: 8.20629334718785e-08
Position 245: 6.885273567171435e-08
Position 536: 6.637565930901233e-08
Position 235: 5.1988127075049455e-08
Position 746: 3.7077654050031416e-08
Position 579: 3.4691993502955834e-08
Position 990: 3.462343768145203e-08
Position 744: 3.38677427127693e-08
Position 974: 2.889622222896286e-08
Position 716: 1.797291662700044e-08
Position 387: 9.840956152145417e-09
Position 520: 9.720605583715118e-09
Position 264: 9.317548786913491e-09
Position 385: 6.344920430176748e-09
Position 569: 5.640369361745901e-09
Position 529: 5.515549920440847e-09
Position 125: 3.6004125677081688e-09
Position 480: 2.8316990657673067e-09
Position 493: 2.4596025246402865e-09
Position 846: 2.2509894872644247e-09
Position 868: 2.2337491781216165e-09
Position 638: 1.4585033321821486e-09
Position 763: 1.3662021778884466e-09
Position 1217: 1.3367881771342254e-09
Position 875: 1.0551789637568438e-09
Position 300: 1.049584898759553e-09
Position 486: 5.593064822362412e-10
Position 460: 3.95677263788591e-10
Position 110: 1.6152201415676493e-12
Position 727: 2.1333578879439995e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 28780: 0.9911237017451445
Position 18518: 0.957469610661999
Position 14329: 0.8682231754288852
Position 28092: 0.7819504959366163
Position 18148: 0.669157505492939
Position 54351: 0.648137030521041
Position 24120: 0.4993500356985047
Position 15273: 0.4970826064114812
Position 28460: 0.2936791311188765
Position 4601: 0.21536145476517393
Position 7021: 0.14492899716288232
Position 38355: 0.12139950640843483
Position 14278: 0.11856456801008464
Position 8649: 0.09750499482508039
Position 16077: 0.08459074075951815
Position 34798: 0.07841925291970339
Position 22740: 0.07482321246768664
Position 24254: 0.05448289716782251
Position 14546: 0.045278398386499975
Position 8729: 0.04190220821909943
Position 7041: 0.039642195876564916
Position 40095: 0.039146030331556836
Position 35444: 0.037267903114173495
Position 3841: 0.03021419501815611
Position 24061: 0.02957878339833052
Position 6972: 0.028344568065255284
Position 10074: 0.024810050527745323
Position 32752: 0.022972500795388227
Position 16456: 0.020904365704166764
Position 1980: 0.02023393607326113
Position 2049: 0.02014147832508143
Position 36887: 0.019282562621378754
Position 6921: 0.015784567280958704
Position 6993: 0.014990524085419366
Position 138: 0.014604290817258343
Position 40368: 0.01387838879165567
Position 6364: 0.013284352030119
Position 3287: 0.01250660108867855
Position 16030: 0.011950782062309947
Position 38525: 0.011861458431373763
Position 36144: 0.011567553557471034
Position 16048: 0.011566600231270707
Position 8782: 0.011111318201437258
Position 44695: 0.009811567387944333
Position 3870: 0.009273482844395184
Position 2016: 0.009088688848369391
Position 13159: 0.008796835654712079
Position 3735: 0.008706456404148188
Position 15305: 0.008368257579828151
Position 29830: 0.00817489695680949
Position 8951: 0.007774794125361283
Position 4724: 0.0073807232444253155
Position 16126: 0.0064192235608293655
Position 16702: 0.006389508116199875
Position 21449: 0.006330505553875997
Position 28741: 0.006281183926095557
Position 14787: 0.005881249914276506
Position 4428: 0.005719238447607954
Position 12476: 0.004920488278768052
Position 30474: 0.004796208179680334
Position 35962: 0.004673874561064448
Position 1803: 0.004510398753921408
Position 39123: 0.004159259760097597
Position 7025: 0.004119417624283306
Position 10338: 0.0040699040904570785
Position 1876: 0.0039664909882362095
Position 16374: 0.003936195246599303
Position 29002: 0.0036233502156259854
Position 1902: 0.0035778148865874206
Position 3782: 0.003492202678598846
Position 31207: 0.003371868956171269
Position 8753: 0.003249794412844345
Position 30532: 0.0032418928570888926
Position 22743: 0.0029790081149200596
Position 7119: 0.0028748468104493083
Position 16459: 0.002856071278417146
Position 14740: 0.0027645803544014765
Position 4644: 0.00260036856893282
Position 3192: 0.0025806539058437165
Position 15962: 0.002564623769063284
Position 31940: 0.0025245402698445074
Position 622: 0.0024708252018952673
Position 32397: 0.0023599654328074547
Position 38300: 0.002310339251991098
Position 32931: 0.0022368757537286686
Position 10449: 0.002233718887773766
Position 16081: 0.0022017035158157843
Position 10100: 0.0020458178207896807
Position 32320: 0.0020376081682426726
