Gene = C1orf123
index = 160
Annotated 5SS: [  48  357 1751 2204 2446 3836 4627]
Annotated 3SS: [ 272 1693 2121 2413 3757 4560 5880]
SMsplice 5SS: [ 141  357 2204 2830 3836 4217 4627]
SMsplice 3SS: [ 272 2121 2736 3757 4068 4560 5880]
top_k =  1000
Partition function (log Z): 1.2527660820486624

Sorted 5' Splice Sites (High to Low Probability):
Position 357: 0.9705713545412106
Position 3836: 0.8948595703136544
Position 2204: 0.8598151152104436
Position 2830: 0.7297837828048718
Position 4217: 0.5092701519095608
Position 141: 0.47034749091226985
Position 2446: 0.4477532748753424
Position 4627: 0.44327846644312735
Position 1751: 0.43229109855858644
Position 3597: 0.2933122556114603
Position 4652: 0.2611711478156697
Position 3668: 0.24877476251536032
Position 4885: 0.1847734063180835
Position 2003: 0.16059330525664084
Position 137: 0.08855891484567158
Position 48: 0.07848946276094222
Position 4768: 0.07537384320976899
Position 1879: 0.07424149717071714
Position 4116: 0.06883243755176294
Position 2216: 0.05789896655500379
Position 1925: 0.054150575724250916
Position 1596: 0.05311092304564522
Position 648: 0.04398776366033518
Position 3166: 0.037183146757864716
Position 1713: 0.026212949352090578
Position 1484: 0.018989275428221944
Position 2501: 0.018324412985647215
Position 2208: 0.018283650437377313
Position 4434: 0.015985776109504975
Position 2475: 0.014686433463589202
Position 3949: 0.0129737971509364
Position 1220: 0.010762595512204013
Position 3076: 0.010360965949235634
Position 2372: 0.009662840204838144
Position 4580: 0.009086415070990108
Position 347: 0.007447783617239823
Position 1441: 0.005800305847557971
Position 2505: 0.005356522598192539
Position 2616: 0.005199705702619755
Position 1026: 0.004606270483330481
Position 3840: 0.004594009005634534
Position 4212: 0.003934628844529274
Position 87: 0.003927245200122921
Position 3844: 0.0031766863706784824
Position 432: 0.0030881658437236633
Position 174: 0.0030419430006740794
Position 2840: 0.0029737489537167224
Position 2497: 0.002771863303110207
Position 1099: 0.0026558946120276397
Position 2051: 0.0020121971530216646
Position 4471: 0.0019065683030144432
Position 1172: 0.0018456046994369574
Position 3838: 0.0016649775505844181
Position 3126: 0.0016159809020553093
Position 1576: 0.00128925379346644
Position 1562: 0.0011411154962510353
Position 1044: 0.0010987794483718809
Position 3979: 0.0010822548126711033
Position 4264: 0.0010507793082346064
Position 3305: 0.0010015507396965659
Position 2657: 0.0009685519105288171
Position 4657: 0.0009582302505592555
Position 6163: 0.0008513929714069337
Position 4540: 0.0008329426716614109
Position 344: 0.0008322145942377642
Position 1735: 0.00080520165700759
Position 4669: 0.0007583794630320798
Position 1004: 0.0006368073494887259
Position 3882: 0.0006360091278244733
Position 2818: 0.0006288584370985437
Position 4035: 0.0005504656153459827
Position 96: 0.0005274078829957608
Position 1072: 0.0004917010319447602
Position 1103: 0.0004722648192375292
Position 1037: 0.0004445230038034057
Position 3274: 0.0004438452382912137
Position 211: 0.00039551185111146486
Position 172: 0.00035526322540857297
Position 2270: 0.00033783942456708216
Position 465: 0.0003016681813784405
Position 1196: 0.00026292747669005574
Position 876: 0.00025458657882806464
Position 1885: 0.0002124945583821857
Position 2320: 0.0002050772135876184
Position 2903: 0.00020497651175165236
Position 745: 0.0001971357480369008
Position 2227: 0.00016858404017837676
Position 1246: 0.00016372528105245077
Position 6158: 0.00014031312700778115
Position 327: 0.00012461418354345403
Position 3526: 0.00011685605475011028
Position 2600: 0.000110432990854067
Position 709: 0.00010076124942351504
Position 1883: 7.99644515935495e-05
Position 1869: 7.851903327541225e-05
Position 3161: 7.373252317006285e-05
Position 2609: 6.621367015316247e-05
Position 2511: 6.456399210573904e-05
Position 3952: 6.0271778380480276e-05
Position 853: 5.701714088500848e-05
Position 2460: 4.746926319926382e-05
Position 587: 4.161659230280938e-05
Position 2238: 3.887370459611672e-05
Position 1757: 3.79436927629874e-05
Position 4165: 3.699395687172027e-05
Position 2349: 3.5864628043308895e-05
Position 481: 1.953784408392605e-05
Position 182: 1.8857255215652383e-05
Position 1056: 1.045136061523511e-05
Position 2220: 1.030302216375131e-05
Position 2327: 9.037248103083222e-06
Position 404: 7.407574758646853e-06
Position 591: 6.8566624198037615e-06
Position 632: 6.087789915637809e-06
Position 1201: 5.859073476429261e-06
Position 1564: 4.580697834542367e-06
Position 754: 1.8256303520390272e-06
Position 1366: 9.480226970996472e-07
Position 472: 5.802266653883298e-07
Position 463: 2.3536375545581146e-07
Position 1157: 2.1030367373373706e-07
Position 1244: 1.2269577972957716e-07
Position 222: 1.0750867018490097e-07
Position 513: 5.9236198239572594e-08
Position 655: 2.534989643043e-08
Position 679: 1.7270484528734996e-08
Position 770: 1.0772378999455118e-08
Position 798: 1.0344190342593144e-08
Position 713: 4.6897733469960885e-09
Position 691: 3.515514491423416e-09
Position 494: 1.119980217245961e-09
Position 250: 5.856266386552194e-10
Position 511: 2.5515714855251688e-11
Position 519: 1.8561251047247254e-11
Position 699: 1.2333820950987497e-11
Position 557: 9.029841303107303e-12
Position 666: 4.610071306912882e-12
Position 584: 4.514828299559166e-12
Position 572: 2.1875711944589465e-12
Position 392: 4.6102664591130486e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 2121: 0.9367667581206572
Position 3757: 0.908156353361047
Position 2736: 0.6987655515306301
Position 272: 0.6264801611822857
Position 4560: 0.6076665319032966
Position 5880: 0.5914674349849559
Position 4068: 0.5838653738775409
Position 2413: 0.4229769388386429
Position 3467: 0.4044762878098269
Position 1693: 0.39172396971991147
Position 4466: 0.13038012876687263
Position 5975: 0.12853159528578958
Position 1654: 0.12688435992950137
Position 4767: 0.10638896132100048
Position 4741: 0.10246974660017175
Position 1845: 0.08720323119944179
Position 1561: 0.07654037986156569
Position 5653: 0.06682902728058875
Position 1440: 0.06487488200476783
Position 3555: 0.06311308053660389
Position 2340: 0.048913209539737254
Position 4509: 0.04697723954935142
Position 6104: 0.039625043488332255
Position 5126: 0.03558986681989968
Position 2633: 0.03134031910172612
Position 3577: 0.031277357995333446
Position 4829: 0.028416364620878536
Position 2955: 0.02417320775996342
Position 3525: 0.02409640179101181
Position 1657: 0.02147509949254373
Position 1363: 0.021425685028184132
Position 537: 0.020995761078302345
Position 1976: 0.020175985253861498
Position 3521: 0.015736218076638494
Position 934: 0.015512201080597806
Position 3946: 0.012968136176612306
Position 1882: 0.012789433373691985
Position 2325: 0.012587998286331998
Position 5044: 0.011983158269565131
Position 4469: 0.011961311698722886
Position 511: 0.010909550739868183
Position 4531: 0.010788780716280998
Position 2126: 0.010566737449488568
Position 4354: 0.0097375669962531
Position 1913: 0.009500834522923607
Position 3004: 0.008672813402867217
Position 2916: 0.008500010897451388
Position 5304: 0.008228584026610888
Position 560: 0.006983636988432829
Position 4106: 0.006634381874013853
Position 3686: 0.006072539448042417
Position 3472: 0.005994684597219365
Position 5656: 0.004662261234951163
Position 1152: 0.004628222054529057
Position 235: 0.004455027182590691
Position 2069: 0.0035783199309566355
Position 2037: 0.0033224926939460957
Position 3046: 0.00312056123787248
Position 4620: 0.003069955877890704
Position 5441: 0.002852826225988511
Position 4263: 0.0024735887988161687
Position 3654: 0.0022725258110236515
Position 3916: 0.0021616867812666945
Position 4933: 0.002006677679874754
Position 4695: 0.0018380515398892924
Position 3270: 0.0018262975644704556
Position 4579: 0.0016301728679824173
Position 4290: 0.0015598626340127537
Position 821: 0.0015502670720293533
Position 3487: 0.001544726808497197
Position 5082: 0.00149768877444928
Position 5187: 0.0012896276770342967
Position 6263: 0.0012751941868744381
Position 1529: 0.0012697409951017732
Position 2808: 0.0011983582848523171
Position 1877: 0.0011485997754462436
Position 5444: 0.0010430869606868095
Position 5704: 0.0010295141653875908
Position 2415: 0.0010077487664898906
Position 250: 0.0009267030430272701
Position 2689: 0.0008555566702583303
Position 432: 0.0008275291480960238
Position 3431: 0.000807840228426201
Position 5854: 0.0007172680828652232
Position 795: 0.0006315526175044317
Position 6157: 0.000631369280972902
Position 798: 0.0006234473602150618
Position 294: 0.0005828360790546148
Position 3970: 0.0005763832866494832
Position 2586: 0.0005035405880013778
Position 5029: 0.0004722839201411297
Position 4300: 0.0004586900644992843
Position 5757: 0.0004382518038797422
Position 5282: 0.0004262836559625842
Position 5523: 0.0004090546642463143
Position 5470: 0.0003861474631069477
Position 4811: 0.00036866987771648805
