Gene = RBSN
index = 1125
Annotated 5SS: [  114  1030  2614  3176  8750 13288 14149 14414 16782 18417 21074 22087
 23543]
Annotated 3SS: [  873  2437  2859  8608 13186 14102 14251 16539 18345 20986 21983 23437
 24217]
SMsplice 5SS: [  114  2614  3176  7810  8750 12827 13288 14414 18417 21074 22087 23543
 23859]
SMsplice 3SS: [ 2437  2859  7654  8608 12737 13186 14251 18345 20986 21983 23437 23748
 24217]
top_k =  1000
Partition function (log Z): 14.43543448719721

Sorted 5' Splice Sites (High to Low Probability):
Position 23543: 0.9932522221898812
Position 21074: 0.9351574285720597
Position 18417: 0.92177052909411
Position 7810: 0.8697020053994773
Position 14414: 0.7849734684257494
Position 8750: 0.7227085509857264
Position 13288: 0.69740347023509
Position 22087: 0.6817904192293001
Position 3176: 0.6505401141532906
Position 23859: 0.6376546511388541
Position 12827: 0.623464496273623
Position 2614: 0.5142374079270849
Position 22312: 0.3730706458530337
Position 4781: 0.3648461674890617
Position 16782: 0.36471716674951976
Position 22863: 0.30036679678113865
Position 13278: 0.29911639089732966
Position 114: 0.29084600900905316
Position 26203: 0.20369713480481713
Position 2490: 0.2004281164720541
Position 2597: 0.19122695643534685
Position 14149: 0.17544338243794597
Position 3748: 0.1550028272981346
Position 8064: 0.14838847008457423
Position 4867: 0.14123695924179913
Position 24102: 0.10989203190263404
Position 21403: 0.1097330884582487
Position 17019: 0.10915931303204768
Position 24290: 0.10559860925170951
Position 216: 0.10411908118652886
Position 24357: 0.09651511383116412
Position 19707: 0.09558237231776551
Position 198: 0.0932476675740823
Position 25295: 0.09091700853309324
Position 8022: 0.0896634170099617
Position 874: 0.08937904025172141
Position 640: 0.08767613136133964
Position 239: 0.08725869343648661
Position 7844: 0.08694367595341713
Position 1544: 0.08577230342716102
Position 965: 0.08232218897832616
Position 18706: 0.07894578539564773
Position 12241: 0.07115631121188797
Position 21377: 0.07029313069266745
Position 3055: 0.06977749166096957
Position 24496: 0.06912892038354278
Position 7495: 0.06682314235511451
Position 209: 0.06460897198288078
Position 17717: 0.058271270896825024
Position 21187: 0.05584219665971768
Position 13914: 0.05385658980812749
Position 3715: 0.05227929864381325
Position 25134: 0.05057487309374635
Position 4723: 0.04634133669395995
Position 1030: 0.04160144900417008
Position 25083: 0.0392022032182259
Position 9014: 0.039163152469139706
Position 344: 0.0367802340292721
Position 14418: 0.03606703244353759
Position 13123: 0.035151549053047654
Position 14429: 0.033571836038710716
Position 8808: 0.033460170162861964
Position 7433: 0.03297152991701798
Position 8185: 0.028759128219141998
Position 498: 0.026946917187848998
Position 24150: 0.026793829703990177
Position 5975: 0.024460813966740696
Position 127: 0.024380172841479548
Position 25301: 0.02333055782854144
Position 18681: 0.021466118499998302
Position 4991: 0.02049105222745881
Position 4318: 0.019978921007519218
Position 7319: 0.016748344993172754
Position 7297: 0.016115527073974557
Position 21821: 0.015491108579200448
Position 13870: 0.015489157802432204
Position 18059: 0.014918101804595145
Position 4020: 0.014037588061594945
Position 1139: 0.013820283267701499
Position 49: 0.013330138560756427
Position 14384: 0.013280612490129275
Position 15731: 0.012955668031199708
Position 25484: 0.01256511088395205
Position 6132: 0.012536920751854278
Position 9036: 0.012439791799541149
Position 1059: 0.01205515757413134
Position 1949: 0.011061624252776583
Position 10536: 0.010549897630929034
Position 1054: 0.009847569419002717
Position 524: 0.009293560315729404
Position 12336: 0.008527761949304574
Position 16489: 0.008473857888368127
Position 1426: 0.008224035658535423
Position 23905: 0.007551089234092344
Position 202: 0.0074336123823512176
Position 16484: 0.006525602895413433
Position 23944: 0.00652165065248786
Position 4645: 0.006183337760858166
Position 13644: 0.005902877797432388
Position 23955: 0.005515042896474084
Position 24619: 0.005243904068720073
Position 18451: 0.00513112999861283
Position 92: 0.004993289558234673
Position 21457: 0.0049610021566977155
Position 657: 0.004871662118488409
Position 26403: 0.00466004052571506
Position 17365: 0.004602666846310822
Position 24369: 0.004590685806095227
Position 12750: 0.004535754922035413
Position 23080: 0.0045330972220536765
Position 18751: 0.004465868569351851
Position 6488: 0.004196495334359085
Position 22566: 0.00414066307329543
Position 10610: 0.004119305254541062
Position 19711: 0.00411140077478193
Position 16407: 0.004051064161260724
Position 19742: 0.004002356727036844
Position 315: 0.004001824429903398
Position 2956: 0.003923946863031814
Position 23617: 0.003913288901027847
Position 331: 0.0039000404855287383
Position 24455: 0.0037573122134283883
Position 12279: 0.0037498527136801806
Position 16946: 0.003734193495637917
Position 23076: 0.0036716797977746165
Position 18474: 0.0034514770317775113
Position 3010: 0.003409647158689385
Position 18607: 0.0033844376080081045
Position 11993: 0.003353625721361908
Position 21172: 0.003323029353286289
Position 291: 0.0030433256833597715
Position 2528: 0.0030078137060693937
Position 538: 0.0029836998768769172
Position 13895: 0.0029399192680230287
Position 1513: 0.0029104837485128283
Position 14098: 0.002838627765343933
Position 454: 0.002801186625785129
Position 13540: 0.0026347201662546486
Position 2504: 0.0025023685219727533
Position 185: 0.002480689857416288
Position 1436: 0.002435301492626714
Position 13601: 0.0022603450429877934
Position 14574: 0.0021158839144007533
Position 340: 0.0020945441092727795
Position 547: 0.0019800831325401612
Position 26284: 0.001955168422523839
Position 8048: 0.001875042847067647
Position 23148: 0.0017592502276845918
Position 25873: 0.0017483533766812867
Position 24588: 0.0016678505725951382
Position 21610: 0.0016550888358476369
Position 7786: 0.001623603593670603
Position 26397: 0.0015492172126248633
Position 13483: 0.001533233365836509
Position 21372: 0.0014771593735926688
Position 22810: 0.0014443689809964997
Position 1852: 0.0012215062723681359
Position 566: 0.0011651757676114584
Position 8430: 0.0011549498895689467
Position 429: 0.00109753375722333
Position 252: 0.0010928750310154037
Position 12738: 0.000994089720975396
Position 21183: 0.0009258734000439408
Position 17691: 0.0009214377871969579
Position 18774: 0.000875871244665847
Position 8730: 0.0008700823899804752
Position 13724: 0.000850422116533563
Position 9318: 0.000848333966139568
Position 8187: 0.0008016996230487494
Position 2922: 0.000792119145295563
Position 10232: 0.0007820847606287533
Position 23211: 0.0007385665830718776
Position 9943: 0.0007147540202307827
Position 13606: 0.0006627609890527445
Position 1558: 0.000657119843833732
Position 507: 0.0006485274510145797
Position 2334: 0.0006317266157019564
Position 21983: 0.0005816030060166208
Position 11605: 0.0005752397102952477
Position 622: 0.0005207435986523302
Position 16806: 0.0005105754320491967
Position 461: 0.00045321395754707814
Position 16017: 0.00044992533689341437
Position 13747: 0.0004385071130779578
Position 16217: 0.00043717233591973836
Position 3376: 0.00039694916257569933
Position 4484: 0.000382520164283439
Position 17490: 0.0003691189126272175
Position 1936: 0.00036156839528671383
Position 17523: 0.00034791023977573713
Position 1065: 0.0003449391292927283
Position 22963: 0.00034352399577496605
Position 8357: 0.00032051944090509034
Position 22621: 0.000319995934363197
Position 2924: 0.00031561159234018096
Position 712: 0.0003054406850001757
Position 10033: 0.0002786233462848406
Position 39: 0.00026300849923567267
Position 348: 0.0002611353171114276
Position 17085: 0.0002608929458342897
Position 22468: 0.00025646994911404127
Position 24349: 0.00025018347298145854
Position 21091: 0.00022888784383533667
Position 415: 0.00021268962863816985
Position 15590: 0.0002100808265967409
Position 21079: 0.00020172724702939655
Position 8716: 0.0001940529054844353
Position 450: 0.0001794003497476672
Position 495: 0.00017845085856860345
Position 23622: 0.00017771502063723183
Position 12267: 0.00017628681670932295
Position 2275: 0.00017264294114789365
Position 254: 0.00016500108519315276
Position 13685: 0.00016076229408643983
Position 187: 0.00015048431206689995
Position 1243: 0.00014767887295388425
Position 16799: 0.0001379900501345747
Position 476: 0.00013753386869680035
Position 16966: 0.00012808487781653218
Position 788: 0.00012385653704818174
Position 2766: 0.00012245995988340543
Position 23918: 0.00011312423153017509
Position 286: 0.00010450385336544744
Position 320: 0.00010267476700183074
Position 23891: 9.664029097944315e-05
Position 509: 9.534715221304128e-05
Position 581: 8.279632244210879e-05
Position 2213: 7.880269625648077e-05
Position 504: 7.697225059651193e-05
Position 21559: 7.660814696591358e-05
Position 448: 7.52538620158965e-05
Position 7710: 7.478548486433645e-05
Position 7750: 7.438578396005935e-05
Position 23547: 7.321523663233437e-05
Position 3465: 7.0228717841779e-05
Position 16477: 6.271505666919528e-05
Position 23966: 6.258406564637596e-05
Position 25462: 6.0716507821415194e-05
Position 2201: 5.678415142470141e-05
Position 4979: 5.223378607001477e-05
Position 23846: 4.606863654300579e-05
Position 23658: 4.527142521604014e-05
Position 2576: 4.157202309413529e-05
Position 24154: 4.152089782320468e-05
Position 2693: 3.6458499126771824e-05
Position 2449: 3.153054749061592e-05
Position 702: 2.9186743503549307e-05
Position 576: 2.1032447298564515e-05
Position 366: 2.0341208216376043e-05
Position 21050: 1.9153249321670627e-05
Position 762: 1.9137695291703552e-05
Position 335: 1.8978728265852805e-05
Position 389: 1.8455291664347312e-05
Position 2730: 1.598493843683364e-05
Position 2438: 1.3706229512928132e-05
Position 23627: 1.2485664173503645e-05
Position 23383: 1.013214540065762e-05
Position 1525: 9.878794107946683e-06
Position 303: 9.378656862331457e-06
Position 921: 8.818348033213471e-06
Position 5050: 8.61195277619706e-06
Position 192: 8.558094672102824e-06
Position 514: 8.396509349216419e-06
Position 863: 8.14161433459567e-06
Position 528: 6.833180986598568e-06
Position 786: 6.340303647081732e-06
Position 6581: 5.762333326016168e-06
Position 13422: 5.722835828828127e-06
Position 204: 5.075383956149749e-06
Position 283: 4.47358617089275e-06
Position 278: 3.82974800590425e-06
Position 463: 3.4323554345176916e-06
Position 738: 3.145902792976288e-06
Position 384: 3.074886146890353e-06
Position 744: 3.0232881090609215e-06
Position 402: 3.0020071056030257e-06
Position 614: 2.66102587004396e-06
Position 354: 2.0949038461814982e-06
Position 189: 2.047394396978255e-06
Position 752: 1.6138517811866977e-06
Position 445: 1.5434539612320223e-06
Position 542: 1.3793620381023229e-06
Position 23633: 1.2453085934763822e-06
Position 551: 7.943381903822021e-07
Position 770: 7.124247352706044e-07
Position 733: 6.995523716914301e-07
Position 280: 4.20500729522985e-07
Position 256: 1.8810009897994063e-07
Position 443: 1.6605961385587427e-07
Position 195: 1.2121098255731266e-07
Position 137: 6.951111648377972e-08
Position 323: 5.4210290372291905e-08
Position 438: 5.1040407890582325e-08
Position 406: 3.855259731034137e-08
Position 471: 3.5818171393375437e-08
Position 436: 2.453337141152173e-08
Position 421: 1.0972852168579114e-08
Position 468: 8.191711423558573e-09
Position 243: 5.067318679641774e-09
Position 596: 5.766145344412472e-12
Position 371: 1.4827004062067868e-12
Position 419: 1.492474476376507e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13186: 0.995892045800515
Position 23437: 0.9881479510930685
Position 20986: 0.9557755179140778
Position 18345: 0.9318076208578013
Position 7654: 0.8729977203432924
Position 2437: 0.7981261345338913
Position 8608: 0.7299225790937119
Position 14251: 0.6723552462682614
Position 12737: 0.6136519137343154
Position 26066: 0.5528372468643372
Position 4641: 0.5519941652758762
Position 24217: 0.4715966352628717
Position 21983: 0.44118144261368386
Position 2859: 0.4117326301972712
Position 23748: 0.3955208868333214
Position 22149: 0.3647354461072706
Position 16539: 0.31734941291975716
Position 23730: 0.29946637606721194
Position 3090: 0.25872781802088896
Position 7944: 0.24605456716658755
Position 22714: 0.2288066748689258
Position 3639: 0.18017247010246806
Position 21942: 0.1698214313862167
Position 14308: 0.1673723515544589
Position 21256: 0.1331930318504816
Position 24953: 0.11715447598715159
Position 24397: 0.10699395130070802
Position 24031: 0.10542825030212552
Position 18602: 0.10203426145523854
Position 7181: 0.10081276054314327
Position 2400: 0.09921256947149128
Position 873: 0.08505597755230572
Position 14102: 0.08483509962625539
Position 25174: 0.08288974468099002
Position 7676: 0.07822351905907246
Position 26498: 0.06160077041153548
Position 13990: 0.06053380350184265
Position 1435: 0.05817008323041118
Position 17624: 0.05788985803258167
Position 22014: 0.0495005906253964
Position 16900: 0.04875320576468217
Position 12158: 0.048217292620687274
Position 19490: 0.047715145296926574
Position 21340: 0.045888795558289217
Position 19505: 0.04563395178860643
Position 26763: 0.039461361235922046
Position 27196: 0.03933976983357007
Position 20960: 0.038625355967000924
Position 3008: 0.038301073328692606
Position 23684: 0.03478231832549696
Position 13821: 0.03457187835064725
Position 28844: 0.032225508285391884
Position 16854: 0.0302621879813498
Position 25237: 0.02874184856845991
Position 12126: 0.02806058641221204
Position 22740: 0.02794594395751568
Position 12912: 0.02587154451658036
Position 22489: 0.025628382248425917
Position 13751: 0.02553148233444044
Position 8807: 0.02539235154099451
Position 16933: 0.024940380382385028
Position 8542: 0.024251133896160095
Position 5862: 0.023426240564513902
Position 16630: 0.022688899799804527
Position 7940: 0.020979604409676483
Position 28650: 0.019753183790439898
Position 16606: 0.016895870535994353
Position 12613: 0.016879393641583473
Position 3592: 0.01639905471160764
Position 28456: 0.015828723382891662
Position 24423: 0.015745197933252263
Position 774: 0.015612293411760623
Position 28821: 0.015124544820820818
Position 17813: 0.014918101804595147
Position 1316: 0.014817451172799635
Position 10438: 0.01466920288547009
Position 13775: 0.014598216675794353
Position 7395: 0.014412779222080434
Position 16378: 0.014043864429916635
Position 4196: 0.013723481054765166
Position 14257: 0.013474729919923373
Position 13565: 0.013399711546790991
Position 797: 0.01336625140542328
Position 15665: 0.012891727194551172
Position 14043: 0.012709500420728761
Position 3858: 0.012412491152744539
Position 394: 0.012111782743484848
Position 8934: 0.011583270122827708
Position 24965: 0.011297481246912695
Position 22720: 0.011184687813286926
Position 3111: 0.010583697133070002
Position 4891: 0.010268536848804109
Position 22962: 0.010112654450008732
Position 5847: 0.010016384864549224
Position 14289: 0.00981988545991504
Position 21576: 0.009483200844220474
Position 21846: 0.009461788523503205
Position 19595: 0.008820683690392715
Position 1333: 0.00864376707176822
Position 1660: 0.008463650150129178
Position 3505: 0.008441355489992431
Position 12890: 0.008375813008330502
Position 7750: 0.0071961204238932906
Position 8972: 0.007038758527162343
Position 936: 0.006867220906087468
Position 7276: 0.0068601904550435865
Position 2528: 0.006814446484752061
Position 14119: 0.00679463329232187
Position 12240: 0.006437995251193828
Position 7163: 0.006394832715139359
Position 27950: 0.0063454350384880495
Position 28616: 0.006291522928300911
Position 28377: 0.0062792833393550745
Position 21283: 0.006273362669514362
Position 22716: 0.00625475124802871
Position 22599: 0.005600619102601272
Position 13587: 0.005565785328219445
Position 28020: 0.00556100712966544
Position 23775: 0.005100499556133389
Position 24394: 0.005084517122696068
Position 21801: 0.005076242062248617
Position 4819: 0.00502664133541318
Position 24469: 0.004915321917746635
Position 8619: 0.004812148446418628
Position 4170: 0.004550703518170261
Position 22034: 0.004541512386433235
Position 14204: 0.004420629089332011
Position 3049: 0.004390366386243267
Position 7418: 0.004179077793004506
Position 16937: 0.004093163473476276
Position 4697: 0.004069531430369503
Position 23402: 0.003958646988488558
Position 28480: 0.0038363004505582946
Position 16585: 0.003806110681635132
Position 6422: 0.0037870349105726055
Position 4750: 0.003782306731772109
Position 23309: 0.0036900969397748178
Position 4913: 0.003651907968876811
Position 542: 0.0036207632082879103
Position 5959: 0.0035551092895318224
Position 16626: 0.003482313733846417
Position 22236: 0.003348960955787988
Position 13362: 0.0033118704986333774
Position 18473: 0.003148226764444759
Position 26573: 0.003141336003180412
Position 26591: 0.0031309067343079366
Position 8622: 0.003017539232795396
Position 1374: 0.0029314484381952922
Position 738: 0.002857479088290611
Position 945: 0.002848018745124417
Position 2368: 0.002765100250402309
Position 17291: 0.0027198880123834677
Position 2489: 0.002621036903513977
Position 1635: 0.0025708860993964647
Position 710: 0.0025579396859947033
Position 16954: 0.0024701610132069974
Position 18532: 0.002430833167937496
Position 2876: 0.0023954935106025293
Position 16298: 0.0023840624455878957
Position 2692: 0.002213290039132665
Position 328: 0.0021597833046062016
Position 7965: 0.002073021262893921
Position 8894: 0.001967844428938871
Position 13400: 0.001926816970747659
Position 16673: 0.0019193868831040035
Position 21912: 0.001839917013649004
Position 22152: 0.0017653389072867702
Position 25768: 0.0017483533766812867
Position 24078: 0.0017309405592916334
Position 23810: 0.001690981031626779
Position 27742: 0.0016582347765787086
Position 13755: 0.001648378292846022
Position 21237: 0.001616780103444978
Position 17235: 0.0016077977254383817
Position 26783: 0.0016056160046432097
Position 3644: 0.0016032617754423856
Position 22050: 0.0015387021484023968
Position 4252: 0.001532794078966462
Position 19532: 0.0015263490436585707
Position 3806: 0.0014571218679006357
Position 22407: 0.0014494948097512825
Position 11647: 0.0014439602416441738
Position 21719: 0.0014196172830768926
Position 1271: 0.0013925688615705222
Position 21762: 0.0013902627975389678
Position 16420: 0.0013307195374777042
Position 23474: 0.0013159973451162146
Position 17581: 0.0013028506514402931
Position 26618: 0.0012043602704309307
Position 24081: 0.001191136969393754
Position 8184: 0.0010014063291833514
Position 28058: 0.0009973692293088596
Position 22086: 0.0009517901671284847
Position 16819: 0.0009488655880992102
Position 27477: 0.0009465522415361483
Position 28945: 0.000929856296875156
Position 11665: 0.0009056420905453347
Position 12298: 0.0008943384074889052
Position 26759: 0.0008635791808423103
Position 8775: 0.0008402082990787897
Position 570: 0.0008217037598650648
Position 415: 0.0008157389561575367
Position 9105: 0.0007898343395191477
Position 363: 0.0007842243293037564
Position 10115: 0.0007820847606287532
Position 21164: 0.0007793065883555927
Position 16591: 0.0007502086273699705
Position 9852: 0.0007452079462800807
Position 21780: 0.0007284857782789652
Position 2125: 0.0007224393488852607
Position 17364: 0.0007170291524029542
Position 2536: 0.0006795429951462867
Position 21990: 0.0006513688192639848
Position 842: 0.0006363574727607003
Position 21727: 0.0006337595108335804
Position 21987: 0.0006315635550604027
Position 22255: 0.00061301768062785
Position 21949: 0.0006100569851965888
Position 13539: 0.0006048417076132419
Position 11483: 0.0005752397102952475
Position 1136: 0.0005723932029221004
Position 16391: 0.0005379019476195462
Position 3513: 0.0005304497747114774
Position 21320: 0.0005127733366915338
Position 11800: 0.0005074745625123283
Position 11797: 0.0004965488266600716
Position 8316: 0.0004740630012906866
Position 23028: 0.000466425053188428
Position 1851: 0.00045387717747210346
Position 2548: 0.0004531159974147287
Position 21644: 0.0004429382871456253
Position 16096: 0.00043717233591973836
Position 4387: 0.00042435719547748987
Position 3263: 0.00041770550708943006
Position 13669: 0.00039290716253328697
Position 14464: 0.0003896431536972759
Position 6379: 0.00038392265151106843
Position 8132: 0.0003805649446366418
Position 23709: 0.00037433076037630015
Position 21345: 0.000373934170205069
Position 23479: 0.0003730786318668825
Position 13417: 0.0003615128623812195
Position 16241: 0.0003586965830334391
Position 21148: 0.0003474124594499339
Position 2935: 0.0003380586173338995
Position 21482: 0.00030663062638858603
Position 3836: 0.00029309793907121535
Position 16292: 0.0002888745953757969
Position 16709: 0.0002880491983290219
Position 17253: 0.0002749811084889732
Position 1800: 0.00026756311507733884
Position 4871: 0.0002590153390143287
Position 23976: 0.0002512218859365684
Position 9695: 0.00024816942023554267
Position 13769: 0.00023867597351670715
Position 24824: 0.00023688830948859557
Position 15846: 0.00023472745074994603
Position 2557: 0.00022532725081307682
Position 21287: 0.00021731742797449915
Position 24328: 0.00019544145931238172
Position 2337: 0.00019521245604649687
Position 2449: 0.00018730693113079545
Position 15948: 0.00018488575185650417
Position 495: 0.0001838827007997909
Position 21183: 0.0001707898275914866
Position 16380: 0.00016912046270046402
Position 21364: 0.00015209844390454632
Position 3099: 0.00014080609302796613
Position 1512: 0.0001335177867962547
Position 22917: 0.00012351432738759755
Position 15296: 0.00011913282821625213
Position 2576: 0.00011867824285685659
Position 3133: 0.00011269435243648356
Position 21402: 0.000111430611893568
Position 3554: 0.00010331922920710064
Position 1879: 0.00010140100091779516
Position 1797: 9.992163418098371e-05
Position 1346: 9.730714726009691e-05
Position 21703: 9.61316751907852e-05
Position 13714: 8.597323460877914e-05
Position 23750: 8.423816216981346e-05
Position 18537: 7.02751967491082e-05
Position 15463: 6.64215124312766e-05
Position 15680: 6.394083664853492e-05
Position 14568: 6.0202047879930534e-05
Position 23916: 5.9380091714353835e-05
Position 990: 5.8717691178097226e-05
Position 9166: 5.849962662042014e-05
Position 2894: 5.427350136383507e-05
Position 400: 5.1252044866741124e-05
Position 813: 4.747698106920809e-05
Position 4556: 4.349038214778902e-05
Position 3315: 3.5680981215416336e-05
Position 651: 3.5605619798253664e-05
Position 426: 3.1525965785276616e-05
Position 6397: 3.130010560143086e-05
Position 15956: 3.031213428696385e-05
Position 1054: 2.5927405171118476e-05
Position 24101: 2.481404335084363e-05
Position 15438: 2.4526485949212167e-05
Position 23785: 2.2512671354120283e-05
Position 21813: 2.0046988160172382e-05
Position 13507: 1.7127242877419403e-05
Position 4444: 1.1784614500318417e-05
Position 2334: 9.757656894821671e-06
Position 2601: 9.155214565813506e-06
Position 436: 8.096185095314306e-06
