Gene = RP11-201K10.3
index = 1163
Annotated 5SS: [   48 13956 14708 17482]
Annotated 3SS: [13797 14379 17414 17711]
SMsplice 5SS: [   48 14708]
SMsplice 3SS: [14599 16600]
top_k =  1000
Partition function (log Z): -8.332082042489894

Sorted 5' Splice Sites (High to Low Probability):
Position 14708: 0.9351143788609151
Position 10151: 0.6350980283830324
Position 48: 0.466649799186462
Position 12804: 0.4320897529913838
Position 3530: 0.410471843167977
Position 9898: 0.35460654300132405
Position 143: 0.3138988460128989
Position 1232: 0.2803327639903176
Position 14535: 0.20738259041175014
Position 1249: 0.1935999587623918
Position 543: 0.19334994895758867
Position 8802: 0.14417138919946135
Position 14949: 0.1424430833307272
Position 17501: 0.11169484210997374
Position 10159: 0.10669543335209627
Position 5994: 0.058091514171836875
Position 14386: 0.04956923984140045
Position 198: 0.04666203300512405
Position 13280: 0.04510597418697643
Position 17264: 0.03552460565100054
Position 160: 0.03290649648009707
Position 14922: 0.03221143699964446
Position 7607: 0.03191871191182316
Position 17482: 0.025489853283693385
Position 12659: 0.02526426969070614
Position 437: 0.02076170548508016
Position 14189: 0.01539608087143107
Position 13180: 0.013156648790822631
Position 2512: 0.011225295548222951
Position 678: 0.010375286566892771
Position 11717: 0.009453486731708503
Position 2738: 0.009269984152271229
Position 15540: 0.008770444760969758
Position 1193: 0.007431382757391609
Position 11371: 0.006963504063763562
Position 112: 0.006207257524011491
Position 4776: 0.005156843741561507
Position 1073: 0.004698964194696145
Position 931: 0.004188120604531246
Position 5294: 0.004051094804679253
Position 1019: 0.003205965065750586
Position 5305: 0.0025600490561600757
Position 516: 0.00198053989692661
Position 10583: 0.0019615328744390947
Position 2974: 0.0016506377500975131
Position 1488: 0.001621539452556889
Position 7538: 0.0010460597278601018
Position 3859: 0.0008312701220748159
Position 5200: 0.0007823664566648473
Position 919: 0.0006359344444356883
Position 84: 0.0006333428973259852
Position 549: 0.0006236275855219735
Position 634: 0.0005329995057779207
Position 2808: 0.00034970636898913783
Position 7966: 0.000310222863046624
Position 336: 0.00029848063979502767
Position 2899: 0.00026829671232764756
Position 7741: 0.00017388492685367147
Position 5284: 0.00016709710473178995
Position 477: 0.00014659705384148655
Position 7341: 0.00014167360424923337
Position 1496: 0.00012478461315835267
Position 22: 0.00012396791004799128
Position 1540: 7.975763397674135e-05
Position 1584: 6.054911562996959e-05
Position 614: 5.4868867768031535e-05
Position 507: 4.681147019318623e-05
Position 150: 3.2229494486783964e-05
Position 392: 1.8196550742355245e-05
Position 559: 1.3807600113808043e-05
Position 564: 1.2090925520997369e-05
Position 553: 1.130805390526332e-05
Position 350: 5.762155051444446e-06
Position 530: 5.543146110285383e-06
Position 1063: 5.480881748962708e-06
Position 693: 4.925226735660921e-06
Position 31: 3.703685513658408e-06
Position 1952: 2.4951613881436695e-06
Position 207: 2.2600227733041796e-06
Position 2153: 2.0853859196873217e-06
Position 9: 1.8604144783039152e-06
Position 868: 1.402972574261202e-06
Position 924: 1.2497483222424541e-06
Position 155: 1.1732847450037872e-06
Position 447: 1.0696793058557166e-06
Position 1243: 8.282835439706934e-07
Position 1304: 7.661766586165301e-07
Position 3916: 5.502403334243228e-07
Position 1500: 5.263993866256566e-07
Position 1134: 4.832516559427787e-07
Position 1785: 4.46179606502499e-07
Position 1320: 3.823489328740043e-07
Position 1357: 1.9209016226446084e-07
Position 263: 1.5403070522331825e-07
Position 1816: 1.1181185530168652e-07
Position 1573: 1.0316646533798119e-07
Position 1877: 1.0140856880130393e-07
Position 1473: 8.769840165076094e-08
Position 1429: 6.535374258634119e-08
Position 355: 6.022292883043863e-08
Position 360: 4.3561421691601065e-08
Position 996: 3.3893724372917606e-09
Position 528: 2.1641769908005105e-09
Position 301: 5.914096251143906e-10
Position 344: 4.968299410028159e-10
Position 428: 2.1864651451759698e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14599: 0.8670486705341002
Position 10047: 0.6839118487018326
Position 1062: 0.4027370253332304
Position 9803: 0.3636819020563524
Position 16600: 0.33666099732454274
Position 3378: 0.32901595407643647
Position 12650: 0.32707807528190097
Position 17414: 0.2524143371621455
Position 14782: 0.17605499024581797
Position 14379: 0.16553811201604765
Position 17711: 0.15891939125910867
Position 8665: 0.14527613845985668
Position 12483: 0.13361402876190603
Position 14135: 0.07133778647766531
Position 467: 0.06565011146410471
Position 14447: 0.062206959009492836
Position 14871: 0.05784480631973673
Position 17144: 0.05492781588178784
Position 14643: 0.054717660876623116
Position 9945: 0.04896326500253841
Position 3402: 0.048800571565476944
Position 5893: 0.042163110666584354
Position 13179: 0.037710981149452295
Position 17772: 0.03719675929423229
Position 380: 0.03533610204697983
Position 12936: 0.034679994742842446
Position 17652: 0.03399575041034299
Position 1137: 0.03353102266573699
Position 16632: 0.02794446126857333
Position 1072: 0.02190302488537683
Position 15856: 0.021529501173935022
Position 3375: 0.02078577247356735
Position 15427: 0.019498692641425893
Position 1108: 0.01831359033176281
Position 7489: 0.016762544563858728
Position 15022: 0.01589389848059669
Position 7340: 0.014735608553740892
Position 15722: 0.0143388804109727
Position 12084: 0.013068049648187733
Position 15025: 0.012679677412746402
Position 17309: 0.011568612172222784
Position 14826: 0.010967012318982103
Position 2617: 0.01083498958261254
Position 14840: 0.009391443561624543
Position 5792: 0.009317362873436055
Position 16542: 0.008710502549303927
Position 11611: 0.007887696761702392
Position 16935: 0.00738071711053731
Position 3481: 0.006916575929704482
Position 17640: 0.00675035398537989
Position 15451: 0.006533086263988873
Position 5721: 0.00604413496995977
Position 11253: 0.005436501300479005
Position 16959: 0.005390729536190471
Position 5111: 0.00461434227772288
Position 2380: 0.00431547602688402
Position 1192: 0.003979923372902833
Position 16671: 0.00369817873232647
Position 12889: 0.0036236571525855017
Position 3345: 0.003279392786618269
Position 17496: 0.0032666983916877523
Position 15801: 0.0030745571611356395
Position 4456: 0.0030194173533897805
Position 2049: 0.002778322050088339
Position 14836: 0.002311738152320245
Position 11526: 0.0020697042599007376
Position 3125: 0.0017748621402269792
Position 1111: 0.001758717796783602
Position 1370: 0.0014460001976914925
Position 16097: 0.0014220545785010312
Position 515: 0.0013939286664223516
Position 2200: 0.0013752937506574501
Position 5166: 0.001356287167883753
Position 15742: 0.0012928483742021364
Position 811: 0.001092064780755856
Position 14790: 0.001069036647634955
Position 11101: 0.0010480610114385472
Position 10473: 0.0010297802661508398
Position 5178: 0.0010237044810645175
Position 7255: 0.0009863432751069643
Position 4595: 0.0009541289776490361
Position 930: 0.0009284626878894565
Position 2274: 0.0008536420808944615
Position 7359: 0.0008328006984842883
Position 5086: 0.0008137409741134583
Position 278: 0.0006890422169039266
Position 10437: 0.0006525290189174217
Position 16141: 0.0006252620882985727
Position 5650: 0.0005669056618566768
Position 8861: 0.0005486441108928374
Position 11172: 0.0005445957354465142
Position 350: 0.0005375766697307724
Position 2375: 0.0005327705516206516
Position 4598: 0.0004952977138783703
Position 15650: 0.00048237200222752384
Position 3735: 0.0004723970718641888
Position 382: 0.0004610552518922546
Position 4650: 0.0004588415890344952
Position 1015: 0.00043371083437621744
Position 16635: 0.0004258907753540313
Position 2230: 0.0004212269187441842
Position 2364: 0.0003673757409337361
Position 14936: 0.00032519343616265763
Position 3274: 0.00032187717631867264
Position 7931: 0.00031022286304662426
Position 10409: 0.0002990965244588434
Position 2661: 0.0002862111008626498
Position 434: 0.00028478788032090184
Position 4431: 0.0002591507434773949
Position 2063: 0.00025318381825589336
Position 2015: 0.0002477625951002993
Position 1304: 0.00023947750465172575
Position 2757: 0.000234539596479003
Position 2894: 0.0002132605880581272
Position 12289: 0.00020654644484262327
Position 15244: 0.00017719522749797096
Position 220: 0.000176612426233463
Position 907: 0.00014693881953151052
Position 2334: 0.00011877289271184278
Position 989: 0.00011590182194006707
Position 12461: 0.00011586209906120208
Position 11970: 0.00010846129875492322
Position 2279: 6.735585977677824e-05
Position 290: 5.791416967129882e-05
Position 754: 5.645551557569654e-05
Position 8996: 5.293471768697764e-05
Position 11019: 5.285718264339245e-05
Position 2122: 5.180046727986192e-05
Position 2095: 5.1056414515536134e-05
Position 1373: 4.6022157661496333e-05
Position 428: 3.1036282005337904e-05
Position 4434: 2.8211823310243408e-05
Position 409: 2.7654280111357134e-05
Position 1006: 2.35797243069e-05
Position 3665: 2.1537474351670936e-05
Position 6368: 1.8537030826867503e-05
Position 957: 1.722928023809954e-05
Position 9411: 1.3611634925783848e-05
Position 677: 1.2259194312564949e-05
Position 634: 9.975962996236148e-06
Position 2098: 9.845325406012155e-06
Position 729: 9.470205478494916e-06
Position 2589: 8.561701385536413e-06
Position 2207: 8.100373948666619e-06
Position 1483: 6.779208530361035e-06
Position 650: 6.622333651302782e-06
Position 581: 6.066705619826566e-06
Position 130: 5.730948969166732e-06
Position 7402: 5.109947369220902e-06
Position 519: 4.174899456026405e-06
Position 1480: 4.130266692981941e-06
Position 4691: 3.5800007096475897e-06
Position 1784: 3.5018060135181565e-06
Position 6389: 3.485803838942753e-06
Position 760: 3.16765442821849e-06
Position 263: 3.059423925206606e-06
Position 585: 2.5576186433923396e-06
Position 425: 2.2854631799644282e-06
Position 537: 2.088619677603267e-06
Position 259: 1.6865573413393924e-06
Position 525: 1.678328017871098e-06
Position 559: 1.6749952905337709e-06
Position 500: 1.4508867062491207e-06
Position 821: 1.3397110089726028e-06
Position 824: 1.3385983886108112e-06
Position 246: 7.633851429019294e-07
Position 257: 7.48886692890485e-07
Position 414: 6.937709931546472e-07
Position 480: 6.620614465851507e-07
Position 475: 5.747385860701754e-07
Position 542: 4.4480114523153745e-07
Position 852: 4.118650549641135e-07
Position 1201: 4.0077512056668473e-07
Position 1088: 3.813071096621779e-07
Position 574: 3.41611058918344e-07
Position 1117: 3.2230242536223335e-07
Position 490: 3.202768902494926e-07
Position 506: 3.008425154572647e-07
Position 959: 2.566558324830243e-07
Position 522: 2.1694910538912657e-07
Position 1800: 2.0024808374675512e-07
