Gene = GNL2
index = 605
Annotated 5SS: [  163  2160  3210  5216  8611 12055 13144 13699 19494 20327 21257 21579
 27071 27647 28249]
Annotated 3SS: [ 2074  3114  5075  8425 11987 12984 13584 19364 20221 21097 21464 26618
 27563 28156 28913]
SMsplice 5SS: [  163  2160  3210  8611 12055 12228 13144 13699 19494 20327 21579 27647
 28249]
SMsplice 3SS: [ 2074  3114  8425 11987 12139 12984 13584 19364 20221 21464 27563 28156
 28913]
top_k =  1000
Partition function (log Z): 14.150229343348347

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9961187996125225
Position 21579: 0.9918660309575174
Position 13144: 0.9503534157405754
Position 2160: 0.9435800587057671
Position 27647: 0.9065240441416194
Position 19494: 0.8850709430325828
Position 8611: 0.8569064440197072
Position 20327: 0.7910284203653642
Position 28249: 0.7713702275223362
Position 12055: 0.7108103452706891
Position 12228: 0.706828832899037
Position 13699: 0.6049114630805789
Position 3210: 0.574086982990743
Position 15753: 0.5310819324978683
Position 8309: 0.3884730217409482
Position 9961: 0.3800413868329808
Position 22218: 0.34160476064872775
Position 5216: 0.2559899421534564
Position 19828: 0.20455346752434012
Position 21257: 0.1991641834072644
Position 1612: 0.19845233665389547
Position 2823: 0.1818260674229352
Position 3302: 0.1716380377136557
Position 26698: 0.16816063401713613
Position 8588: 0.133530618500921
Position 13739: 0.12817079242782992
Position 3564: 0.12749730795875688
Position 7202: 0.12257844195010419
Position 20274: 0.11428578564398753
Position 8355: 0.10347062374849554
Position 6962: 0.10072115363280025
Position 10226: 0.09098150752855817
Position 22663: 0.08841585178313463
Position 27302: 0.08366385346337203
Position 4977: 0.06919606156920795
Position 3947: 0.06524904469808326
Position 27677: 0.06384369080313325
Position 27410: 0.05817576425994421
Position 27483: 0.0524950141965884
Position 21304: 0.05151806032325877
Position 26803: 0.05058936970306223
Position 23280: 0.047579346107715026
Position 23285: 0.045831915576007805
Position 18679: 0.03776068227253762
Position 2577: 0.03151592928680066
Position 2294: 0.031067284597648452
Position 1527: 0.023216988375332745
Position 13190: 0.023011671921552106
Position 19483: 0.022329054322155217
Position 9131: 0.016825388492061555
Position 14509: 0.016014397845209884
Position 27071: 0.014764633674809206
Position 2827: 0.013806515191496062
Position 3017: 0.013425290243102607
Position 13920: 0.010841200293054392
Position 21332: 0.010391894116881597
Position 21798: 0.010320152191088922
Position 5237: 0.009818734155314176
Position 21068: 0.008660068493172897
Position 21782: 0.008642989727957054
Position 488: 0.00862703136279792
Position 23584: 0.008309828301140215
Position 28374: 0.00827059408796588
Position 671: 0.007331532166453915
Position 22895: 0.0071368448447356935
Position 19709: 0.0069747664081527775
Position 26705: 0.006802674742936677
Position 19719: 0.006099620045493926
Position 9719: 0.005930068607387023
Position 11255: 0.005849639235204157
Position 4759: 0.005829333599963524
Position 25215: 0.005535987048824346
Position 2290: 0.005472720115852869
Position 1616: 0.004474611206270047
Position 14841: 0.004106010518983212
Position 13816: 0.004054731259997906
Position 2639: 0.004030232828404434
Position 8262: 0.0038640649339590125
Position 15337: 0.003745947762763185
Position 903: 0.003693932964070065
Position 7752: 0.00348877949665282
Position 12246: 0.003482421252868107
Position 21271: 0.0032676738767484226
Position 27919: 0.003162833806582875
Position 27652: 0.0029713147383508007
Position 1643: 0.002723957666988529
Position 13885: 0.0027009704959364954
Position 12881: 0.0025136613326289135
Position 6927: 0.002504390965551833
Position 20815: 0.002485457499786198
Position 24872: 0.0024274963895319942
Position 5223: 0.0023220155731447202
Position 7763: 0.002287054892462642
Position 20331: 0.002260073231861135
Position 28581: 0.0022223687372663822
Position 601: 0.002154838021189955
Position 22233: 0.0020494488041639916
Position 28594: 0.001970844730567363
Position 1946: 0.001932891386264505
Position 10311: 0.001865270999552345
Position 739: 0.0018091289378221159
Position 3974: 0.0017903682166099885
Position 9113: 0.0017781570778751235
Position 695: 0.0017608437650993762
Position 1707: 0.0017518740261938121
Position 19713: 0.0017209277517759099
Position 25851: 0.001717748158865014
Position 11733: 0.00169918725088658
Position 1961: 0.0016689433581604527
Position 7029: 0.0016399797022043166
Position 1690: 0.0016105409074036754
Position 27895: 0.0016049080893868355
Position 20524: 0.001587728352169244
Position 24321: 0.0014747813936138124
Position 3766: 0.0013555152888298245
Position 648: 0.0013317207049353688
Position 6887: 0.0013285617142946612
Position 13590: 0.001207217727686213
Position 3359: 0.0012028962581397287
Position 21590: 0.0011664166693730461
Position 6129: 0.0011348638079379618
Position 11283: 0.001103862267812034
Position 957: 0.001089469899102835
Position 1150: 0.0009132288524043328
