Gene = KIF12
index = 745
Annotated 5SS: [ 123  943 1451 1757 2671 3007 3844 4035 4705 4877 5172 5651 5829 6516
 6725]
Annotated 3SS: [ 866 1315 1620 2578 2849 3724 3929 4601 4785 5084 5559 5723 6414 6605
 7056]
SMsplice 5SS: [ 123  756  943 1244 1451 1757 2671 3844 4035 4705 4877 5172 5651 5829
 6319 6516 6725]
SMsplice 3SS: [ 627  866 1071 1315 1620 2578 3724 3951 4601 4785 5084 5559 5723 6209
 6414 6605 7056]
top_k =  1000
Partition function (log Z): 36.10283206408223

Sorted 5' Splice Sites (High to Low Probability):
Position 5172: 0.9821163318883447
Position 4877: 0.9795098092511256
Position 123: 0.9739595312569399
Position 4705: 0.9697145066650689
Position 943: 0.9678804984255075
Position 756: 0.9659355915103598
Position 4035: 0.9578688871063441
Position 5829: 0.950570420699951
Position 5651: 0.9157546115393111
Position 1451: 0.9103080547697187
Position 2671: 0.8285010570828123
Position 6516: 0.823693038675239
Position 1757: 0.7292897396547999
Position 1244: 0.6740836726332233
Position 3844: 0.5543470371055936
Position 6319: 0.5243037946705565
Position 6725: 0.42479711479009363
Position 3007: 0.40434800572433977
Position 2934: 0.2701706502466947
Position 1786: 0.2387909016744789
Position 351: 0.21389868812863946
Position 2693: 0.12964480177538912
Position 420: 0.10467346465183767
Position 3871: 0.09079778624471922
Position 6307: 0.08597154208607895
Position 6352: 0.04123178575489999
Position 1555: 0.03643109501658368
Position 5463: 0.03482402455574075
Position 2720: 0.03185414044819872
Position 3428: 0.03174654590561786
Position 6540: 0.03128647761999075
Position 559: 0.027794645941033966
Position 628: 0.026418282647498004
Position 1267: 0.02571427057735172
Position 3326: 0.025101054391998938
Position 2144: 0.02292006854641622
Position 3027: 0.021104034307090066
Position 6328: 0.020727128086427914
Position 6691: 0.019556017873350484
Position 6903: 0.018966643233312458
Position 3528: 0.016040692994016937
Position 3522: 0.015166741331201244
Position 5456: 0.014213353566222584
Position 293: 0.013697711132672069
Position 45: 0.013530748325895943
Position 2926: 0.012806856359419777
Position 983: 0.011881894301290477
Position 4441: 0.011222044562249478
Position 1539: 0.010478045076678384
Position 6236: 0.0071290529281660365
Position 1184: 0.005683199248316345
Position 6667: 0.004548913526439837
Position 3454: 0.004427020024022162
Position 1874: 0.0035201813601421095
Position 236: 0.0034472894137323666
Position 5844: 0.003124497078976412
Position 6664: 0.0030489248981913453
Position 2750: 0.0028070857090726083
Position 499: 0.0027144669926412656
Position 4832: 0.002580968840127437
Position 7153: 0.002073067763260044
Position 1551: 0.001986036767110238
Position 3474: 0.0019385977958913884
Position 6954: 0.0018802981969187975
Position 2724: 0.0017850197606210073
Position 6775: 0.0015487805050662536
Position 671: 0.001544966460820605
Position 5850: 0.0013690078967445252
Position 5685: 0.0013194913189620773
Position 3801: 0.0012358779800732051
Position 2893: 0.001201745532759151
Position 1708: 0.0009724656467589276
Position 6930: 0.000928911581526091
Position 2203: 0.0008562265489912057
Position 5363: 0.0008188976163412534
Position 5155: 0.0008011872615836206
Position 6922: 0.0007985439149176147
Position 6935: 0.0007773989891698769
Position 1167: 0.000715685589616632
Position 7007: 0.0006848323481512769
Position 5516: 0.0006707845951225545
Position 3568: 0.0006605955106066903
Position 3370: 0.0005228610540385382
Position 6520: 0.0005004181393160075
Position 1792: 0.0004899569118487647
Position 1759: 0.00040241448673216534
Position 6437: 0.0003973461920815721
Position 6501: 0.00036413590320142687
Position 6820: 0.0003587701363138919
Position 3832: 0.00035231843000613287
Position 4170: 0.0003461665384032246
Position 387: 0.0003347235289945725
Position 3616: 0.00032333496535460825
Position 2762: 0.0002981029831886963
Position 1212: 0.0002649373078598042
Position 3098: 0.0002609339542340082
Position 6314: 0.0002593056461079274
Position 4727: 0.00025884260780649135
Position 3930: 0.00022254342347969149
Position 3029: 0.00021554554516056815
Position 5000: 0.0002037920761177834
Position 1761: 0.00019676926762693498
Position 3640: 0.00017003679430481293
Position 724: 0.0001694350513906113
Position 2889: 0.00015933363077619574
Position 73: 0.0001570881240765793
Position 2303: 0.00015529071932285184
Position 1178: 0.00014870860071978297
Position 4039: 0.00014249465617932242
Position 4355: 0.00013632078938014932
Position 3467: 0.00013034826429232605
Position 3407: 0.00012667539412485604
Position 1229: 0.00011759596808172286
Position 4576: 0.00011576994281272597
Position 452: 0.0001116148643073327
Position 1401: 0.0001103520311150552
Position 717: 9.808799834688071e-05
Position 577: 9.5756099269808e-05
Position 2675: 9.203473836023396e-05
Position 5614: 9.005340121054901e-05
Position 1724: 8.816980858444157e-05
Position 519: 8.720649983992632e-05
Position 1155: 8.5787020544491e-05
Position 5976: 8.265982739264802e-05
Position 5943: 8.23335944811248e-05
Position 2953: 7.538863646433331e-05
Position 3494: 7.202426208076497e-05
Position 1711: 6.631290587397793e-05
Position 2329: 5.9921111540097435e-05
Position 7204: 5.940486841951138e-05
Position 5432: 5.155622136711947e-05
Position 4152: 5.066273107959532e-05
Position 3202: 5.01892746526625e-05
Position 6122: 4.716316415178729e-05
Position 1888: 4.629167425296255e-05
Position 5280: 4.579233742455526e-05
Position 2579: 4.5510920267905035e-05
Position 5521: 4.3158643679923065e-05
Position 3876: 4.269206526858233e-05
Position 1806: 3.986751445185787e-05
Position 5595: 3.205858942391952e-05
Position 5655: 3.0080017990786842e-05
Position 6333: 3.0027887735608252e-05
Position 760: 2.9630972390321352e-05
Position 316: 2.9098143545478924e-05
Position 5773: 2.8938378455745803e-05
Position 4193: 2.3190080674218567e-05
Position 5478: 2.3001096612414645e-05
Position 4140: 2.29574548666194e-05
Position 828: 2.1363754090844657e-05
Position 5678: 1.8442725527145348e-05
Position 389: 1.6720235902019025e-05
Position 1777: 1.5365723320112945e-05
Position 1270: 1.4923073286922066e-05
Position 539: 1.4684840738411732e-05
Position 424: 1.446592281045523e-05
Position 3074: 1.333927291936218e-05
Position 3112: 1.3272090683554888e-05
Position 676: 1.0794245374263716e-05
Position 4221: 1.0196211401986334e-05
Position 4850: 1.0120041053496863e-05
Position 1621: 1.0116483255540916e-05
Position 334: 1.0022941915960398e-05
Position 1331: 8.743541669958257e-06
Position 1325: 7.364720510645515e-06
Position 5285: 7.213523036267028e-06
Position 5327: 7.070290198084793e-06
Position 1303: 6.925546394789784e-06
Position 4743: 6.880612459439238e-06
Position 2550: 6.733363891222312e-06
Position 2032: 6.013320448392771e-06
Position 5373: 5.673432745236929e-06
Position 1693: 4.619155288033035e-06
Position 2813: 4.198151974070196e-06
Position 2752: 3.471123588246939e-06
Position 467: 3.199542409834558e-06
Position 5513: 2.2726464284569983e-06
Position 5562: 1.7364142019638699e-06
Position 224: 1.6855079324140636e-06
Position 15: 1.3657077991844185e-06
Position 5424: 1.3563441325178861e-06
Position 1388: 1.0331006135158572e-06
Position 426: 9.732359681986158e-07
Position 706: 9.544969067450304e-07
Position 32: 7.97988986571991e-07
Position 4809: 7.418551331693484e-07
Position 3217: 6.053301522481471e-07
Position 1548: 4.736886450827784e-07
Position 647: 4.6707323642711086e-07
Position 597: 4.3256976529324255e-07
Position 632: 4.0600583203627523e-07
Position 708: 3.361119098502278e-07
