Gene = MZB1
index = 904
Annotated 5SS: [ 235 1454 1894]
Annotated 3SS: [1328 1782 1992]
SMsplice 5SS: [ 235  588 1454 1894]
SMsplice 3SS: [ 493 1328 1782 1992]
top_k =  1000
Partition function (log Z): -4.863734998074991

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.9853383059766866
Position 1454: 0.7583695521901687
Position 588: 0.6838783625027446
Position 1894: 0.3786702979600403
Position 1503: 0.04926956108281131
Position 658: 0.041131523957989184
Position 653: 0.012290299275804752
Position 2123: 0.007913167124860385
Position 592: 0.007044360280419749
Position 574: 0.004785714000393366
Position 885: 0.002063600645890085
Position 1202: 0.0019782864016833603
Position 1642: 0.001553353305667365
Position 1862: 0.0011657818666412046
Position 598: 0.000930565050030527
Position 1015: 0.0007160514257299906
Position 844: 0.0006507488950753839
Position 1868: 0.0004737048131249297
Position 1075: 0.0001940215649827443
Position 2091: 0.00018671248983882148
Position 1403: 0.00011931390744293873
Position 2125: 0.0001120689059778727
Position 968: 0.00010565287652216995
Position 1614: 0.00010046499894681632
Position 600: 7.770273748192172e-05
Position 1939: 7.235354759041201e-05
Position 1808: 7.081707228447681e-05
Position 1407: 6.86123093583516e-05
Position 1650: 6.0735315139415527e-05
Position 558: 4.598455232848118e-05
Position 672: 4.1780003282786094e-05
Position 572: 4.128808645430021e-05
Position 2197: 3.2930412162575864e-05
Position 174: 3.152836132288642e-05
Position 206: 2.7148520890483444e-05
Position 239: 2.663713664939748e-05
Position 956: 2.1639011428871596e-05
Position 602: 1.9861645574763117e-05
Position 390: 1.7834753862056868e-05
Position 564: 1.7160009135763176e-05
Position 1507: 1.5893475166208594e-05
Position 647: 1.3833059947560775e-05
Position 551: 1.080029419417936e-05
Position 1815: 1.065096601557128e-05
Position 1419: 7.028282926872027e-06
Position 680: 6.367301745266981e-06
Position 1458: 4.53765175167606e-06
Position 645: 4.444353569556466e-06
Position 1951: 2.4117397294582983e-06
Position 439: 2.3371473422320197e-06
Position 890: 1.9909493837589555e-06
Position 223: 1.39363412386966e-06
Position 678: 1.023241838394197e-06
Position 819: 9.7405047167086e-07
Position 1702: 8.50669662060809e-07
Position 887: 7.406161592544829e-07
Position 1561: 6.893507872864677e-07
Position 903: 4.6800059642335093e-07
Position 506: 4.3148341738651877e-07
Position 767: 2.664689387402646e-07
Position 252: 6.525876309856452e-08
Position 66: 7.725960784658753e-09
Position 1589: 2.6433794503738e-09
Position 1724: 3.6781360057546387e-10
Position 549: 3.529653837522576e-10
Position 639: 1.505860247948576e-10
Position 701: 5.173602088344119e-11
Position 754: 3.82860049070851e-11
Position 470: 2.0685797205670367e-11
Position 721: 5.649116493997696e-13
Position 724: 3.534206829947518e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1328: 0.7891870663724422
Position 493: 0.5965714389679903
Position 1782: 0.5955998042094053
Position 1992: 0.5718711052213262
Position 477: 0.1371613070814835
Position 1246: 0.06201025261444248
Position 2216: 0.045840639961910574
Position 1553: 0.04127795431249353
Position 2104: 0.015206745955304366
Position 2274: 0.010459504713199367
Position 1312: 0.009501790674942502
Position 2001: 0.008502218135954094
Position 776: 0.004407787379406854
Position 414: 0.004375893737482309
Position 1288: 0.004358703598228591
Position 2178: 0.003991109661449785
Position 1893: 0.003618660844169852
Position 1664: 0.003252688565243016
Position 1349: 0.0025979158130500822
Position 2175: 0.0025858741599960045
Position 1157: 0.0023916100238822713
Position 1074: 0.0023026358719298794
Position 1963: 0.0022462610339344436
Position 1567: 0.0021200458998541934
Position 1719: 0.0020536300308388634
Position 417: 0.0020531833537381673
Position 390: 0.00147760277496456
Position 455: 0.0012571305125414173
Position 2117: 0.0010606898168462788
Position 1698: 0.0010369048388719788
Position 1823: 0.000996034837204996
Position 1291: 0.0008407381938120407
Position 1917: 0.0007387615597633578
Position 1353: 0.0006045992491461775
Position 2280: 0.0005291764442931874
Position 1707: 0.0005215727608246012
Position 2063: 0.0004957098465761684
Position 2220: 0.00037975595232834917
Position 1248: 0.0003371624512644318
Position 1125: 0.00030835437553968425
Position 1451: 0.00029304047986739143
Position 701: 0.0002801836298066214
Position 1355: 0.00026524085542386545
Position 1201: 0.0002391845358984199
Position 1492: 0.00022813352428144006
Position 2036: 0.00022176270978506034
Position 1589: 0.00016444725993812427
Position 1829: 0.0001479375231242417
Position 506: 0.00014753375202423855
Position 1874: 0.00014744468614400998
Position 1790: 0.00014132107571649628
Position 439: 0.00013086307646719753
Position 1285: 0.0001262323611058368
Position 880: 0.0001240676200135084
Position 354: 0.00011544050838682642
Position 448: 8.239691922267732e-05
Position 564: 7.215190401025955e-05
Position 1099: 7.1058036463663e-05
Position 360: 6.951355197063955e-05
Position 1497: 4.369376272145317e-05
Position 1394: 3.946825750683723e-05
Position 1432: 3.5959251933785004e-05
Position 1524: 3.5868746056821e-05
Position 2080: 3.133838630167197e-05
Position 1799: 3.044106046347928e-05
Position 2338: 2.98099886450172e-05
Position 1603: 2.9658206129249963e-05
Position 2051: 2.8379053923604104e-05
Position 2122: 2.7981129126562204e-05
Position 961: 2.6703163481714865e-05
Position 2069: 2.2805377275466723e-05
Position 2026: 2.2134103847944738e-05
Position 793: 2.0457436941750394e-05
Position 2033: 1.988242237463574e-05
Position 955: 1.7652256916821933e-05
Position 1193: 1.4105345266076471e-05
Position 1106: 1.1609801202504823e-05
Position 816: 1.1268382711039928e-05
Position 1161: 1.12164849400437e-05
Position 1298: 1.0973696481327145e-05
Position 906: 1.0252832675906171e-05
Position 1625: 9.334651126084518e-06
Position 997: 8.014358429349333e-06
Position 2119: 7.899329387077411e-06
Position 1571: 7.398063820667537e-06
Position 366: 7.3141533713363955e-06
Position 787: 6.1883722125613104e-06
Position 1608: 4.777937502073597e-06
Position 657: 4.2281944390444644e-06
Position 1796: 3.6493538034356773e-06
Position 936: 2.9592867009742414e-06
Position 645: 2.8868119186125317e-06
Position 1090: 2.1732511401946044e-06
Position 912: 1.564542840368571e-06
Position 929: 1.0116554101231832e-06
Position 1159: 9.20761118072868e-07
Position 968: 4.3990914351084064e-07
Position 592: 3.976407888415755e-07
Position 1610: 3.8828679869618217e-07
Position 1403: 2.4258302960689447e-07
Position 923: 2.3828719959767217e-07
Position 819: 2.2555255908064066e-07
Position 283: 1.9511214934893164e-07
Position 287: 1.5954225245790945e-07
Position 830: 1.4215510621203152e-07
Position 578: 1.1408893173210231e-07
Position 429: 9.591060076295022e-08
Position 825: 9.338537793624515e-08
Position 629: 1.9890525194317136e-09
Position 1179: 1.9803542612438067e-09
Position 1019: 1.1165072148464079e-09
Position 933: 1.0301890647844314e-09
Position 1458: 4.386237999554138e-11
Position 672: 1.678012432228639e-11
Position 142: 2.7270722494917235e-12
Position 148: 7.342015483727028e-13
Position 218: 5.705838005466176e-13
Position 128: 5.681706602052446e-13
Position 239: 8.345641586769675e-14
Position 181: 2.264451263502752e-14
Position 171: 1.150719746137883e-14
Position 234: 6.161074710992851e-15
Position 168: 3.2172417301944466e-15
Position 220: 1.7390443638639725e-16
