Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  1000
Partition function (log Z): -4.23764217677647

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.9736707642042628
Position 235: 0.9015099570238473
Position 5591: 0.49713545621325544
Position 1180: 0.3804954517074422
Position 5781: 0.36908973797259564
Position 1848: 0.16515098377284068
Position 5804: 0.13001833430157822
Position 3348: 0.1273673360870546
Position 5830: 0.10178436851102013
Position 882: 0.08533207732952723
Position 6798: 0.06829216800351871
Position 839: 0.06733716790361823
Position 408: 0.03700268306825257
Position 7516: 0.02505034831048053
Position 5574: 0.021842218647693125
Position 1211: 0.01829742004695918
Position 6003: 0.016685186888915463
Position 6048: 0.013041580792370916
Position 8132: 0.013024610833541448
Position 746: 0.01120017518158895
Position 3477: 0.00915636222481403
Position 4215: 0.008370478678282223
Position 552: 0.007877389125049537
Position 4000: 0.006932414861501158
Position 8339: 0.006517281157537837
Position 1803: 0.006165787946354022
Position 468: 0.006035831654029057
Position 2676: 0.005705878700106511
Position 3168: 0.005475129536437289
Position 6771: 0.004527066727888912
Position 6084: 0.004440019909446078
Position 4209: 0.004353891328048974
Position 6063: 0.004029194860107487
Position 2775: 0.00340753393830235
Position 4087: 0.003359662832349486
Position 4105: 0.003218817624626961
Position 1205: 0.002829226958908267
Position 8012: 0.0025071712806888752
Position 7440: 0.002412233070373695
Position 1948: 0.0023770727216040235
Position 4922: 0.0020596942312289795
Position 65: 0.0019462849383804093
Position 8434: 0.0018691412691993548
Position 6909: 0.0018560177184050752
Position 3907: 0.001852142062124426
Position 2403: 0.0017644554416015538
Position 2202: 0.00171257947062997
Position 1215: 0.0017099807963637309
Position 3463: 0.0016669937088922206
Position 2156: 0.0015510277844087341
Position 4191: 0.0011343343143520677
Position 3246: 0.0011335204410582822
Position 6804: 0.0011187206550626674
Position 1833: 0.0010299712459388602
Position 5814: 0.0008795020062105159
Position 7735: 0.0008526707661020234
Position 1997: 0.0007167453604118188
Position 3859: 0.0007046132044950769
Position 4362: 0.0006681374047421279
Position 1189: 0.0005728187622049947
Position 2003: 0.0005719062066422882
Position 9093: 0.0005659703672918378
Position 5073: 0.0005205614678287643
Position 5751: 0.00044827587180768874
Position 4311: 0.00038454119962800083
Position 1194: 0.0003631607507093144
Position 1866: 0.00029884689256872804
Position 6777: 0.0002912772372520928
Position 9547: 0.00029056032425021835
Position 8153: 0.0002754967986607338
Position 5508: 0.00024038217161955876
Position 9223: 0.00021147070697204455
Position 95: 0.00019014342976928292
Position 6399: 0.0001887636216663112
Position 2592: 0.00015262550944758333
Position 5664: 0.00013633879366504973
Position 71: 0.00013608161338774067
Position 4099: 0.0001268003234017191
Position 7995: 0.00011995541161800803
Position 932: 0.00011585353183488801
Position 1003: 9.038359042860711e-05
Position 161: 6.13829345766537e-05
Position 5754: 5.8305347849170575e-05
Position 9128: 5.5706934863030506e-05
Position 618: 5.043637735494596e-05
Position 410: 3.430583335464822e-05
Position 7240: 2.7688348286517072e-05
Position 7538: 2.4790161442243713e-05
Position 389: 1.5073936279374468e-05
Position 865: 1.3937356053129428e-05
Position 163: 7.773269348882762e-06
Position 1330: 7.736601608776914e-06
Position 737: 7.169272948913938e-06
Position 446: 6.742231805717721e-06
Position 1184: 5.666228903217807e-06
Position 367: 5.562620017088826e-06
Position 951: 5.529327583698803e-06
Position 1588: 5.216535453340125e-06
Position 1592: 4.877059637280552e-06
Position 1013: 4.817458204427047e-06
Position 841: 4.621644783920254e-06
Position 943: 4.143366219557696e-06
Position 939: 3.964111580783283e-06
Position 731: 1.7312784547090755e-06
Position 438: 7.139543991406271e-07
Position 1066: 6.849355496798984e-07
Position 7407: 4.605893792527128e-07
Position 6882: 4.2444874014458466e-07
Position 7493: 4.0689735642337694e-07
Position 6903: 4.030430052368035e-07
Position 981: 3.849970164420112e-07
Position 7189: 2.103430305134439e-07
Position 867: 1.4840439447775105e-07
Position 459: 1.368312805412739e-07
Position 8592: 7.721385492598593e-08
Position 1200: 6.70341186753276e-08
Position 1182: 6.563762755241778e-08
Position 8612: 6.484608654152421e-08
Position 843: 3.554424662705096e-08
Position 24: 5.487012342169559e-09
Position 277: 4.944328487011959e-09
Position 105: 2.40798410383476e-09
Position 1083: 1.3488156382186969e-09
Position 749: 4.279046177037097e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9349247218659315
Position 6755: 0.884930128188749
Position 7624: 0.39178639329437903
Position 6878: 0.17325048232544132
Position 1708: 0.1702846056216175
Position 5713: 0.14288561242421766
Position 1071: 0.1361749555193071
Position 8791: 0.1254754391666292
Position 1139: 0.11102021173529956
Position 3167: 0.10782353422183921
Position 745: 0.083838842190298
Position 7056: 0.06446187325571201
Position 694: 0.06324073553393268
Position 8246: 0.056016616488628455
Position 865: 0.049299656322767296
Position 8491: 0.04702161305496695
Position 9665: 0.04626391716712809
Position 5725: 0.04267813395842272
Position 922: 0.03813456629641613
Position 7505: 0.03490507277543268
Position 9186: 0.03157341467220368
Position 9038: 0.03086202754416025
Position 9115: 0.02960554037676218
Position 8747: 0.024849852971701523
Position 3782: 0.02164237468876675
Position 357: 0.01881335350648228
Position 8690: 0.018729545928952405
Position 7360: 0.015630527954953802
Position 7053: 0.0126134088274324
Position 5570: 0.011356854425075183
Position 3241: 0.010768216412205376
Position 5872: 0.010623308878495307
Position 324: 0.010451619071728787
Position 7227: 0.010236530701534326
Position 7456: 0.009670565286518398
Position 5844: 0.008570579475565948
Position 8508: 0.007422234567944079
Position 2585: 0.007403796023562736
Position 9269: 0.00722227087111402
Position 3347: 0.007182826492674215
Position 8041: 0.006935849581508313
Position 8382: 0.006892767047590835
Position 5918: 0.0065303160166054666
Position 7786: 0.005555849978254963
Position 3948: 0.005392043443120961
Position 3255: 0.0053728984836199645
Position 8338: 0.0049775776234395035
Position 466: 0.0047747055042365386
Position 3107: 0.004594242078582495
Position 3104: 0.004255715922727412
Position 7998: 0.004127232313983969
Position 8839: 0.0038689995593390743
Position 8255: 0.0036333320555477946
Position 6863: 0.003563595638450775
Position 9198: 0.0035311275652923665
Position 959: 0.0029248715373854247
Position 924: 0.0028037659824691943
Position 7245: 0.0027612150480449244
Position 7484: 0.002707348770901679
Position 9322: 0.002603674425067155
Position 1789: 0.002344820216359737
Position 4837: 0.002307295281958093
Position 9055: 0.0023031467036064767
Position 7127: 0.002141466290032954
Position 7091: 0.0021160124084332876
Position 4054: 0.002082114425117839
Position 5404: 0.00201021032083488
Position 7802: 0.0018753024057381147
Position 7338: 0.0017867113127816834
Position 3178: 0.0017438540426654053
Position 1711: 0.0017238618303222113
Position 8646: 0.0017188329108142927
Position 2520: 0.0015284140732344798
Position 9355: 0.0013891010461970952
Position 1947: 0.001316181293789179
Position 9299: 0.00126708809010345
Position 3007: 0.0011926990251566506
Position 6628: 0.0011575908648478615
Position 9526: 0.0011281680548338652
Position 8878: 0.0011145314867796758
Position 6908: 0.001101818927712547
Position 1752: 0.0010789128548377566
Position 4297: 0.0010595506668579417
Position 7151: 0.0010504836277754571
Position 2313: 0.0010484881421353393
Position 3415: 0.0009849438212350173
Position 8433: 0.0009539554339785219
Position 7955: 0.0008886907011313805
Position 5885: 0.0008775056377758666
Position 7729: 0.0008553457927806237
Position 532: 0.0008422125493503699
Position 8131: 0.0006709606805166961
Position 1994: 0.0006431020975140432
Position 4096: 0.0006323805325859027
Position 8113: 0.0006126860595578509
Position 1621: 0.0006108266488456494
Position 1649: 0.0005915335862857417
Position 873: 0.0005472970581155636
Position 8602: 0.0005299030216677814
Position 3273: 0.000521401881526944
Position 8259: 0.0004594292177332829
Position 8760: 0.0004451260581135319
Position 5803: 0.0004363769699288187
Position 8011: 0.0004362514156882126
Position 2285: 0.0004152627149873832
Position 7515: 0.0003934916687228639
Position 7176: 0.0003884378654030469
Position 3999: 0.00037617587890725803
Position 8299: 0.00029876453759255107
Position 8173: 0.0002919257767028434
Position 4904: 0.000272960417099651
Position 7189: 0.0002664374490366617
Position 1391: 0.00023814852656489974
Position 306: 0.00022755760635173388
Position 2250: 0.0002261096704612087
Position 2555: 0.00021730502730827028
Position 5985: 0.00019492094497890097
Position 367: 0.00019030084337035548
Position 6280: 0.0001887636216663112
Position 3191: 0.00017538013180195828
Position 3022: 0.00017179024706015544
Position 1769: 0.00016428888895207063
Position 892: 0.00012582147051898974
Position 2658: 0.00011111184701585665
Position 9302: 9.685548164327891e-05
Position 8017: 9.469617915526201e-05
Position 7819: 9.26953448563672e-05
Position 7137: 8.607687805801374e-05
Position 6710: 8.549542332022232e-05
Position 7507: 8.129332553897855e-05
Position 1179: 8.102030002028632e-05
Position 9498: 7.858987965657415e-05
Position 334: 6.790425958825896e-05
Position 7745: 5.9831064322454945e-05
Position 593: 5.478219257626283e-05
Position 480: 3.5566685345748155e-05
Position 2021: 3.504669257051373e-05
Position 8083: 3.2816099824192294e-05
Position 8218: 3.218279512536842e-05
Position 8047: 2.6128176598294234e-05
Position 2339: 2.576694706093703e-05
Position 1663: 2.4390423737091546e-05
Position 1412: 2.4384273311848172e-05
Position 6718: 2.4109432422878608e-05
Position 2120: 2.1532611293254893e-05
Position 2387: 1.7862163932066892e-05
Position 293: 1.7435443901286976e-05
Position 2201: 1.709156331485568e-05
Position 1146: 1.7023752195464403e-05
Position 2160: 1.6528458204412064e-05
Position 1570: 1.63730405311525e-05
Position 1567: 1.441909970389292e-05
Position 2254: 1.3756960769635984e-05
Position 584: 1.172971063251445e-05
Position 1725: 1.0008610246531462e-05
Position 407: 9.384004961533185e-06
Position 557: 9.353201504700485e-06
Position 137: 8.921183442555008e-06
Position 538: 8.719629274754018e-06
Position 2452: 8.329270849305326e-06
Position 2143: 7.53595331002828e-06
Position 1596: 7.228125755312377e-06
Position 4361: 6.960452850396529e-06
Position 2041: 6.2332283578334865e-06
Position 374: 5.398064055584927e-06
Position 2986: 5.157148952819398e-06
Position 4381: 4.817195746401072e-06
Position 303: 4.791170645044503e-06
Position 7873: 4.660802859739557e-06
Position 218: 3.825553133719957e-06
Position 3466: 3.783417088125639e-06
Position 555: 3.3345730674042724e-06
Position 1163: 3.187419687022552e-06
Position 835: 3.0711859528326412e-06
Position 3298: 2.8278306575451656e-06
Position 499: 2.821029502012289e-06
Position 309: 2.6334071728721947e-06
Position 1286: 2.619349872113439e-06
Position 561: 2.3164093230978107e-06
Position 1149: 2.080439115132057e-06
Position 1257: 1.5920531855333121e-06
Position 380: 1.5228627238947847e-06
Position 931: 1.3936797343083522e-06
Position 4187: 8.252867807457252e-07
Position 415: 6.888061097421553e-07
Position 598: 5.346654014373479e-07
Position 496: 4.2450834415412845e-07
Position 393: 3.9230190594544167e-07
Position 1235: 3.6894227766094147e-07
Position 418: 3.1554555181933904e-07
Position 1728: 2.480703921539316e-07
Position 1688: 1.0045642447469236e-07
Position 3802: 8.387278739139656e-08
Position 3109: 7.084046307836214e-08
Position 1954: 6.700273122538251e-08
Position 395: 2.0813585819185816e-08
Position 389: 1.2805373586014007e-08
Position 563: 9.953115936432464e-09
Position 878: 6.914169323978998e-09
Position 275: 2.2948111358007465e-09
Position 568: 9.211297376130823e-10
Position 238: 8.620601140161342e-10
Position 234: 8.015620919208146e-10
Position 267: 7.172619011725187e-11
Position 95: 2.0626462994254753e-15
