Gene = TOPORS
index = 1471
Annotated 5SS: [ 120 1780]
Annotated 3SS: [1584 8226]
SMsplice 5SS: [120]
SMsplice 3SS: [8226]
top_k =  1000
Partition function (log Z): -8.921558129861353

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9278230079062663
Position 1780: 0.48451927603629097
Position 1308: 0.373080121424095
Position 1189: 0.3185572084099964
Position 6532: 0.2537874599150833
Position 4929: 0.07127598045210334
Position 1681: 0.05359600279790266
Position 5821: 0.04403198742218728
Position 3542: 0.03879248595439684
Position 5641: 0.029649931215386442
Position 292: 0.022060215266826305
Position 1266: 0.02135878111454445
Position 2426: 0.01895349553963731
Position 33: 0.017014405391636844
Position 4471: 0.012919805207214046
Position 2748: 0.012900662560682879
Position 451: 0.012584227786789366
Position 2719: 0.010391939257312535
Position 6540: 0.007474674318985457
Position 5123: 0.006785979446328968
Position 7884: 0.005711357428874815
Position 5447: 0.004909207947739074
Position 172: 0.0047733933028121945
Position 1661: 0.004674863606850262
Position 5205: 0.0045203395718277205
Position 3858: 0.004100641195625749
Position 1431: 0.004099307450364118
Position 814: 0.003741596163853125
Position 10387: 0.002633805256706319
Position 3793: 0.002305550570580795
Position 4503: 0.002118137285869747
Position 1479: 0.002066573789095241
Position 46: 0.0019965878355252178
Position 3170: 0.001827347939846365
Position 6918: 0.0018019429538435562
Position 673: 0.001665368749304745
Position 7567: 0.0016453130688051246
Position 8508: 0.0015619273345797045
Position 3203: 0.0014892680133584307
Position 7563: 0.0013400092653363157
Position 2489: 0.0011496373982888093
Position 7923: 0.0011454133771679224
Position 863: 0.0009456489945449244
Position 705: 0.0008537431892073347
Position 299: 0.0007207757995495003
Position 473: 0.0005611966926162977
Position 1784: 0.000488155016713999
Position 9319: 0.0004740300339250373
Position 96: 0.00046094769145288824
Position 7011: 0.0004447792284310113
Position 4943: 0.00041550665505979
Position 1330: 0.0002469383318244281
Position 846: 0.00024191349265099981
Position 1523: 0.00020735834442381013
Position 710: 0.00019821236362529117
Position 698: 0.00019428940739722058
Position 600: 0.00016171692828387377
Position 1271: 0.000116131846776392
Position 281: 0.0001008107776470793
Position 756: 9.376726312112765e-05
Position 1203: 9.193823329896108e-05
Position 1027: 5.854970517397172e-05
Position 621: 4.915864958095885e-05
Position 3098: 2.319428890799536e-05
Position 1312: 2.3133529244802673e-05
Position 1357: 2.3058740577374658e-05
Position 3069: 2.073316540110661e-05
