Gene = LCN9
index = 773
Annotated 5SS: [  96  977 1474 2034 2431 2587]
Annotated 3SS: [ 839 1399 1922 2373 2538 2773]
SMsplice 5SS: [  96  977 1474 2034 2431]
SMsplice 3SS: [ 876 1399 1922 2365 2538]
top_k =  1000
Partition function (log Z): -1.7845776632281762

Sorted 5' Splice Sites (High to Low Probability):
Position 2431: 0.8715847086029402
Position 96: 0.8062422622240404
Position 2034: 0.6983577558002863
Position 1474: 0.6221265648213661
Position 977: 0.46340362841162247
Position 1088: 0.2783120484887338
Position 1307: 0.2629578016202887
Position 1664: 0.2204149337259652
Position 1547: 0.1533313647508176
Position 112: 0.14013255863426424
Position 1104: 0.04414334569358125
Position 1128: 0.027838737837503156
Position 1242: 0.02778501467955672
Position 1787: 0.026378729582716896
Position 306: 0.02195316924171091
Position 268: 0.020112559754302286
Position 1688: 0.019197297730253773
Position 668: 0.00699500431061228
Position 1214: 0.005938345855571277
Position 1219: 0.005820015624014565
Position 2387: 0.005772161078130726
Position 1133: 0.004876993489091274
Position 263: 0.004485053303107655
Position 547: 0.00409115108620487
Position 2587: 0.0033024618267939758
Position 2085: 0.0031249543274562692
Position 2141: 0.002742321093280833
Position 2473: 0.0017795597415570896
Position 644: 0.0017786389999830568
Position 684: 0.0011566005916204243
Position 116: 0.0006230219147566605
Position 405: 0.0005923116325220699
Position 98: 0.0005649831377783486
Position 2672: 0.0004939480423601515
Position 2131: 0.0004566208436662927
Position 1499: 0.00037609151893859294
Position 100: 0.00033380955601388713
Position 249: 0.00033152148929775193
Position 1237: 0.00019685385016217507
Position 730: 0.00017240653169759644
Position 1514: 0.00015417594020253634
Position 2711: 0.00014357962022973851
Position 2112: 0.0001359778272267976
Position 1110: 0.00010844111247561639
Position 1235: 9.650627366023259e-05
Position 1713: 7.969573923227636e-05
Position 2486: 5.3444440232352876e-05
Position 1796: 5.148211239751643e-05
Position 1401: 4.598213876655528e-05
Position 915: 4.2160850501547454e-05
Position 50: 3.9246426647262566e-05
Position 1572: 3.888089065267617e-05
Position 1331: 3.7832619546785266e-05
Position 164: 3.591085046621012e-05
Position 854: 3.416281992817114e-05
Position 1412: 3.396853785436303e-05
Position 2642: 3.391315028396885e-05
Position 1431: 3.070418506170074e-05
Position 775: 2.4413002532660423e-05
Position 287: 2.3484133019962677e-05
Position 191: 2.2305161781941428e-05
Position 840: 2.1018038470937205e-05
Position 724: 1.8580759883478174e-05
Position 395: 1.583328195898366e-05
Position 1507: 1.4269024827607769e-05
Position 508: 1.2984959387659114e-05
Position 87: 1.2092351010786406e-05
Position 921: 1.1276043649987899e-05
Position 175: 6.344196602280193e-06
Position 450: 5.97651812225492e-06
Position 1315: 5.732733008887817e-06
Position 440: 5.731629594649275e-06
Position 2241: 3.904328441885035e-06
Position 1108: 3.53973091382938e-06
Position 224: 3.3451272866534152e-06
Position 849: 3.00809384784813e-06
Position 1150: 2.9245385155100584e-06
Position 983: 2.450512567090431e-06
Position 106: 1.2997478989811061e-06
Position 352: 3.841884628454631e-07
Position 347: 1.5465216443105249e-07
Position 800: 5.135564768587403e-08
Position 66: 5.0089183099282004e-08
Position 146: 7.457774786642798e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9773527080180704
Position 1922: 0.650439111912412
Position 876: 0.6178766719198743
Position 1399: 0.5594935696229641
Position 2365: 0.32478126389568707
Position 2328: 0.28495983165081257
Position 1355: 0.2101790620056121
Position 1572: 0.17968782235108902
Position 1207: 0.16550843595913195
Position 1184: 0.14703751026231346
Position 839: 0.11202124787290063
Position 2245: 0.09028081362485882
Position 846: 0.07619704998127527
Position 2342: 0.07603099125524311
Position 2290: 0.04291462275526035
Position 2170: 0.03899875304878353
Position 1773: 0.03222971313005282
Position 1528: 0.023668423771501367
Position 1990: 0.02159064909466835
Position 1629: 0.016861911936757894
Position 182: 0.009874545220719766
Position 221: 0.009316131952317754
Position 1823: 0.008963774737285955
Position 2310: 0.008094296640065439
Position 996: 0.007859559052521574
Position 2270: 0.006819854088813811
Position 1126: 0.00620718272176068
Position 2264: 0.005686861358315482
Position 2668: 0.005631795692029524
Position 897: 0.004896352346680953
Position 1860: 0.004251001486333707
Position 1927: 0.003259255001231468
Position 1872: 0.002956848211639449
Position 1965: 0.0028679246192170674
Position 2230: 0.002458828104676574
Position 825: 0.0024450982169055254
Position 1252: 0.0019479550610581183
Position 1325: 0.0017409242345862626
Position 1711: 0.0015984779155705428
Position 2362: 0.0015684417008217026
Position 1954: 0.0013920547762341124
Position 1442: 0.0011616970129209054
Position 1406: 0.0010565423673081157
Position 2294: 0.000976336295348328
Position 1507: 0.0009421454201467271
Position 1646: 0.0009328726855618069
Position 1587: 0.0008719794149536597
Position 1186: 0.0008322534010734811
Position 2773: 0.0006936909325649454
Position 1577: 0.0006513539745663321
Position 1255: 0.0006055925251105563
Position 554: 0.0005653167484299683
Position 2710: 0.0004048586379547586
Position 2563: 0.0003868307557452567
Position 795: 0.0003323992779319045
Position 1655: 0.0003172913576710141
Position 2555: 0.0002586710255480197
Position 1895: 0.00023992586632036987
Position 1328: 0.00023576785842230024
Position 944: 0.00023471130218104613
Position 595: 0.00010241659620846059
Position 197: 0.00010163982761126399
Position 1605: 0.00010055029942675949
Position 1365: 9.75445436049167e-05
Position 1940: 8.586743931150751e-05
Position 2725: 8.385408168469689e-05
Position 1446: 8.057236807161766e-05
Position 2373: 8.044058336219736e-05
Position 1478: 7.924386172359362e-05
Position 2518: 7.519197858930999e-05
Position 2182: 6.962080136571551e-05
Position 952: 6.59464078599785e-05
Position 741: 6.498571329055131e-05
Position 2520: 6.128585346224083e-05
Position 2430: 5.607176888333622e-05
Position 1998: 4.279093509400114e-05
Position 2671: 4.151232631161181e-05
Position 1652: 3.913753183363424e-05
Position 1006: 3.742970530345446e-05
Position 651: 3.6500260219829015e-05
Position 1289: 3.583728202747629e-05
Position 613: 3.525740798460382e-05
Position 330: 3.488941733513114e-05
Position 1933: 3.327193683284586e-05
Position 576: 3.157363464795667e-05
Position 2110: 3.099771944640685e-05
Position 771: 3.040688513573246e-05
Position 1305: 2.941397364182933e-05
Position 2575: 2.7752999722247617e-05
Position 233: 2.6928978463190974e-05
Position 1218: 2.295257996337151e-05
Position 536: 2.1791556711500255e-05
Position 516: 2.1349327913779495e-05
Position 405: 1.732462270702825e-05
Position 476: 1.7225257921445996e-05
Position 2120: 1.6204827163242156e-05
Position 538: 1.6044317774904915e-05
Position 230: 1.2633013195313903e-05
Position 1132: 1.2327244154308913e-05
Position 628: 1.2199581140739097e-05
Position 2085: 1.1871907118329522e-05
Position 2757: 1.1787238996274091e-05
Position 556: 8.74144926323705e-06
Position 673: 7.728441163092966e-06
Position 496: 7.620693228146975e-06
Position 635: 7.013325964881546e-06
Position 365: 6.466065784340759e-06
Position 1732: 6.208737665531272e-06
Position 1311: 5.369890510556456e-06
Position 390: 5.268830302046492e-06
Position 1010: 5.175846275376126e-06
Position 913: 5.0932911013951525e-06
Position 906: 5.061740381682515e-06
Position 1142: 4.991928464984968e-06
Position 1551: 4.650331064518787e-06
Position 1228: 4.460967121307445e-06
Position 402: 4.454586465937077e-06
Position 2566: 4.405150684385756e-06
Position 531: 4.073666863085012e-06
Position 305: 4.039542937086151e-06
Position 246: 3.4074950514406455e-06
Position 1412: 2.4573094785352956e-06
Position 157: 2.336411119779539e-06
Position 421: 2.287949820194942e-06
Position 332: 2.2128983125552058e-06
Position 1092: 2.1008117422194814e-06
Position 766: 1.4191726573826583e-06
Position 202: 1.3394436457849002e-06
Position 786: 1.3279574289389462e-06
Position 518: 1.2722831693530538e-06
Position 1268: 1.1600978717702622e-06
Position 478: 9.56958627215651e-07
Position 653: 8.528279148467716e-07
Position 501: 8.405088068791384e-07
Position 469: 7.845512653076537e-07
Position 410: 7.541301894461258e-07
Position 1094: 7.461663417134554e-07
Position 1439: 7.297593570712587e-07
Position 383: 7.073557538871265e-07
Position 440: 6.863539113056503e-07
Position 362: 6.088796495047717e-07
Position 714: 5.195092919615627e-07
Position 339: 4.775095152530799e-07
Position 503: 4.67574581753587e-07
Position 471: 3.9732591820740813e-07
Position 455: 3.5695198226650824e-07
Position 428: 2.969496386697807e-07
Position 448: 2.842556127957007e-07
Position 490: 2.70154106547228e-07
Position 310: 2.63903491963065e-07
Position 303: 2.4362243530832645e-07
Position 551: 1.5096859747613975e-07
Position 392: 1.424048118835736e-07
Position 325: 1.133243458155881e-07
Position 696: 1.0896631788826788e-07
Position 737: 1.0036984444216014e-07
Position 498: 9.261721115014621e-08
Position 1701: 5.4937238731552704e-08
Position 385: 4.485257160661063e-08
Position 648: 4.3568022003182684e-08
Position 600: 4.3135466016030434e-08
Position 261: 2.5404899727990493e-08
Position 721: 1.0462214729778173e-08
Position 430: 6.3487335757252405e-12
Position 369: 6.190161588842089e-12
Position 312: 1.6139039880834708e-12
Position 276: 5.065407635220219e-13
Position 241: 5.036386205453731e-13
Position 131: 4.1809990705506005e-13
Position 691: 2.399306327494972e-13
Position 285: 2.3315526498985154e-13
Position 274: 2.151623537521645e-13
Position 124: 1.9733527834172957e-13
Position 345: 1.864683857914768e-13
Position 243: 8.001396284303751e-14
Position 415: 3.359689703686625e-14
Position 287: 2.379510507335322e-14
Position 139: 2.1096194863822216e-16
Position 347: 8.195897815586355e-17
Position 352: 5.944853832326968e-17
