Gene = GCSAM
index = 581
Annotated 5SS: [ 214 2861 5289 6319 8080]
Annotated 3SS: [2791 5243 6271 8050 9532]
SMsplice 5SS: [  214   669  6319 10070]
SMsplice 3SS: [  394  6271  9976 10482]
top_k =  1000
Partition function (log Z): -4.375839418160075

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.9050342544800039
Position 10070: 0.789573682337668
Position 6319: 0.7203201657985634
Position 669: 0.6232580192030421
Position 7768: 0.3708631256092263
Position 4804: 0.34734449765198244
Position 3442: 0.31044083329979055
Position 8080: 0.2901585291904647
Position 4184: 0.27195070398151516
Position 8228: 0.2685422054189403
Position 5289: 0.1911802352325159
Position 10603: 0.1399892099721375
Position 4284: 0.11990420016083789
Position 2861: 0.11257789028350268
Position 6480: 0.0855652516558527
Position 420: 0.08016274142578768
Position 6194: 0.07655180656704401
Position 6167: 0.06088317371344828
Position 10110: 0.05316906157270666
Position 2913: 0.05188842140223471
Position 8201: 0.0480492223875286
Position 2621: 0.03137861288789701
Position 5351: 0.028747410960936973
Position 918: 0.028676914884920048
Position 10388: 0.02591471781472883
Position 4598: 0.02288249581909335
Position 6853: 0.02123551125609015
Position 331: 0.02061526869914597
Position 10397: 0.019326752444675178
Position 6155: 0.01909533732974838
Position 6584: 0.016134306285374062
Position 4299: 0.015234164201798487
Position 6445: 0.015100302128203734
Position 10666: 0.015012702495245112
Position 146: 0.014716257792019223
Position 472: 0.012330684637147956
Position 4259: 0.01173481697243985
Position 2942: 0.010799182195629897
Position 4155: 0.010596608676503964
Position 2205: 0.008624315425444276
Position 8822: 0.007740709723774849
Position 9895: 0.0063183983537639645
Position 10093: 0.004322708625403273
Position 3599: 0.004057594117896922
Position 566: 0.004043616441062095
Position 6872: 0.0038224516257738283
Position 3618: 0.0032846959229012127
Position 449: 0.0030659101667506418
Position 4601: 0.0029465571318086805
Position 8626: 0.0026515354942396045
Position 2565: 0.002363307223233784
Position 5235: 0.0014981679941308544
Position 6528: 0.0014885494168334996
Position 4090: 0.0014039737138144086
Position 4828: 0.0013180726963224858
Position 7746: 0.0011475337588163028
Position 7334: 0.001114486850759656
Position 6733: 0.0010801404983975117
Position 7722: 0.0010687873458540735
Position 5992: 0.0009247320515275725
Position 4451: 0.0008844775078171907
Position 3167: 0.0005116404709371048
Position 7310: 0.0005025900565900438
Position 6559: 0.0004901147938830283
Position 3899: 0.00046258901327049425
Position 316: 0.0004235460108685773
Position 297: 0.00036041556396408317
Position 679: 0.00035453631868784317
Position 485: 0.00034608979782912807
Position 3642: 0.0002627226865299214
Position 5537: 0.00022993397610480629
Position 956: 0.00017473959231483196
Position 290: 0.0001696965885994548
Position 1604: 0.00016119597351979613
Position 3799: 0.00015496305757987334
Position 323: 0.0001238558638670103
Position 10102: 9.692965378880647e-05
Position 1047: 9.540403480242033e-05
Position 1368: 6.378913630001965e-05
Position 1669: 4.0939661568253754e-05
Position 930: 4.024529891931478e-05
Position 2108: 3.601475252074591e-05
Position 2457: 3.4010371933567666e-05
Position 310: 2.086993831407474e-05
Position 119: 1.101704465294215e-05
Position 218: 1.1008591674202536e-05
Position 231: 1.0282326254274887e-05
Position 74: 9.735304167531957e-06
Position 104: 8.821160239000671e-06
Position 143: 5.675230942373776e-06
Position 395: 2.475559220315958e-06
Position 1393: 1.2218160157167047e-06
Position 3461: 7.656852288214768e-07
Position 602: 4.429193748368356e-07
Position 326: 3.135856819466697e-07
Position 111: 2.2932622877544125e-07
Position 817: 1.5542691912224435e-07
Position 783: 1.4065865557425134e-07
Position 787: 5.193704040920923e-08
Position 62: 3.584940585774218e-08
Position 744: 3.285531438418199e-08
Position 650: 2.2282674949916044e-08
Position 937: 2.1969391061534245e-09
Position 1084: 1.6562196503857755e-09
Position 354: 1.3477938672284847e-09
Position 365: 9.592125447468446e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9976: 0.8797607996290091
Position 6271: 0.8114088814338486
Position 10482: 0.6648578268382115
Position 394: 0.5721477507690371
Position 8050: 0.4907462836323502
Position 4138: 0.3705218939917347
Position 4706: 0.3236128925933301
Position 7694: 0.322541659723374
Position 3340: 0.2239106587426444
Position 10845: 0.14795082069236443
Position 2791: 0.10952763569641245
Position 6040: 0.1044857507959105
Position 5048: 0.09853610823844802
Position 5243: 0.08382158041197497
Position 11534: 0.0698381258761032
Position 7905: 0.06267384284131802
Position 2785: 0.058367871925052495
Position 10933: 0.05819944100760151
Position 589: 0.05660334226367823
Position 5893: 0.053006274395230854
Position 8079: 0.0386815158427638
Position 7600: 0.035597345683101626
Position 4081: 0.031173288797454707
Position 4454: 0.02736691192576846
Position 5076: 0.026987170151907113
Position 2431: 0.026790233365910906
Position 10285: 0.026153216999323856
Position 3166: 0.025595740531566248
Position 11849: 0.023410277020141444
Position 3999: 0.02172743786450844
Position 11624: 0.019693408751060938
Position 10878: 0.016080588120479224
Position 6473: 0.015982220560750254
Position 3264: 0.015645601423890987
Position 7854: 0.015433608929248185
Position 3215: 0.012828893840486397
Position 6778: 0.012298381501363045
Position 3209: 0.011879456540818309
Position 6397: 0.01134316578009102
Position 7640: 0.011208679635652306
Position 10190: 0.011155637610022067
Position 371: 0.010944249212726723
Position 7967: 0.010890574944942067
Position 10764: 0.010707154175849495
Position 4963: 0.010560283570732487
Position 11650: 0.010239915512385832
Position 6689: 0.010078880688086525
Position 4626: 0.010019301223150258
Position 11886: 0.01001551786632757
Position 4720: 0.00998803404252428
Position 562: 0.009818992056834985
Position 12233: 0.00909239394651827
Position 9722: 0.008707889697622834
Position 10138: 0.008364380135933557
Position 484: 0.008217861994555327
Position 6476: 0.007974205307340408
Position 11445: 0.007863358074555916
Position 8703: 0.007392498770526839
Position 519: 0.007311644308131193
Position 3493: 0.007204269609957135
Position 8416: 0.007103894695663949
Position 3357: 0.006996862038116276
Position 412: 0.006862387890732398
Position 1939: 0.006384851765200563
Position 7982: 0.0060565685707781695
Position 4020: 0.005562265367847415
Position 10511: 0.005103459098707058
Position 3414: 0.004944019807261795
Position 2376: 0.004495694379327921
Position 884: 0.0042326636477179784
Position 8318: 0.004129612197288623
Position 10796: 0.0038608463784832814
Position 798: 0.003837301971335145
Position 3378: 0.0036921398237746623
Position 8724: 0.003609380832757324
Position 7479: 0.003589721575878108
Position 773: 0.003484622538267077
Position 7571: 0.003402944967551053
Position 11306: 0.0030482270256707313
Position 10356: 0.002693849544878201
Position 11374: 0.002658022445442619
Position 12422: 0.0024870242458634125
Position 6755: 0.002472441643905105
Position 820: 0.0024411397177518147
Position 3194: 0.001997462061629419
Position 4515: 0.0019082200681022371
Position 3313: 0.001758390216424135
Position 4232: 0.0016269558333692365
Position 7222: 0.0016170769073496996
Position 10214: 0.0015387973863508187
Position 2063: 0.0015242118006534825
Position 2502: 0.001496548027106103
Position 8111: 0.0013524099563115932
Position 833: 0.0012865159692072121
Position 11496: 0.0012774206583842037
Position 2650: 0.0012330480533933603
Position 9532: 0.0011834119981952974
Position 602: 0.0011775986389144146
Position 10655: 0.001164588143410115
Position 565: 0.0011600634254514937
Position 2451: 0.0011327444312646438
Position 3231: 0.001107733783018895
Position 2744: 0.0010471011442557286
Position 7886: 0.0010436013863611253
Position 10902: 0.0010276055558344002
Position 4431: 0.0009370820635446414
Position 4113: 0.00088270259202251
Position 5025: 0.0008781814310023819
Position 4149: 0.0007496127203867734
Position 2849: 0.0007383854661682358
Position 803: 0.000736002080478677
Position 2537: 0.0007134653120609037
Position 5028: 0.0006483568451574968
Position 747: 0.0006367681325768314
Position 2891: 0.0006001539401743179
Position 1897: 0.0005795572645605953
Position 10572: 0.0005709114494667752
Position 6405: 0.0005707160982617758
Position 2395: 0.0005671377745141568
Position 3268: 0.0005545304519398345
Position 497: 0.0005265000014097065
Position 817: 0.0005146397886872469
Position 11977: 0.000505949803962388
Position 2546: 0.0004941846175168339
Position 12155: 0.0004532575220758451
Position 6766: 0.00043827765156260134
Position 3034: 0.00043552770672388537
Position 2801: 0.0004330067434673815
Position 4479: 0.0004195939475605849
Position 2860: 0.0004187075970930951
Position 665: 0.00040063873850944683
Position 528: 0.0003781400575509578
Position 6695: 0.0003411977195325547
Position 668: 0.00030724800731770046
Position 5381: 0.0002885680942084707
Position 3663: 0.0002858028913135242
Position 2754: 0.0002770984825642747
Position 10154: 0.00026983432623666815
Position 616: 0.0002001432642017581
Position 3791: 0.00017999192366687566
Position 1524: 0.00017918884341128324
Position 744: 0.00015786129464966537
Position 2735: 0.0001470274481861084
Position 2765: 0.000146754988598517
Position 1976: 0.00014576309944273923
Position 729: 0.00013111525474436873
Position 836: 0.00012257811598787838
Position 2738: 0.00011499982303706106
Position 6528: 0.0001125469262300291
Position 2564: 8.993202695861658e-05
Position 471: 8.774231423942241e-05
Position 2701: 8.503769351341932e-05
Position 2839: 7.672957986897273e-05
Position 4249: 7.550740897545674e-05
Position 4183: 7.341142078858756e-05
Position 4116: 6.577112895374844e-05
Position 3639: 6.250037823405995e-05
Position 2260: 6.035605777053282e-05
Position 213: 5.918941528545788e-05
Position 901: 5.4340374040998984e-05
Position 531: 4.6615353486535446e-05
Position 1225: 4.295396126492022e-05
Position 441: 4.2437155034320946e-05
Position 427: 4.243126406397759e-05
Position 1010: 4.1793097127942765e-05
Position 467: 3.676915729471212e-05
Position 1446: 3.479158228385973e-05
Position 783: 2.9643325171327114e-05
Position 2675: 2.9427226397031447e-05
Position 2473: 2.467078944191384e-05
Position 2080: 2.3544152499897662e-05
Position 3466: 2.133879719667858e-05
Position 1183: 2.1301261110987522e-05
Position 242: 1.9613920053003022e-05
Position 637: 1.7092400860345072e-05
Position 2942: 1.5995375354349048e-05
Position 2120: 1.568905572001127e-05
Position 983: 1.4944250246099702e-05
Position 3074: 1.1640128611030178e-05
Position 2006: 9.27803978925909e-06
Position 2962: 8.944402276103636e-06
Position 354: 5.8149513631939274e-06
Position 912: 5.788678636635683e-06
Position 2108: 5.545381054434432e-06
Position 2009: 4.9894152674620874e-06
Position 1981: 4.961830020254519e-06
Position 319: 3.1006621351162457e-06
Position 2460: 2.4110733074972786e-06
Position 544: 1.687843095716166e-06
Position 8191: 1.5979665400858012e-06
Position 2004: 1.3059124609052906e-06
Position 1850: 1.1083243367185675e-06
Position 1467: 5.477664749014231e-07
Position 1392: 4.2228518870953305e-07
Position 347: 3.780323674145928e-07
Position 1623: 3.0261991246845866e-07
Position 620: 2.994382018244477e-07
Position 1159: 2.6777171365965977e-07
Position 256: 2.5103947798927615e-07
Position 448: 2.2185111327362264e-07
