Gene = AZI2
index = 123
Annotated 5SS: [  527  8726 10635 11191 12391 16759 22296]
Annotated 3SS: [ 8504 10511 11090 12241 16699 22176 24672]
SMsplice 5SS: [  445  7616  8726 10635 11191 22296]
SMsplice 3SS: [ 7479  8504 10511 11090 22176 27202]
top_k =  1000
Partition function (log Z): -5.975931771890272

Sorted 5' Splice Sites (High to Low Probability):
Position 8726: 0.979447710655129
Position 7616: 0.9139053552302946
Position 10635: 0.7041932082605963
Position 11191: 0.6200084867619836
Position 16759: 0.4958147177546872
Position 445: 0.48755385739445833
Position 12391: 0.47388009925029767
Position 456: 0.33244569257040985
Position 10425: 0.2614078467239089
Position 10709: 0.25130667419044356
Position 19256: 0.21791172154159152
Position 19125: 0.2174147103529377
Position 19507: 0.16112957832847838
Position 11699: 0.1212263376184482
Position 9549: 0.10073639193949213
Position 13117: 0.09512679941867509
Position 11602: 0.08651892954741387
Position 527: 0.08395548209371896
Position 5820: 0.08037145633837581
Position 1055: 0.07939989549269912
Position 21484: 0.04106887187020241
Position 1543: 0.039688499717616905
Position 3187: 0.034273707051547524
Position 3094: 0.0338787056176627
Position 16626: 0.03368592429706776
Position 9267: 0.03367037891912373
Position 2865: 0.033261002677668024
Position 967: 0.025765958033759882
Position 9167: 0.024378147159354244
Position 19093: 0.024274820667783577
Position 252: 0.021553188284374657
Position 10590: 0.018485576737120923
Position 7591: 0.01738903480291365
Position 2592: 0.01684381523028685
Position 2587: 0.016603374031228347
Position 4809: 0.015639992105665475
Position 11591: 0.015325689751600183
Position 3099: 0.014525092544514758
Position 19104: 0.013723210327520507
Position 16197: 0.012209438316745936
Position 9433: 0.012047692580352496
Position 3478: 0.010459451689687378
Position 9262: 0.009860467092807261
Position 9102: 0.00803328221386225
Position 905: 0.007932198264483334
Position 6698: 0.007870709267422444
Position 17266: 0.00756240006982871
Position 427: 0.007534006686378853
Position 6587: 0.007497762535534466
Position 9666: 0.007191950172396143
Position 10149: 0.006786587077015711
Position 10161: 0.0067847101208191735
Position 5600: 0.0065996908034611276
Position 21671: 0.006440302921014383
Position 2475: 0.00629023932515092
Position 16817: 0.0061507473923253855
Position 5904: 0.005990223652373498
Position 7989: 0.0058206140513341305
Position 17314: 0.005722592591253836
Position 1177: 0.005649606462019145
Position 8995: 0.005247020819164308
Position 11175: 0.004612748840607538
Position 11542: 0.00449074017267741
Position 1158: 0.00403313042261669
Position 1493: 0.003414675061592757
Position 231: 0.0033335142527924086
Position 2448: 0.0032076192884163478
Position 5991: 0.0031890834084377733
Position 1003: 0.003078544646671319
Position 6119: 0.002888361404741943
Position 7273: 0.0028138614795208653
Position 9901: 0.0024148702238348287
Position 2315: 0.002241958954673169
Position 2398: 0.0013453686998463879
Position 10560: 0.001310333402414253
Position 9064: 0.0011086472145154156
Position 1412: 0.0010048333218070661
Position 92: 0.0009661708384955961
Position 5190: 0.0009290430875508844
Position 16543: 0.0009243393602693671
Position 212: 0.0009104562522282196
Position 11782: 0.0008647231253793734
Position 13232: 0.0008001196154874024
Position 7636: 0.0007867417527746486
Position 8280: 0.0007389215936917969
Position 8004: 0.000729473774485654
Position 10695: 0.0005863303557220737
Position 11501: 0.0005672178916653355
Position 11480: 0.0005184524886034669
Position 7574: 0.0004924726990960983
Position 9841: 0.0004715147133800754
Position 8366: 0.00043683591571431536
Position 11474: 0.00041548853645298863
Position 11269: 0.0003575393095298363
Position 242: 0.0003296782191990689
Position 184: 0.00032888681646071015
Position 16279: 0.0002652905019763715
Position 7550: 0.00021726494599755926
Position 9308: 0.00017614006679575738
Position 9521: 0.00017450588365287584
Position 10880: 0.00016992573621098933
Position 16228: 0.00014530732470605155
Position 2483: 0.0001449687804441896
Position 11420: 0.00013756354261927744
Position 2437: 0.00013040431208149282
Position 5175: 0.00011672099312705413
Position 11062: 0.0001040153970620566
Position 9542: 7.33676492602075e-05
Position 2841: 7.137838629363446e-05
Position 1806: 7.059194394622647e-05
Position 10071: 6.487303820665344e-05
Position 11014: 6.24454107441999e-05
Position 928: 5.749579001319703e-05
Position 13122: 5.5721919359275704e-05
Position 271: 5.45532222102249e-05
Position 8907: 5.019983654024175e-05
Position 16268: 3.1114354492101445e-05
Position 2684: 3.101595413225569e-05
Position 15716: 2.9551610254437643e-05
Position 1441: 2.5360413356968704e-05
Position 2639: 2.3087030566187942e-05
Position 11426: 2.0583213849239036e-05
Position 399: 1.492971731303083e-05
Position 2666: 6.805313253191658e-06
Position 424: 2.5245673945524087e-06
Position 206: 1.664924044453789e-06
Position 549: 1.663326570976603e-06
Position 765: 1.5119478322816903e-06
Position 3324: 1.3652592600805044e-06
Position 1748: 1.1339984986372603e-06
Position 8576: 1.079557111227952e-06
Position 8522: 8.036465567759408e-07
Position 11402: 6.607172271234489e-07
Position 334: 5.541269842974941e-07
Position 104: 5.469637534741994e-07
Position 1034: 4.58513095965104e-07
Position 460: 3.6939269639912615e-07
Position 602: 3.1804926279179644e-07
Position 531: 2.497211241924487e-07
Position 511: 2.2825296300867637e-07
Position 11199: 1.0534140029228889e-07
Position 363: 5.320705243145158e-08
Position 316: 4.358656349578442e-08
Position 401: 4.0239868137044186e-08
Position 925: 3.5496447351645175e-08
Position 589: 1.3561847698266116e-08
Position 299: 1.2124415065336167e-08
Position 595: 6.732409064505849e-09
Position 449: 3.815904060337058e-09
Position 387: 5.59085202165954e-10
Position 822: 5.149577216186532e-10
Position 799: 4.830943834340224e-10
Position 693: 9.689809075741176e-11
Position 749: 9.03484349487777e-11
Position 730: 4.8248262690785386e-11
Position 616: 2.394231085502743e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8504: 0.9456600954412949
Position 10511: 0.7133211339991052
Position 7479: 0.5600914271078652
Position 11090: 0.5146967114480305
Position 18980: 0.4872334670400093
Position 16594: 0.43765264501184575
Position 12241: 0.4103445463827667
Position 7530: 0.3554723579412035
Position 10359: 0.28911322626911545
Position 10470: 0.19515673518050528
Position 21581: 0.19236718132130198
Position 21563: 0.1639664347292959
Position 19296: 0.1603504601416802
Position 17176: 0.13957544757297718
Position 11590: 0.12022007767972544
Position 22176: 0.11481877917909665
Position 16699: 0.09569154906879661
Position 24428: 0.08845560319478615
Position 9385: 0.08438492685282803
Position 19159: 0.07660137746740855
Position 11419: 0.07286389902149915
Position 8974: 0.06782442759977905
Position 2976: 0.06476195518686743
Position 13038: 0.061150029977497904
Position 11118: 0.0585804941947802
Position 24672: 0.05391192912290631
Position 21363: 0.05062497824614524
Position 5651: 0.03529077571868125
Position 2745: 0.0341125372600408
Position 12167: 0.03106529804431459
Position 13068: 0.02657836910289927
Position 24819: 0.02617021397669967
Position 11372: 0.025141685224938818
Position 10993: 0.024444637114994727
Position 22058: 0.02395572146491122
Position 8465: 0.023902005737902302
Position 5773: 0.022821191667880394
Position 11394: 0.022386959706518834
Position 9252: 0.02198385209014795
Position 1380: 0.02185199757505098
Position 11310: 0.018784367901500964
Position 5654: 0.015751327166911192
Position 16043: 0.015465665151455286
Position 2514: 0.014688464362482738
Position 10274: 0.013926839188250238
Position 7482: 0.013526015064460446
Position 746: 0.01312901995884881
Position 12141: 0.012770623793129578
Position 5630: 0.012594442317760161
Position 12192: 0.012551914008667396
Position 4622: 0.012275073806276567
Position 9011: 0.012192845232448688
Position 2343: 0.011945673085358943
Position 22776: 0.011667954368305285
Position 16328: 0.011457643757404944
Position 17172: 0.010474830400040817
Position 6498: 0.009714221297769107
Position 12184: 0.00952961675776118
Position 1015: 0.00932385221897372
Position 20651: 0.00922473337137458
Position 375: 0.008525616108603628
Position 2422: 0.008375323231169095
Position 3132: 0.008157458650600396
Position 822: 0.008039228392900773
Position 1250: 0.007683717820471247
Position 5450: 0.007367683070863557
Position 3285: 0.006488053215452782
Position 9883: 0.006447262486217573
Position 900: 0.006439086665441898
Position 10907: 0.006358781983129106
Position 841: 0.0062776710733808035
Position 10016: 0.006214551650012591
Position 11014: 0.006070003371442973
Position 312: 0.005534928230589729
Position 12998: 0.005520825879881785
Position 9390: 0.005322771345533911
Position 10518: 0.005122924917210234
Position 10533: 0.005055262318460845
Position 14753: 0.0047777992901198935
Position 5943: 0.004435517068386074
Position 16196: 0.004225586435912612
Position 10934: 0.004188153543246555
Position 10399: 0.003990220605500846
Position 2472: 0.003969392493635905
Position 6630: 0.0038470263503445207
Position 2263: 0.0038063913521740127
Position 7434: 0.0037010693175478604
Position 10484: 0.00364867307920349
Position 18585: 0.0035731219786961964
Position 16125: 0.003490127645659188
Position 12750: 0.0034695073163006794
Position 957: 0.0034510036406707515
Position 10829: 0.003317435023863309
Position 11132: 0.0032639940253220852
Position 8600: 0.003206225024111599
Position 8525: 0.0030914723599717443
Position 7687: 0.003066506217664208
Position 8648: 0.0030386581484109746
Position 15679: 0.0030061935318169376
Position 2447: 0.002998359552370194
Position 9365: 0.0028694495358765407
Position 6901: 0.0028138614795208622
Position 11425: 0.0027148133198228504
Position 12764: 0.00271298997772688
Position 10603: 0.00263760087679946
Position 693: 0.0026279137155465968
Position 11049: 0.0025146132449566055
Position 9101: 0.0023699920966946657
Position 10182: 0.0022157978304007428
Position 2840: 0.0022079163762842367
Position 2953: 0.002191441754372486
Position 2788: 0.0021718386304607883
Position 3348: 0.002120150531986636
Position 9415: 0.0020709207469321125
Position 11542: 0.0019933169805571305
Position 17836: 0.0018348730871917782
Position 6459: 0.001807224154843267
Position 13381: 0.0017758678797710381
Position 966: 0.0017544293349967474
Position 1416: 0.001623803131506113
Position 7775: 0.0015904557968598402
Position 13443: 0.0015609205431086081
Position 880: 0.0015397801573903832
Position 4787: 0.001533559178159024
Position 1366: 0.0014893156397577981
Position 13720: 0.0013987194388551097
Position 15068: 0.0013723325717975843
Position 9173: 0.0012335957195302194
Position 1461: 0.0011830063805169315
Position 4700: 0.0011657250247091367
Position 10812: 0.001152944509096598
Position 1420: 0.0011318016832658777
Position 19614: 0.001099705317373915
Position 5016: 0.001045764080677939
Position 659: 0.0009759269763560135
Position 3023: 0.0009742223580569834
Position 9836: 0.000926460430996741
Position 2402: 0.0009263715655031431
Position 1455: 0.0009262057620022256
Position 3471: 0.0008979993281523267
Position 7793: 0.0007830181109405621
Position 5675: 0.0007778785969075684
Position 10309: 0.0007637883966836918
Position 15770: 0.0007420001055437757
Position 9699: 0.0007310909585804428
Position 709: 0.0007207005827255398
Position 1231: 0.0007116184335504006
Position 12279: 0.0007093348511259352
Position 8992: 0.0007070071818069178
Position 7859: 0.000700629139053387
Position 12668: 0.000696090007333009
Position 4496: 0.0006656340965207558
Position 9729: 0.0006628493083100546
Position 18061: 0.0006567416351563867
Position 1437: 0.0006563495654751641
Position 15094: 0.0006476849804229701
Position 10530: 0.0006131199252201586
Position 1054: 0.0006082060514236267
Position 11097: 0.0005830085634411125
Position 1080: 0.0005555746383801581
Position 338: 0.0005552857579711495
Position 9900: 0.0005492325707454734
Position 8269: 0.0005218210277087263
Position 3311: 0.0005024125637831443
Position 8558: 0.00048791320200596293
Position 9476: 0.0004809139931118145
Position 3116: 0.0004557448444512624
Position 3324: 0.00045157156193196895
Position 17387: 0.0004433032615633321
Position 10425: 0.0004423271182855699
Position 925: 0.00044232050107926977
Position 10911: 0.0004153491909619
Position 7841: 0.0004094785613017914
