Gene = ALDH4A1
index = 70
Annotated 5SS: [   92 12542 13192 16090 17081 19275 19430 20854 23254 25138 25346 26239
 27172 28091 29750]
Annotated 3SS: [12447 13098 16041 16924 19124 19354 20665 23179 24940 25297 26085 27049
 27971 29595 30762]
SMsplice 5SS: [   92 12542 13192 16213 17081 19275 19430 20854 23254 25138 25346 27172
 28091]
SMsplice 3SS: [12447 13098 16041 16924 19124 19354 20665 23179 24940 25262 27049 27971
 28963]
top_k =  1000
Partition function (log Z): 42.571034638283855

Sorted 5' Splice Sites (High to Low Probability):
Position 28091: 0.9988828373217119
Position 23254: 0.9962371594709392
Position 25346: 0.9901099180573986
Position 25138: 0.9805828117877878
Position 27172: 0.9767190869987818
Position 92: 0.9687512581224026
Position 17081: 0.9680497623931738
Position 12542: 0.9437506925686855
Position 13192: 0.9351415954987758
Position 19275: 0.883387510635129
Position 20854: 0.764303910392732
Position 4828: 0.6287902993444188
Position 26239: 0.6283319751090446
Position 19430: 0.49865734642789505
Position 3453: 0.43782069569778265
Position 20351: 0.427171573667434
Position 19447: 0.3899974426835329
Position 16090: 0.3209615923217135
Position 16213: 0.31595898195170624
Position 12761: 0.3107323778378515
Position 7178: 0.3089922840627256
Position 1679: 0.3080213101375793
Position 7116: 0.26318709157726966
Position 13636: 0.25728387646556755
Position 22540: 0.2540389352588431
Position 26965: 0.24654329564618413
Position 26011: 0.2315694423642287
Position 18225: 0.2120570530385461
Position 20574: 0.20856866550359293
Position 16209: 0.17200231680999503
Position 6968: 0.16904367779646398
Position 7224: 0.16773673090091004
Position 1037: 0.15955136282829613
Position 15844: 0.1536443464728589
Position 6741: 0.14579534788700255
Position 6901: 0.13161483694206644
Position 28442: 0.13019020715637322
Position 21227: 0.12730923144635434
Position 15853: 0.12445849613418195
Position 3622: 0.11658799392166959
Position 2664: 0.11441261612711802
Position 19196: 0.10262963215314676
Position 29944: 0.09900560023482435
Position 27631: 0.08384985136859811
Position 26719: 0.07895981535178322
Position 29085: 0.0779527107243264
Position 21135: 0.07111076575297842
Position 13610: 0.06649689871967604
Position 24138: 0.06394274138521425
Position 4751: 0.06156690414752648
Position 7186: 0.059063289640523986
Position 2483: 0.056331819113799864
Position 18254: 0.05437695911947124
Position 13205: 0.05340351113682122
Position 27481: 0.05197316741213002
Position 29705: 0.05172439486242389
Position 21890: 0.05046284864580434
Position 27358: 0.047182469236664644
Position 24997: 0.0456782240830759
Position 7108: 0.04501776393694908
Position 26788: 0.043605255119751045
Position 22791: 0.04215290217726322
Position 1249: 0.04151069228272312
Position 25026: 0.0412227354856739
Position 25605: 0.03985152216646492
Position 29750: 0.03806386272608904
Position 17863: 0.03783058572491527
Position 14783: 0.037644060338745906
Position 23687: 0.03649815889920777
Position 16217: 0.033925486107733036
Position 24864: 0.03156250491492277
Position 18935: 0.03144217389280879
Position 26248: 0.031234671323921413
Position 23878: 0.027681373328423332
Position 6578: 0.0270272436684973
Position 14793: 0.026834453076556398
Position 3036: 0.025048999850832657
Position 18150: 0.024674301391575
Position 965: 0.023824172007386145
Position 18991: 0.023056735411901876
Position 25995: 0.023045947753992282
Position 11136: 0.022295604478267114
Position 14799: 0.021056029016583135
Position 22101: 0.021004936046065067
Position 9348: 0.019838641949514336
Position 24245: 0.01853669654033522
Position 28574: 0.015370627483979665
Position 4812: 0.015270228856784512
Position 20374: 0.014592876396796996
Position 18339: 0.014379578893074979
Position 4126: 0.014328727545493723
Position 17072: 0.013302687957672739
Position 2782: 0.013224943850798844
Position 20533: 0.012399067732322216
Position 27476: 0.012195780642379724
Position 13259: 0.010054662652715068
Position 21886: 0.010037863113949063
Position 11497: 0.009946813673795993
Position 15374: 0.009630503246881939
Position 2707: 0.009490282418575424
Position 6792: 0.009455061684798122
Position 14524: 0.009402423407285521
Position 22864: 0.009357121293130582
Position 15757: 0.009336493971828027
Position 26794: 0.00913555843252507
Position 29652: 0.008795546760358581
Position 16622: 0.008677335418865872
Position 29063: 0.008502364910773962
Position 1463: 0.008493650278023557
Position 17086: 0.007717946306842169
Position 17102: 0.007597367910169422
Position 11984: 0.007332594210392575
Position 3505: 0.00711213869992038
Position 2310: 0.006935395271774968
Position 26790: 0.0069185784190487236
Position 4841: 0.006852054531708087
Position 1123: 0.0068379485790922
Position 20409: 0.0068062705365607495
Position 9293: 0.006336739350670537
Position 27076: 0.006182382934840059
Position 18429: 0.0061428458742427295
Position 26396: 0.005899552305806676
Position 29509: 0.005821665417410185
Position 6976: 0.005770734875647483
Position 6909: 0.005511088527248291
Position 96: 0.005369854951848542
Position 30630: 0.005308068073013756
Position 27885: 0.005245860470095474
Position 19267: 0.005168388694722889
Position 3604: 0.005056507964263864
Position 15343: 0.004825208778463186
Position 25129: 0.004548593963150892
Position 20062: 0.004489897886464712
Position 19572: 0.004295955974587976
Position 26001: 0.004281045023639784
Position 19549: 0.004086940579178715
Position 4002: 0.003989599691393293
Position 25651: 0.0038567794251958814
Position 16094: 0.0037789360373263387
Position 20597: 0.003070892493474209
Position 15396: 0.003025163672067718
Position 664: 0.0030196280023816217
Position 19126: 0.0030035466427002005
Position 27801: 0.002992755145242715
Position 4726: 0.002823118032466077
Position 21131: 0.0025733906758571763
Position 13188: 0.0025456560758903945
Position 7038: 0.002511933340039875
Position 27196: 0.0024705613501848035
Position 17092: 0.0023743806127439703
Position 26570: 0.0022720513728171597
Position 23667: 0.002223431029853078
Position 1501: 0.0021841200024770176
Position 1027: 0.0021690780480567457
Position 30134: 0.00204324321925373
Position 6959: 0.001832007866131477
Position 26935: 0.0018058553618221546
Position 19437: 0.0017862824959711974
Position 12553: 0.0017207712428889707
Position 25599: 0.001706402237806196
Position 20026: 0.0017017841708220531
Position 24529: 0.001696711367910912
Position 6778: 0.0016908370270905064
Position 16121: 0.0016717322315660213
Position 3555: 0.0016670008317791352
Position 13904: 0.001653912175843611
Position 23709: 0.0015914192446066131
Position 18597: 0.0014658984199579523
Position 3859: 0.0014599467247626418
Position 2952: 0.0014252499876678624
Position 27373: 0.0013608770529652656
Position 12723: 0.0013568960897594783
Position 4737: 0.0013141454243927675
Position 19259: 0.0013078926285906521
Position 20102: 0.0012866376502472551
Position 871: 0.0012797992559457736
Position 17745: 0.0012562202787553026
Position 28610: 0.001247741096508209
Position 2111: 0.001246628571053323
Position 17283: 0.001212688586169801
Position 25812: 0.0011451378785773964
Position 730: 0.001122974247932712
Position 13892: 0.0011227428728132784
Position 26455: 0.0011016878850035623
Position 13474: 0.0010910256296353957
Position 18027: 0.001060258960430172
Position 293: 0.001053225264541747
Position 2627: 0.000997797305821541
Position 19257: 0.000995970634546625
Position 13872: 0.0009795341177631796
Position 27097: 0.000977523539130344
Position 26632: 0.0009623450464992862
Position 1041: 0.0009373257229953491
Position 27381: 0.0009333232504034288
Position 4500: 0.0009330692202402879
Position 19970: 0.0008947925418512857
Position 6372: 0.0008944868612750968
Position 19184: 0.0008539512063613808
Position 9185: 0.0008256318737801294
Position 18032: 0.0008136144604489106
Position 22158: 0.0008121487057713173
Position 13017: 0.0008101860449184317
Position 20394: 0.0007908722961004439
Position 25374: 0.0007428099571135131
Position 16111: 0.0007332416598227893
Position 862: 0.0007234895309977253
Position 16063: 0.0007176559468110756
Position 28593: 0.0007062480378638914
Position 23329: 0.0006944909506712127
Position 6937: 0.0006762875664288076
Position 27217: 0.0006387040286924331
Position 17894: 0.0005743009966281651
Position 12479: 0.000543275776737713
Position 26628: 0.000538443103500782
Position 804: 0.0005312437956465872
Position 12571: 0.000522437745498743
Position 27210: 0.0005127009232026803
Position 28095: 0.0004745505027117196
Position 27256: 0.0004420912013131769
Position 28795: 0.0004272737640101643
Position 29966: 0.0004262758883774251
Position 24154: 0.0003978882122419971
Position 24305: 0.00038424993626263716
Position 1278: 0.0003532315996865949
Position 26160: 0.00034861207342891344
Position 14166: 0.0003368243287003863
Position 26610: 0.00027828953425740045
Position 13590: 0.00027433078643933063
Position 13159: 0.00026833617409845385
Position 19203: 0.0002641398641716919
Position 27364: 0.00024594372559207355
Position 23588: 0.00023247331643951575
Position 626: 0.00021395987207705833
Position 25353: 0.0002023982899042183
Position 2804: 0.00020125051057344682
Position 13186: 0.00019644735673051477
Position 28318: 0.00016981152266571327
Position 24108: 0.00016750592996758021
Position 23486: 0.00015827946402979825
Position 28662: 0.00015243106445761892
Position 7880: 0.0001416693243276531
Position 9506: 0.00014085411850012515
Position 26015: 0.0001360896477292126
Position 387: 0.00013393142204932163
Position 345: 0.00012674937654942587
Position 25031: 0.00010900843076939018
Position 1282: 0.0001075784282750781
Position 17399: 0.00010383242986634152
Position 25360: 8.31213114434585e-05
Position 29378: 8.309154299889847e-05
Position 27461: 8.063195872999853e-05
Position 220: 6.119062647359175e-05
Position 26173: 5.9818370335598764e-05
Position 209: 5.8868021570074793e-05
Position 1080: 5.626855214567861e-05
Position 14279: 5.285910898958484e-05
Position 28647: 4.4848843052913865e-05
Position 668: 4.465865569555033e-05
Position 28783: 3.9794243776427435e-05
Position 9159: 3.771677209707285e-05
Position 1471: 3.721585944436398e-05
Position 28054: 3.7149932014625246e-05
Position 19291: 3.454900841063725e-05
Position 27367: 3.2433863860858585e-05
Position 25422: 3.169712697567985e-05
Position 25776: 3.096826609439224e-05
Position 2266: 2.743177847751403e-05
Position 28326: 2.5968270698505857e-05
Position 1148: 2.1906608475318996e-05
Position 350: 1.796374432451468e-05
Position 1267: 1.668638193818293e-05
Position 633: 1.4740836841486848e-05
Position 2767: 1.340458358113965e-05
Position 28131: 1.2914485589778069e-05
Position 25392: 1.2522942916004131e-05
Position 25191: 1.1676012361648578e-05
Position 508: 1.0725026197820121e-05
Position 13236: 8.946056442773577e-06
Position 752: 8.291383848171634e-06
Position 13340: 7.848163523275295e-06
Position 370: 5.286836265512236e-06
Position 23887: 5.226221937416094e-06
Position 28038: 4.463247685612367e-06
Position 13196: 4.358936504958041e-06
Position 3574: 3.458210978693155e-06
Position 27119: 3.1282164197722987e-06
Position 13179: 2.7815550483375487e-06
Position 27997: 2.505755747939578e-06
Position 13144: 2.3700322121911623e-06
Position 19516: 2.1743181695697523e-06
Position 1523: 1.6511648826294315e-06
Position 28099: 1.6377957302492661e-06
Position 25593: 1.591292124216047e-06
Position 28170: 1.1012192024279589e-06
Position 906: 1.0191500689475203e-06
Position 19568: 9.516124092307931e-07
Position 17034: 7.308627928542697e-07
Position 690: 6.056977269557635e-07
Position 358: 4.866645460453828e-07
Position 28250: 3.924836468493946e-07
Position 396: 3.888571223333651e-07
Position 19477: 3.8651708196595923e-07
Position 13853: 3.762180790382113e-07
Position 542: 3.637506472987156e-07
Position 779: 3.3944129875207724e-07
Position 399: 3.049104282321525e-07
Position 20990: 2.5884282923689643e-07
Position 28538: 2.036635676674947e-07
Position 68: 1.6028856821785143e-07
Position 1231: 1.42857114873641e-07
Position 1683: 1.3395836708875587e-07
Position 13167: 1.2642845092034745e-07
Position 767: 8.339258879017675e-08
Position 1068: 6.795900096083098e-08
Position 1269: 5.1259195421283816e-08
Position 1331: 5.1219007435853815e-08
Position 914: 3.854191195570961e-08
Position 26386: 2.61202935496321e-08
Position 17106: 1.2073567164140885e-08
Position 17132: 1.1630306817847329e-08
Position 513: 8.968155485115662e-09
Position 152: 6.38804781175733e-09
Position 25331: 5.7380623073768875e-09
Position 501: 5.351007424278965e-09
Position 28379: 1.3278010454764206e-09
Position 28548: 1.161474160046679e-09
Position 515: 7.148245170338815e-10
Position 296: 1.8033165838041713e-10
Position 162: 7.577328844331845e-11
Position 605: 3.557106226935586e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27971: 0.9998042595632369
Position 19124: 0.9966320861506777
Position 13098: 0.9888981176622491
Position 27049: 0.9834202730098006
Position 25262: 0.9758337135978358
Position 24940: 0.9619094388796194
Position 12447: 0.9618250614536187
Position 23179: 0.9486267058714869
Position 16924: 0.9246388655509522
Position 19354: 0.8973182565411018
Position 16041: 0.7925117374821018
Position 20665: 0.6781694383668926
Position 3374: 0.48000967420563845
Position 20246: 0.4798860602462266
Position 7034: 0.3768810476653137
Position 26085: 0.3589330051721735
Position 7104: 0.35639938425278644
Position 4617: 0.3494434869819784
Position 26596: 0.27114274721483067
Position 28963: 0.2709849948694556
Position 4582: 0.24446582920018334
Position 12631: 0.23271583784073188
Position 28282: 0.23146887985965195
Position 6821: 0.2287799139137331
Position 18107: 0.22825501209372048
Position 15756: 0.2064274048905617
Position 26135: 0.1887396877101281
Position 25978: 0.18772046821276903
Position 27298: 0.18300181978770236
Position 13319: 0.17968502871359301
Position 20487: 0.1748332160279661
Position 29595: 0.15524094882767392
Position 30762: 0.1483795486573961
Position 21059: 0.13536893189597038
Position 13457: 0.12776729372746776
Position 1394: 0.12664512732388505
