Gene = RBM18
index = 1118
Annotated 5SS: [  125  3460 12993 17322 19584]
Annotated 3SS: [ 3330 12865 17234 19497 22795]
SMsplice 5SS: [  125  3460 12993 17322 19584 19861 24024]
SMsplice 3SS: [ 3330 12865 17234 19497 19783 23940 25876]
top_k =  1000
Partition function (log Z): 2.9816510808916887

Sorted 5' Splice Sites (High to Low Probability):
Position 17322: 0.9825141520120984
Position 125: 0.9807174802129589
Position 3460: 0.9726586251008434
Position 19584: 0.8614731606661626
Position 24024: 0.7733840971360441
Position 19861: 0.6984881864516878
Position 12993: 0.6034957273738298
Position 11979: 0.3231530968379412
Position 12903: 0.2731482743686518
Position 2638: 0.19213131290100025
Position 24629: 0.16786361781311382
Position 10566: 0.1646044589136441
Position 6760: 0.14447128247742932
Position 1690: 0.1129722619749885
Position 12937: 0.10475708672674221
Position 26055: 0.09619349173660204
Position 18993: 0.09229266531633355
Position 20631: 0.0711298919233431
Position 24246: 0.07027558459850777
Position 1744: 0.06978469205199968
Position 19665: 0.06502766753921063
Position 19394: 0.061214297838691596
Position 8454: 0.05636722301569548
Position 9181: 0.05266723629089773
Position 12028: 0.04432574139249249
Position 21249: 0.04041786709759422
Position 1479: 0.03959562001217669
Position 24566: 0.03285087264139264
Position 1621: 0.025180856560251107
Position 706: 0.023890854027787435
Position 18633: 0.023575693549106602
Position 20128: 0.02186463617918246
Position 15389: 0.021772123085782052
Position 22862: 0.02075827343366652
Position 21096: 0.019920245828993714
Position 18236: 0.019725774635701816
Position 15947: 0.01893856647550169
Position 15240: 0.01849567708039175
Position 25159: 0.013797767189727165
Position 23039: 0.012241190108311237
Position 15029: 0.012147381952420265
Position 20639: 0.01182947409519154
Position 459: 0.011579907128883328
Position 23077: 0.011291719543020471
Position 5410: 0.010936472960220664
Position 13443: 0.010735799011585431
Position 8092: 0.010398022487191188
Position 24028: 0.009841100249873705
Position 2623: 0.009282050255369429
Position 13604: 0.008921246822418767
Position 24270: 0.00842341143595372
Position 16273: 0.008161185664320605
Position 2794: 0.007854927418102795
Position 16464: 0.007710570243353885
Position 10623: 0.007625897759678245
Position 15048: 0.007162427958318577
Position 17316: 0.006896550676076951
Position 351: 0.006757323236630901
Position 18683: 0.006495144152778703
Position 17741: 0.006402008962051016
Position 3897: 0.006157327040184725
Position 20813: 0.005921937571262781
Position 16131: 0.005659439928070785
Position 12615: 0.005517277612853167
Position 23163: 0.005299527683179561
Position 686: 0.005193575412842599
Position 436: 0.005139420451837359
Position 25664: 0.004866904591707629
Position 24406: 0.004543500052812425
Position 16158: 0.004307329335805477
Position 24458: 0.00411651477610376
Position 262: 0.003984126777842718
Position 5774: 0.00396024682446077
Position 763: 0.003852359567571205
Position 55: 0.003585093339420719
Position 177: 0.0035014161665715107
Position 1669: 0.0032732051035904673
Position 19416: 0.003135588819662181
Position 6838: 0.003063752444291448
Position 25109: 0.0030344689216784244
Position 18518: 0.0029887716696184257
Position 1754: 0.0028310821867449554
Position 15305: 0.0027195773276772503
Position 9230: 0.002220269294272084
Position 14586: 0.002160901026099962
Position 24008: 0.0019236659452284892
Position 13262: 0.0016412315299026636
Position 13413: 0.0016243194920707422
Position 819: 0.0015860903531504818
Position 8215: 0.001539439729528914
Position 12932: 0.0015322284956144313
Position 13563: 0.0015119951542517213
Position 9421: 0.0014755122739183303
Position 15477: 0.0013294851655916268
Position 19175: 0.0011556438650612234
Position 5164: 0.0010569555636269913
Position 26531: 0.0009949910685084756
Position 279: 0.0009388554727255946
Position 20334: 0.0009380426608293099
Position 10609: 0.000917964992769875
Position 1042: 0.000847026344248561
Position 19124: 0.0008272634953952465
Position 9224: 0.0008235944729585967
Position 17965: 0.0008102506615871486
Position 25198: 0.0008060282074648871
Position 19612: 0.0006721972575772095
Position 1614: 0.000618121739302539
Position 15098: 0.0006052841269988207
Position 340: 0.0005967557319919936
Position 11991: 0.0005964302375102466
Position 1029: 0.0005717189744994135
Position 955: 0.0005056216071057775
Position 1583: 0.0004840448431143447
Position 24359: 0.00048235782244658234
Position 8191: 0.00042007034430302645
Position 720: 0.00039908336560360783
Position 20270: 0.00032625450570030053
Position 607: 0.00030482601699021995
Position 19182: 0.00029323993448997806
Position 6340: 0.0002848297838330534
Position 1904: 0.00028460932138033566
Position 2546: 0.0002465710989438798
Position 1394: 0.000232576502791502
Position 6015: 0.00020469946773185848
Position 3253: 0.00018282823907459926
Position 1326: 0.0001326541983469292
Position 5785: 0.00012645266864765898
Position 129: 0.00010540801557456657
Position 20042: 8.951825684241464e-05
Position 1214: 8.702302429458418e-05
Position 936: 8.493869906100332e-05
Position 20605: 7.846942493574406e-05
Position 622: 7.278832639828077e-05
Position 18441: 4.552894614844111e-05
Position 14253: 4.442903183169806e-05
Position 20486: 4.283413657073348e-05
Position 17803: 4.239882917593521e-05
Position 313: 3.085294943225361e-05
Position 15031: 2.879604601195098e-05
Position 20083: 2.5758442343868884e-05
Position 2024: 2.4340507854518246e-05
Position 968: 2.376575878669775e-05
Position 13722: 2.1077305375037027e-05
Position 2361: 2.056532930979225e-05
Position 13524: 1.8229650889725074e-05
Position 1065: 1.7045996534486502e-05
Position 1726: 1.2917080172938718e-05
Position 728: 1.2663180504513186e-05
Position 14312: 1.2045108525763003e-05
Position 2430: 1.080273165988871e-05
Position 1203: 7.603819079337387e-06
Position 26162: 7.397575688074997e-06
Position 449: 6.795908654515187e-06
Position 842: 6.699163755455165e-06
Position 20495: 5.445658703826746e-06
Position 1357: 4.670944681214468e-06
Position 1338: 4.400348027388362e-06
Position 791: 4.309852681760209e-06
Position 1019: 3.785503137192434e-06
Position 773: 3.018472602411966e-06
Position 20078: 2.5949162165653054e-06
Position 407: 2.447854243675413e-06
Position 5636: 2.335722234833549e-06
Position 19904: 2.30840316904378e-06
Position 4359: 2.1923729073169454e-06
Position 976: 2.174824047011533e-06
Position 653: 2.0538176897135353e-06
Position 20098: 1.8899787439944438e-06
Position 768: 1.507628735191865e-06
Position 19715: 1.4083130613493475e-06
Position 2657: 1.3756534441923312e-06
Position 1166: 6.052902216185086e-07
Position 83: 4.7195568775641e-07
Position 2541: 3.217243058035222e-07
Position 505: 2.32011096237643e-07
Position 474: 1.7685963753997828e-07
Position 353: 1.2925687465339137e-07
Position 72: 9.769436517842837e-08
Position 5855: 8.62412866962491e-08
Position 661: 8.006660794606232e-08
Position 19594: 6.751419158610083e-08
Position 230: 3.218619589864566e-08
Position 462: 2.73569645700996e-08
Position 144: 2.127682371142152e-08
Position 59: 1.3074849528428434e-08
Position 510: 8.04341945147243e-09
Position 235: 7.4114367646592845e-09
Position 47: 2.963953604410047e-09
Position 6: 5.698401161400966e-10
Position 568: 9.63759219013889e-11
Position 444: 1.77763546057688e-12
Position 515: 1.1422628744604663e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 17234: 0.9894107026881757
Position 25876: 0.9445910035885532
Position 12865: 0.8945589721292591
Position 19497: 0.8904488348060093
Position 3330: 0.674116139789681
Position 23940: 0.5388190998169753
Position 19783: 0.4696571309780786
Position 23904: 0.24836274252019966
Position 19761: 0.2229170742610411
Position 3340: 0.21410409071129038
Position 11891: 0.1850985750042328
Position 2516: 0.1822424274580613
Position 1519: 0.17869985823164605
Position 11816: 0.17316940132437028
Position 10471: 0.17077379124809747
Position 24457: 0.15884873113117093
Position 6686: 0.14034405822652285
Position 18854: 0.09023787126631909
Position 12809: 0.08837401849176602
Position 19323: 0.06694085518784165
Position 3398: 0.060275550633205846
Position 9072: 0.05284533115283985
Position 22795: 0.047902017049360195
Position 1475: 0.047597997630552114
Position 8370: 0.04664972318327837
Position 26139: 0.04644819081806866
