Gene = SUB1
index = 1353
Annotated 5SS: [  284 56952 60053 67437]
Annotated 3SS: [56878 59929 67327 69371]
SMsplice 5SS: [  284  3365  5063  8154 39542 60053 67437]
SMsplice 3SS: [ 3297  5004  8018 39423 59929 67327 69371]
top_k =  1000
Partition function (log Z): -30.837949766764176

Sorted 5' Splice Sites (High to Low Probability):
Position 8154: 0.9104576699502813
Position 284: 0.8643140540859109
Position 5063: 0.6402580026799016
Position 3365: 0.5960092870980034
Position 1159: 0.33123376132321486
Position 6651: 0.3077277339979247
Position 946: 0.27769099761024196
Position 6607: 0.2537680732695293
Position 14741: 0.21386455914469718
Position 12966: 0.16776889173789242
Position 6620: 0.1055711482888705
Position 6956: 0.08205059084811933
Position 7707: 0.06809599102235461
Position 1823: 0.06596517025007503
Position 345: 0.0554144219152243
Position 7737: 0.04688579611000103
Position 9173: 0.043492086921854314
Position 3445: 0.039017288947517687
Position 702: 0.03755518818747407
Position 10815: 0.026287774427812702
Position 2823: 0.025504658943637598
Position 486: 0.02132095410133073
Position 9190: 0.018622661171009722
Position 12801: 0.016585016361113245
Position 11185: 0.010841576726953371
Position 95: 0.008704706487968143
Position 7467: 0.008322083461489023
Position 11001: 0.007419619946623293
Position 4823: 0.007361850401049208
Position 10043: 0.007188424513600576
Position 3354: 0.0070018580530061695
Position 14357: 0.006100713833218589
Position 1816: 0.005787252015856255
Position 414: 0.005587166367135387
Position 381: 0.005162431552548004
Position 9117: 0.004663889818426206
Position 6898: 0.004115767025149364
Position 1497: 0.003976724499695363
Position 1577: 0.0035760034984870038
Position 10944: 0.003445739239157316
Position 299: 0.0032676131171891338
Position 2962: 0.003198748070065394
Position 2057: 0.002625260302495367
Position 8838: 0.00222930595206361
Position 1910: 0.002082435374387522
Position 117: 0.001925271453594712
Position 924: 0.001880904361352816
Position 6398: 0.001775879787383556
Position 5933: 0.0015833963243803918
Position 528: 0.001327331595631519
Position 10819: 0.0012073083509800268
Position 4916: 0.0010290893366175337
Position 2884: 0.0009717412126911471
Position 2873: 0.0007728524840735457
Position 5345: 0.0007590754298043367
