Gene = SNCAIP
index = 1290
Annotated 5SS: [   216  79123  91797 111671 113463 120014 128686 132664 137869 139533]
Annotated 3SS: [ 79019  91723 110798 113282 119899 128559 132493 137775 138463 151421]
SMsplice 5SS: [   216  38740  40177  79123  91797 120014 128448 128686 132127 132664
 137869 140927 144469 147217]
SMsplice 3SS: [ 38513  40077  79019  91723 119899 128392 128559 132036 132493 137775
 140855 144412 147174 151421]
top_k =  1000
Partition function (log Z): -69.3531335207839

Sorted 5' Splice Sites (High to Low Probability):
Position 216: 0.8401790874382271
Position 852: 0.6084979800550981
Position 6034: 0.3442736743487445
Position 7199: 0.2918106926554598
Position 4475: 0.1375588013238424
Position 2636: 0.09236771721740983
Position 165: 0.07951209780558344
Position 8706: 0.05712331053947873
Position 7617: 0.04964650671114572
Position 5499: 0.0438701474110473
Position 7738: 0.03461236767943505
Position 7865: 0.030203593989452923
Position 2977: 0.02849111266525068
Position 6315: 0.027453672795970982
Position 8439: 0.021167325507055988
Position 647: 0.021129857711087437
Position 2286: 0.020037705439099093
Position 4318: 0.014326824531390255
Position 9101: 0.013456143261496507
Position 7999: 0.012973380108046531
Position 3734: 0.012263570166269193
Position 161: 0.010638047243498991
Position 2109: 0.009797549218874827
Position 6733: 0.00942811551305308
Position 3831: 0.009090490149933267
Position 6502: 0.009009471531562762
Position 6070: 0.008958727571388055
Position 1359: 0.008649127790100125
Position 9435: 0.005349610546589963
Position 6080: 0.005138485200357671
Position 6707: 0.005081440153911925
Position 1697: 0.004987509245152103
Position 1295: 0.004853908477974597
Position 3848: 0.004755684646692152
Position 8884: 0.004298799189194464
Position 5515: 0.004005419031133202
Position 6632: 0.0035110808882238696
Position 153: 0.003393192836982785
Position 226: 0.002222169727824992
Position 617: 0.0020109172893481592
Position 6469: 0.0019051922341846088
Position 849: 0.0017484137709951832
Position 4490: 0.0013279437282214758
Position 7185: 0.0011970966685574253
Position 398: 0.0011593994541743086
Position 4199: 0.00088129720887495
Position 1775: 0.0007355232718741924
Position 169: 0.0006993850890648888
Position 9426: 0.0006320957449724724
Position 779: 0.0005418818392961091
Position 411: 0.0005269392927052763
Position 1377: 0.0004782676473386647
Position 1684: 0.00038400016100553845
Position 6516: 0.0003693820656695788
Position 6433: 0.0002828824592241171
Position 623: 0.00022882639396685256
Position 157: 0.00019396793508654893
Position 6656: 0.0001676236353600745
Position 6874: 0.00013334226077340986
Position 1539: 0.00011476224507968786
Position 2077: 0.00011184491903338011
Position 1975: 8.742642435098461e-05
Position 2003: 7.103486158888478e-05
Position 2463: 6.33231313312697e-05
Position 356: 5.376419330894416e-05
Position 2142: 4.390823872456825e-05
Position 220: 4.289458401101866e-05
Position 861: 3.7600124351953504e-05
Position 426: 2.9173265514774006e-05
Position 635: 2.3453399853981503e-05
Position 310: 2.1676082462227927e-05
Position 1552: 2.141696894514062e-05
Position 1350: 1.8572029585254417e-05
Position 6339: 1.4379879807497393e-05
Position 2405: 1.267870164051133e-05
Position 420: 1.1840752450186884e-05
Position 286: 1.0094873296534119e-05
Position 487: 9.041744742504774e-06
Position 578: 8.542196583103957e-06
Position 1761: 6.334456630836298e-06
Position 1257: 3.7998261106922958e-06
Position 1872: 3.6101195573439327e-06
Position 1886: 3.3116974394857998e-06
Position 525: 3.2713078637202276e-06
Position 1790: 2.2317184692728286e-06
Position 133: 1.765468248550972e-06
Position 1363: 1.6901825491559077e-06
Position 1634: 1.2362714004005078e-06
Position 1300: 1.1041645127394896e-06
Position 312: 1.0154589636203658e-06
Position 1427: 9.397186524637829e-07
Position 435: 9.262590261218527e-07
Position 761: 7.543250777124643e-07
Position 173: 7.287825769684063e-07
Position 856: 6.733054571386945e-07
Position 677: 5.620583748559641e-07
Position 1393: 4.883090863003275e-07
Position 756: 4.342388014860844e-07
Position 1541: 4.33940823452972e-07
Position 1832: 4.0218461062146957e-07
Position 1712: 3.904612450855991e-07
Position 785: 3.50764005387115e-07
Position 432: 3.132185824294594e-07
Position 77: 2.8806950214521703e-07
Position 82: 2.7848646546826924e-07
Position 659: 2.6467787291743517e-07
Position 528: 2.3969956171905575e-07
Position 1130: 1.7937036940439212e-07
Position 347: 1.785481684194299e-07
Position 963: 8.941516711137363e-08
Position 1729: 7.069719359577246e-08
Position 1938: 6.938137690090013e-08
Position 672: 5.302896869985295e-08
Position 1104: 1.9004787078181097e-08
Position 1089: 9.469690090018501e-09
Position 1333: 3.878146709973231e-09
Position 725: 2.8774684169674074e-09
Position 501: 7.777484305281981e-10
Position 35: 5.543795155652246e-10
Position 320: 1.1682757720894336e-11
Position 543: 1.7285220504292083e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6924: 0.44577557265552836
Position 703: 0.27917816465879136
Position 5707: 0.24626129796587473
Position 7557: 0.24507567525489732
Position 8558: 0.12187866925437275
Position 6560: 0.1140227324983991
Position 9289: 0.1029374671875299
Position 5923: 0.10258019775830877
Position 730: 0.10095151218684095
Position 2541: 0.09062603991920204
Position 11040: 0.07483708272353048
Position 9262: 0.06415206348354434
Position 4357: 0.06327598398688666
Position 4125: 0.05809722983285856
Position 8918: 0.05522446408484619
Position 774: 0.054633949966256326
Position 9660: 0.05451738601912851
Position 564: 0.04351048501336154
Position 7099: 0.032213297165998356
Position 4427: 0.030242245628226187
Position 848: 0.029940333816433698
Position 8777: 0.027331372931604547
Position 5379: 0.025676562658769258
Position 8290: 0.023441368024832238
Position 756: 0.02250025320423841
Position 7737: 0.022351141412871877
Position 496: 0.022257416984289
Position 3639: 0.02121916935308969
Position 6356: 0.020392201843230907
Position 5982: 0.017307570471190057
Position 2816: 0.01546241713647504
Position 1907: 0.014764642745159116
Position 5844: 0.0146234869832629
Position 8172: 0.012850024907658943
Position 8502: 0.011970571474319252
Position 8651: 0.011880402925563823
Position 5412: 0.011685365370031803
Position 6258: 0.01062974627354977
Position 2058: 0.010597863214480845
Position 11312: 0.010446079928044284
Position 6243: 0.010117195270755679
Position 6501: 0.008787204939669906
Position 5183: 0.00861825677094563
Position 1177: 0.008185327267110415
Position 2859: 0.007530622173401801
Position 795: 0.007483256021509275
Position 709: 0.007175964964881861
Position 2076: 0.007045076887649277
Position 1181: 0.0067479975563212785
Position 5959: 0.005866456857762046
Position 4317: 0.005536404768612169
Position 2211: 0.004764634496988602
Position 3693: 0.0046295812762677
Position 5928: 0.004285484841919428
Position 2396: 0.004180091428541228
Position 2833: 0.0041571429789082695
Position 1629: 0.004128136072564817
Position 6261: 0.0037611083893957565
Position 5795: 0.003587455234230705
Position 656: 0.003526734119516607
Position 9504: 0.0033543730545036836
Position 6105: 0.0032705642173606856
Position 1212: 0.002967420369039384
Position 10072: 0.002663888182330641
Position 7256: 0.0026621390347601284
Position 2240: 0.002339946901774293
Position 9693: 0.002286836424664556
Position 7638: 0.002226799727031154
Position 5328: 0.002159256204157717
Position 2630: 0.0021192260773686957
Position 662: 0.0020731439821624767
Position 7514: 0.0016778989354814657
Position 1430: 0.0015007081836561822
Position 7707: 0.0014885764305010484
Position 3254: 0.001294925613259632
Position 2208: 0.0012744175110990111
Position 8237: 0.0012039692389382351
Position 6855: 0.0011492096753911065
Position 5452: 0.0010304939939550176
Position 1464: 0.0009542359061117549
Position 4692: 0.0008657499039208922
Position 2670: 0.0008214027385878127
Position 3718: 0.0007496815023129174
Position 7285: 0.0007235196162298265
Position 3676: 0.0006787213415063183
Position 6285: 0.000544857218303341
Position 7463: 0.0005157005405113641
Position 2062: 0.0004898224128441999
Position 2553: 0.00047928047977071307
Position 2160: 0.00045193166377301684
Position 5334: 0.00045088331313136796
Position 2779: 0.00044393975305481183
Position 2866: 0.0004235187637647315
Position 1526: 0.00041388615396285925
Position 6620: 0.0004057507210643277
Position 745: 0.0003931498780428122
Position 4717: 0.00038295087896653954
Position 2845: 0.000379171820716164
Position 596: 0.00031466101793351404
Position 3122: 0.0003073308179084972
Position 1774: 0.0002772019770011254
Position 4232: 0.0002770796676154623
Position 568: 0.00027357339516040667
Position 1013: 0.00018719103972776848
Position 3057: 0.0001623882338501992
Position 1999: 0.0001569682649400226
Position 296: 0.0001415108881612969
Position 3193: 0.00014046737170082251
Position 5514: 0.00013670380151621525
Position 2404: 0.00013666671335474495
Position 920: 0.00013523117704992966
Position 972: 0.00011083366168308255
Position 3380: 0.00010699996460992793
Position 1683: 0.00010137714987151452
Position 5232: 9.528843698624575e-05
Position 5205: 9.225095708727438e-05
Position 1130: 8.522501643122248e-05
Position 6062: 7.108189434495941e-05
Position 331: 6.130084835329802e-05
Position 2130: 5.55178145068212e-05
Position 1404: 5.548148394368742e-05
Position 955: 5.1628350967805383e-05
Position 1584: 4.186292437779835e-05
Position 3077: 3.721239378513849e-05
Position 1911: 3.6142796958174286e-05
Position 876: 2.3288371264704402e-05
Position 667: 1.824309140219278e-05
Position 1663: 1.7804286289841457e-05
Position 1224: 1.5682485357957255e-05
Position 465: 1.5175270252878898e-05
Position 375: 1.4438616361697688e-05
Position 1461: 9.89573471203347e-06
Position 2247: 9.00138334003597e-06
Position 378: 7.05324744157169e-06
Position 1638: 7.017116503874945e-06
Position 1252: 5.906813094286741e-06
Position 1532: 5.807069026416954e-06
Position 2734: 4.815500174346704e-06
Position 2902: 4.73366963534123e-06
Position 1233: 4.0705703552879274e-06
Position 392: 3.155911938281818e-06
Position 420: 2.1825967166304454e-06
Position 2139: 1.8574722876502619e-06
Position 4157: 1.418124098375583e-06
Position 2594: 1.3153032274449395e-06
Position 286: 1.158983817286018e-06
Position 396: 9.531701391461666e-07
Position 1660: 9.340239098042922e-07
Position 1934: 5.577896315886969e-07
Position 635: 5.314302408895741e-07
Position 444: 5.249735375597814e-07
Position 578: 4.4769528286309444e-07
Position 356: 4.39408269310369e-07
Position 410: 3.34926482845295e-07
Position 1538: 2.6752683358516605e-07
Position 432: 1.8003759577505526e-07
Position 797: 1.721561736460397e-07
Position 426: 1.0591040278111397e-07
Position 1552: 6.844771931478463e-08
Position 629: 6.192954129862235e-08
Position 623: 5.8113258716442915e-08
Position 1139: 4.663547200071403e-08
Position 606: 4.3205774045747095e-08
Position 1359: 3.519874357823572e-08
Position 1376: 3.348970361920135e-08
Position 256: 3.12739056730322e-08
Position 225: 3.090249838756664e-08
Position 380: 2.7493879167445565e-08
Position 993: 1.1572460196319728e-08
Position 617: 9.76928871024803e-09
Position 249: 7.888247495248311e-09
Position 276: 3.744187444201731e-09
Position 264: 2.490862730498014e-09
Position 268: 2.2759861549590865e-09
Position 963: 2.2069329649140586e-09
Position 404: 1.81131983328434e-09
Position 1076: 1.6244257199280544e-09
Position 601: 1.5890390171084315e-09
Position 220: 9.23714408437938e-10
Position 609: 2.3084876287324501e-10
Position 233: 1.4906126211076496e-10
Position 169: 5.2010269271465105e-14
Position 191: 1.7293433800425488e-14
Position 173: 1.2114435590914813e-14
Position 99: 5.476777232875957e-16
Position 129: 4.798284665408379e-16
