Gene = NDUFS5
index = 934
Annotated 5SS: [  81 2623]
Annotated 3SS: [2404 8073]
SMsplice 5SS: [  81 2623]
SMsplice 3SS: [2404 8073]
top_k =  1000
Partition function (log Z): -5.785351648656892

Sorted 5' Splice Sites (High to Low Probability):
Position 2623: 0.9677612633756533
Position 81: 0.8753778686036623
Position 85: 0.11300890291814307
Position 2911: 0.04457921090838211
Position 1738: 0.022751395181878537
Position 297: 0.021527652294038666
Position 2118: 0.012279554833190659
Position 4830: 0.009877560988257825
Position 2122: 0.00885014898551056
Position 6214: 0.008377712270893371
Position 2261: 0.007398026239887985
Position 711: 0.007207057697922571
Position 5704: 0.007204750402414188
Position 6270: 0.007180832866855353
Position 5499: 0.007004717450684015
Position 6849: 0.006783511631529186
Position 6081: 0.006436728796260496
Position 7957: 0.006030061039420247
Position 700: 0.005125361573666242
Position 641: 0.004985401702722917
Position 4653: 0.004319952201754318
Position 1017: 0.003553385123318293
Position 2938: 0.0034058418785558493
Position 643: 0.0032619627608663463
Position 654: 0.003260182431129997
Position 4788: 0.002993477767530885
Position 6362: 0.002893082626005547
Position 2770: 0.002469004279707772
Position 6163: 0.0024609760591824737
Position 5454: 0.0020997716911465296
Position 139: 0.0018041828188344613
Position 3191: 0.0017651970963298996
Position 1145: 0.0016758903432747307
Position 6965: 0.0014324429775151668
Position 477: 0.0013831825010660207
Position 5626: 0.0013704304673715102
Position 1034: 0.0013686170205618664
Position 2498: 0.001270039366184387
Position 4971: 0.0012127414843563372
Position 6492: 0.001117821370622579
Position 2549: 0.001042389154162714
Position 577: 0.0010386841205391613
Position 2802: 0.0009855658237908373
Position 2433: 0.0008573053534828203
Position 5470: 0.000824067243749345
Position 2474: 0.0007567063374530413
Position 3396: 0.0007082137976701495
Position 6551: 0.0006750235904720529
Position 6023: 0.0006678207674089808
Position 2724: 0.0005493141528793446
Position 990: 0.0005373631658643716
Position 3077: 0.0005257354583428652
Position 6199: 0.000514860947240926
Position 6307: 0.0004863496567835767
Position 564: 0.0004585359844879976
Position 1105: 0.0004067333413433991
Position 3331: 0.00040597741246277283
Position 2534: 0.0003910776643085677
Position 8087: 0.00038539920800172704
Position 2640: 0.0003826685798757631
Position 1838: 0.00036851331700118187
Position 4344: 0.000364662371984924
Position 1234: 0.00035109478792947615
Position 4994: 0.00030571767746124417
