Gene = ZMYM1
index = 1604
Annotated 5SS: [  140 19434 34298 36106 37781 44684 44984 50662 52127 52345]
Annotated 3SS: [19207 34127 36032 37530 44508 44770 50507 51985 52300 53190]
SMsplice 5SS: [  140 34224 39662 44684 50662 52127 52345 53396]
SMsplice 3SS: [34127 39564 44508 50507 51985 52257 53190 54852]
top_k =  1000
Partition function (log Z): -29.814680228978972

Sorted 5' Splice Sites (High to Low Probability):
Position 140: 0.9942979995377984
Position 9194: 0.05415368207021398
Position 15501: 0.028567442536338205
Position 19434: 0.02128362550651011
Position 14280: 0.010502701031354613
Position 10930: 0.008987538434515148
Position 18370: 0.006521104268247581
Position 105: 0.004254234354658944
Position 10960: 0.0036277522975044136
Position 2591: 0.0027402458644166885
Position 12140: 0.002525381594173602
Position 2694: 0.0021890877135395627
Position 15496: 0.002048299893636149
Position 2636: 0.0019980327501762625
Position 322: 0.0019262981103801834
Position 1420: 0.0018280564798736835
Position 807: 0.0013599702416541095
Position 2788: 0.0012998079892536812
Position 654: 0.0008449823693487312
Position 4492: 0.0008258641461160147
Position 1183: 0.000766489346950073
Position 310: 0.00050353768645648
Position 10926: 0.00046757834954462655
Position 972: 0.0004661145826079825
Position 3112: 0.00036837041464838564
Position 3037: 0.0003059854060468475
Position 1133: 0.00019692268333486315
Position 11690: 0.0001957873348625665
Position 5169: 0.0001674027496321832
Position 8780: 0.00013148667060439392
Position 2599: 8.028477973892298e-05
Position 297: 6.051601523488865e-05
Position 6999: 5.3086793190934225e-05
Position 6847: 4.4226308093044044e-05
Position 736: 1.8408046617596787e-05
Position 96: 1.778579217755903e-05
Position 2324: 8.213641625584455e-06
Position 610: 2.4452062962324943e-06
Position 637: 1.8599754547382069e-06
Position 81: 1.5517136446738982e-06
Position 502: 1.429205672650121e-06
Position 1776: 6.069976612259025e-07
Position 194: 4.113667265961977e-07
Position 1087: 3.0180506847272705e-07
Position 238: 1.6443878242322976e-07
Position 230: 5.445184062198182e-08
Position 51: 4.969284804467889e-08
Position 2431: 3.046191939507779e-08
Position 15: 2.966032365839527e-08
Position 994: 2.372646297867755e-08
Position 124: 1.4286614448513088e-08
Position 783: 1.4077821783026474e-08
Position 817: 7.900473302005402e-09
Position 258: 5.620127850330545e-09
Position 409: 4.941104189131563e-09
Position 888: 3.081621391245865e-09
Position 223: 2.512399150388431e-09
Position 580: 1.3517521903831023e-09
Position 576: 1.0705124316837397e-09
Position 357: 1.0360287428948258e-09
Position 147: 7.653926082739523e-10
Position 555: 7.046294354396855e-10
Position 589: 6.79055552881478e-10
Position 354: 5.484142526525154e-10
Position 852: 3.5611022062233344e-10
Position 35: 2.3961109665513503e-10
Position 470: 1.6044840038622883e-10
Position 566: 1.2746178609965945e-10
Position 479: 1.8609824533547976e-12
Position 420: 7.494956869949706e-13
Position 821: 8.325543345680648e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 26915: 0.15942825570871938
Position 25787: 0.12732905999628893
Position 17228: 0.0925542254288819
Position 9071: 0.07172653805090588
Position 18783: 0.06717277800973
Position 24380: 0.046319058015249576
Position 15375: 0.04606504718486967
Position 214: 0.044320458445433364
Position 12007: 0.03694853244282088
Position 20960: 0.033479070631232566
Position 10798: 0.030981081192947006
Position 15099: 0.021513852626856456
Position 19516: 0.018653734058659457
Position 17441: 0.01863511082017264
Position 21930: 0.01575120827144362
Position 19360: 0.015501202321975811
Position 13631: 0.015122296879148595
Position 14054: 0.014160966463779687
Position 21890: 0.01386611926076498
Position 21800: 0.012928037190118731
Position 861: 0.012198514079924791
Position 19207: 0.01123806595854096
Position 19202: 0.011064645816601115
Position 12056: 0.010823940794556584
Position 12705: 0.009375803296297055
Position 18270: 0.008684919050019708
Position 407: 0.007333151578975263
Position 15569: 0.006953683947522738
Position 9747: 0.0067884151201461984
Position 19143: 0.006534171273735176
Position 428: 0.005127646091076985
Position 18285: 0.004954473751947997
Position 4929: 0.004923108297937287
Position 12832: 0.004859642172934371
Position 18644: 0.004843635444580006
Position 10688: 0.004819085984197499
Position 11464: 0.004720592510278799
Position 18807: 0.004426977202472913
Position 15590: 0.004407122805940643
Position 2513: 0.004196856364036636
Position 10839: 0.004099214601004748
Position 4685: 0.004031987536210048
Position 17865: 0.003937110300104883
Position 14654: 0.003289977911630178
Position 6456: 0.0032307418759253055
Position 2425: 0.0031854079218170666
Position 14104: 0.0029064567259095044
Position 10264: 0.002823844005736676
Position 5375: 0.002616842167474814
