Gene = NDUFB6
index = 931
Annotated 5SS: [  282  2203 14253]
Annotated 3SS: [ 2109 14207 19217]
SMsplice 5SS: [ 282 2203 6244]
SMsplice 3SS: [ 2109  6149 19217]
top_k =  1000
Partition function (log Z): -8.089580774405208

Sorted 5' Splice Sites (High to Low Probability):
Position 2203: 0.8308924743724073
Position 6244: 0.6953818130027261
Position 282: 0.6519546928257611
Position 10416: 0.395939448775446
Position 201: 0.2972307124382466
Position 19522: 0.2921422745433673
Position 6512: 0.2894511322831626
Position 14253: 0.27905669539026223
Position 8469: 0.2371051328467511
Position 19301: 0.17097470302359513
Position 10585: 0.1432800001480921
Position 1691: 0.11901467774354915
Position 2207: 0.11323169363940681
Position 3060: 0.09383661890732334
Position 8943: 0.08982248522446358
Position 10342: 0.055431088297080704
Position 776: 0.03499349478262961
Position 2334: 0.028861951950949243
Position 11072: 0.02507694196079494
Position 1743: 0.02109904137273166
Position 767: 0.020936983756626226
Position 11034: 0.01855270563708989
Position 8827: 0.01686965709706493
Position 65: 0.011976140313128231
Position 19323: 0.011963995118996772
Position 1405: 0.011648037092421811
Position 493: 0.010946985460676215
Position 8263: 0.010552723364253669
Position 10852: 0.010224432903123765
Position 1601: 0.009432296232176413
Position 3069: 0.007367559044070773
Position 2543: 0.00651845209951512
Position 2845: 0.0061887056760761465
Position 457: 0.006130600388627296
Position 5190: 0.005534285455584083
Position 1747: 0.005297724797957039
Position 2714: 0.00514206103747231
Position 2910: 0.004347317122326577
Position 5239: 0.004339526227108688
Position 3004: 0.004142132143858877
Position 1090: 0.003615146906285292
Position 9327: 0.0035442717006068467
Position 14: 0.0035190438703893933
Position 4213: 0.0034426533927076623
Position 7801: 0.0034326425031457135
Position 1665: 0.003404890988874554
Position 5281: 0.0019623672347022923
Position 1085: 0.0017166390170038088
Position 429: 0.001704646971306271
Position 1298: 0.0016861655959667478
Position 110: 0.0014503525218734514
Position 2470: 0.0014186796408337831
Position 2190: 0.0014123689582764053
Position 6208: 0.0012359107294957782
Position 908: 0.0011698628226151323
Position 1020: 0.0009608198512339697
Position 1207: 0.000927475027003219
Position 1625: 0.0008842878458373276
Position 88: 0.0008595443335103611
Position 526: 0.0008479078795806992
Position 3026: 0.0007355314794293648
Position 1326: 0.0006590474797636527
Position 5034: 0.0006384836403574019
Position 1392: 0.0005582846397640904
Position 5363: 0.000518073535906331
Position 50: 0.0004821335795150528
Position 43: 0.0004640726584785011
Position 6258: 0.0004506391927524888
Position 1761: 0.0003430732862277287
Position 684: 0.00031707100686008746
Position 1196: 0.0002600391417399911
Position 445: 0.0002531429024078075
Position 657: 0.00024436438732934184
Position 662: 0.0001822710872944472
Position 349: 0.00017212348668866308
Position 2009: 0.00016684152455416842
Position 1966: 0.00016594260039254441
Position 1917: 0.00013749696006705466
Position 996: 0.00012942354821791698
Position 1009: 0.00010731962565362772
Position 763: 0.00010660039512960615
Position 993: 0.00010114428935536034
Position 1161: 9.643823600829791e-05
Position 7544: 7.729734386284971e-05
Position 676: 6.303492900394187e-05
Position 2341: 6.246185658031582e-05
Position 626: 5.784538685325185e-05
Position 7074: 4.8807718281368834e-05
Position 1369: 4.527704380991666e-05
Position 2315: 4.2224276999440666e-05
Position 7316: 4.1933974982393025e-05
Position 389: 4.091547849526002e-05
Position 2365: 3.9149296254959e-05
Position 1295: 3.91293978582522e-05
Position 302: 3.733927537117599e-05
Position 737: 3.2183392442713004e-05
Position 409: 3.212467250849137e-05
Position 418: 3.199381583390555e-05
Position 746: 2.8244494147142756e-05
Position 758: 2.5687313116992797e-05
Position 1158: 2.1986176085242174e-05
Position 564: 2.04691256394413e-05
Position 550: 2.033192112133408e-05
Position 1233: 1.7930532921314004e-05
Position 1272: 1.5915466881804958e-05
Position 1223: 1.2806463398902474e-05
Position 617: 1.2708417406891656e-05
Position 1629: 1.2368573903774785e-05
Position 4846: 1.1182548483371186e-05
Position 1147: 9.985310509232969e-06
Position 4971: 9.61962915902713e-06
Position 4977: 8.935776977164797e-06
Position 4999: 8.31713357042386e-06
Position 6533: 7.948714379302657e-06
Position 2119: 7.930659459447613e-06
Position 2890: 6.657433669149522e-06
Position 4944: 5.896734759824473e-06
Position 3398: 5.611254092152866e-06
Position 2152: 5.280715120535121e-06
Position 2809: 4.041926693953309e-06
Position 2132: 2.3736467033179077e-06
Position 2090: 2.081974526237237e-06
Position 54: 1.733969196422225e-06
Position 72: 9.032364016684416e-07
Position 545: 2.0653834629252368e-07
Position 84: 1.967154043645679e-07
Position 57: 1.5202880388664181e-07
Position 725: 8.494398049114442e-08
Position 498: 5.820126540761283e-08
Position 74: 5.507027939139025e-08
Position 286: 4.4739735745018947e-08
Position 817: 7.972856841939366e-09
Position 3: 2.6255078311893182e-09
Position 488: 6.574034484242105e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9711977433932626
Position 19217: 0.9323416963482479
Position 6149: 0.7011581911995054
Position 10255: 0.4285718655596186
Position 19662: 0.29816004539256974
Position 14159: 0.2457150343418601
Position 19413: 0.16447956789155274
Position 10500: 0.13805975509719545
Position 8361: 0.12222993018919139
Position 6333: 0.09453302908075048
Position 6343: 0.07156241863839086
Position 8419: 0.06817640312277791
Position 2937: 0.06280050830456571
Position 1486: 0.05927448619484541
Position 8692: 0.05721215729217463
Position 6315: 0.046467164909510486
Position 10892: 0.04595276264606988
Position 1517: 0.03536576943335247
Position 14207: 0.034921568853965614
Position 8252: 0.03464093104622665
Position 8859: 0.032539011969999206
Position 10155: 0.024722262149784582
Position 2636: 0.024333283658146816
Position 6431: 0.024227900765383087
Position 1648: 0.021251575047059667
Position 363: 0.020653584054220023
Position 12974: 0.018901010996427634
Position 10578: 0.017785856792945347
Position 1579: 0.01759764661996168
Position 655: 0.017215212243959284
Position 2975: 0.014888285189850265
Position 6303: 0.012920595046729268
Position 8689: 0.011422505508967399
Position 5074: 0.011324362301679075
Position 2678: 0.010491472556276126
Position 1587: 0.01013031686282074
Position 8206: 0.009940002116979235
Position 19593: 0.009091115901254205
Position 17918: 0.008980029068211989
Position 16712: 0.008657114255288532
Position 6381: 0.008272318021160727
Position 1625: 0.007414992038432648
Position 8652: 0.006160072531125424
Position 19679: 0.006062533356770832
Position 6269: 0.005912775019192853
Position 567: 0.005418102778372335
Position 10781: 0.00525844282966327
Position 6079: 0.004504539169085168
Position 1089: 0.004355294775137619
Position 2740: 0.003949943888522625
Position 1272: 0.0038432299710247646
Position 6349: 0.003628800728062773
Position 8436: 0.0035515817581108686
Position 7877: 0.0035235531266703556
Position 8308: 0.0034525080094078083
Position 6282: 0.0032962202902976673
Position 6015: 0.00310516115601652
Position 10721: 0.0030940352351870996
Position 2724: 0.0029598582929738887
Position 1533: 0.002882105966245702
Position 2422: 0.0028436826043253785
Position 7610: 0.002483248299464415
Position 9134: 0.0021615795375739843
Position 13089: 0.0021101415287036705
Position 2306: 0.0021091023940038346
Position 94: 0.0019915859454683097
Position 8033: 0.0019492176162201377
Position 6351: 0.0019217272177293422
Position 334: 0.0017788643643946286
Position 899: 0.00177527339224285
Position 2279: 0.001730335118278524
Position 6106: 0.0016415925334960315
Position 6477: 0.0016413401769714464
Position 6036: 0.001640592894290339
Position 1916: 0.0015179364337988203
Position 831: 0.0015063964020713052
Position 1268: 0.0014352962939415273
Position 9180: 0.0014338418340942162
Position 2333: 0.0013924785402510272
Position 525: 0.001301081064963212
Position 215: 0.0012442695107749166
Position 698: 0.00122652621302038
Position 2393: 0.0011448291755801975
Position 4869: 0.0010847546513968432
Position 1123: 0.0010628326870357869
Position 140: 0.0010449139660617095
Position 626: 0.0010220227103055598
Position 1664: 0.0009446262350949002
Position 1355: 0.0009323902390722024
Position 4074: 0.000874397979440918
Position 4021: 0.0008501196370174074
Position 14521: 0.0008360204748744094
Position 920: 0.0008159847661775698
