Gene = MAEL
index = 814
Annotated 5SS: [  376   721  2369  3733  4961 15196 16022 16289 27176 28851 32052]
Annotated 3SS: [  627  2268  3576  4918 15070 15966 16146 27112 28717 31975 32558]
SMsplice 5SS: [  376   721  3527  3733 15196 16022 16289 23403 28851 32052]
SMsplice 3SS: [  574  3445  3616 15070 15966 16179 23259 28717 31836 32558]
top_k =  1000
Partition function (log Z): -1.5878821543972004

Sorted 5' Splice Sites (High to Low Probability):
Position 28851: 0.9886300816493816
Position 376: 0.9803773652013444
Position 16289: 0.968204034941039
Position 16022: 0.8878711187646947
Position 3733: 0.851364181241192
Position 3527: 0.8447222631367487
Position 15196: 0.8187987768524623
Position 23403: 0.7357122488939974
Position 721: 0.7152864230609528
Position 4961: 0.5569382310576644
Position 32052: 0.41178618838815184
Position 2369: 0.2611216104687693
Position 4327: 0.25596828438422836
Position 20973: 0.2441160919149363
Position 24291: 0.1415295225114201
Position 2745: 0.13734065042280807
Position 27387: 0.10500140342500812
Position 1241: 0.10138504471276583
Position 24752: 0.10111291330074004
Position 3697: 0.09872437797298196
Position 15225: 0.09822525639649081
Position 11694: 0.08076377904577862
Position 13917: 0.07616082538207321
Position 201: 0.07521620129020785
Position 1333: 0.0687858096427807
Position 1315: 0.05986871938002002
Position 30413: 0.058047417063036066
Position 27433: 0.0511745494697247
Position 2360: 0.05107831882292316
Position 14119: 0.0497546198005049
Position 4694: 0.0458424479888809
Position 1233: 0.045397895292260224
Position 7431: 0.03849180768456754
Position 16099: 0.03690218743865445
Position 4291: 0.02829256025224724
Position 32117: 0.024565146727254808
Position 4480: 0.021684548390983164
Position 26889: 0.016532212618191468
Position 2751: 0.01435946121572009
Position 29148: 0.014159718908492942
Position 2524: 0.010663402130044825
Position 1589: 0.008466824397115736
Position 148: 0.008248236119484505
Position 2729: 0.006850388119089492
Position 1237: 0.006087234465698025
Position 17388: 0.004525546547166495
Position 18375: 0.004327911536202448
Position 2785: 0.003950675484517825
Position 1714: 0.0037321198316912834
Position 4033: 0.002870192985504946
Position 1388: 0.002758397494565782
Position 3042: 0.0024693013098947988
Position 2780: 0.0020752567498013874
Position 2167: 0.0020241104557170027
Position 2472: 0.002013726556901119
Position 8615: 0.0019697570286029407
Position 4295: 0.001680593301781276
Position 1882: 0.0016029508217277164
Position 1667: 0.0015727267831455681
Position 3417: 0.0013472084141363896
Position 4980: 0.001328157449596194
Position 2374: 0.0012704810809384532
Position 430: 0.0012272435351558314
Position 31955: 0.0011995157694128305
Position 254: 0.0011865498602588048
Position 1037: 0.0011157859729474552
Position 136: 0.0010672127524376277
Position 830: 0.0010367878700206067
Position 1227: 0.0009815097426163222
Position 3078: 0.0008808507099258849
Position 1454: 0.0007657748073267926
Position 1867: 0.0006039847858512624
Position 82: 0.0005350714848168512
Position 1797: 0.0005034339980835322
Position 726: 0.000402234494753202
Position 461: 0.0003748597445974963
Position 1284: 0.0003473221919017721
Position 2501: 0.0002658511380282038
Position 392: 0.00023762129158780236
Position 3768: 0.0002340956364349293
Position 773: 0.00022433362310661975
Position 2428: 0.00017845786875184024
Position 1486: 0.00017140485237619055
Position 1988: 0.00015094113011871393
Position 543: 0.0001318470885820766
Position 2977: 0.00010844972411955167
Position 4079: 0.00010245872874741804
Position 1231: 9.371590585692463e-05
Position 1409: 8.590502143348759e-05
Position 1525: 8.568537414723913e-05
