Gene = SPINK1
index = 1313
Annotated 5SS: [ 264 2188 3765]
Annotated 3SS: [2155 3657 7079]
SMsplice 5SS: [ 264  404 3765]
SMsplice 3SS: [ 338 3657 7079]
top_k =  1000
Partition function (log Z): -0.4749822061905218

Sorted 5' Splice Sites (High to Low Probability):
Position 3765: 0.9927960410593435
Position 404: 0.7686960396423466
Position 215: 0.5053385628610321
Position 264: 0.43608397924133474
Position 2188: 0.1768489300080772
Position 18: 0.06354818257636714
Position 2559: 0.05229433907841143
Position 160: 0.05071945347371468
Position 2156: 0.036712316051905954
Position 1592: 0.036154126678382484
Position 2316: 0.03164182882551976
Position 1531: 0.03077378494291665
Position 1864: 0.02773466576140554
Position 1117: 0.020901659603643142
Position 6146: 0.020565887730753657
Position 462: 0.015542001059427806
Position 542: 0.014184931288740843
Position 1982: 0.010735808940917328
Position 2282: 0.009559765956849282
Position 3391: 0.008415223143537051
Position 1965: 0.008085231323233532
Position 6101: 0.006966299640212457
Position 2332: 0.006774964165087181
Position 528: 0.005725162362941239
Position 2292: 0.004957578660038892
Position 3316: 0.004916474051174162
Position 3381: 0.00381238161161227
Position 2661: 0.0037587872156997003
Position 6839: 0.0034454666543264206
Position 3352: 0.003400235661009778
Position 3516: 0.003191046460202995
Position 4180: 0.0028026534038467533
Position 95: 0.002510855095998834
Position 4006: 0.002417794847173389
Position 1084: 0.002294624462870396
Position 1025: 0.0021113818104757467
Position 5785: 0.0016064187760903039
Position 5055: 0.0016034000999686497
Position 5948: 0.0015227106736502246
Position 2033: 0.0012730586431495316
Position 1816: 0.001015042109109072
Position 804: 0.0010005767610864965
Position 2270: 0.0009054677741555934
Position 998: 0.0008707319849782642
Position 2310: 0.0006392071232511552
Position 99: 0.0006258843603479967
Position 4184: 0.000610448539104621
Position 4634: 0.0005205913304429096
Position 5475: 0.000472645763875212
Position 2053: 0.0004608265493585992
Position 6312: 0.00033569636292260323
Position 2603: 0.00032725162941800066
Position 4678: 0.00024734321442617193
Position 5824: 0.0002472621677792388
Position 1649: 0.0001754495452834438
Position 5962: 0.00016561782758931122
Position 6426: 0.00013562760752902704
Position 6269: 0.00012843204927639397
Position 6867: 0.0001033215631934613
Position 250: 8.072834507467114e-05
Position 58: 7.877105865278145e-05
Position 5739: 7.093058158693605e-05
Position 6057: 6.733299645155561e-05
Position 587: 5.9103011015209896e-05
Position 5564: 5.334458157183269e-05
Position 164: 4.884796438178754e-05
Position 974: 4.782867488943453e-05
Position 169: 3.4365996296269125e-05
Position 5796: 3.3471864545958774e-05
Position 6279: 2.9611195880888463e-05
Position 5527: 2.7959807397001248e-05
Position 1245: 1.8205534857362802e-05
Position 157: 1.71314699456674e-05
Position 255: 8.05836259603484e-06
Position 817: 8.049904272323778e-06
Position 1516: 4.301159530117815e-06
Position 4151: 2.318120447523475e-06
Position 5353: 1.886809661646082e-06
Position 5231: 1.7799431563944551e-06
Position 3806: 1.7490874236061183e-06
Position 5272: 1.5738088330826393e-06
Position 237: 1.4605512173863656e-06
Position 5428: 1.4143428265692153e-06
Position 5605: 1.4037706193203773e-06
Position 563: 1.3402565230705388e-06
Position 82: 9.527839522814449e-07
Position 579: 8.645057347012758e-07
Position 487: 5.964098327229069e-07
Position 268: 3.75799521827735e-07
Position 503: 3.361781351812374e-07
