Gene = BOLA1
index = 138
Annotated 5SS: [  234 11786]
Annotated 3SS: [11572 11955]
SMsplice 5SS: [234]
SMsplice 3SS: [384]
top_k =  1000
Partition function (log Z): -12.205696193933102

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9333948653565409
Position 7030: 0.24577909357009628
Position 11786: 0.1635213364922406
Position 1429: 0.1532857670510766
Position 1434: 0.09541608913552106
Position 1230: 0.0811151156683501
Position 465: 0.05712598318574001
Position 8952: 0.05167806690752289
Position 95: 0.04937134346751174
Position 5893: 0.036937937147986426
Position 7574: 0.006648013784425325
Position 9016: 0.0051405148007825155
Position 9182: 0.005019876493537852
Position 11844: 0.004955244342307367
Position 12363: 0.0048246732188902694
Position 121: 0.0031601008339259317
Position 6339: 0.003129392420644974
Position 1417: 0.0028276193245230685
Position 512: 0.002688286627464298
Position 660: 0.0024722357771895555
Position 238: 0.0019035272818066753
Position 12069: 0.0016392681507504529
Position 158: 0.0015933475462636786
Position 12314: 0.0014565846827552034
Position 1134: 0.0013579148316381193
Position 6423: 0.0013213919383100131
Position 2187: 0.0013066916042699292
Position 561: 0.0012909903293532193
Position 198: 0.0010655590346169681
Position 7349: 0.0009107344587994569
Position 2112: 0.0008055469365215437
Position 349: 0.000584837196206581
Position 5950: 0.00046713675229306806
Position 6556: 0.00042332878768079846
Position 1815: 0.0003381421471876083
Position 5756: 0.0002895081003123971
Position 2077: 0.0002600349922225274
Position 6764: 0.00019017597382204723
Position 6540: 0.0001531005077134796
Position 4953: 0.00011790537216125206
Position 5468: 0.00010477374648558464
Position 131: 7.36094768392515e-05
Position 526: 6.505434458866961e-05
Position 838: 6.446019587729235e-05
Position 72: 4.3789854166541395e-05
Position 1241: 2.040261986027878e-05
Position 2438: 1.891231267150908e-05
Position 825: 1.3466665737042887e-05
Position 904: 1.03744159322529e-05
Position 326: 9.575288246218465e-06
Position 448: 6.7009542141869165e-06
Position 618: 5.726690500408305e-06
Position 846: 2.355224767399405e-06
Position 43: 2.2252120574806017e-06
Position 353: 1.9495608577914262e-06
Position 746: 7.826666040335251e-07
Position 616: 6.44653923989032e-07
Position 1138: 6.442749712928581e-07
Position 1580: 3.1846682794980483e-07
Position 1747: 2.7495536650925484e-07
Position 1463: 1.27315463163741e-07
Position 134: 3.198628562924836e-08
Position 874: 1.602812189149224e-08
Position 531: 1.2450414740386298e-08
Position 601: 1.1626588693228824e-08
Position 685: 5.4979754740787606e-09
Position 2213: 3.7094261592284787e-09
Position 384: 3.4237375408620154e-10
Position 204: 1.618854099760857e-10
Position 379: 5.981465018290776e-11
Position 17: 1.9361861993565986e-11
Position 359: 1.0657712256219378e-11
Position 364: 6.1225377368473494e-12
Position 331: 4.7761638054754904e-12
Position 1612: 6.850822294961308e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12235: 0.3682039821549436
Position 1327: 0.254952742985035
Position 6763: 0.23040915996561173
Position 11593: 0.2065029556701182
Position 384: 0.15331367524875023
Position 11955: 0.10823579987008256
Position 8866: 0.10400568600071602
Position 6931: 0.07516284566934613
Position 1125: 0.03370881086171099
Position 10934: 0.033516514412097256
Position 5639: 0.026006484489191208
Position 952: 0.02186070914657286
Position 1161: 0.018738075147114664
Position 11632: 0.01699862267440269
Position 12446: 0.016961460373090445
Position 4827: 0.016724378054193245
Position 7392: 0.015832076330729108
Position 12240: 0.015130905910765186
Position 9269: 0.014058735895212747
Position 12122: 0.013259705028989916
Position 920: 0.012792433521806907
Position 5635: 0.01260257317105518
Position 11895: 0.011826570459874904
Position 8459: 0.010004827584266289
Position 1206: 0.009360076821336081
Position 6631: 0.008800092073357841
Position 2330: 0.008152668252868693
Position 2529: 0.0080296458899318
Position 6262: 0.0055025622318013705
Position 8527: 0.005434198912841081
Position 8848: 0.004728378369371118
Position 5657: 0.004409452366100723
Position 4852: 0.0038966756921611488
Position 6194: 0.0033698469547023247
Position 391: 0.003358550115965302
Position 1895: 0.0033011544977855655
Position 9066: 0.0032991050750289233
Position 11373: 0.003161178702705553
Position 5564: 0.002588773346117115
Position 537: 0.00251991220595371
