Gene = MINA
index = 844
Annotated 5SS: [  174  4926 10499 13037 17696 21302 22244 24727 26290]
Annotated 3SS: [ 4454 10378 12907 17591 21198 22074 24637 26199 26744]
SMsplice 5SS: [  174  4549 10499 13037 21302 24727 26290]
SMsplice 3SS: [ 4454 10378 12907 21198 24637 26199 26368]
top_k =  1000
Partition function (log Z): 1.085574567888989

Sorted 5' Splice Sites (High to Low Probability):
Position 13037: 0.9803770641466142
Position 24727: 0.8746076815226514
Position 10499: 0.8536681330365599
Position 174: 0.8369587689295794
Position 4549: 0.7521090880821595
Position 26290: 0.6266059278969593
Position 21302: 0.5747767307200199
Position 5478: 0.4515803260782191
Position 19923: 0.40236957117788513
Position 17696: 0.39809677902964324
Position 21319: 0.3708227408109448
Position 20570: 0.3146085450767829
Position 3971: 0.29256490797518314
Position 840: 0.2613791023072417
Position 4926: 0.23865258352875657
Position 22244: 0.2340603324584524
Position 8015: 0.19642274069294002
Position 498: 0.18774542849917514
Position 8063: 0.16737065732658682
Position 13399: 0.16051256815984113
Position 15161: 0.15064057581385018
Position 10573: 0.12767044692590038
Position 10789: 0.11983506936859169
Position 26520: 0.10949446200644755
Position 22783: 0.10895490558446087
Position 26369: 0.10728989556240821
Position 7907: 0.08950085934108179
Position 5459: 0.08629308106665773
Position 22454: 0.07923236693448438
Position 11767: 0.07770361885321785
Position 22495: 0.07745994798501722
Position 24863: 0.0723688604371564
Position 22025: 0.06986082023748048
Position 14117: 0.06933279493903104
Position 10072: 0.06512363969788776
Position 26862: 0.06218492529219694
Position 5696: 0.061911076563895544
Position 23092: 0.06083665643297581
Position 4805: 0.056268439694914144
Position 17321: 0.056233525540452196
Position 24949: 0.05609690563013998
Position 22308: 0.05470548243999206
Position 24789: 0.05460964103050921
Position 8031: 0.05414067823494433
Position 19936: 0.04942542044629591
Position 4124: 0.048136882958646016
Position 17183: 0.04299441756421372
Position 5021: 0.035728179960248865
Position 13697: 0.031522960670360284
Position 11814: 0.02771656782011814
Position 24731: 0.022529254246275787
Position 22518: 0.021596012617408934
Position 3631: 0.020084627210487323
Position 275: 0.017719835476805085
Position 5803: 0.017170746779846084
Position 23333: 0.01699699098713168
Position 7911: 0.016116329394811505
Position 16958: 0.015073949242196877
Position 1220: 0.014851351194770369
Position 23443: 0.014460035709831186
Position 14397: 0.01353806287291302
Position 23527: 0.013010236030565971
Position 27044: 0.012795563072411873
Position 289: 0.012498467397433979
Position 12521: 0.011710514891354835
Position 23331: 0.01044723788468444
Position 16300: 0.01033193614332985
Position 10820: 0.010328118487446929
Position 23342: 0.009974369103767403
Position 16690: 0.009378177477222823
Position 25841: 0.008882078510083337
Position 26527: 0.008024219902902554
Position 2532: 0.007747538407975168
Position 23691: 0.00750403915548047
Position 23019: 0.00714941554937908
Position 16271: 0.007070918724169613
Position 1226: 0.006082339780055149
Position 4562: 0.006007112903568288
Position 22425: 0.005461352944720043
Position 6001: 0.00545950181348943
Position 4358: 0.0053980544395302995
Position 26895: 0.00479069459751923
Position 435: 0.004699314890213946
Position 17160: 0.004564389160652174
Position 1036: 0.004279471763179661
Position 11527: 0.00353684298342774
Position 7156: 0.0034052665699876314
Position 27154: 0.0032234326867949603
Position 1604: 0.003216967599633242
Position 3218: 0.0030054874771075052
Position 13016: 0.0029594923366489632
Position 23481: 0.0028019201200963715
Position 2781: 0.002660870997288151
Position 23296: 0.0024488085948165712
Position 1466: 0.0024328964493910456
Position 27041: 0.00238761768798532
Position 26503: 0.0022879885541932815
Position 23183: 0.002275648529210889
Position 168: 0.0019324848905500334
Position 23041: 0.0017791713404578372
Position 1784: 0.0016923208363196244
Position 4381: 0.0015808574447901242
Position 16795: 0.0015497992830503498
Position 1590: 0.001546880289314929
Position 25138: 0.0015149218718671878
Position 3998: 0.0014885802735665143
Position 7221: 0.0014107102570373724
Position 1803: 0.0013640231498215913
Position 4366: 0.0012889025019723202
Position 1851: 0.0012312341581196655
Position 4360: 0.0012065466986358403
Position 103: 0.0010398217723137117
Position 468: 0.0009836302120039995
Position 24065: 0.0009283849798636517
Position 27005: 0.0008682560460388262
Position 14302: 0.0008082997399924264
Position 1797: 0.0007602083623629496
Position 14028: 0.0007212541578770925
Position 13730: 0.0007059324194756801
Position 1680: 0.0006180775490864553
Position 3074: 0.0005924334744314395
Position 84: 0.0004877042983578114
Position 13242: 0.0004633571943025094
Position 1050: 0.0003589434809924384
Position 4827: 0.0003369543834727835
Position 2351: 0.0003114641636463866
Position 558: 0.00029157355258159376
Position 13202: 0.00027897618043380267
Position 3142: 0.00026137079294147835
Position 1669: 0.00026000549552155435
Position 2047: 0.00025419763711859134
Position 503: 0.00020906628885440442
Position 6: 0.0001922961699632856
Position 2498: 0.0001877227232711478
Position 2492: 0.00018424100972130048
Position 127: 0.00017791571152544553
Position 21335: 0.00015029261619309276
Position 26659: 0.0001494018166880738
Position 355: 0.00011322388353143458
Position 364: 5.794764987569241e-05
Position 66: 4.502050735397947e-05
Position 16275: 3.722527188487803e-05
Position 479: 3.507433925277737e-05
Position 178: 3.395111595658459e-05
Position 263: 2.00650077489141e-05
Position 1023: 1.772840769414326e-05
Position 860: 1.513425172063345e-05
Position 156: 1.4329634252791839e-05
Position 24: 1.4207761461002687e-05
Position 793: 1.3944949623332378e-05
Position 49: 1.2892113461454366e-05
Position 1322: 1.1341771989466151e-05
Position 176: 1.0463716674183486e-05
Position 675: 6.527195110402856e-06
Position 373: 5.344923226627977e-06
Position 441: 4.1767254509211856e-06
Position 46: 3.5160170047529955e-06
Position 909: 3.0845340157895195e-06
Position 2147: 2.056151342756618e-06
Position 2661: 1.3742814510605015e-06
Position 879: 1.144374956447629e-06
Position 1331: 7.781260078488112e-07
Position 69: 7.128343968864331e-07
Position 1519: 5.029411963613472e-07
Position 1855: 4.903194501762365e-07
Position 1555: 3.636324516699318e-07
Position 266: 3.4046136292041256e-07
Position 620: 2.43882816460244e-07
Position 631: 2.073924273067675e-07
Position 749: 2.0066887266643403e-07
Position 507: 1.9095883354418716e-07
Position 1266: 7.437422060700287e-08
Position 742: 4.327126132436199e-08
Position 299: 9.581860243695104e-09
Position 122: 5.413782742225537e-10
Position 380: 3.718139248947602e-11
Position 1444: 1.0183138138944372e-11
Position 677: 2.95345473436856e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10378: 0.9604403703838501
Position 21198: 0.9457497641471583
Position 24637: 0.8754853720743178
Position 12907: 0.762120810777901
Position 26199: 0.7435568658768923
Position 4454: 0.7033724216917087
Position 27405: 0.49052857893988866
Position 19726: 0.4365566820458699
Position 26368: 0.3437807304468295
Position 20425: 0.31460854507678293
Position 5337: 0.29627386012558804
Position 17617: 0.22485043196670237
Position 12922: 0.21705462405062592
Position 5301: 0.20842561876367516
Position 7853: 0.20416108041566491
Position 7979: 0.20035783150677827
Position 716: 0.19758758180898275
Position 3829: 0.19448195871398757
Position 22071: 0.19214888602498326
Position 26744: 0.1750634967449817
Position 17591: 0.17324989517786346
Position 24825: 0.16476197300362655
Position 15029: 0.1506308647480222
Position 13295: 0.14828349923848172
Position 22327: 0.13773506575021427
Position 7878: 0.11903235306792145
Position 17134: 0.1037923322653181
Position 4739: 0.09288781001419803
Position 22074: 0.09047213698643215
Position 10705: 0.08891980074993808
Position 24608: 0.08628050551357593
Position 4694: 0.08407829897625665
Position 23169: 0.08046555171737896
Position 4485: 0.07605575534798356
Position 27040: 0.06335805775593302
Position 9927: 0.0617494646139139
Position 11691: 0.05995978218248876
Position 22885: 0.05677953267842701
Position 22624: 0.056603872689953615
Position 14058: 0.05400616829887141
Position 22684: 0.05235103289450725
Position 3768: 0.04410758587874355
Position 4746: 0.0426250355414824
Position 10628: 0.041205390639155674
Position 5651: 0.04105020548078246
Position 22311: 0.039249716785688935
Position 11762: 0.038918065774514204
Position 5263: 0.033108730814371434
Position 3798: 0.03294935840008424
Position 26618: 0.03152226796959325
Position 4947: 0.028974817442164857
Position 4032: 0.028569514435659644
Position 21926: 0.027035316171412777
Position 758: 0.023857961240164368
Position 13594: 0.02371172300033869
Position 352: 0.023608641607885814
Position 10460: 0.020898209578610206
Position 672: 0.0206199597700784
Position 403: 0.0198260844338352
Position 21774: 0.018885981800318394
Position 5620: 0.018554313068685043
Position 4862: 0.018289039122515435
Position 16161: 0.017440560345695532
Position 274: 0.017115487922899315
Position 16689: 0.016626600076462526
Position 19553: 0.0152383095783108
Position 3903: 0.013627506451952013
Position 22945: 0.01308078634862399
Position 4643: 0.012628577112968303
Position 26423: 0.011499135531523996
Position 4236: 0.011051829384190841
Position 13978: 0.010829319566960488
Position 5557: 0.009850682639313536
Position 13166: 0.00946559146143046
Position 12435: 0.009437924338759573
Position 4823: 0.008371640256520256
Position 21762: 0.008239644167019057
Position 306: 0.007984655841222372
Position 24862: 0.0075996473954040335
Position 4013: 0.007560578104553493
Position 11226: 0.006392510740696072
Position 3475: 0.0063804349991139035
Position 5681: 0.006203835127761123
Position 13998: 0.006186517350677731
Position 24923: 0.006152529275200749
Position 21842: 0.0061274428652521905
Position 1104: 0.005923614563682482
Position 13613: 0.005915287174045223
Position 3910: 0.00586131433560594
Position 5719: 0.005830453859138464
Position 3523: 0.005608883175814367
Position 3413: 0.005589488757250272
Position 14260: 0.005388217070612131
Position 22378: 0.005208442036226346
Position 736: 0.005003765771200854
Position 1638: 0.004830999326145446
Position 6999: 0.004815976827025001
Position 2223: 0.0047749139069115315
Position 3836: 0.0047581830811922856
Position 14318: 0.004734590630341462
Position 16599: 0.004697656731848572
Position 16572: 0.004680520745374248
Position 25746: 0.004591397994178163
Position 21797: 0.004505961627839063
Position 1073: 0.004446368052089498
Position 258: 0.004416669074230861
Position 25760: 0.004290680515905171
Position 26140: 0.0042779294114541795
Position 13346: 0.004130558639167184
Position 1420: 0.004125691514705081
Position 909: 0.0041112962074842585
Position 3775: 0.003905852642223806
Position 4489: 0.0038498022946993476
Position 1006: 0.003560029582755663
Position 4839: 0.0035216490094776834
Position 9976: 0.0033741750839738653
