Gene = RAD1
index = 1112
Annotated 5SS: [1351 2072 3297 5213 7509]
Annotated 3SS: [1804 3187 4953 7409 7817]
SMsplice 5SS: [ 801 3297 5213 7509]
SMsplice 3SS: [3187 4953 7432 7817]
top_k =  1000
Partition function (log Z): -7.412127970118797

Sorted 5' Splice Sites (High to Low Probability):
Position 5213: 0.815357350617242
Position 3297: 0.7569216608050625
Position 7509: 0.709724400186409
Position 2072: 0.6046823077962424
Position 801: 0.4825256644792904
Position 1351: 0.4754267203768564
Position 2840: 0.43096558972094334
Position 9090: 0.2177996879343065
Position 8002: 0.2081731839056478
Position 2484: 0.15465920051208765
Position 7873: 0.14197074140586793
Position 625: 0.1306635595016541
Position 9715: 0.11355263914345441
Position 595: 0.08732650574098111
Position 304: 0.08581096396475024
Position 2849: 0.05417894074474404
Position 2403: 0.04749609304351599
Position 342: 0.046051731977096354
Position 2675: 0.04098679823024086
Position 649: 0.039298036395907704
Position 4526: 0.02308555325062336
Position 65: 0.018021857133968925
Position 6579: 0.016426443688320393
Position 4352: 0.016295901219143972
Position 1384: 0.01566635996526894
Position 2016: 0.015334916913221674
Position 1140: 0.014454400175122301
Position 2044: 0.013389281358997251
Position 1915: 0.012679242881105673
Position 5698: 0.01267878239114861
Position 6108: 0.011983445315937731
Position 1805: 0.010014752147652904
Position 5031: 0.009894988452338164
Position 7868: 0.009718685039494766
Position 6263: 0.009404164470475243
Position 1943: 0.007481115518298344
Position 2308: 0.007150136056657114
Position 253: 0.005866873231280695
Position 842: 0.0055105879733930415
Position 2080: 0.00521864549763856
Position 111: 0.004487218390859243
Position 9697: 0.0037781338545533863
Position 4698: 0.0037203048721327165
Position 8517: 0.003092056582775648
Position 2860: 0.003063303226171173
Position 2708: 0.0030144820328931914
Position 9369: 0.0027832308305378245
Position 5996: 0.0026780874050318913
Position 7393: 0.002624175436146547
Position 53: 0.00222013462217618
Position 3458: 0.002026748701164207
Position 10253: 0.0018146927264491206
Position 373: 0.0015166997199207038
Position 4841: 0.0014643882795362816
Position 7552: 0.0014378660951015992
Position 1413: 0.0013274453136918345
Position 2118: 0.0011550814742600157
Position 655: 0.001143930790871919
Position 2398: 0.0011178711761867307
Position 493: 0.0011010514527749519
Position 3985: 0.0010885618714454519
Position 7528: 0.0009079221038156564
Position 1568: 0.0007849477748917866
Position 4987: 0.0007597812563912978
Position 2747: 0.0006699981086495174
Position 1225: 0.0006310577975927471
Position 404: 0.0005895863147733063
Position 805: 0.000546776971542213
Position 2139: 0.000542529076655745
Position 327: 0.000518834584441842
Position 3642: 0.0005159392704251384
Position 1672: 0.00041033193670120634
Position 3090: 0.0003932668669158491
Position 757: 0.0003588699395716026
Position 1686: 0.0003288825912908767
Position 2024: 0.0003255927379249357
Position 2046: 0.00030818057174942446
Position 1236: 0.0003069217847104187
Position 22: 0.000287849713384879
Position 1701: 0.000252819237019769
Position 3342: 0.0002519874091179643
Position 384: 0.00024311523744581
Position 5502: 0.00020113682166360004
Position 7538: 0.0001983707019903857
Position 1098: 0.00019634670488079056
Position 141: 0.00019604479923468512
Position 169: 0.00017493101352489173
Position 1210: 0.00017492478744646862
Position 1827: 0.00017276902242675376
Position 396: 0.00015463711929119696
Position 844: 0.00014831585530893633
Position 893: 0.00012362280807297552
Position 1747: 0.00012172847844168731
Position 309: 0.0001129118962968748
Position 2619: 8.422397203250478e-05
Position 3108: 8.418083427915686e-05
Position 6718: 7.788466764053537e-05
Position 217: 7.033122274389146e-05
Position 88: 4.7385172639379607e-05
Position 134: 4.13722033663135e-05
Position 1216: 2.5908881088449386e-05
Position 171: 2.30303768135079e-05
Position 1691: 2.169075813323014e-05
Position 361: 2.1344614159250496e-05
Position 453: 2.032432340451777e-05
Position 104: 1.8241035060950386e-05
Position 264: 1.4734320718812434e-05
Position 1166: 9.918719396908213e-06
Position 1572: 8.83527699793758e-06
Position 1160: 8.601587559190835e-06
Position 690: 8.240641958917135e-06
Position 640: 7.793153327224355e-06
Position 331: 3.935119487698272e-06
Position 477: 3.036694873732775e-06
Position 118: 1.4432044042103768e-06
Position 1356: 9.086991890554565e-07
Position 3429: 3.1467764000222836e-07
Position 1274: 2.388094467305182e-07
Position 416: 2.2948411832295185e-07
Position 410: 5.8235464973250664e-08
Position 793: 1.0351294505961678e-08
Position 1501: 1.627204924964498e-09
Position 1635: 6.638827183315148e-10
Position 723: 1.1861034627285e-10
Position 629: 8.841694377611541e-11

