Gene = DNAJC11
index = 454
Annotated 5SS: [  196 21017 23531 34216 48014 49096 50396 56136 56884 57367 62023 63630
 64478 64727 65808]
Annotated 3SS: [20886 23456 34113 47884 48972 50321 55945 56797 57249 61866 63559 64419
 64583 65677 66223]
SMsplice 5SS: [  196 20692 21017 23531 34216 48014 49096 50396 56136 56884 57367 62023
 63630 64478 64727 65808]
SMsplice 3SS: [20605 20886 23456 34113 47884 48972 50321 55945 56797 57249 61866 63559
 64309 64583 65677 66223]
top_k =  1000
Partition function (log Z): 12.0902577523353

Sorted 5' Splice Sites (High to Low Probability):
Position 34216: 0.9998046250535721
Position 196: 0.9942966138528236
Position 48014: 0.9937808165220116
Position 57367: 0.9897458015745091
Position 21017: 0.9645914777779134
Position 56884: 0.9447880854783937
Position 23531: 0.9341408635418441
Position 64727: 0.8844690980907298
Position 56136: 0.8819444660182327
Position 49096: 0.7821989825852763
Position 64478: 0.7761108771660353
Position 62023: 0.7339303644870416
Position 63630: 0.6030338234632749
Position 50396: 0.5816586720503402
Position 4308: 0.5284532707654903
Position 65808: 0.5143860468010332
Position 36035: 0.4521125014295793
Position 20692: 0.43667427795808006
Position 59894: 0.402455614956702
Position 26358: 0.33886416940185105
Position 23814: 0.2951344341198801
Position 7675: 0.27065690889301147
Position 60137: 0.2610140285992339
Position 62362: 0.2121733168074157
Position 20767: 0.19232861560855966
Position 50248: 0.16580427883066035
Position 66143: 0.165267832018268
Position 16461: 0.1559974186746584
Position 63842: 0.15165698914745884
Position 64420: 0.15142223087951603
Position 61222: 0.13433895119846617
Position 40442: 0.11138135108065456
Position 65765: 0.10446801442006973
Position 3486: 0.10359707964823879
Position 50530: 0.08750097593245061
Position 63450: 0.08042921368916767
Position 36007: 0.07767273640203384
Position 66368: 0.07618871677487166
Position 22227: 0.07295767691597865
Position 20740: 0.06619374140496771
Position 38975: 0.06565001746908143
Position 7478: 0.0627223440184591
Position 39482: 0.05573117958649593
Position 31104: 0.05490770651616708
Position 14845: 0.05254449082269186
Position 39363: 0.05094654353471373
Position 14841: 0.04608894500457014
Position 21234: 0.044698916756807074
Position 64649: 0.04028508960890437
Position 64606: 0.03972206621251301
Position 1293: 0.03607729260822184
Position 64655: 0.03480816777369669
Position 23988: 0.03253638523236102
Position 21689: 0.029303097355223264
Position 43096: 0.026844606736039393
Position 36039: 0.025201504094663804
Position 43213: 0.0251350870275133
Position 36021: 0.024808560497900832
Position 56919: 0.023953127412667845
Position 65422: 0.023424539044662702
Position 3437: 0.023099458189843113
Position 64321: 0.022401775848309793
Position 61637: 0.021796185285222848
Position 64034: 0.021148284048912235
Position 23543: 0.020201113216970865
Position 64508: 0.01995249480769837
Position 13023: 0.019835227124821192
Position 43714: 0.019010086543125013
Position 62688: 0.01897828673292071
Position 66696: 0.01871604177998078
Position 64203: 0.01826652195932113
Position 50957: 0.01781621460160615
Position 66171: 0.01695882516607023
Position 50565: 0.016545952070900344
Position 66137: 0.015668068848343875
Position 22911: 0.014918791017231365
Position 10360: 0.014803628942650677
Position 38612: 0.01443254390193097
Position 5308: 0.014346754076536372
Position 10704: 0.013860856870073273
Position 39301: 0.013510018089236523
Position 65781: 0.013140898367076131
Position 48897: 0.012853371588420181
Position 21481: 0.012198940290658943
Position 21052: 0.012035163634714106
Position 56065: 0.011441404502255285
Position 21116: 0.011357882906379844
Position 40316: 0.010897615085487531
Position 14953: 0.0108315067650578
Position 61713: 0.010693716664228683
Position 57167: 0.010221320531398253
Position 21511: 0.010124466893336494
Position 55425: 0.00998540763652877
Position 60354: 0.009671555797963792
Position 40351: 0.0096527308520663
Position 59836: 0.00894250165920955
Position 21077: 0.008699819746894637
Position 13129: 0.008582292950287371
Position 66431: 0.008546593197800146
Position 56956: 0.008073226710569396
Position 59138: 0.0077375540784446455
Position 10367: 0.006814461673734105
Position 60311: 0.006775770427038065
Position 22477: 0.006764254007767061
Position 448: 0.006590833139838832
Position 59278: 0.006281644975998357
Position 60119: 0.006229617470112548
Position 21316: 0.005274629686647288
Position 61311: 0.0048790899644630655
Position 66007: 0.004802744932180378
Position 2540: 0.004780993047467117
Position 59345: 0.004732639914488087
Position 59750: 0.004728836960177677
Position 66632: 0.00449825561330608
Position 21639: 0.003910638865294659
Position 65366: 0.0038919839347564713
Position 22527: 0.00386432453007983
Position 22894: 0.003374374641588817
Position 21206: 0.0032188558266653283
