Gene = SLC50A1
index = 1270
Annotated 5SS: [ 142  527 1102 1873 2249]
Annotated 3SS: [ 448  977 1710 2128 2329]
SMsplice 5SS: [ 527 1102 1873 2249]
SMsplice 3SS: [ 977 1710 2128 2329]
top_k =  1000
Partition function (log Z): -3.604595332183984

Sorted 5' Splice Sites (High to Low Probability):
Position 2249: 0.957991070381779
Position 1102: 0.8643000912951373
Position 527: 0.6584788751348221
Position 1873: 0.5428919149554854
Position 275: 0.3529631345223217
Position 547: 0.12954564822198164
Position 142: 0.08273665522995
Position 573: 0.07484725960777916
Position 1895: 0.03103357939253809
Position 292: 0.026951765051214393
Position 59: 0.02384206246417082
Position 2018: 0.020296075968370922
Position 260: 0.020260883544522244
Position 1687: 0.017096100709475027
Position 250: 0.013604109036875405
Position 1408: 0.013236937772825884
Position 1042: 0.010208261298142644
Position 2522: 0.009634709980961206
Position 148: 0.009224476650743265
Position 679: 0.005977517580325242
Position 347: 0.004284981181350057
Position 711: 0.002952684638514432
Position 1297: 0.002842886946601139
Position 835: 0.0013927617140395052
Position 1693: 0.0013804808448972382
Position 163: 0.0013330232002663298
Position 608: 0.0012137300388469934
Position 2135: 0.0011446009170010822
Position 1404: 0.0010959901349285393
Position 1046: 0.001087073348881594
Position 1233: 0.0010777193179096814
Position 1994: 0.0007835542829633796
Position 110: 0.000771288434838236
Position 357: 0.0006952341145004345
Position 1783: 0.0006835240908094846
Position 4: 0.0006571833738726565
Position 1848: 0.00045657108110834743
Position 2527: 0.000396774084755893
Position 522: 0.0003464492318266172
Position 354: 0.00031294891148645
Position 1559: 0.00029567074455829023
Position 2386: 0.000262032703447679
Position 2023: 0.000215468130816187
Position 1533: 0.0002081461269484212
Position 1473: 0.00019308270615532035
Position 2209: 0.0001728031671558726
Position 1065: 0.0001442106830258438
Position 1566: 0.0001329510369543335
Position 1521: 0.00012124555359010905
Position 2002: 0.00011603934860775076
Position 888: 0.00010276915884423131
Position 492: 7.414335889608228e-05
Position 231: 6.825567687143785e-05
Position 2221: 5.977741000254668e-05
Position 107: 5.8641832536046636e-05
Position 181: 4.132603703146287e-05
Position 550: 4.0220548267320044e-05
Position 1883: 2.639784312639409e-05
Position 908: 2.600815593062573e-05
Position 1877: 2.3899495012344994e-05
Position 1667: 1.9872632431729066e-05
Position 2040: 1.850712923648114e-05
Position 2269: 1.4835446346729142e-05
Position 56: 1.395025025151916e-05
Position 757: 1.3540931308204506e-05
Position 127: 1.2138819840272723e-05
Position 1537: 1.0894721406045425e-05
Position 2762: 4.783616856688488e-06
Position 636: 3.3476923872417374e-06
Position 721: 3.2953972701648956e-06
Position 924: 2.9268610290683804e-06
Position 2744: 2.2862875757587454e-06
Position 623: 2.0962302376865217e-06
Position 754: 2.086389258497997e-06
Position 599: 2.070597522500034e-06
Position 481: 1.7483019745544218e-06
Position 497: 7.498402612205797e-07
Position 211: 6.846674180619603e-07
Position 770: 3.6759688421368106e-07
Position 1182: 2.167787723224315e-07
Position 483: 1.686346592011098e-07
Position 2330: 4.65144132478563e-08
Position 2278: 1.2906312977463263e-08
Position 1475: 4.650493049191574e-09
Position 995: 3.697449426941335e-14
Position 810: 2.1262165870638177e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 2128: 0.9811674844694118
Position 977: 0.8414443723243508
Position 2329: 0.7453958842360571
Position 1710: 0.4414907733742345
Position 448: 0.40984297439480866
Position 2345: 0.11706733455405194
Position 1728: 0.0867514957415012
Position 2311: 0.08334283725072995
Position 1518: 0.028867945803836472
Position 1744: 0.014601049106938989
Position 395: 0.014045004366934212
Position 1829: 0.012187627091985351
Position 460: 0.010502305257719328
Position 2314: 0.010454626821171053
Position 1042: 0.00917181944214385
Position 1210: 0.008490324140177577
Position 1944: 0.007038294666902714
Position 2496: 0.0069843256643289985
Position 1521: 0.006693980929409432
Position 1392: 0.0061223322783965205
Position 2635: 0.005223150919444865
Position 1287: 0.00471470165437654
Position 1011: 0.004315292440622829
Position 2726: 0.0040896587200965305
Position 1797: 0.0033047424706780836
Position 2395: 0.0030915220379200904
Position 1812: 0.002736694699695586
Position 1559: 0.0022729693836954883
Position 1809: 0.001704744408332345
Position 2386: 0.0013568561983786313
Position 2693: 0.0013270602130265837
Position 2659: 0.001139920373086492
Position 2461: 0.0011030268985045793
Position 2060: 0.0010714001133936824
Position 2678: 0.0010639065633679119
Position 1178: 0.0009245355457945403
Position 1844: 0.000897151723899194
Position 1251: 0.0008519501422937872
Position 1059: 0.0008232697574736373
Position 2521: 0.0007976499378168755
Position 2860: 0.0005556192390241566
Position 366: 0.0004911180065896307
Position 1691: 0.00044486364426766785
Position 2071: 0.0004412148068884563
Position 1015: 0.00041978147177640726
Position 2743: 0.00036562658870894186
Position 1175: 0.0003652292757091572
Position 1232: 0.000346176497973216
Position 2358: 0.00034109809599824084
Position 1156: 0.0003292055846793429
Position 2513: 0.00028783065866583985
Position 1214: 0.00026310051269487077
Position 2637: 0.00024319373340245387
Position 1662: 0.00019905645620546408
Position 481: 0.00019741376764779886
Position 2900: 0.00017076842062760934
Position 1659: 0.00014864212767387697
Position 2909: 0.0001364674692704118
Position 2232: 0.0001347768354925065
Position 1255: 0.00013426155664296647
Position 951: 0.00013335421543081842
Position 1577: 0.00012085147556932193
Position 2986: 0.00011931847505044813
Position 522: 0.0001184286185937776
Position 1484: 0.00011694171324735253
Position 2608: 0.00011492698476563646
Position 2134: 9.247887463213068e-05
Position 2527: 8.159530023206613e-05
Position 1951: 8.073090035486242e-05
Position 1345: 7.682256619830745e-05
Position 1924: 7.030599837805701e-05
Position 662: 6.405046704076725e-05
Position 1453: 5.83710346771126e-05
Position 1545: 5.766499953126965e-05
Position 1591: 5.4085868192852755e-05
Position 864: 5.220609176297924e-05
Position 773: 4.896915401110011e-05
Position 1628: 4.796289790384707e-05
Position 1491: 4.090329992654051e-05
Position 1894: 3.797459401547662e-05
Position 2104: 3.589281863012727e-05
Position 1891: 3.5843835993438275e-05
Position 2479: 3.169516567310014e-05
Position 2903: 3.126610625224996e-05
Position 2108: 3.104048153096159e-05
Position 497: 2.8411259735439732e-05
Position 1528: 2.7888056522244372e-05
Position 1605: 2.77450965931779e-05
Position 374: 2.7588489724764065e-05
Position 1101: 2.672102001655347e-05
Position 995: 2.636295773050489e-05
Position 1464: 2.0449123184186362e-05
Position 1586: 1.8709991930042228e-05
Position 2398: 1.482754312974578e-05
Position 1636: 1.4043384350664747e-05
Position 220: 9.743522979897e-06
Position 656: 9.167621887682527e-06
Position 819: 7.687574291904011e-06
Position 177: 7.585557765887419e-06
Position 779: 5.603343468149282e-06
Position 2544: 4.610410506298018e-06
Position 1188: 4.285900538817068e-06
Position 822: 3.938268723499314e-06
Position 800: 2.9535028086884178e-06
Position 876: 2.0478839317567754e-06
Position 206: 1.8017013005645577e-06
Position 747: 1.7579495759397143e-06
Position 299: 1.4389763525729272e-06
Position 250: 1.1551467475550385e-06
Position 906: 9.068394248861611e-07
Position 593: 4.3033110259225114e-07
Position 796: 3.5696787722805703e-07
Position 146: 3.37865436666433e-07
Position 1292: 3.0758465116619077e-07
Position 338: 2.878110044214596e-07
Position 678: 2.3159874783719012e-07
Position 692: 2.1623913612442498e-07
Position 550: 1.985786650507578e-07
Position 527: 1.8097906496419798e-07
Position 281: 1.7920602349831345e-07
Position 683: 1.7323873121028984e-07
Position 835: 1.6655159011355627e-07
Position 1310: 1.3765153558831963e-07
Position 2432: 1.372835699078396e-07
Position 2402: 1.3250578129097991e-07
Position 1107: 1.2228610405566644e-07
Position 597: 1.1622896186454028e-07
Position 1264: 1.1100247774235038e-07
Position 828: 1.053163659403621e-07
Position 1979: 9.831929939761002e-08
Position 199: 9.653645866482543e-08
Position 307: 9.336128671717479e-08
Position 313: 8.646597508672986e-08
Position 208: 6.829697121828539e-08
Position 590: 6.636506329395974e-08
Position 181: 5.353826610910455e-08
Position 587: 4.784904744535565e-08
Position 1398: 4.237272368725566e-08
Position 1609: 3.873625280234905e-08
Position 171: 3.5585906341898836e-08
Position 790: 3.2692691173879656e-08
Position 287: 1.2818552387835803e-08
Position 317: 1.2612783734182265e-08
Position 197: 1.1314893921056458e-08
Position 310: 8.259019304608868e-09
Position 1105: 5.895185567798541e-09
Position 148: 5.14821783009532e-09
Position 185: 2.644710454638801e-09
Position 190: 1.8338816723135248e-09
Position 193: 1.8123150844824376e-09
Position 908: 1.762577382262769e-09
Position 101: 1.311619148805201e-09
Position 265: 8.800947256641399e-10
Position 195: 7.518027661958861e-10
Position 882: 6.698929876801295e-10
