Gene = PDCD10
index = 1007
Annotated 5SS: [  165   613 14765 29985 37818 39231 47212 47593]
Annotated 3SS: [  475 14552 29930 37699 39103 47132 47509 50436]
SMsplice 5SS: [  368 14394 14765 30037 37818 39231 39592 39795 45402 47212 47593]
SMsplice 3SS: [14236 14552 29930 37699 39103 39395 39674 45253 47132 47509 50436]
top_k =  1000
Partition function (log Z): -23.364996271886255

Sorted 5' Splice Sites (High to Low Probability):
Position 14765: 0.9883900658049524
Position 368: 0.5140615315334969
Position 1959: 0.3827110149305389
Position 1749: 0.3734987888387174
Position 1209: 0.1770074365916015
Position 21: 0.14317044114196234
Position 2515: 0.1268418639264133
Position 1229: 0.12430065336826245
Position 395: 0.10884945108488013
Position 613: 0.08512582690609415
Position 26724: 0.0734367246787587
Position 259: 0.0643418182191382
Position 6014: 0.058719125241941186
Position 202: 0.05353695532709058
Position 738: 0.049680407673739935
Position 1526: 0.03578089328033274
Position 399: 0.035471167495843524
Position 23734: 0.02816034799064268
Position 1005: 0.027982554148364903
Position 1577: 0.024455873406185203
Position 15049: 0.018975358352418634
Position 709: 0.018282636820683786
Position 17462: 0.013577673309192219
Position 757: 0.010758828644534157
Position 165: 0.009084035012115726
Position 805: 0.0069924945550425815
Position 348: 0.003901241874901609
Position 1009: 0.003849236726073632
Position 284: 0.0028932932906974218
Position 700: 0.002517882799337955
Position 2060: 0.002467945430847601
Position 1995: 0.0023704427123505552
Position 1429: 0.002048274151782592
Position 14746: 0.0016159015071471404
Position 1817: 0.0015561654958046792
Position 15958: 0.0012342184586118668
Position 248: 0.0011724838715080352
Position 1949: 0.00104928514231058
Position 26: 0.0008628726990719287
Position 206: 0.0008535818414749156
Position 75: 0.0007813021954916621
Position 2033: 0.00022477443377016176
Position 174: 0.00019580518720491554
Position 842: 0.00018365562303296446
Position 1294: 0.0001658505426593385
Position 2510: 0.0001458046291527841
Position 1782: 0.00014411973806541126
Position 428: 0.00013878020733611537
Position 2037: 0.00012464413256802089
Position 744: 0.00012401760349197281
Position 545: 0.0001214655619523388
Position 599: 0.0001148852867328636
Position 2305: 0.00010312341066789775
Position 510: 0.00010155212584166914
Position 2149: 9.322118000640214e-05
Position 1292: 9.265089202217951e-05
Position 2557: 9.156865923488268e-05
Position 1585: 8.376736141036787e-05
Position 295: 7.835937717697252e-05
Position 765: 5.7866082315783785e-05
Position 452: 4.3211284929513364e-05
Position 516: 3.8780873786645854e-05
Position 332: 3.2254095942996454e-05
Position 811: 2.404714969708825e-05
Position 2519: 2.0046500716290717e-05
Position 193: 1.2503399359177684e-05
Position 461: 1.1224112661472397e-05
Position 961: 1.0738509540734067e-05
Position 769: 1.0002736059617301e-05
Position 733: 9.11312596063058e-06
Position 28: 8.073337100147713e-06
Position 82: 6.025223051881697e-06
Position 188: 5.947336126788547e-06
Position 823: 5.173436179893835e-06
Position 1166: 4.6144066213489645e-06
Position 788: 3.665048987640723e-06
Position 854: 3.1660753791131367e-06
Position 535: 2.5638139129583098e-06
Position 118: 1.109580961619564e-06
Position 337: 1.0286803374271555e-06
Position 323: 7.346924782321933e-07
Position 34: 7.303009399370733e-07
Position 438: 2.46130297392093e-07
Position 529: 1.5975507345310107e-07
Position 14: 6.265675117272987e-08
Position 51: 1.350526279216146e-08
Position 6: 1.0633867111751092e-08
Position 45: 1.020768135862114e-08
Position 39: 5.909955582096949e-09
Position 350: 4.095152998868366e-09
Position 379: 2.4116008293067364e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14552: 0.9941243863761438
Position 1687: 0.35648668469532846
Position 1084: 0.2827561487966477
Position 22802: 0.24229222021323454
Position 1811: 0.18045719383795714
Position 26571: 0.14840985998941772
Position 23628: 0.11642021099148317
Position 22830: 0.10670916501105926
Position 24359: 0.09829722744223612
Position 23070: 0.09519598607595448
Position 641: 0.08453187627821986
Position 1646: 0.07888734884999742
Position 26884: 0.07343672467875884
Position 2322: 0.05910222813508473
Position 5893: 0.058758531475813766
Position 1345: 0.04350764068766076
Position 1576: 0.041975977489877685
Position 2421: 0.03734469096074115
Position 1626: 0.03378786159357056
Position 14950: 0.03314512690056792
Position 17351: 0.032838587632543326
Position 1746: 0.031548853570143025
Position 20170: 0.031178030712304905
Position 22303: 0.024908289411848288
Position 475: 0.023573255797145004
Position 18515: 0.023158072028369267
Position 958: 0.02051645795203411
Position 19390: 0.018450780391349238
Position 2380: 0.01693709990325421
Position 1425: 0.016165987372636765
Position 23192: 0.015343583467438098
Position 2292: 0.01345546000051656
Position 1830: 0.011037206536348453
Position 18108: 0.010592033821207908
Position 16034: 0.010175230147102953
Position 127: 0.009948086958973142
Position 1387: 0.009184246634881184
Position 19616: 0.008053068297051127
Position 17829: 0.00786569026386567
Position 18620: 0.007179177099228233
Position 480: 0.007026546107834089
Position 1871: 0.006768395520785651
Position 1169: 0.006479664717739429
Position 21028: 0.005951614843901035
Position 1878: 0.003924362280003293
Position 17941: 0.0038738488837249735
Position 347: 0.0038072793396263945
Position 1778: 0.003181957069764048
Position 16390: 0.00293030077220872
Position 9576: 0.0021844636867327256
Position 18171: 0.001998193807024125
Position 598: 0.0019662191940871686
Position 1846: 0.001951674596597863
Position 1055: 0.0018261474164233023
Position 15742: 0.0016138164392415365
Position 17311: 0.0015385406593419167
Position 1657: 0.001536873588132547
Position 2024: 0.0015314773134634627
Position 15625: 0.001280250564743159
Position 16944: 0.0012543920835608661
Position 579: 0.0011785277617973908
Position 1863: 0.001120233623950184
Position 1008: 0.0010444261869919814
Position 16641: 0.0007882323245780209
Position 872: 0.0007718366091248462
Position 823: 0.0007556608266285344
Position 2792: 0.0007439319424508442
Position 2506: 0.0007218436078035466
Position 10159: 0.0007000397926881109
Position 2056: 0.0006198892968300243
Position 482: 0.0005305531405759568
Position 14888: 0.0005120351483845875
Position 939: 0.0004018686095374742
Position 991: 0.0003879364862997347
Position 612: 0.0003535676043975279
Position 6358: 0.00034382950882791907
Position 529: 0.0003175970121332762
Position 1058: 0.00021499069683810992
Position 733: 0.00020432052205525498
Position 786: 0.00018113679089993447
Position 1544: 0.0001770681112546394
Position 399: 0.00017433559756622148
Position 890: 0.00017402309789187772
Position 7632: 0.0001500560799150495
Position 557: 0.0001299159853772947
Position 3649: 0.00012536116858441205
Position 1121: 0.00011529660011386746
Position 315: 0.0001151213456084754
Position 169: 0.00010523384209771014
Position 2812: 9.95578288214577e-05
Position 1948: 9.32626569564286e-05
Position 244: 8.02845402903738e-05
Position 8250: 7.969676802320587e-05
Position 1474: 7.925129053006679e-05
Position 2838: 6.476326104284652e-05
Position 535: 5.93419970666599e-05
Position 7573: 5.916417829580447e-05
Position 3492: 5.4614863346522354e-05
Position 485: 5.0456024758306814e-05
Position 6338: 4.445180903136664e-05
Position 583: 4.1351913547206935e-05
Position 258: 4.0063862782356815e-05
Position 2345: 3.8631212106286273e-05
Position 3427: 3.5105057778143696e-05
Position 133: 3.483424573876561e-05
Position 6362: 3.3917746920336115e-05
Position 367: 3.236716771283112e-05
Position 2175: 2.9760865290576488e-05
Position 976: 2.7600324309873163e-05
Position 6252: 2.7407328466048947e-05
Position 1748: 2.5772082926529043e-05
Position 497: 2.5214444618420673e-05
Position 1248: 2.304454326656601e-05
Position 365: 2.2594414810551292e-05
Position 854: 2.2381691549338334e-05
Position 1228: 2.1919622113392273e-05
Position 4367: 2.0648816504942223e-05
Position 403: 1.9551092295000594e-05
Position 1200: 1.8089023326231875e-05
Position 308: 1.740910205078211e-05
Position 5200: 1.7158570502359435e-05
Position 306: 1.6516381063443684e-05
Position 6435: 1.571668575757572e-05
Position 5634: 1.5108257484174639e-05
Position 699: 1.497556702430548e-05
Position 4008: 1.4260131219464157e-05
Position 3675: 1.401706018617587e-05
Position 3271: 8.849562447427784e-06
Position 1515: 8.391809923466679e-06
Position 198: 7.715383140022779e-06
Position 5530: 6.929646390105199e-06
Position 1944: 4.124593767464397e-06
Position 833: 4.015925950130728e-06
Position 836: 4.006201350671181e-06
Position 643: 2.3813194037792235e-06
Position 494: 1.2102961247978451e-06
Position 503: 1.1977090029437984e-06
Position 501: 1.1610848086015754e-06
Position 895: 1.1524380421909563e-06
Position 669: 1.1010610898365049e-06
Position 173: 8.182131552720331e-07
Position 1400: 7.910497815506337e-07
Position 678: 7.749267512324057e-07
Position 560: 7.373232471167263e-07
Position 1015: 7.130855727701861e-07
Position 248: 5.111797328762117e-07
Position 1175: 4.80798153386694e-07
Position 410: 2.5290972171690995e-07
Position 90: 1.558875849932812e-07
Position 104: 1.2419281218981504e-07
Position 188: 7.166083687895756e-08
Position 277: 6.023189437952937e-08
Position 283: 4.605902831653474e-08
Position 712: 2.691930757122286e-08
Position 438: 9.962223811576755e-09
Position 405: 8.15116968970237e-09
Position 147: 8.12277382504133e-09
Position 149: 5.369805412566855e-09
Position 372: 1.2435192380062528e-09
Position 271: 8.515808507621052e-10
Position 426: 4.176240488870988e-10
Position 421: 4.1699562939067237e-10
Position 417: 1.0377856628794053e-11
Position 69: 1.2510062307975986e-12
Position 80: 1.1170235226062926e-14
Position 72: 9.40285498261209e-15
Position 74: 3.7692854927701365e-15
