Gene = KMO
index = 750
Annotated 5SS: [  365 16765 17641 18911 23527 28619 30199 32925 34479 36514 54605 56699
 57982 58132]
Annotated 3SS: [16694 17542 18820 23477 28530 30032 32852 34356 36365 54546 56615 57879
 58071 59820]
SMsplice 5SS: [  365  3504 16765 17641 17882 18911 23527 30199 34479 54605 56699 57982]
SMsplice 3SS: [ 3412 16694 17542 17772 18820 23477 30032 34356 54546 56615 57879 58071]
top_k =  1000
Partition function (log Z): -9.039704672127566

Sorted 5' Splice Sites (High to Low Probability):
Position 18911: 0.9879574620083813
Position 365: 0.9681267641686355
Position 16765: 0.9680949667400063
Position 30199: 0.9662426355874173
Position 23527: 0.9450947672947064
Position 34479: 0.926069213366591
Position 17641: 0.897609341394667
Position 17882: 0.7137297148900152
Position 3504: 0.6708503009608522
Position 36514: 0.584917692630298
Position 42299: 0.5298687705318921
Position 40173: 0.3199039251504325
Position 8333: 0.3129989597491038
Position 4431: 0.29889392380668384
Position 3680: 0.29711246894988524
Position 3472: 0.2673461509568206
Position 21322: 0.18241964390828458
Position 36533: 0.15427173627184906
Position 20787: 0.11215724422524562
Position 32925: 0.09355850219702706
Position 34867: 0.092611685134335
Position 12639: 0.09050977255854795
Position 10188: 0.0836795726419777
Position 28650: 0.07060975664888967
Position 7655: 0.06910827962595419
Position 29923: 0.06468556188458084
Position 21811: 0.06439760042128428
Position 10281: 0.06426292334537549
Position 47106: 0.06287442580689102
Position 28619: 0.0598926411431203
Position 31558: 0.05983692615238801
Position 32369: 0.05476788274638605
Position 1035: 0.05083467756908987
Position 1647: 0.049680117991296485
Position 21093: 0.04884865741963977
Position 19634: 0.04807613452388621
Position 18271: 0.037946192651470284
Position 15656: 0.03127207500085864
Position 25954: 0.028944598139313566
Position 18245: 0.02765129685282498
Position 17903: 0.024322994254718944
Position 30162: 0.02310675657610877
Position 20024: 0.021149118701048065
Position 960: 0.020329829823252345
Position 28629: 0.018540175351940535
Position 20030: 0.017488996275441017
Position 5423: 0.016125791207270073
Position 3886: 0.016075398444825438
Position 28634: 0.014408213162792501
Position 36184: 0.013527376767568535
Position 26087: 0.012836959124802006
Position 22624: 0.012762086632799872
Position 23337: 0.010697810249636706
Position 37874: 0.009094255578213537
Position 31528: 0.008504877069233332
Position 574: 0.008247340805079266
Position 28482: 0.007760357989406357
Position 29971: 0.007521321611285296
Position 31796: 0.007237373922687707
Position 2984: 0.006948269304583207
Position 17678: 0.006206626691463915
Position 21950: 0.005946671364659136
Position 4482: 0.005902516575323037
Position 20880: 0.005868202897307783
Position 1554: 0.005586525450051831
Position 21249: 0.0053448795950494146
Position 2463: 0.005294207045163666
Position 18452: 0.005206384098953639
Position 44030: 0.004949586199398089
Position 399: 0.0048911839700777095
Position 28673: 0.004732142851930868
Position 423: 0.004660839040043593
Position 32450: 0.004647611950345786
Position 10002: 0.004524417112877929
Position 13628: 0.003996493770053626
Position 11520: 0.0037395648679351997
Position 19272: 0.003268271783080154
Position 1133: 0.0030772477781992
Position 1662: 0.003054019446327618
Position 1001: 0.002972534287764236
Position 392: 0.002525309558989931
Position 1537: 0.002375728604758164
Position 29040: 0.002342376210136673
Position 42742: 0.0018751934571722552
Position 1123: 0.0018166098012529083
Position 1255: 0.0017906482953389763
Position 40352: 0.0016793886936703984
Position 19337: 0.0016533014951821065
Position 27247: 0.0015441928326790826
Position 4338: 0.0014964370881483183
Position 25553: 0.0014712230236650393
Position 85: 0.001335230442153834
Position 341: 0.0013107502226498593
Position 25950: 0.0012991556657902077
Position 26271: 0.001267113970387339
Position 18315: 0.001214920032719371
Position 18229: 0.0009905631359882203
Position 37721: 0.0009066958573790626
Position 2734: 0.0008453859197907189
Position 819: 0.000792503038822535
Position 3866: 0.0007857931970054228
Position 850: 0.0006949043143896625
Position 600: 0.0006586803599911204
Position 20421: 0.0006340488188779092
Position 4648: 0.0006266204625690637
Position 37807: 0.0006115231506800831
Position 17650: 0.0004890587437681826
Position 240: 0.0004695169332473104
Position 455: 0.00044265307618406973
Position 1026: 0.000440627154289365
Position 6888: 0.0004227690985044975
Position 927: 0.00040181239956142847
Position 764: 0.0003537678272689305
Position 6901: 0.0003343678335953267
Position 354: 0.0003284126215192359
Position 141: 0.0003214596296308417
Position 922: 0.000319691218083664
